ligand	receptor	pathway	cpdb_mean_score_high	pass_expr_prop_high	ligand_frac_high	receptor_frac_high	n_sender_high	n_receiver_high	cpdb_mean_score_low	pass_expr_prop_low	ligand_frac_low	receptor_frac_low	n_sender_low	n_receiver_low	delta_high_minus_low	pass_either	pass_both	Sample	patient	paper_group	n_high	n_low	n_tnk
ALDH1A1	CRABP2+RXRA	other	0.04053230583667755	False	0.0	0.07052896725440806	781	397	0.0175857562571764	False	0.0	0.04573804573804574	781	962	0.022946549579501152	False	False	BD_immune05	P05	TN	397	962	781
ALDH1A1	CRABP2+RXRB	other	0.04053230583667755	False	0.0	0.07052896725440806	781	397	0.0175857562571764	False	0.0	0.04573804573804574	781	962	0.022946549579501152	False	False	BD_immune05	P05	TN	397	962	781
ALDH1A1	RORB	other	0.0	False	0.0	0.0	781	397	0.0006224143435247242	False	0.0	0.002079002079002079	781	962	-0.0006224143435247242	False	False	BD_immune05	P05	TN	397	962	781
ALDH1A2	CRABP2+RARA	other	0.04053230583667755	False	0.0	0.07052896725440806	781	397	0.0175857562571764	False	0.0	0.04573804573804574	781	962	0.022946549579501152	False	False	BD_immune05	P05	TN	397	962	781
ALDH1A2	CRABP2+RARA+RXRA	other	0.04053230583667755	False	0.0	0.07052896725440806	781	397	0.0175857562571764	False	0.0	0.04573804573804574	781	962	0.022946549579501152	False	False	BD_immune05	P05	TN	397	962	781
ALDH1A2	CRABP2+RARB	other	0.005777060054242611	False	0.0	0.0327455919395466	781	397	0.002219805959612131	False	0.0	0.010395010395010396	781	962	0.00355725409463048	False	False	BD_immune05	P05	TN	397	962	781
ALDH1A2	CRABP2+RARB+RXRB	other	0.005777060054242611	False	0.0	0.0327455919395466	781	397	0.002219805959612131	False	0.0	0.010395010395010396	781	962	0.00355725409463048	False	False	BD_immune05	P05	TN	397	962	781
ALDH1A2	CRABP2+RARG	other	0.04053230583667755	False	0.0	0.07052896725440806	781	397	0.0175857562571764	False	0.0	0.04573804573804574	781	962	0.022946549579501152	False	False	BD_immune05	P05	TN	397	962	781
ALDH1A2	CRABP2+RXRA	other	0.04053230583667755	False	0.0	0.07052896725440806	781	397	0.0175857562571764	False	0.0	0.04573804573804574	781	962	0.022946549579501152	False	False	BD_immune05	P05	TN	397	962	781
ALDH1A2	CRABP2+RXRB	other	0.04053230583667755	False	0.0	0.07052896725440806	781	397	0.0175857562571764	False	0.0	0.04573804573804574	781	962	0.022946549579501152	False	False	BD_immune05	P05	TN	397	962	781
ALDH1A2	RORB	other	0.0	False	0.0	0.0	781	397	0.0006224143435247242	False	0.0	0.002079002079002079	781	962	-0.0006224143435247242	False	False	BD_immune05	P05	TN	397	962	781
ALDH1A3	CRABP2+RARA	other	0.041566172847524285	False	0.0012804097311139564	0.07052896725440806	781	397	0.018619623268023133	False	0.0012804097311139564	0.04573804573804574	781	962	0.022946549579501152	False	False	BD_immune05	P05	TN	397	962	781
ALDH1A3	CRABP2+RARA+RXRA	other	0.041566172847524285	False	0.0012804097311139564	0.07052896725440806	781	397	0.018619623268023133	False	0.0012804097311139564	0.04573804573804574	781	962	0.022946549579501152	False	False	BD_immune05	P05	TN	397	962	781
ALDH1A3	CRABP2+RARB	other	0.006810927065089345	False	0.0012804097311139564	0.0327455919395466	781	397	0.003253672970458865	False	0.0012804097311139564	0.010395010395010396	781	962	0.00355725409463048	False	False	BD_immune05	P05	TN	397	962	781
ALDH1A3	CRABP2+RARB+RXRB	other	0.006810927065089345	False	0.0012804097311139564	0.0327455919395466	781	397	0.003253672970458865	False	0.0012804097311139564	0.010395010395010396	781	962	0.00355725409463048	False	False	BD_immune05	P05	TN	397	962	781
ALDH1A3	CRABP2+RARG	other	0.041566172847524285	False	0.0012804097311139564	0.07052896725440806	781	397	0.018619623268023133	False	0.0012804097311139564	0.04573804573804574	781	962	0.022946549579501152	False	False	BD_immune05	P05	TN	397	962	781
ALDH1A3	CRABP2+RXRA	other	0.041566172847524285	False	0.0012804097311139564	0.07052896725440806	781	397	0.018619623268023133	False	0.0012804097311139564	0.04573804573804574	781	962	0.022946549579501152	False	False	BD_immune05	P05	TN	397	962	781
ALDH1A3	CRABP2+RXRB	other	0.041566172847524285	False	0.0012804097311139564	0.07052896725440806	781	397	0.018619623268023133	False	0.0012804097311139564	0.04573804573804574	781	962	0.022946549579501152	False	False	BD_immune05	P05	TN	397	962	781
ALDH1A3	RORB	other	0.001033867010846734	False	0.0012804097311139564	0.0	781	397	0.0016562813543714583	False	0.0012804097311139564	0.002079002079002079	781	962	-0.0006224143435247242	False	False	BD_immune05	P05	TN	397	962	781
ALOX5+ALOX5AP+LTC4S	CYSLTR1	other	0.002115108072757721	False	0.002560819462227913	0.0	781	397	0.0032578115351498127	False	0.002560819462227913	0.002079002079002079	781	962	-0.0011427034623920918	False	False	BD_immune05	P05	TN	397	962	781
ALOX5+ALOX5AP+LTC4S	CYSLTR2	other	0.002115108072757721	False	0.002560819462227913	0.0	781	397	0.002115108072757721	False	0.002560819462227913	0.0	781	962	0.0	False	False	BD_immune05	P05	TN	397	962	781
ALOX5+ALOX5AP+LTC4S	FPR2	other	0.002474678447470069	False	0.002560819462227913	0.0025188916876574307	781	397	0.003191331517882645	False	0.002560819462227913	0.0010395010395010396	781	962	-0.0007166530704125762	False	False	BD_immune05	P05	TN	397	962	781
ALOX5+ALOX5AP+LTC4S	OXER1	other	0.0028258892707526684	False	0.002560819462227913	0.0025188916876574307	781	397	0.002209786711318884	False	0.002560819462227913	0.0010395010395010396	781	962	0.0006161025594337843	False	False	BD_immune05	P05	TN	397	962	781
AMH	ACVR1+AMHR2	other	0.0009435125102754682	False	0.0012804097311139564	0.005037783375314861	781	397	0.000604639935772866	False	0.0012804097311139564	0.002079002079002079	781	962	0.0003388725745026022	False	False	BD_immune05	P05	TN	397	962	781
AMH	AMHR2+BMPR1A	other	0.0009435125102754682	False	0.0012804097311139564	0.005037783375314861	781	397	0.000604639935772866	False	0.0012804097311139564	0.002079002079002079	781	962	0.0003388725745026022	False	False	BD_immune05	P05	TN	397	962	781
AMH	AMHR2+BMPR1B	other	0.00022958926274441183	False	0.0012804097311139564	0.0	781	397	0.000604639935772866	False	0.0012804097311139564	0.002079002079002079	781	962	-0.0003750506730284542	False	False	BD_immune05	P05	TN	397	962	781
ANXA1	FPR1	other	0.33129166869912297	False	0.3265044814340589	0.005037783375314861	781	397	0.3345181946642697	False	0.3265044814340589	0.009355509355509356	781	962	-0.0032265259651467204	False	False	BD_immune05	P05	TN	397	962	781
ANXA1	FPR2	other	0.33109403192065656	False	0.3265044814340589	0.0025188916876574307	781	397	0.33181068499106914	False	0.3265044814340589	0.0010395010395010396	781	962	-0.0007166530704125762	False	False	BD_immune05	P05	TN	397	962	781
ANXA1	FPR3	other	0.3329581138677895	False	0.3265044814340589	0.0025188916876574307	781	397	0.3313241034047678	False	0.3265044814340589	0.0031185031185031187	781	962	0.0016340104630216956	False	False	BD_immune05	P05	TN	397	962	781
APLN	APLNR	other	0.0	False	0.0	0.0	781	397	0.00020062846306245774	False	0.0	0.0010395010395010396	781	962	-0.00020062846306245774	False	False	BD_immune05	P05	TN	397	962	781
APLP2	PIGR	other	0.12946577137336135	False	0.14596670934699105	0.007556675062972292	781	397	0.12705928087234497	False	0.14596670934699105	0.0	781	962	0.0024064905010163784	False	False	BD_immune05	P05	TN	397	962	781
APLP2	PLXNA4	other	0.12705928087234497	False	0.14596670934699105	0.0	781	397	0.1274252771108877	False	0.14596670934699105	0.0010395010395010396	781	962	-0.0003659962385427207	False	False	BD_immune05	P05	TN	397	962	781
APOA1	ABCA1	other	0.012865687254816294	False	0.0012804097311139564	0.03526448362720403	781	397	0.017815420869737864	False	0.0012804097311139564	0.04365904365904366	781	962	-0.00494973361492157	False	False	BD_immune05	P05	TN	397	962	781
APOA1	AMN+CUBN	other	0.00112623767927289	False	0.0012804097311139564	0.0	781	397	0.0013150587328709662	False	0.0012804097311139564	0.002079002079002079	781	962	-0.0001888210535980761	False	False	BD_immune05	P05	TN	397	962	781
APOA1	TREM2+TYROBP	other	0.00112623767927289	False	0.0012804097311139564	0.0	781	397	0.001465470326365903	False	0.0012804097311139564	0.0031185031185031187	781	962	-0.00033923264709301293	False	False	BD_immune05	P05	TN	397	962	781
APOB	APOBR	other	0.004480141680687666	False	0.0	0.012594458438287154	781	397	0.004930749069899321	False	0.0	0.010395010395010396	781	962	-0.00045060738921165466	False	False	BD_immune05	P05	TN	397	962	781
APOB	TREM2+TYROBP	other	0.0	False	0.0	0.0	781	397	0.00033923264709301293	False	0.0	0.0031185031185031187	781	962	-0.00033923264709301293	False	False	BD_immune05	P05	TN	397	962	781
APOE	TREM2+TYROBP	other	0.004507837351411581	False	0.005121638924455826	0.0	781	397	0.004847069998504594	False	0.005121638924455826	0.0031185031185031187	781	962	-0.00033923264709301293	False	False	BD_immune05	P05	TN	397	962	781
APP	CD74	other	0.7453150451183319	False	0.06530089628681178	0.6977329974811083	781	397	0.5362207591533661	False	0.06530089628681178	0.6018711018711018	781	962	0.20909428596496582	False	False	BD_immune05	P05	TN	397	962	781
APP	FPR2	other	0.05592275201343	False	0.06530089628681178	0.0025188916876574307	781	397	0.056639405083842576	False	0.06530089628681178	0.0010395010395010396	781	962	-0.0007166530704125762	False	False	BD_immune05	P05	TN	397	962	781
APP	PLXNA4	other	0.05556318163871765	False	0.06530089628681178	0.0	781	397	0.05592917787726037	False	0.06530089628681178	0.0010395010395010396	781	962	-0.0003659962385427207	False	False	BD_immune05	P05	TN	397	962	781
APP	SORL1	other	0.12327244877815247	False	0.06530089628681178	0.19143576826196473	781	397	0.08542397432029247	False	0.06530089628681178	0.0997920997920998	781	962	0.03784847445785999	False	False	BD_immune05	P05	TN	397	962	781
APP	TNFRSF21	other	0.11843705922365189	False	0.06530089628681178	0.1964735516372796	781	397	0.10525791347026825	False	0.06530089628681178	0.15904365904365905	781	962	0.013179145753383636	False	False	BD_immune05	P05	TN	397	962	781
APP	TREM2+TYROBP	other	0.05556318163871765	False	0.06530089628681178	0.0	781	397	0.055902414285810664	False	0.06530089628681178	0.0031185031185031187	781	962	-0.00033923264709301293	False	False	BD_immune05	P05	TN	397	962	781
AREG	EGFR	other	0.5663089007139206	True	0.1357234314980794	0.6146095717884131	781	397	0.5810353606939316	True	0.1357234314980794	0.6101871101871101	781	962	-0.014726459980010986	True	True	BD_immune05	P05	TN	397	962	781
ARTN	GFRA1+RET	other	0.0	False	0.0	0.0	781	397	0.0002042534324573353	False	0.0	0.0010395010395010396	781	962	-0.0002042534324573353	False	False	BD_immune05	P05	TN	397	962	781
ARTN	GFRA3+RET	other	0.00030212473939172924	False	0.0	0.0025188916876574307	781	397	0.00019883470667991787	False	0.0	0.002079002079002079	781	962	0.00010329003271181136	False	False	BD_immune05	P05	TN	397	962	781
BAG6	NCR3	other	0.12304132431745529	False	0.14852752880921896	0.0	781	397	0.12318363158556167	False	0.14852752880921896	0.0010395010395010396	781	962	-0.00014230726810637861	False	False	BD_immune05	P05	TN	397	962	781
BDNF	NGFR	other	0.0	False	0.0	0.0	781	397	0.0	False	0.0	0.0	781	962	0.0	False	False	BD_immune05	P05	TN	397	962	781
BDNF	NTRK2	other	0.0	False	0.0	0.0	781	397	0.0004623840213753283	False	0.0	0.002079002079002079	781	962	-0.0004623840213753283	False	False	BD_immune05	P05	TN	397	962	781
BDNF	SORT1	other	0.07172475755214691	False	0.0	0.2216624685138539	781	397	0.060170117765665054	False	0.0	0.20893970893970895	781	962	0.011554639786481857	False	False	BD_immune05	P05	TN	397	962	781
BMP2	ACVR2A+BMPR1A	other	0.011536682723090053	False	0.002560819462227913	0.042821158690176324	781	397	0.01903852983377874	False	0.002560819462227913	0.06756756756756757	781	962	-0.007501847110688686	False	False	BD_immune05	P05	TN	397	962	781
BMP2	ACVR2A+BMPR1B	other	0.002411545952782035	False	0.002560819462227913	0.0	781	397	0.0030962142045609653	False	0.002560819462227913	0.004158004158004158	781	962	-0.0006846682517789304	False	False	BD_immune05	P05	TN	397	962	781
BMP2	ACVR2B+BMPR1A	other	0.020981929963454604	False	0.002560819462227913	0.060453400503778336	781	397	0.022351676365360618	False	0.002560819462227913	0.07380457380457381	781	962	-0.0013697464019060135	False	False	BD_immune05	P05	TN	397	962	781
BMP2	ACVR2B+BMPR1B	other	0.002411545952782035	False	0.002560819462227913	0.0	781	397	0.0030962142045609653	False	0.002560819462227913	0.004158004158004158	781	962	-0.0006846682517789304	False	False	BD_immune05	P05	TN	397	962	781
BMP2	BMPR1A+BMPR2	other	0.04340056120418012	False	0.002560819462227913	0.14609571788413098	781	397	0.04270801111124456	False	0.002560819462227913	0.1735966735966736	781	962	0.0006925500929355621	False	False	BD_immune05	P05	TN	397	962	781
BMP2	BMPR1B+BMPR2	other	0.002411545952782035	False	0.002560819462227913	0.0	781	397	0.0030962142045609653	False	0.002560819462227913	0.004158004158004158	781	962	-0.0006846682517789304	False	False	BD_immune05	P05	TN	397	962	781
BMP4	ACVR2A+BMPR1A	other	0.009125136770308018	False	0.0	0.042821158690176324	781	397	0.016626983880996704	False	0.0	0.06756756756756757	781	962	-0.007501847110688686	False	False	BD_immune05	P05	TN	397	962	781
BMP4	ACVR2A+BMPR1B	other	0.0	False	0.0	0.0	781	397	0.0006846682517789304	False	0.0	0.004158004158004158	781	962	-0.0006846682517789304	False	False	BD_immune05	P05	TN	397	962	781
BMP4	ACVR2B+BMPR1A	other	0.01857038401067257	False	0.0	0.060453400503778336	781	397	0.019940130412578583	False	0.0	0.07380457380457381	781	962	-0.0013697464019060135	False	False	BD_immune05	P05	TN	397	962	781
BMP4	ACVR2B+BMPR1B	other	0.0	False	0.0	0.0	781	397	0.0006846682517789304	False	0.0	0.004158004158004158	781	962	-0.0006846682517789304	False	False	BD_immune05	P05	TN	397	962	781
BMP4	BMPR1A+BMPR2	other	0.04098901525139809	False	0.0	0.14609571788413098	781	397	0.040296465158462524	False	0.0	0.1735966735966736	781	962	0.0006925500929355621	False	False	BD_immune05	P05	TN	397	962	781
BMP4	BMPR1B+BMPR2	other	0.0	False	0.0	0.0	781	397	0.0006846682517789304	False	0.0	0.004158004158004158	781	962	-0.0006846682517789304	False	False	BD_immune05	P05	TN	397	962	781
BMP5	ACVR1+ACVR2A	other	0.009125136770308018	False	0.0	0.042821158690176324	781	397	0.016626983880996704	False	0.0	0.06756756756756757	781	962	-0.007501847110688686	False	False	BD_immune05	P05	TN	397	962	781
BMP5	ACVR1+ACVR2B	other	0.01857038401067257	False	0.0	0.060453400503778336	781	397	0.019940130412578583	False	0.0	0.07380457380457381	781	962	-0.0013697464019060135	False	False	BD_immune05	P05	TN	397	962	781
BMP5	ACVR1+BMPR2	other	0.0585457906126976	False	0.0	0.20654911838790932	781	397	0.05544963479042053	False	0.0	0.20062370062370063	781	962	0.003096155822277069	False	False	BD_immune05	P05	TN	397	962	781
BMP5	ACVR2A+BMPR1A	other	0.009125136770308018	False	0.0	0.042821158690176324	781	397	0.016626983880996704	False	0.0	0.06756756756756757	781	962	-0.007501847110688686	False	False	BD_immune05	P05	TN	397	962	781
BMP5	ACVR2A+BMPR1B	other	0.0	False	0.0	0.0	781	397	0.0006846682517789304	False	0.0	0.004158004158004158	781	962	-0.0006846682517789304	False	False	BD_immune05	P05	TN	397	962	781
BMP5	ACVR2B+BMPR1A	other	0.01857038401067257	False	0.0	0.060453400503778336	781	397	0.019940130412578583	False	0.0	0.07380457380457381	781	962	-0.0013697464019060135	False	False	BD_immune05	P05	TN	397	962	781
BMP5	ACVR2B+BMPR1B	other	0.0	False	0.0	0.0	781	397	0.0006846682517789304	False	0.0	0.004158004158004158	781	962	-0.0006846682517789304	False	False	BD_immune05	P05	TN	397	962	781
BMP5	BMPR1A+BMPR2	other	0.04098901525139809	False	0.0	0.14609571788413098	781	397	0.040296465158462524	False	0.0	0.1735966735966736	781	962	0.0006925500929355621	False	False	BD_immune05	P05	TN	397	962	781
BMP5	BMPR1B+BMPR2	other	0.0	False	0.0	0.0	781	397	0.0006846682517789304	False	0.0	0.004158004158004158	781	962	-0.0006846682517789304	False	False	BD_immune05	P05	TN	397	962	781
BMP6	ACVR1+ACVR2A	other	0.009125136770308018	False	0.0	0.042821158690176324	781	397	0.016626983880996704	False	0.0	0.06756756756756757	781	962	-0.007501847110688686	False	False	BD_immune05	P05	TN	397	962	781
BMP6	ACVR1+ACVR2B	other	0.01857038401067257	False	0.0	0.060453400503778336	781	397	0.019940130412578583	False	0.0	0.07380457380457381	781	962	-0.0013697464019060135	False	False	BD_immune05	P05	TN	397	962	781
BMP6	ACVR1+BMPR2	other	0.0585457906126976	False	0.0	0.20654911838790932	781	397	0.05544963479042053	False	0.0	0.20062370062370063	781	962	0.003096155822277069	False	False	BD_immune05	P05	TN	397	962	781
BMP6	ACVR2A+BMPR1A	other	0.009125136770308018	False	0.0	0.042821158690176324	781	397	0.016626983880996704	False	0.0	0.06756756756756757	781	962	-0.007501847110688686	False	False	BD_immune05	P05	TN	397	962	781
BMP6	ACVR2A+BMPR1B	other	0.0	False	0.0	0.0	781	397	0.0006846682517789304	False	0.0	0.004158004158004158	781	962	-0.0006846682517789304	False	False	BD_immune05	P05	TN	397	962	781
BMP6	ACVR2B+BMPR1A	other	0.01857038401067257	False	0.0	0.060453400503778336	781	397	0.019940130412578583	False	0.0	0.07380457380457381	781	962	-0.0013697464019060135	False	False	BD_immune05	P05	TN	397	962	781
BMP6	ACVR2B+BMPR1B	other	0.0	False	0.0	0.0	781	397	0.0006846682517789304	False	0.0	0.004158004158004158	781	962	-0.0006846682517789304	False	False	BD_immune05	P05	TN	397	962	781
BMP6	BMPR1A+BMPR2	other	0.04098901525139809	False	0.0	0.14609571788413098	781	397	0.040296465158462524	False	0.0	0.1735966735966736	781	962	0.0006925500929355621	False	False	BD_immune05	P05	TN	397	962	781
BMP6	BMPR1B+BMPR2	other	0.0	False	0.0	0.0	781	397	0.0006846682517789304	False	0.0	0.004158004158004158	781	962	-0.0006846682517789304	False	False	BD_immune05	P05	TN	397	962	781
BMP7	ACVR1+ACVR2A	other	0.009125136770308018	False	0.0	0.042821158690176324	781	397	0.016626983880996704	False	0.0	0.06756756756756757	781	962	-0.007501847110688686	False	False	BD_immune05	P05	TN	397	962	781
BMP7	ACVR1+ACVR2B	other	0.01857038401067257	False	0.0	0.060453400503778336	781	397	0.019940130412578583	False	0.0	0.07380457380457381	781	962	-0.0013697464019060135	False	False	BD_immune05	P05	TN	397	962	781
BMP7	ACVR1+BMPR2	other	0.0585457906126976	False	0.0	0.20654911838790932	781	397	0.05544963479042053	False	0.0	0.20062370062370063	781	962	0.003096155822277069	False	False	BD_immune05	P05	TN	397	962	781
BMP7	ACVR2A+BMPR1A	other	0.009125136770308018	False	0.0	0.042821158690176324	781	397	0.016626983880996704	False	0.0	0.06756756756756757	781	962	-0.007501847110688686	False	False	BD_immune05	P05	TN	397	962	781
BMP7	ACVR2A+BMPR1B	other	0.0	False	0.0	0.0	781	397	0.0006846682517789304	False	0.0	0.004158004158004158	781	962	-0.0006846682517789304	False	False	BD_immune05	P05	TN	397	962	781
BMP7	ACVR2B+BMPR1A	other	0.01857038401067257	False	0.0	0.060453400503778336	781	397	0.019940130412578583	False	0.0	0.07380457380457381	781	962	-0.0013697464019060135	False	False	BD_immune05	P05	TN	397	962	781
BMP7	ACVR2B+BMPR1B	other	0.0	False	0.0	0.0	781	397	0.0006846682517789304	False	0.0	0.004158004158004158	781	962	-0.0006846682517789304	False	False	BD_immune05	P05	TN	397	962	781
BMP7	BMPR1A+BMPR2	other	0.04098901525139809	False	0.0	0.14609571788413098	781	397	0.040296465158462524	False	0.0	0.1735966735966736	781	962	0.0006925500929355621	False	False	BD_immune05	P05	TN	397	962	781
