gate	site	denom	min_mal	predictor	outcome	test	n_patients	rho	p	n_q1	n_q4	median_q1	median_q4	delta_q4_minus_q1	reference_only	eligible
ts	tLung	all_tumor_in_site	50	tac_pct	exh_frac	spearman	9	0.5333333333333333	0.13922686754397814						False	False
ts	tLung	all_tumor_in_site	50	tac_pct	TNK_frac	spearman	9	-0.19999999999999998	0.6059012741795534						True	False
ts	tLung	all_tumor_in_site	50	tac_pct2	T_frac	spearman	9	-0.18333333333333335	0.6368198117628943						False	True
ts	tLung	all_tumor_in_site	50	tac_pct2	T_of_immune	spearman	9	0.2833333333333333	0.46003032896572005						False	False
ts	tLung	all_tumor_in_site	50	tac_pct2	CD8_frac	spearman	9	0.6333333333333333	0.06708578689234572						False	False
ts	tLung	all_tumor_in_site	50	tac_pct2	CD8_of_immune	spearman	9	0.8666666666666667	0.002495398285990204						False	False
ts	tLung	all_tumor_in_site	50	tac_pct2	cyto_frac	spearman	9	0.03333333333333333	0.9321567355405039						False	False
ts	tLung	all_tumor_in_site	50	tac_pct2	exh_frac	spearman	9	0.6333333333333333	0.06708578689234572						False	False
ts	tLung	all_tumor_in_site	50	tac_pct2	TNK_frac	spearman	9	-0.18333333333333335	0.6368198117628943						True	False
ts	tLung	all_tumor_in_site	50	tac_mean	T_frac	spearman	9	-0.03333333333333333	0.9321567355405039						False	True
ts	tLung	all_tumor_in_site	50	tac_mean	T_of_immune	spearman	9	0.3666666666666667	0.3317398014330152						False	False
ts	tLung	all_tumor_in_site	50	tac_mean	CD8_frac	spearman	9	0.7833333333333333	0.012519873019449885						False	False
ts	tLung	all_tumor_in_site	50	tac_mean	CD8_of_immune	spearman	9	0.9500000000000001	8.762523965086185e-05						False	False
ts	tLung	all_tumor_in_site	50	tac_mean	cyto_frac	spearman	9	0.25	0.5164895523012261						False	False
ts	tLung	all_tumor_in_site	50	tac_mean	exh_frac	spearman	9	0.7	0.03576957497026173						False	False
ts	tLung	all_tumor_in_site	50	tac_mean	TNK_frac	spearman	9	-0.03333333333333333	0.9321567355405039						True	False
broad	all	gate_samples	20	tac_pct	T_frac	spearman	31	0.22056451612903227	0.23312855744665079						False	False
broad	all	gate_samples	20	tac_pct	T_frac	q4q1_mannwhitney	31	0.21875	0.5053613053613053	8.0	8.0	0.28501771130740716	0.3011692560101308	0.01615154470272362	False	False
broad	all	gate_samples	20	tac_pct	T_of_immune	spearman	31	0.3786290322580646	0.035693416496648575						False	False
broad	all	gate_samples	20	tac_pct	T_of_immune	q4q1_mannwhitney	31	0.375	0.23449883449883446	8.0	8.0	0.37679975637202623	0.43397483753026866	0.057175081158242436	False	False
broad	all	gate_samples	20	tac_pct	CD8_frac	spearman	31	0.10403225806451614	0.5775690521596812						False	False
broad	all	gate_samples	20	tac_pct	CD8_frac	q4q1_mannwhitney	31	0.1875	0.5737373737373737	8.0	8.0	0.0413388502219543	0.07025378683135158	0.028914936609397285	False	False
broad	all	gate_samples	20	tac_pct	CD8_of_immune	spearman	31	0.14838709677419354	0.4256497022345397						False	False
broad	all	gate_samples	20	tac_pct	CD8_of_immune	q4q1_mannwhitney	31	0.1875	0.5737373737373737	8.0	8.0	0.057746975071675005	0.0956908134669277	0.0379438383952527	False	False
broad	all	gate_samples	20	tac_pct	cyto_frac	spearman	31	0.16856538043120228	0.364684798301522						False	False
broad	all	gate_samples	20	tac_pct	cyto_frac	q4q1_mannwhitney	31	0.28125	0.3822843822843822	8.0	8.0	0.0033006469327077712	0.006596240184376155	0.0032955932516683835	False	False
broad	all	gate_samples	20	tac_pct	exh_frac	spearman	31	0.24395161290322584	0.1859905971758806						False	False
broad	all	gate_samples	20	tac_pct	exh_frac	q4q1_mannwhitney	31	0.46875	0.13038073038073036	8.0	8.0	0.00946808923583086	0.02969008132617682	0.020221992090345958	False	False
broad	all	gate_samples	20	tac_pct	TNK_frac	spearman	31	0.14112903225806453	0.448879259209334						True	False
broad	all	gate_samples	20	tac_pct	TNK_frac	q4q1_mannwhitney	31	0.15625	0.6453768453768453	8.0	8.0	0.34566636142967194	0.3478300654655191	0.002163704035847147	True	False
broad	all	gate_samples	20	tac_pct2	T_frac	spearman	31	0.23145161290322586	0.2102762081940989						False	False
broad	all	gate_samples	20	tac_pct2	T_frac	q4q1_mannwhitney	31	0.15625	0.6453768453768453	8.0	8.0	0.28501771130740716	0.3011692560101308	0.01615154470272362	False	False
broad	all	gate_samples	20	tac_pct2	T_of_immune	spearman	31	0.3524193548387097	0.05184097601199978						False	False
broad	all	gate_samples	20	tac_pct2	T_of_immune	q4q1_mannwhitney	31	0.34375	0.2786324786324786	8.0	8.0	0.37679975637202623	0.43397483753026866	0.057175081158242436	False	False
broad	all	gate_samples	20	tac_pct2	CD8_frac	spearman	31	0.12217741935483874	0.5126220106327443						False	False
broad	all	gate_samples	20	tac_pct2	CD8_frac	q4q1_mannwhitney	31	-0.09375	0.7984459984459983	8.0	8.0	0.06336006929962462	0.05309289159152862	-0.010267177708096	False	True
broad	all	gate_samples	20	tac_pct2	CD8_of_immune	spearman	31	0.15120967741935487	0.4167989657486696						False	False
broad	all	gate_samples	20	tac_pct2	CD8_of_immune	q4q1_mannwhitney	31	-0.09375	0.7984459984459983	8.0	8.0	0.08882818200033957	0.07149710737970932	-0.017331074620630244	False	True
broad	all	gate_samples	20	tac_pct2	cyto_frac	spearman	31	0.15303962170727578	0.4111162226781194						False	False
broad	all	gate_samples	20	tac_pct2	cyto_frac	q4q1_mannwhitney	31	0.0625	0.8784770784770783	8.0	8.0	0.0035635639275771644	0.005834286244089378	0.0022707223165122138	False	False
broad	all	gate_samples	20	tac_pct2	exh_frac	spearman	31	0.26290322580645165	0.15303055647914732						False	False
broad	all	gate_samples	20	tac_pct2	exh_frac	q4q1_mannwhitney	31	0.1875	0.5737373737373737	8.0	8.0	0.016268914829226114	0.025107128839567505	0.008838214010341391	False	False
broad	all	gate_samples	20	tac_pct2	TNK_frac	spearman	31	0.14798387096774193	0.42692251600323905						True	False
broad	all	gate_samples	20	tac_pct2	TNK_frac	q4q1_mannwhitney	31	0.0	1.0	8.0	8.0	0.36266649306057885	0.3478300654655191	-0.014836427595059765	True	False
broad	all	gate_samples	20	tac_mean	T_frac	spearman	31	0.29395161290322586	0.1084748709845955						False	False
broad	all	gate_samples	20	tac_mean	T_frac	q4q1_mannwhitney	31	0.5625	0.06495726495726495	8.0	8.0	0.2386251866145248	0.38093614933126874	0.14231096271674393	False	False
broad	all	gate_samples	20	tac_mean	T_of_immune	spearman	31	0.4201612903225807	0.01860661863735376						False	False
broad	all	gate_samples	20	tac_mean	T_of_immune	q4q1_mannwhitney	31	0.65625	0.028127428127428127	8.0	8.0	0.28606499883095626	0.5047380864445123	0.21867308761355608	False	False
broad	all	gate_samples	20	tac_mean	CD8_frac	spearman	31	0.217741935483871	0.23931539668343274						False	False
broad	all	gate_samples	20	tac_mean	CD8_frac	q4q1_mannwhitney	31	0.46875	0.13038073038073036	8.0	8.0	0.0399506088796272	0.07536611171651281	0.035415502836885604	False	False
broad	all	gate_samples	20	tac_mean	CD8_of_immune	spearman	31	0.2024193548387097	0.27480545678838697						False	False
broad	all	gate_samples	20	tac_mean	CD8_of_immune	q4q1_mannwhitney	31	0.375	0.23449883449883446	8.0	8.0	0.05501974384953108	0.11658480376181386	0.06156505991228278	False	False
broad	all	gate_samples	20	tac_mean	cyto_frac	spearman	31	0.23046678209672752	0.21227774580425446						False	False
broad	all	gate_samples	20	tac_mean	cyto_frac	q4q1_mannwhitney	31	0.46875	0.13038073038073036	8.0	8.0	0.003026932025557255	0.008777139993778677	0.005750207968221422	False	False
broad	all	gate_samples	20	tac_mean	exh_frac	spearman	31	0.297983870967742	0.10349202435733829						False	False
broad	all	gate_samples	20	tac_mean	exh_frac	q4q1_mannwhitney	31	0.625	0.037917637917637914	8.0	8.0	0.007189825269314774	0.02969008132617682	0.022500256056862046	False	False
broad	all	gate_samples	20	tac_mean	TNK_frac	spearman	31	0.21814516129032258	0.23842491443801211						True	False
broad	all	gate_samples	20	tac_mean	TNK_frac	q4q1_mannwhitney	31	0.46875	0.13038073038073036	8.0	8.0	0.2734468367138734	0.39793220313747535	0.12448536642360197	True	False
broad	all	gate_samples	50	tac_pct	T_frac	spearman	30	0.185761957730812	0.3256980819106049						False	False
broad	all	gate_samples	50	tac_pct	T_frac	q4q1_mannwhitney	30	0.21875	0.5053613053613053	8.0	8.0	0.28501771130740716	0.3011692560101308	0.01615154470272362	False	False
broad	all	gate_samples	50	tac_pct	T_of_immune	spearman	30	0.3561735261401557	0.0533793892901255						False	False
broad	all	gate_samples	50	tac_pct	T_of_immune	q4q1_mannwhitney	30	0.375	0.23449883449883446	8.0	8.0	0.37679975637202623	0.43397483753026866	0.057175081158242436	False	False
broad	all	gate_samples	50	tac_pct	CD8_frac	spearman	30	0.09810901001112346	0.6060088503757058						False	False
broad	all	gate_samples	50	tac_pct	CD8_frac	q4q1_mannwhitney	30	0.1875	0.5737373737373737	8.0	8.0	0.0413388502219543	0.07025378683135158	0.028914936609397285	False	False
broad	all	gate_samples	50	tac_pct	CD8_of_immune	spearman	30	0.15951056729699667	0.39980933421194187						False	False
broad	all	gate_samples	50	tac_pct	CD8_of_immune	q4q1_mannwhitney	30	0.1875	0.5737373737373737	8.0	8.0	0.057746975071675005	0.0956908134669277	0.0379438383952527	False	False
broad	all	gate_samples	50	tac_pct	cyto_frac	spearman	30	0.18889754260842698	0.31745149067221806						False	False
broad	all	gate_samples	50	tac_pct	cyto_frac	q4q1_mannwhitney	30	0.28125	0.3822843822843822	8.0	8.0	0.0033006469327077712	0.006596240184376155	0.0032955932516683835	False	False
broad	all	gate_samples	50	tac_pct	exh_frac	spearman	30	0.2382647385984427	0.2048223018665551						False	False
broad	all	gate_samples	50	tac_pct	exh_frac	q4q1_mannwhitney	30	0.46875	0.13038073038073036	8.0	8.0	0.00946808923583086	0.02969008132617682	0.020221992090345958	False	False
broad	all	gate_samples	50	tac_pct	TNK_frac	spearman	30	0.10389321468298107	0.5848260286669751						True	False
broad	all	gate_samples	50	tac_pct	TNK_frac	q4q1_mannwhitney	30	0.15625	0.6453768453768453	8.0	8.0	0.34566636142967194	0.3478300654655191	0.002163704035847147	True	False
broad	all	gate_samples	50	tac_pct2	T_frac	spearman	30	0.17330367074527253	0.3597476513161872						False	False
broad	all	gate_samples	50	tac_pct2	T_frac	q4q1_mannwhitney	30	0.125	0.7209013209013208	8.0	8.0	0.28501771130740716	0.3011692560101308	0.01615154470272362	False	False
broad	all	gate_samples	50	tac_pct2	T_of_immune	spearman	30	0.3121245828698554	0.09311670346451131						False	False
broad	all	gate_samples	50	tac_pct2	T_of_immune	q4q1_mannwhitney	30	0.34375	0.2786324786324786	8.0	8.0	0.37679975637202623	0.43397483753026866	0.057175081158242436	False	False
broad	all	gate_samples	50	tac_pct2	CD8_frac	spearman	30	0.11991101223581756	0.5279386219751127						False	False
broad	all	gate_samples	50	tac_pct2	CD8_frac	q4q1_mannwhitney	30	-0.03125	0.959129759129759	8.0	8.0	0.06336006929962462	0.07025378683135158	0.006893717531726962	False	False
broad	all	gate_samples	50	tac_pct2	CD8_of_immune	spearman	30	0.17552836484983317	0.3535175674001745						False	False
broad	all	gate_samples	50	tac_pct2	CD8_of_immune	q4q1_mannwhitney	30	-0.03125	0.959129759129759	8.0	8.0	0.08882818200033957	0.0956908134669277	0.006862631466588137	False	False
broad	all	gate_samples	50	tac_pct2	cyto_frac	spearman	30	0.19846479152734614	0.2930978808417365						False	False
broad	all	gate_samples	50	tac_pct2	cyto_frac	q4q1_mannwhitney	30	0.21875	0.5053613053613053	8.0	8.0	0.0035635639275771644	0.006596240184376155	0.0030326762567989903	False	False
broad	all	gate_samples	50	tac_pct2	exh_frac	spearman	30	0.2569521690767519	0.17046018382764036						False	False
broad	all	gate_samples	50	tac_pct2	exh_frac	q4q1_mannwhitney	30	0.21875	0.5053613053613053	8.0	8.0	0.016268914829226114	0.02969008132617682	0.013421166496950705	False	False
broad	all	gate_samples	50	tac_pct2	TNK_frac	spearman	30	0.09276974416017797	0.6258447366921263						True	False
broad	all	gate_samples	50	tac_pct2	TNK_frac	q4q1_mannwhitney	30	0.0	1.0	8.0	8.0	0.36266649306057885	0.3478300654655191	-0.014836427595059765	True	False
broad	all	gate_samples	50	tac_mean	T_frac	spearman	30	0.24004449388209118	0.20135901791247673						False	False
broad	all	gate_samples	50	tac_mean	T_frac	q4q1_mannwhitney	30	0.40625	0.19487179487179485	8.0	8.0	0.2386251866145248	0.3011692560101308	0.06254406939560597	False	False
broad	all	gate_samples	50	tac_mean	T_of_immune	spearman	30	0.3886540600667408	0.03379221869951787						False	False
broad	all	gate_samples	50	tac_mean	T_of_immune	q4q1_mannwhitney	30	0.59375	0.04988344988344988	8.0	8.0	0.28606499883095626	0.45687027240392497	0.1708052735729687	False	False
broad	all	gate_samples	50	tac_mean	CD8_frac	spearman	30	0.22135706340378197	0.239771589053077						False	False
broad	all	gate_samples	50	tac_mean	CD8_frac	q4q1_mannwhitney	30	0.4375	0.1605283605283605	8.0	8.0	0.0399506088796272	0.07536611171651281	0.035415502836885604	False	False
broad	all	gate_samples	50	tac_mean	CD8_of_immune	spearman	30	0.23559510567296996	0.2100936183620563						False	False
broad	all	gate_samples	50	tac_mean	CD8_of_immune	q4q1_mannwhitney	30	0.375	0.23449883449883446	8.0	8.0	0.05501974384953108	0.11658480376181386	0.06156505991228278	False	False
broad	all	gate_samples	50	tac_mean	cyto_frac	spearman	30	0.28256758434947266	0.13029292448757757						False	False
broad	all	gate_samples	50	tac_mean	cyto_frac	q4q1_mannwhitney	30	0.46875	0.13038073038073036	8.0	8.0	0.003026932025557255	0.008777139993778677	0.005750207968221422	False	False
broad	all	gate_samples	50	tac_mean	exh_frac	spearman	30	0.2938820912124583	0.11495722856379832						False	False
broad	all	gate_samples	50	tac_mean	exh_frac	q4q1_mannwhitney	30	0.53125	0.08298368298368297	8.0	8.0	0.007189825269314774	0.02969008132617682	0.022500256056862046	False	False
broad	all	gate_samples	50	tac_mean	TNK_frac	spearman	30	0.17241379310344826	0.3622578182219746						True	False
broad	all	gate_samples	50	tac_mean	TNK_frac	q4q1_mannwhitney	30	0.34375	0.2786324786324786	8.0	8.0	0.2734468367138734	0.3204247641911941	0.04697792747732071	True	False
broad	all	all_tumor_in_site	20	tac_pct	T_frac	spearman	31	0.21290322580645166	0.2501745204554869						False	False
broad	all	all_tumor_in_site	20	tac_pct	T_frac	q4q1_mannwhitney	31	0.21875	0.5053613053613053	8.0	8.0	0.28501771130740716	0.30557981546189045	0.020562104154483285	False	False
broad	all	all_tumor_in_site	20	tac_pct	T_of_immune	spearman	31	0.31693548387096776	0.08235011032018766						False	False
broad	all	all_tumor_in_site	20	tac_pct	T_of_immune	q4q1_mannwhitney	31	0.28125	0.3822843822843822	8.0	8.0	0.4138635042134222	0.43397483753026866	0.020111333316846447	False	False
broad	all	all_tumor_in_site	20	tac_pct	CD8_frac	spearman	31	0.11370967741935485	0.5424765201717012						False	False
broad	all	all_tumor_in_site	20	tac_pct	CD8_frac	q4q1_mannwhitney	31	0.1875	0.5737373737373737	8.0	8.0	0.05314962374693103	0.07403388020417592	0.02088425645724489	False	False
broad	all	all_tumor_in_site	20	tac_pct	CD8_of_immune	spearman	31	0.16975806451612904	0.3612515851458484						False	False
broad	all	all_tumor_in_site	20	tac_pct	CD8_of_immune	q4q1_mannwhitney	31	0.21875	0.5053613053613053	8.0	8.0	0.07858090185676392	0.0956908134669277	0.017109911610163786	False	False
broad	all	all_tumor_in_site	20	tac_pct	cyto_frac	spearman	31	0.19639076619616153	0.28965540269360823						False	False
broad	all	all_tumor_in_site	20	tac_pct	cyto_frac	q4q1_mannwhitney	31	0.375	0.23449883449883446	8.0	8.0	0.0033006469327077712	0.006596240184376155	0.0032955932516683835	False	False
broad	all	all_tumor_in_site	20	tac_pct	exh_frac	spearman	31	0.2774193548387097	0.13079684073300024						False	False
broad	all	all_tumor_in_site	20	tac_pct	exh_frac	q4q1_mannwhitney	31	0.5	0.10489510489510488	8.0	8.0	0.00946808923583086	0.02969008132617682	0.020221992090345958	False	False
broad	all	all_tumor_in_site	20	tac_pct	TNK_frac	spearman	31	0.10685483870967745	0.5672298326794335						True	False
broad	all	all_tumor_in_site	20	tac_pct	TNK_frac	q4q1_mannwhitney	31	0.09375	0.7984459984459983	8.0	8.0	0.39489210934561547	0.3478300654655191	-0.04706204388009638	True	False
broad	all	all_tumor_in_site	20	tac_pct2	T_frac	spearman	31	0.2346774193548387	0.2038109024764675						False	False
broad	all	all_tumor_in_site	20	tac_pct2	T_frac	q4q1_mannwhitney	31	0.21875	0.5053613053613053	8.0	8.0	0.28501771130740716	0.30557981546189045	0.020562104154483285	False	False
broad	all	all_tumor_in_site	20	tac_pct2	T_of_immune	spearman	31	0.30241935483870974	0.09821205271996689						False	False
broad	all	all_tumor_in_site	20	tac_pct2	T_of_immune	q4q1_mannwhitney	31	0.28125	0.3822843822843822	8.0	8.0	0.4138635042134222	0.43397483753026866	0.020111333316846447	False	False
broad	all	all_tumor_in_site	20	tac_pct2	CD8_frac	spearman	31	0.14274193548387099	0.44365909743874193						False	False
broad	all	all_tumor_in_site	20	tac_pct2	CD8_frac	q4q1_mannwhitney	31	-0.0625	0.8784770784770783	8.0	8.0	0.08451321518028967	0.06693798810966645	-0.01757522707062323	False	True
broad	all	all_tumor_in_site	20	tac_pct2	CD8_of_immune	spearman	31	0.18185483870967745	0.32752451076932626						False	False
broad	all	all_tumor_in_site	20	tac_pct2	CD8_of_immune	q4q1_mannwhitney	31	-0.03125	0.959129759129759	8.0	8.0	0.10966210878542848	0.08458873086330285	-0.025073377922125634	False	True
broad	all	all_tumor_in_site	20	tac_pct2	cyto_frac	spearman	31	0.189736869600193	0.3066284521376791						False	False
broad	all	all_tumor_in_site	20	tac_pct2	cyto_frac	q4q1_mannwhitney	31	0.1875	0.5737373737373737	8.0	8.0	0.0035635639275771644	0.005834286244089378	0.0022707223165122138	False	False
broad	all	all_tumor_in_site	20	tac_pct2	exh_frac	spearman	31	0.30120967741935484	0.0996313900610752						False	False
broad	all	all_tumor_in_site	20	tac_pct2	exh_frac	q4q1_mannwhitney	31	0.21875	0.5053613053613053	8.0	8.0	0.018032148467068687	0.025107128839567505	0.007074980372498818	False	False
broad	all	all_tumor_in_site	20	tac_pct2	TNK_frac	spearman	31	0.12701612903225806	0.49593472934168664						True	False
broad	all	all_tumor_in_site	20	tac_pct2	TNK_frac	q4q1_mannwhitney	31	-0.03125	0.959129759129759	8.0	8.0	0.39489210934561547	0.3478300654655191	-0.04706204388009638	True	False
broad	all	all_tumor_in_site	20	tac_mean	T_frac	spearman	31	0.30846774193548393	0.09134369863150146						False	False
broad	all	all_tumor_in_site	20	tac_mean	T_frac	q4q1_mannwhitney	31	0.59375	0.04988344988344988	8.0	8.0	0.2524884110509382	0.4388183332898774	0.18632992223893918	False	False
