gate	site	pool	split	min_arm	score	module	n_genes	n_patients	mean_delta	median_delta	frac_pos	wilcoxon_p	mean_n_high	mean_n_low	eligible	control
epi	tLB	patient	median	20	cell_mean	claudins_no_cldn4	3	4	0.24720924720168114	0.2427336797118187	1.0	0.125	822.5	822.5	False	False
epi	tLB	sample_then_patient	median	20	cell_mean	claudins_no_cldn4	3	4	0.24720924720168114	0.2427336797118187	1.0	0.125	822.5	822.5	False	False
epi	tLB	patient	median	20	pseudobulk	claudins_no_cldn4	3	4	0.18078385293483734	0.1578461229801178	1.0	0.125	822.5	822.5	False	False
epi	tLB	sample_then_patient	median	20	pseudobulk	claudins_no_cldn4	3	4	0.18078385293483734	0.1578461229801178	1.0	0.125	822.5	822.5	False	False
epi	tLB	patient	q4q1	10	cell_mean	claudins_no_cldn4	3	4	0.41963813453912735	0.40331681072711945	1.0	0.125	411.0	411.0	False	False
epi	tLB	sample_then_patient	q4q1	10	cell_mean	claudins_no_cldn4	3	4	0.41963813453912735	0.40331681072711945	1.0	0.125	411.0	411.0	False	False
epi	tLB	patient	q4q1	10	pseudobulk	claudins_no_cldn4	3	4	0.3478798568248749	0.3243105411529541	1.0	0.125	411.0	411.0	False	False
epi	tLB	sample_then_patient	q4q1	10	pseudobulk	claudins_no_cldn4	3	4	0.3478798568248749	0.3243105411529541	1.0	0.125	411.0	411.0	False	False
epi	tLB	patient	q4q1	20	cell_mean	claudins_no_cldn4	3	4	0.41963813453912735	0.40331681072711945	1.0	0.125	411.0	411.0	False	False
epi	tLB	sample_then_patient	q4q1	20	cell_mean	claudins_no_cldn4	3	4	0.41963813453912735	0.40331681072711945	1.0	0.125	411.0	411.0	False	False
epi	tLB	patient	q4q1	20	pseudobulk	claudins_no_cldn4	3	4	0.3478798568248749	0.3243105411529541	1.0	0.125	411.0	411.0	False	False
epi	tLB	sample_then_patient	q4q1	20	pseudobulk	claudins_no_cldn4	3	4	0.3478798568248749	0.3243105411529541	1.0	0.125	411.0	411.0	False	False
epi	tLB	patient	pos	10	cell_mean	claudins_no_cldn4	3	4	0.38486557453870773	0.3742934912443161	1.0	0.125	1359.25	286.25	False	False
epi	tLB	sample_then_patient	pos	10	cell_mean	claudins_no_cldn4	3	4	0.38486557453870773	0.3742934912443161	1.0	0.125	1359.25	286.25	False	False
epi	tLB	patient	pos	10	pseudobulk	claudins_no_cldn4	3	4	0.29536779411137104	0.340629193931818	1.0	0.125	1359.25	286.25	False	False
epi	tLB	sample_then_patient	pos	10	pseudobulk	claudins_no_cldn4	3	4	0.29536779411137104	0.340629193931818	1.0	0.125	1359.25	286.25	False	False
epi	tLB	patient	pos	20	cell_mean	claudins_no_cldn4	3	4	0.38486557453870773	0.3742934912443161	1.0	0.125	1359.25	286.25	False	False
epi	tLB	sample_then_patient	pos	20	cell_mean	claudins_no_cldn4	3	4	0.38486557453870773	0.3742934912443161	1.0	0.125	1359.25	286.25	False	False
epi	tLB	patient	pos	20	pseudobulk	claudins_no_cldn4	3	4	0.29536779411137104	0.340629193931818	1.0	0.125	1359.25	286.25	False	False
epi	tLB	sample_then_patient	pos	20	pseudobulk	claudins_no_cldn4	3	4	0.29536779411137104	0.340629193931818	1.0	0.125	1359.25	286.25	False	False
epi	tLB	patient	median	10	cell_mean	structural	8	4	0.23748790845274925	0.21759920567274094	1.0	0.125	822.5	822.5	False	False
epi	tLB	sample_then_patient	median	10	cell_mean	structural	8	4	0.23748790845274925	0.21759920567274094	1.0	0.125	822.5	822.5	False	False
epi	tLB	patient	median	10	pseudobulk	structural	8	4	0.1478670984506607	0.15544605255126953	1.0	0.125	822.5	822.5	False	False
epi	tLB	sample_then_patient	median	10	pseudobulk	structural	8	4	0.1478670984506607	0.15544605255126953	1.0	0.125	822.5	822.5	False	False
epi	tLB	patient	median	20	cell_mean	structural	8	4	0.23748790845274925	0.21759920567274094	1.0	0.125	822.5	822.5	False	False
epi	tLB	sample_then_patient	median	20	cell_mean	structural	8	4	0.23748790845274925	0.21759920567274094	1.0	0.125	822.5	822.5	False	False
epi	tLB	patient	median	20	pseudobulk	structural	8	4	0.1478670984506607	0.15544605255126953	1.0	0.125	822.5	822.5	False	False
epi	tLB	sample_then_patient	median	20	pseudobulk	structural	8	4	0.1478670984506607	0.15544605255126953	1.0	0.125	822.5	822.5	False	False
epi	tLB	patient	q4q1	10	cell_mean	structural	8	4	0.4053715020418167	0.3820028305053711	1.0	0.125	411.0	411.0	False	False
epi	tLB	sample_then_patient	q4q1	10	cell_mean	structural	8	4	0.4053715020418167	0.3820028305053711	1.0	0.125	411.0	411.0	False	False
epi	tLB	patient	q4q1	10	pseudobulk	structural	8	4	0.3111751601099968	0.28575582802295685	1.0	0.125	411.0	411.0	False	False
epi	tLB	sample_then_patient	q4q1	10	pseudobulk	structural	8	4	0.3111751601099968	0.28575582802295685	1.0	0.125	411.0	411.0	False	False
epi	tLB	patient	q4q1	20	cell_mean	structural	8	4	0.4053715020418167	0.3820028305053711	1.0	0.125	411.0	411.0	False	False
epi	tLB	sample_then_patient	q4q1	20	cell_mean	structural	8	4	0.4053715020418167	0.3820028305053711	1.0	0.125	411.0	411.0	False	False
epi	tLB	patient	q4q1	20	pseudobulk	structural	8	4	0.3111751601099968	0.28575582802295685	1.0	0.125	411.0	411.0	False	False
epi	tLB	sample_then_patient	q4q1	20	pseudobulk	structural	8	4	0.3111751601099968	0.28575582802295685	1.0	0.125	411.0	411.0	False	False
epi	tLB	patient	pos	10	cell_mean	structural	8	4	0.3551614284515381	0.34573131799697876	1.0	0.125	1359.25	286.25	False	False
epi	tLB	sample_then_patient	pos	10	cell_mean	structural	8	4	0.3551614284515381	0.34573131799697876	1.0	0.125	1359.25	286.25	False	False
epi	tLB	patient	pos	10	pseudobulk	structural	8	4	0.24662774056196213	0.2382126897573471	1.0	0.125	1359.25	286.25	False	False
epi	tLB	sample_then_patient	pos	10	pseudobulk	structural	8	4	0.24662774056196213	0.2382126897573471	1.0	0.125	1359.25	286.25	False	False
epi	tLB	patient	pos	20	cell_mean	structural	8	4	0.3551614284515381	0.34573131799697876	1.0	0.125	1359.25	286.25	False	False
epi	tLB	sample_then_patient	pos	20	cell_mean	structural	8	4	0.3551614284515381	0.34573131799697876	1.0	0.125	1359.25	286.25	False	False
epi	tLB	patient	pos	20	pseudobulk	structural	8	4	0.24662774056196213	0.2382126897573471	1.0	0.125	1359.25	286.25	False	False
epi	tLB	sample_then_patient	pos	20	pseudobulk	structural	8	4	0.24662774056196213	0.2382126897573471	1.0	0.125	1359.25	286.25	False	False
epi	tLB	patient	median	10	cell_mean	structural_no_cldn4	7	4	0.1871633306145668	0.16563251614570618	1.0	0.125	822.5	822.5	False	False
epi	tLB	sample_then_patient	median	10	cell_mean	structural_no_cldn4	7	4	0.1871633306145668	0.16563251614570618	1.0	0.125	822.5	822.5	False	False
epi	tLB	patient	median	10	pseudobulk	structural_no_cldn4	7	4	0.1223718523979187	0.13583482801914215	1.0	0.125	822.5	822.5	False	False
epi	tLB	sample_then_patient	median	10	pseudobulk	structural_no_cldn4	7	4	0.1223718523979187	0.13583482801914215	1.0	0.125	822.5	822.5	False	False
epi	tLB	patient	median	20	cell_mean	structural_no_cldn4	7	4	0.1871633306145668	0.16563251614570618	1.0	0.125	822.5	822.5	False	False
epi	tLB	sample_then_patient	median	20	cell_mean	structural_no_cldn4	7	4	0.1871633306145668	0.16563251614570618	1.0	0.125	822.5	822.5	False	False
epi	tLB	patient	median	20	pseudobulk	structural_no_cldn4	7	4	0.1223718523979187	0.13583482801914215	1.0	0.125	822.5	822.5	False	False
epi	tLB	sample_then_patient	median	20	pseudobulk	structural_no_cldn4	7	4	0.1223718523979187	0.13583482801914215	1.0	0.125	822.5	822.5	False	False
epi	tLB	patient	q4q1	10	cell_mean	structural_no_cldn4	7	4	0.31680236756801605	0.28501853346824646	1.0	0.125	411.0	411.0	False	False
epi	tLB	sample_then_patient	q4q1	10	cell_mean	structural_no_cldn4	7	4	0.31680236756801605	0.28501853346824646	1.0	0.125	411.0	411.0	False	False
epi	tLB	patient	q4q1	10	pseudobulk	structural_no_cldn4	7	4	0.2548728585243225	0.23413096368312836	1.0	0.125	411.0	411.0	False	False
epi	tLB	sample_then_patient	q4q1	10	pseudobulk	structural_no_cldn4	7	4	0.2548728585243225	0.23413096368312836	1.0	0.125	411.0	411.0	False	False
epi	tLB	patient	q4q1	20	cell_mean	structural_no_cldn4	7	4	0.31680236756801605	0.28501853346824646	1.0	0.125	411.0	411.0	False	False
epi	tLB	sample_then_patient	q4q1	20	cell_mean	structural_no_cldn4	7	4	0.31680236756801605	0.28501853346824646	1.0	0.125	411.0	411.0	False	False
epi	tLB	patient	q4q1	20	pseudobulk	structural_no_cldn4	7	4	0.2548728585243225	0.23413096368312836	1.0	0.125	411.0	411.0	False	False
epi	tLB	sample_then_patient	q4q1	20	pseudobulk	structural_no_cldn4	7	4	0.2548728585243225	0.23413096368312836	1.0	0.125	411.0	411.0	False	False
epi	tLB	patient	pos	10	cell_mean	structural_no_cldn4	7	4	0.2875665873289108	0.26012445986270905	1.0	0.125	1359.25	286.25	False	False
epi	tLB	sample_then_patient	pos	10	cell_mean	structural_no_cldn4	7	4	0.2875665873289108	0.26012445986270905	1.0	0.125	1359.25	286.25	False	False
epi	tLB	patient	pos	10	pseudobulk	structural_no_cldn4	7	4	0.20423508808016777	0.19013913720846176	1.0	0.125	1359.25	286.25	False	False
epi	tLB	sample_then_patient	pos	10	pseudobulk	structural_no_cldn4	7	4	0.20423508808016777	0.19013913720846176	1.0	0.125	1359.25	286.25	False	False
epi	tLB	patient	pos	20	cell_mean	structural_no_cldn4	7	4	0.2875665873289108	0.26012445986270905	1.0	0.125	1359.25	286.25	False	False
epi	tLB	sample_then_patient	pos	20	cell_mean	structural_no_cldn4	7	4	0.2875665873289108	0.26012445986270905	1.0	0.125	1359.25	286.25	False	False
epi	tLB	patient	pos	20	pseudobulk	structural_no_cldn4	7	4	0.20423508808016777	0.19013913720846176	1.0	0.125	1359.25	286.25	False	False
epi	tLB	sample_then_patient	pos	20	pseudobulk	structural_no_cldn4	7	4	0.20423508808016777	0.19013913720846176	1.0	0.125	1359.25	286.25	False	False
epi	tLB	patient	median	10	cell_mean	cldn_tjp	6	4	0.2517114728689194	0.2338843047618866	1.0	0.125	822.5	822.5	False	False
epi	tLB	sample_then_patient	median	10	cell_mean	cldn_tjp	6	4	0.2517114728689194	0.2338843047618866	1.0	0.125	822.5	822.5	False	False
epi	tLB	patient	median	10	pseudobulk	cldn_tjp	6	4	0.16715837270021439	0.1738997995853424	1.0	0.125	822.5	822.5	False	False
epi	tLB	sample_then_patient	median	10	pseudobulk	cldn_tjp	6	4	0.16715837270021439	0.1738997995853424	1.0	0.125	822.5	822.5	False	False
epi	tLB	patient	median	20	cell_mean	cldn_tjp	6	4	0.2517114728689194	0.2338843047618866	1.0	0.125	822.5	822.5	False	False
epi	tLB	sample_then_patient	median	20	cell_mean	cldn_tjp	6	4	0.2517114728689194	0.2338843047618866	1.0	0.125	822.5	822.5	False	False
epi	tLB	patient	median	20	pseudobulk	cldn_tjp	6	4	0.16715837270021439	0.1738997995853424	1.0	0.125	822.5	822.5	False	False
epi	tLB	sample_then_patient	median	20	pseudobulk	cldn_tjp	6	4	0.16715837270021439	0.1738997995853424	1.0	0.125	822.5	822.5	False	False
epi	tLB	patient	q4q1	10	cell_mean	cldn_tjp	6	4	0.4396332576870918	0.4162082225084305	1.0	0.125	411.0	411.0	False	False
epi	tLB	sample_then_patient	q4q1	10	cell_mean	cldn_tjp	6	4	0.4396332576870918	0.4162082225084305	1.0	0.125	411.0	411.0	False	False
epi	tLB	patient	q4q1	10	pseudobulk	cldn_tjp	6	4	0.34368256479501724	0.34730254113674164	1.0	0.125	411.0	411.0	False	False
epi	tLB	sample_then_patient	q4q1	10	pseudobulk	cldn_tjp	6	4	0.34368256479501724	0.34730254113674164	1.0	0.125	411.0	411.0	False	False
epi	tLB	patient	q4q1	20	cell_mean	cldn_tjp	6	4	0.4396332576870918	0.4162082225084305	1.0	0.125	411.0	411.0	False	False
epi	tLB	sample_then_patient	q4q1	20	cell_mean	cldn_tjp	6	4	0.4396332576870918	0.4162082225084305	1.0	0.125	411.0	411.0	False	False
epi	tLB	patient	q4q1	20	pseudobulk	cldn_tjp	6	4	0.34368256479501724	0.34730254113674164	1.0	0.125	411.0	411.0	False	False
epi	tLB	sample_then_patient	q4q1	20	pseudobulk	cldn_tjp	6	4	0.34368256479501724	0.34730254113674164	1.0	0.125	411.0	411.0	False	False
epi	tLB	patient	pos	10	cell_mean	cldn_tjp	6	4	0.38059888780117035	0.36767691373825073	1.0	0.125	1359.25	286.25	False	False
epi	tLB	sample_then_patient	pos	10	cell_mean	cldn_tjp	6	4	0.38059888780117035	0.36767691373825073	1.0	0.125	1359.25	286.25	False	False
epi	tLB	patient	pos	10	pseudobulk	cldn_tjp	6	4	0.26237282902002335	0.28089185059070587	1.0	0.125	1359.25	286.25	False	False
epi	tLB	sample_then_patient	pos	10	pseudobulk	cldn_tjp	6	4	0.26237282902002335	0.28089185059070587	1.0	0.125	1359.25	286.25	False	False
epi	tLB	patient	pos	20	cell_mean	cldn_tjp	6	4	0.38059888780117035	0.36767691373825073	1.0	0.125	1359.25	286.25	False	False
epi	tLB	sample_then_patient	pos	20	cell_mean	cldn_tjp	6	4	0.38059888780117035	0.36767691373825073	1.0	0.125	1359.25	286.25	False	False
epi	tLB	patient	pos	20	pseudobulk	cldn_tjp	6	4	0.26237282902002335	0.28089185059070587	1.0	0.125	1359.25	286.25	False	False
epi	tLB	sample_then_patient	pos	20	pseudobulk	cldn_tjp	6	4	0.26237282902002335	0.28089185059070587	1.0	0.125	1359.25	286.25	False	False
epi	tLB	patient	median	10	cell_mean	junction_adhesion	7	4	0.1099098939448595	0.09753688052296638	1.0	0.125	822.5	822.5	False	False
epi	tLB	sample_then_patient	median	10	cell_mean	junction_adhesion	7	4	0.1099098939448595	0.09753688052296638	1.0	0.125	822.5	822.5	False	False
epi	tLB	patient	median	10	pseudobulk	junction_adhesion	7	4	0.06283136457204819	0.06237421929836273	1.0	0.125	822.5	822.5	False	False
epi	tLB	sample_then_patient	median	10	pseudobulk	junction_adhesion	7	4	0.06283136457204819	0.06237421929836273	1.0	0.125	822.5	822.5	False	False
epi	tLB	patient	median	20	cell_mean	junction_adhesion	7	4	0.1099098939448595	0.09753688052296638	1.0	0.125	822.5	822.5	False	False
epi	tLB	sample_then_patient	median	20	cell_mean	junction_adhesion	7	4	0.1099098939448595	0.09753688052296638	1.0	0.125	822.5	822.5	False	False
epi	tLB	patient	median	20	pseudobulk	junction_adhesion	7	4	0.06283136457204819	0.06237421929836273	1.0	0.125	822.5	822.5	False	False
epi	tLB	sample_then_patient	median	20	pseudobulk	junction_adhesion	7	4	0.06283136457204819	0.06237421929836273	1.0	0.125	822.5	822.5	False	False
epi	tLB	patient	q4q1	10	cell_mean	junction_adhesion	7	4	0.18651806190609932	0.1730596423149109	1.0	0.125	411.0	411.0	False	False
epi	tLB	sample_then_patient	q4q1	10	cell_mean	junction_adhesion	7	4	0.18651806190609932	0.1730596423149109	1.0	0.125	411.0	411.0	False	False
epi	tLB	patient	q4q1	10	pseudobulk	junction_adhesion	7	4	0.13297221809625626	0.12544751167297363	1.0	0.125	411.0	411.0	False	False
epi	tLB	sample_then_patient	q4q1	10	pseudobulk	junction_adhesion	7	4	0.13297221809625626	0.12544751167297363	1.0	0.125	411.0	411.0	False	False
epi	tLB	patient	q4q1	20	cell_mean	junction_adhesion	7	4	0.18651806190609932	0.1730596423149109	1.0	0.125	411.0	411.0	False	False
epi	tLB	sample_then_patient	q4q1	20	cell_mean	junction_adhesion	7	4	0.18651806190609932	0.1730596423149109	1.0	0.125	411.0	411.0	False	False
epi	tLB	patient	q4q1	20	pseudobulk	junction_adhesion	7	4	0.13297221809625626	0.12544751167297363	1.0	0.125	411.0	411.0	False	False
epi	tLB	sample_then_patient	q4q1	20	pseudobulk	junction_adhesion	7	4	0.13297221809625626	0.12544751167297363	1.0	0.125	411.0	411.0	False	False
epi	tLB	patient	pos	10	cell_mean	junction_adhesion	7	4	0.18429895117878914	0.17556452751159668	1.0	0.125	1359.25	286.25	False	False
epi	tLB	sample_then_patient	pos	10	cell_mean	junction_adhesion	7	4	0.18429895117878914	0.17556452751159668	1.0	0.125	1359.25	286.25	False	False
epi	tLB	patient	pos	10	pseudobulk	junction_adhesion	7	4	0.12754762917757034	0.11614814400672913	1.0	0.125	1359.25	286.25	False	False
epi	tLB	sample_then_patient	pos	10	pseudobulk	junction_adhesion	7	4	0.12754762917757034	0.11614814400672913	1.0	0.125	1359.25	286.25	False	False
epi	tLB	patient	pos	20	cell_mean	junction_adhesion	7	4	0.18429895117878914	0.17556452751159668	1.0	0.125	1359.25	286.25	False	False
epi	tLB	sample_then_patient	pos	20	cell_mean	junction_adhesion	7	4	0.18429895117878914	0.17556452751159668	1.0	0.125	1359.25	286.25	False	False
epi	tLB	patient	pos	20	pseudobulk	junction_adhesion	7	4	0.12754762917757034	0.11614814400672913	1.0	0.125	1359.25	286.25	False	False
epi	tLB	sample_then_patient	pos	20	pseudobulk	junction_adhesion	7	4	0.12754762917757034	0.11614814400672913	1.0	0.125	1359.25	286.25	False	False
epi	tLB	patient	median	10	cell_mean	polarity	6	4	0.048330556601285934	0.048139773309230804	0.75	0.25	822.5	822.5	False	False
epi	tLB	sample_then_patient	median	10	cell_mean	polarity	6	4	0.048330556601285934	0.048139773309230804	0.75	0.25	822.5	822.5	False	False
epi	tLB	patient	median	10	pseudobulk	polarity	6	4	0.011510554701089859	0.011881686747074127	0.75	0.375	822.5	822.5	False	False
epi	tLB	sample_then_patient	median	10	pseudobulk	polarity	6	4	0.011510554701089859	0.011881686747074127	0.75	0.375	822.5	822.5	False	False
epi	tLB	patient	median	20	cell_mean	polarity	6	4	0.048330556601285934	0.048139773309230804	0.75	0.25	822.5	822.5	False	False
epi	tLB	sample_then_patient	median	20	cell_mean	polarity	6	4	0.048330556601285934	0.048139773309230804	0.75	0.25	822.5	822.5	False	False
epi	tLB	patient	median	20	pseudobulk	polarity	6	4	0.011510554701089859	0.011881686747074127	0.75	0.375	822.5	822.5	False	False
epi	tLB	sample_then_patient	median	20	pseudobulk	polarity	6	4	0.011510554701089859	0.011881686747074127	0.75	0.375	822.5	822.5	False	False
epi	tLB	patient	q4q1	10	cell_mean	polarity	6	4	0.09237421862781048	0.09501704946160316	1.0	0.125	411.0	411.0	False	False
epi	tLB	sample_then_patient	q4q1	10	cell_mean	polarity	6	4	0.09237421862781048	0.09501704946160316	1.0	0.125	411.0	411.0	False	False
epi	tLB	patient	q4q1	10	pseudobulk	polarity	6	4	0.04208296164870262	0.0465678870677948	0.75	0.375	411.0	411.0	False	False
epi	tLB	sample_then_patient	q4q1	10	pseudobulk	polarity	6	4	0.04208296164870262	0.0465678870677948	0.75	0.375	411.0	411.0	False	False
epi	tLB	patient	q4q1	20	cell_mean	polarity	6	4	0.09237421862781048	0.09501704946160316	1.0	0.125	411.0	411.0	False	False
epi	tLB	sample_then_patient	q4q1	20	cell_mean	polarity	6	4	0.09237421862781048	0.09501704946160316	1.0	0.125	411.0	411.0	False	False
epi	tLB	patient	q4q1	20	pseudobulk	polarity	6	4	0.04208296164870262	0.0465678870677948	0.75	0.375	411.0	411.0	False	False
epi	tLB	sample_then_patient	q4q1	20	pseudobulk	polarity	6	4	0.04208296164870262	0.0465678870677948	0.75	0.375	411.0	411.0	False	False
epi	tLB	patient	pos	10	cell_mean	polarity	6	4	0.11334762535989285	0.11297691240906715	1.0	0.125	1359.25	286.25	False	False
epi	tLB	sample_then_patient	pos	10	cell_mean	polarity	6	4	0.11334762535989285	0.11297691240906715	1.0	0.125	1359.25	286.25	False	False
epi	tLB	patient	pos	10	pseudobulk	polarity	6	4	0.0705792773514986	0.07031615078449249	1.0	0.125	1359.25	286.25	False	False
epi	tLB	sample_then_patient	pos	10	pseudobulk	polarity	6	4	0.0705792773514986	0.07031615078449249	1.0	0.125	1359.25	286.25	False	False
epi	tLB	patient	pos	20	cell_mean	polarity	6	4	0.11334762535989285	0.11297691240906715	1.0	0.125	1359.25	286.25	False	False
epi	tLB	sample_then_patient	pos	20	cell_mean	polarity	6	4	0.11334762535989285	0.11297691240906715	1.0	0.125	1359.25	286.25	False	False
epi	tLB	patient	pos	20	pseudobulk	polarity	6	4	0.0705792773514986	0.07031615078449249	1.0	0.125	1359.25	286.25	False	False
epi	tLB	sample_then_patient	pos	20	pseudobulk	polarity	6	4	0.0705792773514986	0.07031615078449249	1.0	0.125	1359.25	286.25	False	False
epi	tLB	patient	median	10	cell_mean	CTRL_epi	4	4	0.41209691762924194	0.43803322315216064	1.0	0.125	822.5	822.5	False	True
epi	tLB	sample_then_patient	median	10	cell_mean	CTRL_epi	4	4	0.41209691762924194	0.43803322315216064	1.0	0.125	822.5	822.5	False	True
epi	tLB	patient	median	10	pseudobulk	CTRL_epi	4	4	0.18714720010757446	0.19279730319976807	1.0	0.125	822.5	822.5	False	True
epi	tLB	sample_then_patient	median	10	pseudobulk	CTRL_epi	4	4	0.18714720010757446	0.19279730319976807	1.0	0.125	822.5	822.5	False	True
epi	tLB	patient	median	20	cell_mean	CTRL_epi	4	4	0.41209691762924194	0.43803322315216064	1.0	0.125	822.5	822.5	False	True
epi	tLB	sample_then_patient	median	20	cell_mean	CTRL_epi	4	4	0.41209691762924194	0.43803322315216064	1.0	0.125	822.5	822.5	False	True
epi	tLB	patient	median	20	pseudobulk	CTRL_epi	4	4	0.18714720010757446	0.19279730319976807	1.0	0.125	822.5	822.5	False	True
epi	tLB	sample_then_patient	median	20	pseudobulk	CTRL_epi	4	4	0.18714720010757446	0.19279730319976807	1.0	0.125	822.5	822.5	False	True
epi	tLB	patient	q4q1	10	cell_mean	CTRL_epi	4	4	0.6358391344547272	0.6971434950828552	1.0	0.125	411.0	411.0	False	True
epi	tLB	sample_then_patient	q4q1	10	cell_mean	CTRL_epi	4	4	0.6358391344547272	0.6971434950828552	1.0	0.125	411.0	411.0	False	True
epi	tLB	patient	q4q1	10	pseudobulk	CTRL_epi	4	4	0.4014739990234375	0.41264891624450684	1.0	0.125	411.0	411.0	False	True
epi	tLB	sample_then_patient	q4q1	10	pseudobulk	CTRL_epi	4	4	0.4014739990234375	0.41264891624450684	1.0	0.125	411.0	411.0	False	True
epi	tLB	patient	q4q1	20	cell_mean	CTRL_epi	4	4	0.6358391344547272	0.6971434950828552	1.0	0.125	411.0	411.0	False	True
