ligand	receptor	pathway	pair_origin	n_sender	n_receiver	ligand_mean	receptor_mean	ligand_frac	receptor_frac	cpdb_mean_score	product_score	pass_expr_prop
GAD1+SLC32A1	GABRA3+GABRB3+GABRQ	other	cellphonedb_v5_interactors	15569	48012	3.968624150729738e-05	0.0	0.00012846040208105853	0.0	1.984312075364869e-05	0.0	False
GAD1+SLC32A1	GABRA4+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	3.968624150729738e-05	0.0	0.00012846040208105853	0.0	1.984312075364869e-05	0.0	False
GAD1+SLC32A1	GABRA5+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	3.968624150729738e-05	0.0	0.00012846040208105853	0.0	1.984312075364869e-05	0.0	False
GAD1+SLC32A1	GABRA6+GABRB3+GABRD	other	cellphonedb_v5_interactors	15569	48012	3.968624150729738e-05	0.0	0.00012846040208105853	0.0	1.984312075364869e-05	0.0	False
GAD1+SLC32A1	GABRA6+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	3.968624150729738e-05	0.0	0.00012846040208105853	0.0	1.984312075364869e-05	0.0	False
GAD2+SLC32A1	GABRA4+GABRB2+GABRD	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	1.116280873247888e-05	6.423020104052926e-05	2.0828126301757892e-05	1.9810526282526553e-05	3.176739327652728e-10	False
GAD2+SLC32A1	GABRA4+GABRB3+GABRD	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	1.116280873247888e-05	6.423020104052926e-05	2.0828126301757892e-05	1.9810526282526553e-05	3.176739327652728e-10	False
GAD2+SLC6A1	GABRA4+GABRB2+GABRD	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	1.116280873247888e-05	6.423020104052926e-05	2.0828126301757892e-05	1.9810526282526553e-05	3.176739327652728e-10	False
GAD2+SLC6A1	GABRA4+GABRB3+GABRD	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	1.116280873247888e-05	6.423020104052926e-05	2.0828126301757892e-05	1.9810526282526553e-05	3.176739327652728e-10	False
GAD2+SLC6A11	GABRA4+GABRB2+GABRD	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	1.116280873247888e-05	6.423020104052926e-05	2.0828126301757892e-05	1.9810526282526553e-05	3.176739327652728e-10	False
GAD2+SLC6A11	GABRA4+GABRB3+GABRD	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	1.116280873247888e-05	6.423020104052926e-05	2.0828126301757892e-05	1.9810526282526553e-05	3.176739327652728e-10	False
GAD2+SLC6A12	GABRA4+GABRB2+GABRD	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	1.116280873247888e-05	6.423020104052926e-05	2.0828126301757892e-05	1.9810526282526553e-05	3.176739327652728e-10	False
GAD2+SLC6A12	GABRA4+GABRB3+GABRD	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	1.116280873247888e-05	6.423020104052926e-05	2.0828126301757892e-05	1.9810526282526553e-05	3.176739327652728e-10	False
GAD2+SLC6A13	GABRA4+GABRB2+GABRD	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	1.116280873247888e-05	6.423020104052926e-05	2.0828126301757892e-05	1.9810526282526553e-05	3.176739327652728e-10	False
GAD2+SLC6A13	GABRA4+GABRB3+GABRD	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	1.116280873247888e-05	6.423020104052926e-05	2.0828126301757892e-05	1.9810526282526553e-05	3.176739327652728e-10	False
GAD2+SLC6A6	GABRA4+GABRB2+GABRD	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	1.116280873247888e-05	6.423020104052926e-05	2.0828126301757892e-05	1.9810526282526553e-05	3.176739327652728e-10	False
GAD2+SLC6A6	GABRA4+GABRB3+GABRD	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	1.116280873247888e-05	6.423020104052926e-05	2.0828126301757892e-05	1.9810526282526553e-05	3.176739327652728e-10	False
GAD2+SLC6A8	GABRA4+GABRB2+GABRD	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	1.116280873247888e-05	6.423020104052926e-05	2.0828126301757892e-05	1.9810526282526553e-05	3.176739327652728e-10	False
GAD2+SLC6A8	GABRA4+GABRB3+GABRD	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	1.116280873247888e-05	6.423020104052926e-05	2.0828126301757892e-05	1.9810526282526553e-05	3.176739327652728e-10	False
WNT2	CER1	other	cellphonedb_v5_interactors	15569	48012	3.767844827962108e-05	0.0	6.423020104052926e-05	0.0	1.883922413981054e-05	0.0	False
CHAT	CHRNA2+CHRNB3	other	cellphonedb_v5_interactors	15569	48012	0.0	3.740128522622399e-05	0.0	4.1656252603515784e-05	1.8700642613111995e-05	0.0	False
DBH+SLC18A1	ADRA1D	other	cellphonedb_v5_interactors	15569	48012	0.0	3.400220157345757e-05	0.0	4.1656252603515784e-05	1.7001100786728784e-05	0.0	False
PNMT+SLC18A1	ADRA1D	other	cellphonedb_v5_interactors	15569	48012	0.0	3.400220157345757e-05	0.0	4.1656252603515784e-05	1.7001100786728784e-05	0.0	False
SLC18A1+TPH1	HTR2C	other	cellphonedb_v5_interactors	15569	48012	0.0	3.278192525613122e-05	0.0	2.0828126301757892e-05	1.639096262806561e-05	0.0	False
SLC18A1+TPH2	HTR2C	other	cellphonedb_v5_interactors	15569	48012	0.0	3.278192525613122e-05	0.0	2.0828126301757892e-05	1.639096262806561e-05	0.0	False
DDC+SLC18A1	DRD2	other	cellphonedb_v5_interactors	15569	48012	0.0	3.140754779451527e-05	0.0	2.0828126301757892e-05	1.5703773897257634e-05	0.0	False
DDC+SLC18A1	DRD3	other	cellphonedb_v5_interactors	15569	48012	0.0	3.0323915780172683e-05	0.0	2.0828126301757892e-05	1.5161957890086342e-05	0.0	False
WNT8B	CER1	other	cellphonedb_v5_interactors	15569	48012	2.968922672152985e-05	0.0	0.00012846040208105853	0.0	1.4844613360764924e-05	0.0	False
GAD2+SLC32A1	GABRA1+GABRB2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC32A1	GABRA1+GABRB2+GABRD	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC32A1	GABRA1+GABRB2+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC32A1	GABRA1+GABRB3	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC32A1	GABRA1+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC32A1	GABRA2+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC32A1	GABRA3+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC32A1	GABRA3+GABRB3+GABRQ	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC32A1	GABRA4+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC32A1	GABRA5+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC32A1	GABRA6+GABRB3+GABRD	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC32A1	GABRA6+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A1	GABRA1+GABRB2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A1	GABRA1+GABRB2+GABRD	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A1	GABRA1+GABRB2+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A1	GABRA1+GABRB3	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A1	GABRA1+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A1	GABRA2+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A1	GABRA3+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A1	GABRA3+GABRB3+GABRQ	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A1	GABRA4+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A1	GABRA5+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A1	GABRA6+GABRB3+GABRD	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A1	GABRA6+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A11	GABRA1+GABRB2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A11	GABRA1+GABRB2+GABRD	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A11	GABRA1+GABRB2+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A11	GABRA1+GABRB3	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A11	GABRA1+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A11	GABRA2+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A11	GABRA3+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A11	GABRA3+GABRB3+GABRQ	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A11	GABRA4+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A11	GABRA5+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A11	GABRA6+GABRB3+GABRD	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A11	GABRA6+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A12	GABRA1+GABRB2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A12	GABRA1+GABRB2+GABRD	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A12	GABRA1+GABRB2+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A12	GABRA1+GABRB3	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A12	GABRA1+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A12	GABRA2+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A12	GABRA3+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A12	GABRA3+GABRB3+GABRQ	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A12	GABRA4+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A12	GABRA5+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A12	GABRA6+GABRB3+GABRD	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A12	GABRA6+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A13	GABRA1+GABRB2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A13	GABRA1+GABRB2+GABRD	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A13	GABRA1+GABRB2+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A13	GABRA1+GABRB3	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A13	GABRA1+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A13	GABRA2+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A13	GABRA3+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A13	GABRA3+GABRB3+GABRQ	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A13	GABRA4+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A13	GABRA5+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A13	GABRA6+GABRB3+GABRD	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A13	GABRA6+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A6	GABRA1+GABRB2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A6	GABRA1+GABRB2+GABRD	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A6	GABRA1+GABRB2+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A6	GABRA1+GABRB3	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A6	GABRA1+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A6	GABRA2+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A6	GABRA3+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A6	GABRA3+GABRB3+GABRQ	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A6	GABRA4+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A6	GABRA5+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A6	GABRA6+GABRB3+GABRD	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A6	GABRA6+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A8	GABRA1+GABRB2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A8	GABRA1+GABRB2+GABRD	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A8	GABRA1+GABRB2+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A8	GABRA1+GABRB3	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A8	GABRA1+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A8	GABRA2+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A8	GABRA3+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A8	GABRA3+GABRB3+GABRQ	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A8	GABRA4+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A8	GABRA5+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A8	GABRA6+GABRB3+GABRD	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
GAD2+SLC6A8	GABRA6+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	0.0	6.423020104052926e-05	0.0	1.4229121916287113e-05	0.0	False
CHAT	CHRNA6+CHRNB3+CHRNB4	other	cellphonedb_v5_interactors	15569	48012	0.0	2.272493475174997e-05	0.0	2.0828126301757892e-05	1.1362467375874985e-05	0.0	False
DDC+SLC18A1	DRD1	other	cellphonedb_v5_interactors	15569	48012	0.0	2.10866655834252e-05	0.0	2.0828126301757892e-05	1.05433327917126e-05	0.0	False
HSD3B1	PGR	other	cellphonedb_v5_interactors	15569	48012	0.0	1.995704951696098e-05	0.0	2.0828126301757892e-05	9.97852475848049e-06	0.0	False
GHRH	GHRHR	other	cellphonedb_v5_interactors	15569	48012	9.712712198961526e-06	0.0	6.423020104052926e-05	0.0	4.856356099480763e-06	0.0	False
VIP	ADCYAP1R1	other	cellphonedb_v5_interactors	15569	48012	8.701494152774103e-06	0.0	6.423020104052926e-05	0.0	4.3507470763870515e-06	0.0	False
DBH+SLC18A1	ADRA2C	other	cellphonedb_v5_interactors	15569	48012	0.0	7.0826704359205905e-06	0.0	2.0828126301757892e-05	3.5413352179602953e-06	0.0	False
PNMT+SLC18A1	ADRA2C	other	cellphonedb_v5_interactors	15569	48012	0.0	7.0826704359205905e-06	0.0	2.0828126301757892e-05	3.5413352179602953e-06	0.0	False
CHAT	CHRM1	other	cellphonedb_v5_interactors	15569	48012	0.0	0.0	0.0	0.0	0.0	0.0	False
CHAT	CHRM2	other	cellphonedb_v5_interactors	15569	48012	0.0	0.0	0.0	0.0	0.0	0.0	False
