feature	method	alpha	size	covariate	immune	eligible	n_negative	n_strata	meta_rho	meta_p	meta_i2	meta_model	meta_n	meta_k	meta_ci_low	meta_ci_high	geo_rho	geo_p	geo_i2	geo_model	geo_n	abs_meta	abs_geo
signature	ssGSEA	0.0	43	none	immune8	True	5	5	-0.5108497523470091	1.0193443747219049e-28	0.030887016958634127	DL random	420	4	-0.5805413885738676	-0.4337275914950438	-0.49353773660564704	3.50360627100836e-13	0.15139152465287023	DL random	251	0.5108497523470091	0.49353773660564704
signature	ssGSEA	0.25	43	none	immune8	True	5	5	-0.5082483819468425	1.058837249507425e-29	0.0	fixed	420	4	-0.5766291368218325	-0.4327964522071343	-0.4942146851019692	4.1099202223948197e-13	0.15635570540209903	DL random	251	0.5082483819468425	0.4942146851019692
signature	ssGSEA	0.75	43	none	immune8	True	5	5	-0.4993975244304206	1.5824358116507277e-28	0.0	fixed	420	4	-0.5686570552177591	-0.4231069993142616	-0.4808081402812683	3.5774808342042875e-16	0.0	fixed	251	0.4993975244304206	0.4808081402812683
signature	ssGSEA	1.0	43	none	immune8	True	5	5	-0.49540439888680043	5.207924633231795e-28	0.0	fixed	420	4	-0.5650561313861319	-0.4187412400863962	-0.47907716559421165	4.775221929775897e-16	0.0	fixed	251	0.49540439888680043	0.47907716559421165
signature	ssGSEA	0.0	44	none	immune8	True	5	5	-0.511470765777177	3.423497846162474e-27	0.06978830332829619	DL random	420	4	-0.5831344604171081	-0.43190813037619474	-0.48907611201356327	2.392019330986638e-13	0.13215261528365835	DL random	251	0.511470765777177	0.48907611201356327
signature	ssGSEA	0.25	44	none	immune8	True	5	5	-0.5094444196915701	4.800267142779359e-28	0.042665115787945615	DL random	420	4	-0.5798917152928127	-0.43143521148088576	-0.49430358561643345	1.1672052506075093e-12	0.17795473938294054	DL random	251	0.5094444196915701	0.49430358561643345
signature	ssGSEA	0.75	44	none	immune8	True	5	5	-0.5009357157954102	9.953662820849327e-29	0.0	fixed	420	4	-0.5700434587518662	-0.42478967846691945	-0.4797656237148066	4.258014394374588e-16	0.0	fixed	251	0.5009357157954102	0.4797656237148066
signature	ssGSEA	1.0	44	none	immune8	True	5	5	-0.49803565732840993	2.3802889247290486e-28	0.0	fixed	420	4	-0.5674292478633622	-0.42161764625931886	-0.4810986428230616	3.4076202011320013e-16	0.0	fixed	251	0.49803565732840993	0.4810986428230616
signature	ssGSEA	0.0	45	none	immune8	True	5	5	-0.516162278104691	8.734374470628161e-31	0.0	fixed	420	4	-0.583746275615628	-0.4414749569043156	-0.48939210964808594	1.487939571518851e-16	0.008336548755894782	DL random	251	0.516162278104691	0.48939210964808594
signature	ssGSEA	0.25	45	none	immune8	True	5	5	-0.5116521959258465	3.653467480369678e-30	0.0	fixed	420	4	-0.579691533162884	-0.4365274156876909	-0.4875944318902446	1.1327501523284652e-16	0.0	fixed	251	0.5116521959258465	0.4875944318902446
signature	ssGSEA	0.75	45	none	immune8	True	5	5	-0.5058622287234013	2.214613789220313e-29	0.0	fixed	420	4	-0.574481179095449	-0.43018249972585193	-0.48837822157783484	9.90021990955177e-17	0.0	fixed	251	0.5058622287234013	0.48837822157783484
signature	ssGSEA	1.0	45	none	immune8	True	5	5	-0.5026179050651213	5.976767483212271e-29	0.0	fixed	420	4	-0.5715592001572178	-0.4266304842861193	-0.4859819947909836	1.492560091735637e-16	0.0	fixed	251	0.5026179050651213	0.4859819947909836
signature	ssGSEA	0.0	46	none	immune8	True	5	5	-0.5171373374549711	6.389724897495357e-31	0.0	fixed	420	4	-0.5846224496259087	-0.44254519032265544	-0.4978258357370694	8.642576226614608e-15	0.09389652352781876	DL random	251	0.5171373374549711	0.4978258357370694
signature	ssGSEA	0.25	46	none	immune8	True	5	5	-0.5111749062517928	4.244835611930064e-30	0.0	fixed	420	4	-0.5792622335917124	-0.4360040966484332	-0.4941541861079999	1.6722340298515062e-15	0.057177850529242284	DL random	251	0.5111749062517928	0.4941541861079999
signature	ssGSEA	0.75	46	none	immune8	True	5	5	-0.505643371262606	2.368909780088927e-29	0.0	fixed	420	4	-0.5742841215464854	-0.429942812085554	-0.4882645047764721	1.0095812178612475e-16	0.0	fixed	251	0.505643371262606	0.4882645047764721
signature	ssGSEA	1.0	46	none	immune8	True	5	5	-0.5037309147042874	4.257316368613417e-29	0.0	fixed	420	4	-0.5725618220865394	-0.42784878771427354	-0.49055226352683917	6.800250432517189e-17	0.0	fixed	251	0.5037309147042874	0.49055226352683917
signature	ssGSEA	0.0	47	none	immune8	True	5	5	-0.5227358785620588	1.038292602757631e-31	0.0	fixed	420	4	-0.5896501715322889	-0.4486943120124914	-0.5007874245041413	2.4545071627148432e-16	0.04396270396385998	DL random	251	0.5227358785620588	0.5007874245041413
signature	ssGSEA	0.25	47	none	immune8	True	5	5	-0.5177826567245868	5.192366651572894e-31	0.0	fixed	420	4	-0.5852022374896061	-0.44325361510223976	-0.5057846829115086	1.2445665555638343e-14	0.12068636803922946	DL random	251	0.5177826567245868	0.5057846829115086
signature	ssGSEA	0.75	47	none	immune8	True	5	5	-0.5128176194698999	2.530000072518899e-30	0.0	fixed	420	4	-0.5807396180317214	-0.4378054452177235	-0.4991370401505718	1.4979118746150294e-17	0.0	fixed	251	0.5128176194698999	0.4991370401505718
signature	ssGSEA	1.0	47	none	immune8	True	5	5	-0.5067526912565218	1.6828286055072006e-29	0.0	fixed	420	4	-0.5752828625955926	-0.4311578237800655	-0.49511128486692163	3.0633014585554024e-17	0.0	fixed	251	0.5067526912565218	0.49511128486692163
signature	ssGSEA	0.0	48	none	immune8	True	5	5	-0.525853259085321	3.810195275809392e-30	0.043704151235876273	DL random	420	4	-0.5946298441704894	-0.44943659773396544	-0.5111297996738403	1.4638482583654984e-13	0.1800356188697957	DL random	251	0.525853259085321	0.5111297996738403
signature	ssGSEA	0.25	48	none	immune8	True	5	5	-0.5220186719537325	1.3132553962697308e-31	0.0	fixed	420	4	-0.5890063797749988	-0.44790618101249186	-0.5143837321011393	3.200635894272454e-13	0.2037993842291009	DL random	251	0.5220186719537325	0.5143837321011393
signature	ssGSEA	0.75	48	none	immune8	True	5	5	-0.5157346616538901	1.001402290744342e-30	0.0	fixed	420	4	-0.5833619760961608	-0.44100566848443007	-0.5097921951390008	2.2181458324896655e-14	0.1412928101446921	DL random	251	0.5157346616538901	0.5097921951390008
signature	ssGSEA	1.0	48	none	immune8	True	5	5	-0.5108460800588607	4.706323216055066e-30	0.0	fixed	420	4	-0.5789664479497305	-0.43564358834246736	-0.4964773229905622	2.405900079174565e-17	0.0	fixed	251	0.5108460800588607	0.4964773229905622
signature	ssGSEA	0.0	49	none	immune8	True	5	5	-0.526147742990933	3.366232550273539e-32	0.0	fixed	420	4	-0.5927116260125962	-0.4524451526687689	-0.5069399819727833	3.607067711967935e-15	0.10231915728701509	DL random	251	0.526147742990933	0.5069399819727833
signature	ssGSEA	0.25	49	none	immune8	True	5	5	-0.5248341538870301	4.1526635357416224e-30	0.04146373800071442	DL random	420	4	-0.5936052174931106	-0.44845326459599133	-0.5185765209900052	1.6672960658639714e-12	0.24840941562664043	DL random	251	0.5248341538870301	0.5185765209900052
signature	ssGSEA	0.75	49	none	immune8	True	5	5	-0.5188583180887835	3.6699928665371322e-31	0.0	fixed	420	4	-0.5861685135267435	-0.4444346719178669	-0.5132681871951547	6.269688263993931e-15	0.12789311457444996	DL random	251	0.5188583180887835	0.5132681871951547
signature	ssGSEA	1.0	49	none	immune8	True	5	5	-0.51610600255291	8.893063971924681e-31	0.0	fixed	420	4	-0.5836957024265386	-0.4414131948668972	-0.5079778898576696	1.966838366020533e-16	0.058545699699691436	DL random	251	0.51610600255291	0.5079778898576696
signature	ssGSEA	0.0	50	none	immune8	True	5	5	-0.5338552145791268	4.7778026690027085e-25	0.19076699559003102	DL random	420	4	-0.6096933813823149	-0.448331538186709	-0.5302764708573009	7.567550294494248e-11	0.3627932166398182	DL random	251	0.5338552145791268	0.5302764708573009
signature	ssGSEA	0.25	50	none	immune8	True	5	5	-0.5270353782670115	4.9986217678098905e-27	0.12062985204163414	DL random	420	4	-0.5997280020018593	-0.44571535638618737	-0.5254996038999248	3.302761835592539e-11	0.33183864020356324	DL random	251	0.5270353782670115	0.5254996038999248
signature	ssGSEA	0.75	50	none	immune8	True	5	5	-0.5156874494261146	1.016619407036998e-30	0.0	fixed	420	4	-0.5833195445429453	-0.4409538578474079	-0.5129796728396137	1.3540425752083088e-13	0.18330072828912355	DL random	251	0.5156874494261146	0.5129796728396137
signature	ssGSEA	1.0	50	none	immune8	True	5	5	-0.5118515270493306	3.4313078933416074e-30	0.0	fixed	420	4	-0.5798708109349401	-0.43674598516567276	-0.5042782151575288	4.615342338922166e-15	0.09968998528101412	DL random	251	0.5118515270493306	0.5042782151575288
signature	ssGSEA	0.0	51	none	immune8	True	5	5	-0.5300428145101334	3.142781104811342e-29	0.0771040719603241	DL random	420	4	-0.6000828175847258	-0.45193781748705025	-0.5149896223764103	2.565933569702275e-13	0.20097219163760316	DL random	251	0.5300428145101334	0.5149896223764103
signature	ssGSEA	0.25	51	none	immune8	True	5	5	-0.5283602107892691	9.864544303678898e-31	0.038239967977692975	DL random	420	4	-0.5965932135248249	-0.45254346588649835	-0.5195314415039085	5.283736062806644e-13	0.22708989062883084	DL random	251	0.5283602107892691	0.5195314415039085
signature	ssGSEA	0.75	51	none	immune8	True	5	5	-0.5168451369180916	7.0180286378382305e-31	0.0	fixed	420	4	-0.5843598990327996	-0.44222444623413665	-0.5077618063655418	3.655276431570333e-15	0.1046374676015048	DL random	251	0.5168451369180916	0.5077618063655418
signature	ssGSEA	1.0	51	none	immune8	True	5	5	-0.5125006945055306	2.796320995537981e-30	0.0	fixed	420	4	-0.5804546244027542	-0.437457868199241	-0.5016125765521042	1.3336381634374967e-16	0.03692091226150834	DL random	251	0.5125006945055306	0.5016125765521042
signature	ssGSEA	0.0	52	none	immune8	True	5	5	-0.5336472273182701	1.1876814104322217e-22	0.2548880439726364	DL random	420	4	-0.6133913905701595	-0.44313182662303646	-0.5219424704311404	1.351865107175451e-10	0.3565231846033557	DL random	251	0.5336472273182701	0.5219424704311404
signature	ssGSEA	0.25	52	none	immune8	True	5	5	-0.5346420865464843	6.248810154339914e-23	0.2498753140983175	DL random	420	4	-0.6139444667123665	-0.444654923162599	-0.5318091406654902	4.289887726276665e-10	0.40821837832355323	DL random	251	0.5346420865464843	0.5318091406654902
signature	ssGSEA	0.75	52	none	immune8	True	5	5	-0.5180409470056581	1.1691203838193087e-29	0.031026206258259886	DL random	420	4	-0.586995187991776	-0.44162486094265996	-0.5151451182415682	8.178288327609623e-12	0.2741774677058708	DL random	251	0.5180409470056581	0.5151451182415682
signature	ssGSEA	1.0	52	none	immune8	True	5	5	-0.5120289648468582	3.244811598354436e-30	0.0	fixed	420	4	-0.5800303923783534	-0.436940555753373	-0.5084727857864189	5.444804403444335e-13	0.19922252933917342	DL random	251	0.5120289648468582	0.5084727857864189
signature	ssGSEA	0.0	53	none	immune8	True	5	5	-0.5351419724836002	2.268706776776243e-29	0.08904496872790639	DL random	420	4	-0.605237466693508	-0.4568117432444338	-0.5128847272668955	1.53460796529493e-14	0.142622807047843	DL random	251	0.5351419724836002	0.5128847272668955
signature	ssGSEA	0.25	53	none	immune8	True	5	5	-0.5333219326057117	6.806702033776903e-31	0.04962401610490578	DL random	420	4	-0.6015962485556388	-0.4573119709187411	-0.5196887566659915	9.642726896164329e-14	0.19402445876027818	DL random	251	0.5333219326057117	0.5196887566659915
signature	ssGSEA	0.75	53	none	immune8	True	5	5	-0.5231613611751066	9.029424709963519e-32	0.0	fixed	420	4	-0.5900320606243648	-0.44916192493500756	-0.5069282064196413	3.638054850722237e-18	0.0	fixed	251	0.5231613611751066	0.5069282064196413
signature	ssGSEA	1.0	53	none	immune8	True	5	5	-0.5185961244387154	3.994430071008698e-31	0.0	fixed	420	4	-0.5859330003191626	-0.44414676416084925	-0.508218966003018	2.8662886367795968e-18	0.0	fixed	251	0.5185961244387154	0.508218966003018
signature	ssGSEA	0.0	54	none	immune8	True	5	5	-0.5374238626154143	4.4544199179446707e-32	0.03654261999576828	DL random	420	4	-0.6046005800901357	-0.4626560671565191	-0.5099946922671659	8.203326100806727e-17	0.05054394124571754	DL random	251	0.5374238626154143	0.5099946922671659
signature	ssGSEA	0.25	54	none	immune8	True	5	5	-0.5317195676563444	5.1827696335201555e-33	0.0	fixed	420	4	-0.5977070735095579	-0.4585761618561285	-0.5060857107754044	4.248053351293e-18	0.0	fixed	251	0.5317195676563444	0.5060857107754044
signature	ssGSEA	0.75	54	none	immune8	True	5	5	-0.5231873441520554	8.95267073400405e-32	0.0	fixed	420	4	-0.5900553805033093	-0.4491904820000579	-0.5086186819056256	2.661659123340564e-18	0.0	fixed	251	0.5231873441520554	0.5086186819056256
signature	ssGSEA	1.0	54	none	immune8	True	5	5	-0.5195998748303442	2.886802230356324e-31	0.0	fixed	420	4	-0.5868345489606875	-0.44524903856729053	-0.5095768092900788	2.2276725793633734e-18	0.0	fixed	251	0.5195998748303442	0.5095768092900788
signature	ssGSEA	0.0	55	none	immune8	True	5	5	-0.5402609232017449	1.6455574672723818e-30	0.07869658652820359	DL random	420	4	-0.6092485207809947	-0.46315666849909165	-0.5089483334068946	3.646442090959006e-17	0.036256404737497354	DL random	251	0.5402609232017449	0.5089483334068946
signature	ssGSEA	0.25	55	none	immune8	True	5	5	-0.5352682342458933	1.5416571612313392e-33	0.0	fixed	420	4	-0.6008859797616288	-0.46248460320055057	-0.508870227015723	1.603994286520183e-17	0.024569706637361518	DL random	251	0.5352682342458933	0.508870227015723
signature	ssGSEA	0.75	55	none	immune8	True	5	5	-0.5283047150572394	1.6391272385753645e-32	0.0	fixed	420	4	-0.5946460779180498	-0.45481777077142216	-0.5111232114897891	1.6691903977522908e-18	0.0	fixed	251	0.5283047150572394	0.5111232114897891
signature	ssGSEA	1.0	55	none	immune8	True	5	5	-0.524275803420598	6.256256977548064e-32	0.0	fixed	420	4	-0.5910321790531636	-0.4503869088739151	-0.5122723153609701	1.345535957882216e-18	0.0	fixed	251	0.524275803420598	0.5122723153609701
signature	ssGSEA	0.0	56	none	immune8	True	5	5	-0.5395702904790708	3.12267245917355e-28	0.12848034792374627	DL random	420	4	-0.6112478855896575	-0.4591133507017218	-0.5140765818479031	8.570252665702431e-15	0.13538861470507055	DL random	251	0.5395702904790708	0.5140765818479031
signature	ssGSEA	0.25	56	none	immune8	True	5	5	-0.5317631194383183	9.726799150670259e-32	0.02672697506503076	DL random	420	4	-0.5990585951872576	-0.4570080056062538	-0.5114818553544014	5.053832087535141e-15	0.11962708700141181	DL random	251	0.5317631194383183	0.5114818553544014
signature	ssGSEA	0.75	56	none	immune8	True	5	5	-0.5238849097791033	7.116753049425745e-32	0.0	fixed	420	4	-0.5906814081679421	-0.44995721075664796	-0.5085468690820409	2.6973366771838437e-18	0.0	fixed	251	0.5238849097791033	0.5085468690820409
signature	ssGSEA	1.0	56	none	immune8	True	5	5	-0.5201630087786137	2.4046767802729583e-31	0.0	fixed	420	4	-0.5873402716868957	-0.4458675461245108	-0.5126579268076172	3.601924915052265e-18	0.013641528910558176	DL random	251	0.5201630087786137	0.5126579268076172
signature	ssGSEA	0.0	57	none	immune8	True	5	5	-0.5297354514066686	2.2942008816876996e-15	0.47273212559824923	DL random	420	4	-0.6265099877731289	-0.4168755367500904	-0.5062998948124856	1.514580603357327e-08	0.4443515097565093	DL random	251	0.5297354514066686	0.5062998948124856
signature	ssGSEA	0.25	57	none	immune8	True	5	5	-0.5292228885109066	6.848029230821029e-18	0.38684091503422297	DL random	420	4	-0.6187908672524877	-0.42607144471634467	-0.5127576874523568	4.491296574863791e-09	0.42507728332688877	DL random	251	0.5292228885109066	0.5127576874523568
signature	ssGSEA	0.75	57	none	immune8	True	5	5	-0.5197152424452235	2.780817133903771e-31	0.0	fixed	420	4	-0.586938159178007	-0.4453757446337959	-0.5108518051963127	1.4343151031506685e-13	0.1789230687485018	DL random	251	0.5197152424452235	0.5108518051963127
signature	ssGSEA	1.0	57	none	immune8	True	5	5	-0.5160607137033971	9.022838791820599e-31	0.0	fixed	420	4	-0.5836550022839505	-0.44136349117486406	-0.5152902673492632	4.4271938794324166e-14	0.16807968737371196	DL random	251	0.5160607137033971	0.5152902673492632
signature	ssGSEA	0.0	58	none	immune8	True	5	5	-0.5239775337585996	2.4162658117390164e-19	0.3268866550197348	DL random	420	4	-0.6098073942523808	-0.42599973002622316	-0.4863817475061004	2.905069697193151e-12	0.1764257864130948	DL random	251	0.5239775337585996	0.4863817475061004
signature	ssGSEA	0.25	58	none	immune8	True	5	5	-0.5236314632864913	1.2570631137587224e-23	0.19947383077161648	DL random	420	4	-0.6012176978052018	-0.43626466666644326	-0.4973573963613668	1.2135318417218039e-12	0.1867865784561958	DL random	251	0.5236314632864913	0.4973573963613668
signature	ssGSEA	0.75	58	none	immune8	True	5	5	-0.5188315196611157	3.7019205896086422e-31	0.0	fixed	420	4	-0.5861444425897995	-0.44440524458367975	-0.4993507489545881	1.441660329492779e-17	0.0	fixed	251	0.5188315196611157	0.4993507489545881
signature	ssGSEA	1.0	58	none	immune8	True	5	5	-0.5134773234502371	2.0534102783286937e-30	0.0	fixed	420	4	-0.5813328010617135	-0.43852902575547564	-0.49900752738735743	1.5330418502441713e-17	0.0	fixed	251	0.5134773234502371	0.49900752738735743
signature	ssGSEA	0.0	59	none	immune8	True	5	5	-0.523637931784587	1.6253125111282025e-18	0.3523943735366821	DL random	420	4	-0.6113673642926668	-0.4231936008028119	-0.4919275589437527	6.319821954364939e-11	0.26206339651367205	DL random	251	0.523637931784587	0.4919275589437527
signature	ssGSEA	0.25	59	none	immune8	True	5	5	-0.5236036984837458	1.1374212126650783e-22	0.2261962670947407	DL random	420	4	-0.6028168965436843	-0.4341694983529681	-0.5027742347554047	1.6946061559592584e-11	0.25899235796626163	DL random	251	0.5236036984837458	0.5027742347554047
signature	ssGSEA	0.75	59	none	immune8	True	5	5	-0.5144353385488324	1.5151026744873722e-30	0.0	fixed	420	4	-0.5821940867390336	-0.43957997474762084	-0.49685359260855205	2.250541063789879e-17	0.0	fixed	251	0.5144353385488324	0.49685359260855205
signature	ssGSEA	1.0	59	none	immune8	True	5	5	-0.5124762172193924	2.818006251793945e-30	0.0	fixed	420	4	-0.5804326125990906	-0.43743102447443905	-0.501645722301507	9.539335121050459e-18	0.0	fixed	251	0.5124762172193924	0.501645722301507
signature	ssGSEA	0.0	60	none	immune8	True	5	5	-0.5216094189279131	7.339313958237983e-18	0.36856265487902157	DL random	420	4	-0.6108371842925222	-0.41929852848140264	-0.48061213427673705	6.833946766300788e-12	0.1799030674242158	DL random	251	0.5216094189279131	0.48061213427673705
