stratum	module	gene	in_module	kME
CLDN4pos	ME1	ATP6V0D1	1	0.2754833129022698
CLDN4pos	ME1	SNRPD3	1	0.47573909462798986
CLDN4pos	ME1	TOMM22	1	0.47534319672373515
CLDN4pos	ME1	STOML2	1	0.44716767877333086
CLDN4pos	ME1	RNF187	1	0.5409300699061174
CLDN4pos	ME1	PTRHD1	1	0.3124156009610156
CLDN4pos	ME1	PPM1G	1	0.5582737403893239
CLDN4pos	ME1	HCFC1R1	1	0.47893341936195477
CLDN4pos	ME1	CCT7	1	0.5461296022664093
CLDN4pos	ME1	AP3S1	1	0.21514623358680585
CLDN4pos	ME1	AUP1	1	0.38815912165983585
CLDN4pos	ME1	BAX	1	0.320627936626915
CLDN4pos	ME1	MCTS1	1	0.4892535527608461
CLDN4pos	ME1	COA4	1	0.4764540870148306
CLDN4pos	ME1	SNX6	1	0.454207534184916
CLDN4pos	ME1	TMEM54	1	0.34471873141381415
CLDN4pos	ME1	UGP2	1	0.29284450341366536
CLDN4pos	ME1	ECI1	1	0.5352193007343571
CLDN4pos	ME1	SPINK1	1	0.03040578088737367
CLDN4pos	ME1	FKBP3	1	0.5870899201289691
CLDN4pos	ME1	RAMP1	1	0.293466291035949
CLDN4pos	ME1	MRPL54	1	0.3363883809813612
CLDN4pos	ME1	DGUOK	1	0.6290482837572176
CLDN4pos	ME1	NDUFV1	1	0.5168162192965655
CLDN4pos	ME1	ZNF593	1	0.3053487308301113
CLDN4pos	ME1	CBR1	1	0.42253917065241087
CLDN4pos	ME1	EMC6	1	0.6587258731947705
CLDN4pos	ME1	RBM17	1	0.5944678765523308
CLDN4pos	ME1	ATP6AP1	1	0.4440605589353184
CLDN4pos	ME1	HINT2	1	0.3347066548814839
CLDN4pos	ME1	MAGOH	1	0.7366572124477234
CLDN4pos	ME1	DHRS7	1	0.27774977977138965
CLDN4pos	ME1	IDH2	1	0.6711705917293522
CLDN4pos	ME1	TFG	1	0.5416324544429916
CLDN4pos	ME1	METTL9	1	0.46066856878806384
CLDN4pos	ME1	HIST1H2AC	1	0.2727799997273331
CLDN4pos	ME1	VDAC3	1	0.5641158307781947
CLDN4pos	ME1	EMC4	1	0.5939822086898502
CLDN4pos	ME1	MDH1	1	0.6210779395594986
CLDN4pos	ME1	SCOC	1	0.4713024612947461
CLDN4pos	ME1	RAD23B	1	0.3658372722122892
CLDN4pos	ME1	TMEM134	1	-0.025435410756681546
CLDN4pos	ME1	PPP1CC	1	0.32429000505181604
CLDN4pos	ME1	TCEA3	1	0.21861887251742723
CLDN4pos	ME1	BAD	1	0.4024164099911024
CLDN4pos	ME1	PRMT1	1	0.5206489143784143
CLDN4pos	ME1	ZNF428	1	0.5887432981480293
CLDN4pos	ME1	MRPL43	1	0.5302132772881157
CLDN4pos	ME1	DDX18	1	0.42963916722982143
CLDN4pos	ME1	POLR2E	1	0.44930497251779994
CLDN4pos	ME1	LYPLA1	1	0.24860723812151533
CLDN4pos	ME1	ABRACL	1	0.39068388559977
CLDN4pos	ME1	MRPL27	1	0.5955341409162368
CLDN4pos	ME1	NDUFB6	1	0.5409431378488456
CLDN4pos	ME1	PAFAH1B3	1	0.6549842535339867
CLDN4pos	ME1	WDR1	1	0.4651509011199954
CLDN4pos	ME1	CHMP3	1	0.17313145777995345
CLDN4pos	ME1	NDUFS4	1	0.35227229411498073
CLDN4pos	ME1	PPCS	1	0.38672097886477497
CLDN4pos	ME1	RNASEH2C	1	0.2905525631536363
CLDN4pos	ME1	FUNDC2	1	0.6042878074353347
CLDN4pos	ME1	DNAJC8	1	0.5712679003900716
CLDN4pos	ME1	FBL	1	0.393627989312871
CLDN4pos	ME1	GLRX5	1	0.5451179602022868
CLDN4pos	ME1	HSPB11	1	0.5346649211424616
CLDN4pos	ME1	SYAP1	1	0.3910226428901712
CLDN4pos	ME1	CDK4	1	0.5048496352258107
CLDN4pos	ME1	TXN2	1	0.302102868893041
CLDN4pos	ME1	TMEM176B	1	-0.014612325313998817
CLDN4pos	ME1	HACD3	1	0.48872227969481113
CLDN4pos	ME1	TGIF1	1	0.29007414036305723
CLDN4pos	ME1	MRPS7	1	0.6634739165001373
CLDN4pos	ME1	DCTN3	1	0.5595261831303947
CLDN4pos	ME1	DDRGK1	1	0.24570847286101077
CLDN4pos	ME1	IGFBP7	1	0.11828166900864061
CLDN4pos	ME1	STAU1	1	0.4821103809076724
CLDN4pos	ME1	IFNGR2	1	0.17030002696615354
CLDN4pos	ME1	MED10	1	0.5669561717084968
CLDN4pos	ME1	MAGED2	1	0.6090094516920327
CLDN4pos	ME1	UBE2A	1	0.5766047685641328
CLDN4pos	ME1	ANP32A	1	0.5854577268275077
CLDN4pos	ME1	HPCAL1	1	0.05725459128419565
CLDN4pos	ME1	SSR1	1	0.33017468636680203
CLDN4pos	ME1	IER3IP1	1	0.3238691514905153
CLDN4pos	ME1	TMEM160	1	0.34280552381819407
CLDN4pos	ME1	CYB5R3	1	0.4067625438154444
CLDN4pos	ME1	PSMD11	1	0.5902536175500341
CLDN4pos	ME1	MFSD10	1	0.18100211185494383
CLDN4pos	ME1	WDR45B	1	0.26821564599986414
CLDN4pos	ME1	PSMD2	1	0.6910054743755404
CLDN4pos	ME1	UQCRC2	1	0.20922082264539327
CLDN4pos	ME1	LGMN	1	0.26184368460298324
CLDN4pos	ME1	PIGT	1	0.5003933428232215
CLDN4pos	ME1	RPL26L1	1	0.4645251770141445
CLDN4pos	ME1	SRM	1	0.4660290240153126
CLDN4pos	ME1	NEU1	1	0.20890202326429066
CLDN4pos	ME1	RALA	1	0.5304248418398977
CLDN4pos	ME1	ARL1	1	0.47272203282778824
CLDN4pos	ME1	SERPINB6	1	0.20412219657304267
CLDN4pos	ME1	UBE2E3	1	0.5285008434643472
CLDN4pos	ME1	SRP72	1	0.3588924238641185
CLDN4pos	ME1	C12ORF75	1	0.3213572773632207
CLDN4pos	ME1	MRPL11	1	0.574901101928549
CLDN4pos	ME1	ARL2	1	0.33599117721730765
CLDN4pos	ME1	PPP2R1A	1	0.4484228524198596
CLDN4pos	ME1	BTF3L4	1	0.6796263447104972
CLDN4pos	ME1	PSMC3	1	0.6149041767251252
CLDN4pos	ME1	PMVK	1	0.1607146893536377
CLDN4pos	ME1	MRPS12	1	0.5183730897048391
CLDN4pos	ME1	ESD	1	0.3447513482382269
CLDN4pos	ME1	UBE2N	1	0.5938096311452797
CLDN4pos	ME1	UQCRC1	1	0.38323432099045035
CLDN4pos	ME1	MAP1LC3A	1	0.3629495347235555
CLDN4pos	ME1	PSMC6	1	0.4447061584725346
CLDN4pos	ME1	ARPP19	1	0.4379438778264252
CLDN4pos	ME1	MALSU1	1	0.5216128573334248
CLDN4pos	ME1	SPG21	1	0.3780316082587349
CLDN4pos	ME1	TPD52	1	0.2542456733889701
CLDN4pos	ME1	NUTF2	1	0.5665353733553524
CLDN4pos	ME1	TRAPPC3	1	0.5710158532689033
CLDN4pos	ME1	AKR7A2	1	0.6110833180302696
CLDN4pos	ME1	MRPS23	1	0.7113748490158192
CLDN4pos	ME1	CAPS	1	0.16154276806442353
CLDN4pos	ME1	CSRP1	1	0.5745110333225919
CLDN4pos	ME1	VPS35	1	0.46975474970287756
CLDN4pos	ME1	NANS	1	0.3927123925414022
CLDN4pos	ME1	HAGH	1	0.5021411344082608
CLDN4pos	ME1	PPP2CA	1	0.43824329640226956
CLDN4pos	ME1	SDHA	1	0.4204949711367705
CLDN4pos	ME1	NELFE	1	0.68427929234266
CLDN4pos	ME1	MRPL3	1	0.7027873501790614
CLDN4pos	ME1	PSMC1	1	0.6044196710345908
CLDN4pos	ME1	RPAIN	1	0.49009620549828925
CLDN4pos	ME1	CHURC1	1	0.3170659091826818
CLDN4pos	ME1	TMEM9	1	0.6256757368583418
CLDN4pos	ME1	ZFAND6	1	0.4212944268737094
CLDN4pos	ME1	NDUFA8	1	0.6081815701944079
CLDN4pos	ME1	NUDT5	1	0.5984604574013239
CLDN4pos	ME1	CNIH1	1	0.2483492498460831
CLDN4pos	ME1	MPLKIP	1	0.617056363435421
CLDN4pos	ME1	SH3GLB1	1	0.5148258047321802
CLDN4pos	ME1	SUMF2	1	0.18683806596389235
CLDN4pos	ME1	COPRS	1	0.5352732954722855
CLDN4pos	ME1	PSMC4	1	0.6789489298516347
CLDN4pos	ME1	NAA20	1	0.5881133155284409
CLDN4pos	ME1	TAX1BP3	1	0.3516771503833532
CLDN4pos	ME1	FN1	1	0.06237239384985144
CLDN4pos	ME1	NDUFS2	1	0.5856565116468097
CLDN4pos	ME1	MRPL40	1	0.4769424050430822
CLDN4pos	ME1	SLC2A4RG	1	0.3001836310302982
CLDN4pos	ME1	PRELID3B	1	0.4106071798963574
CLDN4pos	ME1	TSEN34	1	0.544778829776514
CLDN4pos	ME1	NUDT14	1	0.3894166098320381
CLDN4pos	ME1	HSD17B10	1	0.7045540631768274
CLDN4pos	ME1	PMF1	1	0.5740378316064967
CLDN4pos	ME1	PSMG3	1	0.4769343830452351
CLDN4pos	ME1	ARPC4	1	0.290321338185494
CLDN4pos	ME1	OAT	1	0.04814615185563748
CLDN4pos	ME1	TIMM17B	1	0.5735324133053714
CLDN4pos	ME1	SDHD	1	0.40942062654607664
CLDN4pos	ME1	MRPL21	1	0.5014290599613839
CLDN4pos	ME1	EMD	1	0.4904593506531665
CLDN4pos	ME1	NINJ1	1	0.20203937605766764
CLDN4pos	ME1	EIF4E	1	0.35353555200847114
CLDN4pos	ME1	CISD2	1	0.5046886105986886
CLDN4pos	ME1	OLA1	1	0.3646726096917886
CLDN4pos	ME1	NT5C	1	0.1472960465804674
CLDN4pos	ME1	CTNNBIP1	1	0.19937694630292177
CLDN4pos	ME1	NDUFS3	1	0.6040745408356614
CLDN4pos	ME1	SMIM7	1	0.4383162173543647
CLDN4pos	ME1	CHMP1B	1	0.26204093732936995
CLDN4pos	ME1	PIN1	1	0.6227621475594524
CLDN4pos	ME1	FXR1	1	0.3766170140168071
CLDN4pos	ME1	ITM2C	1	0.27816573511035725
CLDN4pos	ME1	METTL5	1	0.6138836823824289
CLDN4pos	ME1	MEA1	1	0.6691201814535709
CLDN4pos	ME1	SLC25A4	1	0.3629650368876637
CLDN4pos	ME1	NTHL1	1	0.39016505315634326
CLDN4pos	ME1	SNHG15	1	0.18588835149906838
CLDN4pos	ME1	PSMG2	1	0.45439731377813947
CLDN4pos	ME1	CLNS1A	1	0.2972680617302075
CLDN4pos	ME1	RCN1	1	0.22737858947485987
CLDN4pos	ME1	THOC7	1	0.4144919237546823
CLDN4pos	ME1	ATP6V1D	1	0.4819145896390133
CLDN4pos	ME1	SPCS3	1	0.17683581771201853
CLDN4pos	ME1	EIF2AK1	1	0.4764367489308097
CLDN4pos	ME1	VTI1B	1	0.21361653305537265
CLDN4pos	ME1	EMC7	1	0.5476445495012241
CLDN4pos	ME1	CWC15	1	0.5162714230455181
CLDN4pos	ME1	WDR34	1	0.5486089928849441
CLDN4pos	ME1	MORN2	1	0.5110604319521478
CLDN4pos	ME1	SVIP	1	0.3583467411057085
CLDN4pos	ME1	IDH3G	1	0.5601025039088777
CLDN4pos	ME1	AKR1C3	1	0.22313582720219097
CLDN4pos	ME1	ZFAND2A	1	0.08877831615533928
CLDN4pos	ME1	RAB4A	1	0.4362559813437036
CLDN4pos	ME1	GPI	1	0.3408346941404569
CLDN4pos	ME1	MRPL4	1	0.28666101906768626
CLDN4pos	ME1	IMPA2	1	0.2748748358672584
CLDN4pos	ME1	LSM6	1	0.5730624928232606
CLDN4pos	ME1	NDUFA10	1	0.37023400952539753
CLDN4pos	ME1	CFDP1	1	0.35001500321570306
CLDN4pos	ME1	SURF1	1	0.3144276654680897
CLDN4pos	ME1	MPC1	1	0.3635069315863103
CLDN4pos	ME1	PFDN4	1	0.5545308771156796
CLDN4pos	ME1	AHSA1	1	0.4762455194494264
CLDN4pos	ME1	POLD2	1	0.5905684633279812
CLDN4pos	ME1	UCP2	1	0.3846334334044387
CLDN4pos	ME1	VBP1	1	0.6888068312386475
CLDN4pos	ME1	FIBP	1	0.4758134149562932
CLDN4pos	ME1	IK	1	0.3691572776955741
CLDN4pos	ME1	PET100	1	0.332947965755937
CLDN4pos	ME1	DPM2	1	0.37469764036517017
CLDN4pos	ME1	RNF5	1	0.5753397007103833
CLDN4pos	ME1	COPB2	1	0.5382166395159105
CLDN4pos	ME1	CCDC107	1	0.28959945939647097
CLDN4pos	ME1	ADH5	1	0.37311244239165187
CLDN4pos	ME1	TSR3	1	0.39364380735577703
CLDN4pos	ME1	EAPP	1	0.4350233791115179
CLDN4pos	ME1	MYL6B	1	0.4600427462706429
CLDN4pos	ME1	NUDCD2	1	0.5741037821401661
CLDN4pos	ME1	TCEAL8	1	0.4295422846123509
CLDN4pos	ME1	SARS	1	0.3937429446854672
CLDN4pos	ME1	ARF3	1	0.29785247329471787
CLDN4pos	ME1	UBE2K	1	0.2809890774647127
CLDN4pos	ME1	ORMDL2	1	0.4160721000035043
CLDN4pos	ME1	CAPZA1	1	0.4420678411156012
CLDN4pos	ME1	PTOV1	1	0.46749980661298424
CLDN4pos	ME1	MRPL32	1	0.4913494061706186
CLDN4pos	ME1	IMP3	1	0.4177230142978063
CLDN4pos	ME1	DYNC1I2	1	0.35703041850019374
CLDN4pos	ME1	SRP19	1	0.48524606299437534
CLDN4pos	ME1	MRPS18C	1	0.552320413532639
CLDN4pos	ME1	PAK2	1	0.49343861696724417
CLDN4pos	ME1	TMEM106C	1	0.6403405080157566
CLDN4pos	ME1	MRPL47	1	0.7535923114667155
CLDN4pos	ME1	CST6	1	0.1184812369254513
CLDN4pos	ME1	UQCC3	1	0.29169458267604126
CLDN4pos	ME1	SUCLG1	1	0.5093658303816688
CLDN4pos	ME1	SAR1A	1	0.30774137678579716
CLDN4pos	ME1	APOC1	1	0.08648142157296423
CLDN4pos	ME1	WBP2	1	0.34455109382152505
CLDN4pos	ME1	MRPL34	1	0.4179466608867249
CLDN4pos	ME1	SNRNP25	1	0.5737065651742247
CLDN4pos	ME1	MRPS18B	1	0.5004349389739767
CLDN4pos	ME1	MRPL22	1	0.6740113592821122
CLDN4pos	ME1	WTAP	1	0.3635480137926159
CLDN4pos	ME1	BZW2	1	0.27291698856531454
CLDN4pos	ME1	PIN4	1	0.5109124708035707
CLDN4pos	ME1	EIF3J	1	0.36951557732755613
CLDN4pos	ME1	PIGP	1	0.23792685413894699
CLDN4pos	ME1	ANP32E	1	0.37541937858304997
CLDN4pos	ME1	MAPK1IP1L	1	0.4840459408760568
CLDN4pos	ME1	KLK11	1	0.24909392376662468
CLDN4pos	ME1	ATG101	1	0.45535804083132564
CLDN4pos	ME1	TXNDC12	1	0.5469899409356769
CLDN4pos	ME1	GUSB	1	0.3257032654819073
CLDN4pos	ME1	FAM49B	1	0.20188988477416941
CLDN4pos	ME1	GCSH	1	0.3509817028291598
CLDN4pos	ME1	DARS	1	0.3119532291172143
CLDN4pos	ME1	ZMAT2	1	0.5131452018041994
CLDN4pos	ME1	DGCR6L	1	0.42593274075024284
CLDN4pos	ME1	NAPA	1	0.32101127268299756
CLDN4pos	ME1	FDFT1	1	0.2626187722046216
CLDN4pos	ME1	MCUR1	1	0.4235259809576987
CLDN4pos	ME1	DCTN2	1	0.4863435220723117
CLDN4pos	ME1	MMADHC	1	0.5517701989879961
CLDN4pos	ME1	IAH1	1	0.38850659474199345
CLDN4pos	ME1	TMEM14A	1	0.5729705767781662
CLDN4pos	ME1	FKBP4	1	0.24243539915238557
CLDN4pos	ME1	EIF4EBP1	1	0.42498448769310293
CLDN4pos	ME1	PLIN2	1	0.23601646867543655
CLDN4pos	ME1	CHMP2B	1	0.24370104170279863
CLDN4pos	ME1	CISD1	1	0.46366132018724054
CLDN4pos	ME1	RNF130	1	0.41878868208971
CLDN4pos	ME1	INSIG1	1	-0.033824078987104475
CLDN4pos	ME1	CHMP4A	1	0.4000457953509149
CLDN4pos	ME1	PPP1R2	1	0.5577042208413481
CLDN4pos	ME1	SDF2	1	0.4515185408426185
CLDN4pos	ME1	HADHA	1	0.17689055825492692
CLDN4pos	ME1	PDCD10	1	0.6552418483870782
CLDN4pos	ME1	PCMT1	1	0.6027475477978579
CLDN4pos	ME1	RNPEP	1	0.3934052590187338
CLDN4pos	ME1	YIPF6	1	0.3032712367670123
CLDN4pos	ME1	SLBP	1	0.554635010999363
CLDN4pos	ME1	DAP3	1	0.28548852960677124
CLDN4pos	ME1	EPRS	1	0.5179951434772729
CLDN4pos	ME1	SRA1	1	0.3969662362185028
CLDN4pos	ME1	SDHB	1	0.5210052270934191
CLDN4pos	ME1	RAP1B	1	0.23810951305880773
CLDN4pos	ME1	DNAJC7	1	0.3655648731193142
CLDN4pos	ME1	POLR2C	1	0.4105707213004152
CLDN4pos	ME1	SNRPN	1	0.24489314038533141
CLDN4pos	ME1	PSMD14	1	0.6811516454197952
CLDN4pos	ME1	MGMT	1	0.24523586350197887
CLDN4pos	ME1	ATP6V1E1	1	0.4391684849860271
CLDN4pos	ME1	SLC35B1	1	0.5025879099785512
CLDN4pos	ME1	EBNA1BP2	1	0.6698553303309315
CLDN4pos	ME1	TAF9	1	0.3239666724903102
CLDN4pos	ME1	MRPL17	1	0.5512543380676203
CLDN4pos	ME1	RGCC	1	0.0973527257723181
CLDN4pos	ME1	TIMM17A	1	0.6556362384150118
CLDN4pos	ME1	MAPRE1	1	0.5256943623051643
CLDN4pos	ME1	GID8	1	0.3487139905347358
CLDN4pos	ME1	SAR1B	1	0.3136099396571335
CLDN4pos	ME1	HDAC2	1	0.6549607077055533
CLDN4pos	ME1	TIMM10	1	0.4529554742275639
CLDN4pos	ME1	MAPK13	1	0.39655136713637235
CLDN4pos	ME1	PSMD3	1	0.5366486957040394
CLDN4pos	ME1	PFKL	1	0.11083963919939506
CLDN4pos	ME1	GRHPR	1	0.3226129483320478
CLDN4pos	ME1	PTTG1	1	0.4710693461012114
CLDN4pos	ME1	DNAJC1	1	0.4209498894827371
CLDN4pos	ME1	CCDC59	1	0.43932337167217794
CLDN4pos	ME1	CDC26	1	0.29526775878447625
CLDN4pos	ME1	MAP1B	1	0.4502889310723801
CLDN4pos	ME1	SPAG7	1	0.364014628842679
CLDN4pos	ME1	CHID1	1	0.13595750700118164
CLDN4pos	ME1	ARL3	1	0.6407397988189231
CLDN4pos	ME1	TRAPPC6A	1	0.3800539253844928
CLDN4pos	ME1	FAM3B	1	0.3397053163722485
CLDN4pos	ME1	PSMD13	1	0.4998405071112398
CLDN4pos	ME1	IFI27L2	1	0.3078294356592295
CLDN4pos	ME1	DNAJB9	1	0.1574650469753077
CLDN4pos	ME1	MRPL42	1	0.48461170834087947
CLDN4pos	ME1	ANAPC13	1	0.5703714229118716
CLDN4pos	ME1	BEX2	1	0.49151313899456495
CLDN4pos	ME1	NUBP2	1	0.5753452002610744
CLDN4pos	ME1	NPDC1	1	0.16126030384664752
CLDN4pos	ME1	TUBB2A	1	0.3611347628498745
CLDN4pos	ME1	AZGP1	1	0.024312166342648673
CLDN4pos	ME1	PCNA	1	0.5941177233106353
CLDN4pos	ME1	FNTA	1	0.3115584759688503
CLDN4pos	ME1	CRELD2	1	0.23219793841125455
CLDN4pos	ME1	ERP44	1	0.3976479097853529
CLDN4pos	ME1	RAP1A	1	0.27363631007858813
CLDN4pos	ME1	MTX1	1	0.5654322615585199
CLDN4pos	ME1	SRP54	1	0.3667436036132222
CLDN4pos	ME1	COA1	1	0.45057479482677604
CLDN4pos	ME1	COMMD4	1	0.6439795540238012
CLDN4pos	ME1	MLF1	1	0.5264863058005844
CLDN4pos	ME1	HADHB	1	0.3669904818236695
CLDN4pos	ME1	DEGS1	1	0.31231413986267
CLDN4pos	ME1	SMCO4	1	0.17977088565739874
CLDN4pos	ME1	ACTN1	1	0.42361273900221463
CLDN4pos	ME1	PRSS23	1	0.21659537331260567
CLDN4pos	ME1	LSM14A	1	0.5040832470814025
CLDN4pos	ME1	ITGAE	1	0.5207775924207628
CLDN4pos	ME1	CCDC124	1	0.5661344168236343
CLDN4pos	ME1	MRPL28	1	0.597387496525433
CLDN4pos	ME1	PTS	1	0.5920389299827629
CLDN4pos	ME1	MTCH2	1	0.5755917950680446
CLDN4pos	ME1	ETFA	1	0.4705265874042243
CLDN4pos	ME1	RBM42	1	0.6296727121862098
CLDN4pos	ME1	EMC3	1	0.2464450989657138
CLDN4pos	ME1	IDI1	1	0.25999304446812377
CLDN4pos	ME1	IFT20	1	0.41296542134316927
CLDN4pos	ME1	ADSS	1	0.3851910752446937
CLDN4pos	ME1	PRPF6	1	0.44000830147411657
CLDN4pos	ME1	ERGIC2	1	0.33356851919763914
CLDN4pos	ME1	PLEKHJ1	1	0.4242584307468704
CLDN4pos	ME1	DCTPP1	1	0.6488921066312104
CLDN4pos	ME1	LSM1	1	0.30498863459707265
CLDN4pos	ME1	RNF114	1	0.4810619534781476
CLDN4pos	ME1	ATXN10	1	0.4471959415987878
CLDN4pos	ME1	C14ORF119	1	0.5312633782944177
CLDN4pos	ME1	MGP	1	-0.06610471672279132
CLDN4pos	ME1	DNAJB11	1	0.6517408990599105
CLDN4pos	ME1	BFAR	1	0.2561053716362982
CLDN4pos	ME1	FAM210B	1	0.3655418799381413
CLDN4pos	ME1	PGP	1	0.5129935298112033
CLDN4pos	ME1	ITGB1BP1	1	0.504097210813853
CLDN4pos	ME1	CLPP	1	0.40532894712266854
CLDN4pos	ME1	STIP1	1	0.38790990282572546
CLDN4pos	ME1	ITPA	1	0.4253569126274746
CLDN4pos	ME1	PPT1	1	0.46919891272561676
CLDN4pos	ME1	HEXA	1	0.24156941749301641
CLDN4pos	ME1	PSMD1	1	0.5261924764284873
CLDN4pos	ME1	SLC50A1	1	0.27526190060688305
CLDN4pos	ME1	SQLE	1	0.22843840276755917
CLDN4pos	ME1	NDUFV3	1	0.3384694746218396
CLDN4pos	ME1	ADK	1	0.25977859106718926
CLDN4pos	ME1	CPNE1	1	0.37492072058344394
CLDN4pos	ME1	HDDC2	1	0.37582126011015504
CLDN4pos	ME1	PFDN6	1	0.5630991297084227
CLDN4pos	ME1	TSPAN8	1	-0.14056538460864673
CLDN4pos	ME1	AAMP	1	0.5098476839461582
CLDN4pos	ME1	ZDHHC12	1	0.2581605457759428
CLDN4pos	ME1	CBX1	1	0.646317961523381
CLDN4pos	ME1	PSMC2	1	0.6455152418099774
CLDN4pos	ME1	RAB18	1	0.4542296293746259
CLDN4pos	ME1	NSMCE1	1	0.3351223883211036
CLDN4pos	ME1	TMEM9B	1	0.14847278981545298
CLDN4pos	ME1	AKR1B1	1	0.28969455434391134
CLDN4pos	ME1	C1ORF35	1	0.5610908190499381
CLDN4pos	ME1	AHCY	1	0.3364685925403337
CLDN4pos	ME1	PSMF1	1	0.48589574524559564
CLDN4pos	ME1	MYL9	1	0.26577238150744925
CLDN4pos	ME1	ZNF511	1	0.39485080739540124
CLDN4pos	ME1	PPP1R7	1	0.5743032058464951
CLDN4pos	ME1	BCAS2	1	0.514757600713305
CLDN4pos	ME1	BRIX1	1	0.6155576554710994
CLDN4pos	ME1	FAM136A	1	0.4779761769860351
CLDN4pos	ME1	TMEM183A	1	0.5031741741893777
CLDN4pos	ME1	PSMD12	1	0.5512480298956928
CLDN4pos	ME1	ACTR10	1	0.5932414381092583
CLDN4pos	ME1	PGD	1	0.1168783576937481
CLDN4pos	ME1	SLC1A5	1	0.15004379181800012
CLDN4pos	ME1	CDC42SE1	1	0.13904416469933045
CLDN4pos	ME1	GORASP2	1	0.38651717150839454
CLDN4pos	ME1	IDH1	1	0.20943566362862998
CLDN4pos	ME1	VPS25	1	0.6488787231434803
CLDN4pos	ME1	EIF4E2	1	0.48451838573192313
CLDN4pos	ME1	TSG101	1	0.6437504752223905
CLDN4pos	ME1	MFF	1	0.413266190649475
CLDN4pos	ME1	ATP2B1	1	0.22754832110875445
CLDN4pos	ME1	PPA2	1	0.3728039042650466
CLDN4pos	ME1	TMEM176A	1	-0.018371536009328494
CLDN4pos	ME1	GRSF1	1	0.23365295312401324
CLDN4pos	ME1	SNRPA1	1	0.6091609206156074
CLDN4pos	ME1	HPRT1	1	0.6062124743708011
CLDN4pos	ME1	PLPP5	1	0.20900237880766065
CLDN4pos	ME1	SLC39A7	1	0.43497013826091735
CLDN4pos	ME1	NUDT21	1	0.3619071072177426
CLDN4pos	ME1	SF3B4	1	0.5705777497256865
CLDN4pos	ME1	OTUB1	1	0.3813267527418165
CLDN4pos	ME1	POLR2G	1	0.6249157994271018
CLDN4pos	ME1	COMMD7	1	0.48513545038766925
CLDN4pos	ME1	SNX17	1	0.43273401737563805
CLDN4pos	ME1	TOX4	1	0.4000142288484065
CLDN4pos	ME1	TIMMDC1	1	0.6043939186540784
CLDN4pos	ME1	ATG3	1	0.6359977197063242
CLDN4pos	ME1	CMC1	1	0.31513956679567945
CLDN4pos	ME1	EBP	1	0.513856168392139
CLDN4pos	ME1	APMAP	1	0.5265737495205676
CLDN4pos	ME1	PPP1R11	1	0.4578315995627027
CLDN4pos	ME1	MRPL9	1	0.634510022346622
CLDN4pos	ME1	NAA50	1	0.5155335158737155
CLDN4pos	ME1	IGFBP6	1	-0.107777668956733
CLDN4pos	ME1	CXCL14	1	0.015078198748969318
CLDN4pos	ME1	SSRP1	1	0.4921995850815076
CLDN4pos	ME1	SUGT1	1	0.4251016885485214
CLDN4pos	ME1	ACOT13	1	0.3607857146154389
CLDN4pos	ME1	MRPS5	1	0.36475182088406227
CLDN4pos	ME1	DBNL	1	0.4039139325982326
CLDN4pos	ME1	ZBTB8OS	1	0.49735457760190666
CLDN4pos	ME1	HMG20B	1	0.34480059185382766
CLDN4pos	ME1	WDR13	1	0.4121896220771884
CLDN4pos	ME1	TPRKB	1	0.551766959642443
CLDN4pos	ME1	ZDHHC4	1	0.43431940577618433
CLDN4pos	ME1	SEC13	1	0.4929686237067911
CLDN4pos	ME1	C1D	1	0.5432560916237318
CLDN4pos	ME1	SMIM20	1	0.26415350946885024
CLDN4pos	ME1	PQBP1	1	0.45165888158239437
CLDN4pos	ME1	SND1	1	0.1856782305066835
CLDN4pos	ME1	TUSC2	1	0.18731134711031347
CLDN4pos	ME1	TARS	1	0.49166471865948014
CLDN4pos	ME1	SMIM15	1	0.3411036193192994
CLDN4pos	ME1	HIGD1A	1	0.28663976292849425
CLDN4pos	ME1	UBA2	1	0.5282862044062281
CLDN4pos	ME1	PFDN1	1	0.41160205944357053
CLDN4pos	ME1	DTYMK	1	0.5840523593279799
CLDN4pos	ME1	CD320	1	0.25881267644573086
CLDN4pos	ME1	TEX264	1	0.12370229484913299
CLDN4pos	ME1	DNAJC4	1	0.14876255777994907
CLDN4pos	ME1	NMRAL1	1	0.44748217838156096
CLDN4pos	ME1	CMC2	1	0.4423796414261959
CLDN4pos	ME1	MTX2	1	0.5254565253704369
CLDN4pos	ME1	BUB3	1	0.5246617147623699
CLDN4pos	ME1	PYCR1	1	0.42547078977297526
CLDN4pos	ME1	SNAPIN	1	0.6131054576548346
CLDN4pos	ME1	BCAP29	1	0.3043296832768574
CLDN4pos	ME1	RNF167	1	0.5094914864988697
CLDN4pos	ME1	DHPS	1	0.39395308640513516
CLDN4pos	ME1	EBAG9	1	0.18473166989540407
CLDN4pos	ME1	BABAM1	1	0.5100569227290749
CLDN4pos	ME1	SKAP2	1	0.33400786649825087
CLDN4pos	ME1	FAM200B	1	0.2628956575000609
CLDN4pos	ME1	RABGGTB	1	0.06862774702574642
CLDN4pos	ME1	SSBP4	1	0.3801343199316553
CLDN4pos	ME1	ARL2BP	1	0.35693942623285824
CLDN4pos	ME1	TOMM40	1	0.5048651349811175
CLDN4pos	ME1	SMARCB1	1	0.6168702473950017
CLDN4pos	ME1	RPL39L	1	0.5832877828693366
