sample,patient,fov,n_high_pre,n_low_pre,n_cd8_pre,n_nk_pre,skipped,radius_um,n_cells,n_cldn4_high,n_cldn4_low,n_cd8,n_nk,n_other,z_cldn4_high_cd8,edges_cldn4_high_cd8,mean_n_cldn4_high_cd8,frac_cldn4_high_cd8,z_cldn4_high_nk,edges_cldn4_high_nk,mean_n_cldn4_high_nk,frac_cldn4_high_nk,mean_n_cldn4_high_cd8nk,frac_cldn4_high_cd8nk,z_cldn4_low_cd8,edges_cldn4_low_cd8,mean_n_cldn4_low_cd8,frac_cldn4_low_cd8,z_cldn4_low_nk,edges_cldn4_low_nk,mean_n_cldn4_low_nk,frac_cldn4_low_nk,mean_n_cldn4_low_cd8nk,frac_cldn4_low_cd8nk,delta_mean_n_cd8,ratio_mean_n_cd8,delta_z_cd8,delta_frac_cd8,delta_mean_n_nk,ratio_mean_n_nk,delta_z_nk,delta_frac_nk,delta_mean_n_cd8nk,ratio_mean_n_cd8nk,delta_z_cd8nk,delta_frac_cd8nk,occ_cldn4_high_cd8,occ_cldn4_high_nk,occ_cldn4_low_cd8,occ_cldn4_low_nk,delta_occ_cd8,ratio_occ_cd8,delta_occ_nk,ratio_occ_nk,perm_delta_mean_n_cd8nk,perm_p_high_lt_low_cd8nk
LUAD-12,Lung12,16,33,163,42,17,False,100.0,1592.0,33.0,163.0,42.0,17.0,1337.0,-2.001773693797476,64.0,1.9393939393939394,0.023264267539076698,-2.9464891648211737,14.0,0.42424242424242425,0.005089058524173028,2.3636363636363638,0.028353326063249727,-2.7970433463756414,340.0,2.085889570552147,0.025291973517815963,-1.9442401190414043,136.0,0.8343558282208589,0.010116789407126386,2.920245398773006,0.03540876292494235,-0.14649563115820774,0.9297682709447416,0.7952696525781655,-0.0020277059787392644,-0.4101134039784346,0.5084670231729056,-1.0022490457797695,-0.005027730882953357,-0.5566090351366424,0.8093964858670741,,-0.007055436861692622,0.8518334416896155,0.45255158939424067,0.9260100827390064,0.8995826149190483,-0.07417664104939092,0.9198965082216093,-0.44703102552480767,0.5030684029336926,-0.5566090351366424,0.118
LUAD-12,Lung12,17,222,579,36,16,False,50.0,2343.0,222.0,579.0,36.0,16.0,1490.0,-5.886753629187444,44.0,0.1981981981981982,0.007124352331606218,-3.308441748968223,24.0,0.10810810810810811,0.0038860103626943004,0.3063063063063063,0.011010362694300519,-2.4337438694944526,241.0,0.4162348877374784,0.014089447529962,-0.7296676506061108,121.0,0.20898100172711573,0.00707395498392283,0.6252158894645942,0.02116340251388483,-0.2180366895392802,0.47616911517326455,-3.4530097596929914,-0.006965095198355782,-0.10087289361900761,0.517310699128881,-2.5787740983621124,-0.0031879446212285294,-0.3189095831582879,0.4899208600866059,,-0.01015303981958431,0.47518222534469134,0.5105919191744445,0.9397422698289232,0.9294633606922578,-0.4645600444842318,0.5056516457764496,-0.4188714415178133,0.5493405558172397,-0.3189095831582879,0.001
LUAD-12,Lung12,17,222,579,36,16,False,100.0,2343.0,222.0,579.0,36.0,16.0,1490.0,-4.593891973003681,263.0,1.1846846846846846,0.011408988374110706,-2.312180148103851,134.0,0.6036036036036037,0.005812944646885303,1.7882882882882882,0.01722193302099601,-3.147596284908106,837.0,1.4455958549222798,0.013216693773784522,0.20883476863919703,467.0,0.8065630397236615,0.0073741887602835985,2.2521588946459414,0.02059088253406812,-0.26091117023759525,0.8195130614485452,-1.4462956880955753,-0.0018077053996738163,-0.20295943612005785,0.7483650674228833,-2.5210149167430482,-0.0015612441133982958,-0.4638706063576532,0.7940329132813795,,-0.003368949513072112,0.7987879569754545,0.7878669659302157,0.9253780212342891,0.9995003165520319,-0.12659006425883468,0.8632017820241872,-0.2116333506218162,0.788260846828057,-0.4638706063576532,0.002
LUAD-12,Lung12,18,198,370,26,15,False,50.0,1975.0,198.0,370.0,26.0,15.0,1366.0,-5.568886674105347,18.0,0.09090909090909091,0.003709810387469085,-3.6055159984541962,15.0,0.07575757575757576,0.0030915086562242375,0.16666666666666669,0.0068013190436933225,-4.436437311763563,69.0,0.1864864864864865,0.00778166234352092,-1.548203574459079,57.0,0.15405405405405406,0.006428329762039021,0.34054054054054056,0.01420999210555994,-0.09557739557739559,0.4874835309617918,-1.1324493623417835,-0.0040718519560518345,-0.0782964782964783,0.49175970228601806,-2.0573124239951173,-0.003336821105814784,-0.17387387387387387,0.4894179894179894,,-0.007408673061866618,0.31834064972945375,0.389039131493191,0.6677482641105245,0.808948673826419,-0.3494076143810707,0.47673751747374454,-0.41990954233322797,0.48091942552176,-0.1738738738738739,0.001
LUAD-12,Lung12,18,198,370,26,15,False,100.0,1975.0,198.0,370.0,26.0,15.0,1366.0,-6.311100539465185,122.0,0.6161616161616161,0.006515353805073431,-2.163596355911383,109.0,0.5505050505050505,0.00582109479305741,1.1666666666666665,0.012336448598130842,-4.560910909424404,324.0,0.8756756756756757,0.00958097998048319,-2.208474197921391,213.0,0.5756756756756757,0.006298607209391726,1.4513513513513514,0.015879587189874915,-0.2595140595140596,0.7036413517894998,-1.750189630040781,-0.003065626175409758,-0.025170625170625183,0.9562763788115901,0.044877842010007996,-0.00047751241633431536,-0.2846846846846849,0.8038485412787088,,-0.0035431385917440734,0.5125688673333152,0.7490267412646627,0.7537444939237783,0.8104704355928989,-0.2411756265904631,0.6800299988461982,-0.061443694328236154,0.9241876179193543,-0.28468468468468466,0.004
LUAD-12,Lung12,19,380,542,47,14,False,50.0,2504.0,380.0,542.0,47.0,14.0,1521.0,-10.388090662881641,59.0,0.15526315789473685,0.003915842569854649,-6.780378390398076,3.0,0.007894736842105263,0.00019911063914515166,0.1631578947368421,0.0041149532089998,-8.101155244714352,169.0,0.3118081180811808,0.008603135817552433,-5.133639923379448,41.0,0.07564575645756458,0.002087151293015679,0.38745387453874536,0.010690287110568113,-0.15654496018644395,0.4979445655559016,-2.286935418167289,-0.0046872932476977845,-0.06775101961545932,0.10436456996148909,-1.6467384670186282,-0.0018880406538705275,-0.22429597980190324,0.42110275689223065,,-0.006575333901568313,0.19653578998967816,0.040903935431187394,0.4317906208251688,0.4287701656283466,-0.23525483083549062,0.4551645647468918,-0.38786623019715916,0.09539827793578924,-0.2242959798019033,0.001
LUAD-12,Lung12,19,380,542,47,14,False,100.0,2504.0,380.0,542.0,47.0,14.0,1521.0,-10.381791409368947,388.0,1.0210526315789474,0.007218738953282852,-7.219760386026155,68.0,0.17894736842105263,0.0012651398165547266,1.2000000000000002,0.008483878769837578,-7.2403026929918735,836.0,1.5424354243542435,0.01208808687227982,-4.903831215808474,210.0,0.3874538745387454,0.0030364811521277056,1.929889298892989,0.015124568024407524,-0.5213827927752961,0.6619743137748678,-3.141488716377074,-0.0048693479189969675,-0.20850650611769278,0.4618546365914787,-2.3159291702176814,-0.001771341335572979,-0.7298892988929888,0.6217973231357553,,-0.006640689254569947,0.3506364024617675,0.2601313776175639,0.5871774885338917,0.6243684741060354,-0.2365410860721242,0.5971557311184774,-0.36423709648847147,0.41663118559920476,-0.729889298892989,0.001
LUAD-12,Lung12,20,48,173,86,17,False,50.0,2404.0,48.0,173.0,86.0,17.0,2080.0,-4.281606260579074,26.0,0.5416666666666666,0.02125919869174162,-1.4062780096108316,7.0,0.14583333333333334,0.005723630417007359,0.6875,0.02698282910874898,-3.63431613707032,159.0,0.9190751445086706,0.029254829806807728,0.15933535521747924,45.0,0.26011560693641617,0.00827966881324747,1.1791907514450868,0.0375344986200552,-0.37740847784200393,0.5893605870020964,-0.6472901235087538,-0.007995631115066109,-0.11428227360308282,0.5606481481481482,-1.5656133648283108,-0.002556038396240111,-0.4916907514450868,0.5830269607843137,,-0.010551669511306223,0.5722217365933556,0.8451960265612667,0.7874355829929528,1.2226406445472284,-0.21521384639959718,0.7266902194315452,-0.37744461798596174,0.6912873625874445,-0.4916907514450868,0.013
LUAD-12,Lung12,20,48,173,86,17,False,100.0,2404.0,48.0,173.0,86.0,17.0,2080.0,-4.432043976988307,140.0,2.9166666666666665,0.027548209366391185,1.1002083806357497,51.0,1.0625,0.010035419126328217,3.9791666666666665,0.0375836284927194,-2.7603477203456284,671.0,3.878612716763006,0.033456322297566815,-0.766840602016144,142.0,0.8208092485549133,0.007080175508575987,4.699421965317919,0.0405364978061428,-0.9619460500963393,0.751987083954297,-1.671696256642679,-0.00590811293117563,0.24169075144508667,1.2944542253521125,1.8670489826518937,0.00295524361775223,-0.7202552986512525,0.8467353423534235,,-0.002952869313423402,0.7450342020103808,1.5090028000650577,0.9048175891816638,1.064629641562594,-0.15978338717128293,0.8234081774252483,0.4443731585024637,1.417396943645343,-0.7202552986512525,0.078
LUAD-12,Lung12,21,454,397,17,9,False,50.0,2231.0,454.0,397.0,17.0,9.0,1354.0,-0.41267250299488917,101.0,0.22246696035242292,0.008067092651757188,-2.8304300684740946,28.0,0.06167400881057269,0.0022364217252396168,0.2841409691629956,0.010303514376996805,-1.836659818730214,69.0,0.17380352644836272,0.0064819163926726165,-1.9497495749172786,32.0,0.08060453400503778,0.0030061061531235322,0.2544080604534005,0.009488022545796148,0.048663433904060194,1.2799910617378536,1.4239873157353249,0.0015851762590845713,-0.018930525194465093,0.7651431718061674,-0.880680493556816,-0.0007696844278839154,0.029732908709595107,1.1168709381951412,,0.0008154918312006567,1.04492576583349,0.6754983177358704,0.8395988174508883,0.907977071789905,0.2053269483826018,1.244553641709497,-0.23247875405403462,0.7439596645367413,0.02973290870959505,0.793
LUAD-12,Lung12,21,454,397,17,9,False,100.0,2231.0,454.0,397.0,17.0,9.0,1354.0,-0.42694173516553896,372.0,0.8193832599118943,0.007853403141361256,-1.9497770160198613,155.0,0.34140969162995594,0.0032722513089005235,1.1607929515418502,0.01112565445026178,-1.2583795505189719,297.0,0.7481108312342569,0.007339132153800534,-2.0315710394334032,132.0,0.33249370277078083,0.0032618365128002373,1.0806045340050376,0.010600968666600772,0.07127242867763739,1.0952698794108486,0.831437815353433,0.0005142709875607223,0.008915988859175106,1.0268155119476705,0.08179402341354192,1.041479610028621e-05,0.0801884175368126,1.0742069971144863,,0.000524685783661008,1.0701455927705656,0.9972506672826197,1.0000683509784831,0.9940766560652133,0.07007724179208252,1.0700724522714051,0.0031740112174063473,1.0031929240044424,0.08018841753681238,0.858
LUAD-12,Lung12,22,323,311,17,12,False,50.0,2061.0,323.0,311.0,17.0,12.0,1398.0,-4.485696109784107,27.0,0.08359133126934984,0.0038060332675500423,-5.1284901077713325,8.0,0.02476780185758514,0.001127713560755568,0.10835913312693499,0.004933746828305611,-4.084883893351706,28.0,0.09003215434083602,0.0035737077217613275,-0.1197773129604442,47.0,0.15112540192926044,0.005998723675813657,0.24115755627009644,0.009572431397574984,-0.006440823071486176,0.9284608580274214,-0.40081221643240106,0.0002323255457887148,-0.1263576000716753,0.16388907186614848,-5.008712794810888,-0.004871010115058088,-0.13279842314316145,0.4493292053663571,,-0.0046386845692693735,0.4055465701185583,0.18183799014165447,0.3807914453936017,0.9672632258623189,0.024755124724956612,1.0650096661162352,-0.7854252357206645,0.187992249968508,-0.13279842314316148,0.001
LUAD-12,Lung12,22,323,311,17,12,False,100.0,2061.0,323.0,311.0,17.0,12.0,1398.0,-3.8430978569244503,167.0,0.5170278637770898,0.00593904477399623,-4.807209344811733,91.0,0.28173374613003094,0.003236245954692557,0.7987616099071206,0.009175290728688787,-4.863065034956061,136.0,0.43729903536977494,0.0047436344611091735,-0.8094305441031328,158.0,0.5080385852090032,0.005510987094523892,0.9453376205787782,0.010254621555633066,0.07972882840731482,1.182321070843198,1.0199671780316106,0.0011954103128870566,-0.2263048390789723,0.5545518673825293,-3.9977788007086006,-0.0022747411398313356,-0.1465760106716576,0.8449485057180766,,-0.0010793308269442786,0.6814732801806732,0.5744716960152624,0.5443064093983879,0.9782649857989935,0.1371668707822853,1.2520030416946466,-0.4037932897837311,0.5872352627913645,-0.14657601067165738,0.041
LUAD-12,Lung12,23,120,287,121,40,False,50.0,3404.0,120.0,287.0,121.0,40.0,2836.0,-9.684413013169783,40.0,0.3333333333333333,0.011802891708468575,-5.482663847408466,16.0,0.13333333333333333,0.00472115668338743,0.4666666666666667,0.016524048391856005,-7.114439613939128,268.0,0.9337979094076655,0.025009331840238895,-3.714965887368914,95.0,0.3310104529616725,0.008865248226950355,1.264808362369338,0.03387458006718925,-0.6004645760743321,0.3569651741293532,-2.569973399230655,-0.01320644013177032,-0.19767711962833914,0.40280701754385967,-1.7676979600395515,-0.0041440915435629255,-0.7981416957026713,0.3689623507805326,,-0.017350531675333243,0.30180084711720273,0.3835250243229614,0.6394905351714576,0.7201719345248871,-0.33768968805425487,0.4719395057759301,-0.3366469102019257,0.5325464738861021,-0.7981416957026713,0.001
LUAD-12,Lung12,23,120,287,121,40,False,100.0,3404.0,120.0,287.0,121.0,40.0,2836.0,-12.664437166824554,249.0,2.075,0.017060637204522097,-6.500650945538055,103.0,0.8583333333333333,0.007057211373758136,2.9333333333333336,0.024117848578280233,-9.14312677525242,1071.0,3.731707317073171,0.026852200075216246,-2.6762492076525994,435.0,1.5156794425087108,0.010906355772846935,5.2473867595818815,0.03775855584806318,-1.6567073170731708,0.556045751633987,-3.5213103915721344,-0.009791562870694149,-0.6573461091753775,0.5663026819923371,-3.824401737885456,-0.003849144399088799,-2.314053426248548,0.5590084108012395,,-0.013640707269782948,0.4617375171727616,0.5990919331926526,0.7267412139840942,0.9258486699629985,-0.26500369681133257,0.6353534219443173,-0.3267567367703459,0.6470732773387202,-2.3140534262485484,0.001
LUAD-12,Lung12,24,210,202,69,14,False,50.0,2785.0,210.0,202.0,69.0,14.0,2290.0,-10.387812707200405,35.0,0.16666666666666666,0.00733598826241878,-5.424038728652383,1.0,0.004761904761904762,0.00020959966464053657,0.17142857142857143,0.007545587927059317,-3.538639770576181,119.0,0.5891089108910891,0.020114942528735632,1.183837714669333,41.0,0.20297029702970298,0.006930358350236646,0.7920792079207921,0.027045300878972278,-0.42244224422442245,0.28291316526610644,-6.849172936624225,-0.012778954266316853,-0.1982083922677982,0.02346109175377468,-6.607876443321716,-0.00672075868559611,-0.6206506364922206,0.21642857142857141,,-0.01949971295191296,0.2604860706938131,0.03538526612725651,0.714240829471369,1.1700046133229838,-0.45375475877755594,0.3647034164745337,-1.1346193471957273,0.030243697951546696,-0.6206506364922206,0.001
LUAD-12,Lung12,24,210,202,69,14,False,100.0,2785.0,210.0,202.0,69.0,14.0,2290.0,-15.4102067983727,147.0,0.7,0.0076979472140762464,-7.559407138677958,21.0,0.1,0.0010997067448680353,0.7999999999999999,0.008797653958944282,-6.035575910109903,429.0,2.123762376237624,0.019276567063581218,-1.1292014887086161,110.0,0.5445544554455446,0.004942709503482363,2.6683168316831685,0.02421927656706358,-1.423762376237624,0.3296037296037296,-9.374630888262796,-0.011578619849504972,-0.4445544554455446,0.18363636363636363,-6.430205649969342,-0.0038430027586143283,-1.8683168316831686,0.2998144712430426,,-0.015421622608119299,0.28919247820533683,0.19151299393234875,0.724172048129247,0.8607686545228671,-0.4349795699239101,0.3993422266882677,-0.6692556605905183,0.222490669154892,-1.8683168316831684,0.001
LUAD-12,Lung12,25,299,346,53,24,False,50.0,2478.0,299.0,346.0,53.0,24.0,1756.0,-7.432439703781039,83.0,0.27759197324414714,0.009830628923368471,-5.634636673907318,31.0,0.10367892976588629,0.003671680682221959,0.3812709030100334,0.01350230960559043,-2.9638298435984427,184.0,0.5317919075144508,0.017366682397357246,-0.36684682799751617,103.0,0.2976878612716763,0.009721566776781501,0.8294797687861271,0.027088249174138747,-0.2541999342703037,0.5219936018612767,-4.468609860182596,-0.0075360534739887745,-0.19400893150579002,0.3482806766892879,-5.267789845909801,-0.006049886094559542,-0.44820886577609365,0.45965063568457,,-0.013585939568548316,0.40563531038965234,0.33674918440714,0.7165909383421932,0.8916161198581096,-0.3109556279525409,0.566062573060266,-0.5548669354509697,0.37768404687516166,-0.4482088657760937,0.001
LUAD-12,Lung12,25,299,346,53,24,False,100.0,2478.0,299.0,346.0,53.0,24.0,1756.0,-6.94751813582161,481.0,1.608695652173913,0.014022914783825545,-8.294230864530217,121.0,0.40468227424749165,0.0035275939476983177,2.0133779264214047,0.01755050873152386,-2.4422842012530617,750.0,2.167630057803468,0.01912143385258649,-1.2980479405224472,351.0,1.0144508670520231,0.008948831043010478,3.1820809248554913,0.02807026489559697,-0.5589344056295551,0.742144927536232,-4.5052339345685475,-0.005098519068760946,-0.6097685928045316,0.3989175694861314,-6.99618292400777,-0.00542123709531216,-1.1687029984340866,0.6327236717000962,,-0.010519756164073107,0.6083063861872845,0.3483472594908687,0.8295710564145422,0.8837901820029198,-0.2212646702272577,0.7332782182835821,-0.5354429225120512,0.3941515379831611,-1.1687029984340866,0.001
LUAD-12,Lung12,26,338,358,24,20,False,50.0,2635.0,338.0,358.0,24.0,20.0,1895.0,-4.227957273039287,54.0,0.15976331360946747,0.00571549534292972,-4.8320371703525655,35.0,0.10355029585798817,0.0037044877222692633,0.26331360946745563,0.009419983065198983,-2.0824862891249185,84.0,0.2346368715083799,0.007811047052259624,-1.108757726654505,78.0,0.21787709497206703,0.007253115119955365,0.45251396648044695,0.01506416217221499,-0.07487355789891242,0.6808960270498733,-2.1454709839143686,-0.002095551709329904,-0.11432679911407886,0.4752693066302534,-3.7232794436980603,-0.003548627397686102,-0.18920035701299132,0.5818905690700562,,-0.005644179107016006,0.5909808624695279,0.521656505330085,0.8075853157763252,1.0212701910446282,-0.21660445330679734,0.7317875287286802,-0.49961368571454323,0.5107918647821272,-0.18920035701299132,0.001
LUAD-12,Lung12,26,338,358,24,20,False,100.0,2635.0,338.0,358.0,24.0,20.0,1895.0,-4.792795178557459,244.0,0.7218934911242604,0.006449055107704506,-4.706086636812526,200.0,0.591715976331361,0.005286110744020087,1.3136094674556213,0.011735165851724592,-1.974786983436312,339.0,0.946927374301676,0.008446493085835305,-0.4333965680619974,317.0,0.8854748603351955,0.007898343092064284,1.8324022346368714,0.01634483617789959,-0.22503388317741557,0.7623535982964166,-2.8180081951211475,-0.001997437978130799,-0.29375888400383454,0.6682470647527673,-4.272690068750529,-0.0026122323480441967,-0.51879276718125,0.7168783374224276,,-0.0046096703261749965,0.7158969618581982,0.740881313166953,0.9376052738410481,1.106974349875912,-0.2217083119828499,0.7635376867340061,-0.3660930367089589,0.6692849868201584,-0.5187927671812502,0.001
LUAD-12,Lung12,27,198,241,144,58,False,50.0,3366.0,198.0,241.0,144.0,58.0,2725.0,-14.786696862618669,44.0,0.2222222222222222,0.007564036444902871,-10.13743504326407,6.0,0.030303030303030304,0.0010314595152140279,0.2525252525252525,0.008595495960116899,-11.995952474891817,152.0,0.6307053941908713,0.019069125580228326,-5.238848275140852,97.0,0.4024896265560166,0.012169113034750972,1.0331950207468878,0.031238238614979298,-0.40848317196864914,0.3523391812865497,-2.7907443877268516,-0.011505089135325455,-0.37218659625298633,0.07528897219618869,-4.898586768123217,-0.011137653519536944,-0.7806697682216354,0.24441199139994318,,-0.0226427426548624,0.14913361503641998,0.056850399889076364,0.3759695837107297,0.670718464580175,-0.22683596867430972,0.3966640427784262,-0.6138680646910987,0.08476045150279397,-0.7806697682216355,0.001
LUAD-12,Lung12,27,198,241,144,58,False,100.0,3366.0,198.0,241.0,144.0,58.0,2725.0,-17.513959799933357,425.0,2.1464646464646466,0.01669350720766723,-10.924422875700252,177.0,0.8939393939393939,0.006952354766487293,3.0404040404040407,0.023645861974154525,-12.448211266050823,864.0,3.5850622406639006,0.0272916798281635,-6.190367226140172,417.0,1.7302904564315353,0.013172026028176133,5.315352697095436,0.040463705856339634,-1.438597594199254,0.5987245136550692,-5.065748533882534,-0.010598172620496268,-0.8363510624921414,0.5166412324685705,-4.73405564956008,-0.00621967126168884,-2.2749486566913957,0.5720041949550146,,-0.01681784388218511,0.3348150353335161,0.39919442037449854,0.5473783688655127,0.7563191856695638,-0.21256333353199663,0.611670198125381,-0.35712476529506526,0.5278121035910185,-2.2749486566913952,0.001
