question	cohort	accession	model	kras	response_family	confounded	subset	module	score	association	transform	sample_filter	effect_name	effect	p	n	n_resistant	n_reference	n_genes	thesis_aligned	eligible_headline	pre_specified	q_bh
cldn4_ifn	GSE114601_KP	GSE114601	KP	Kras/Trp53 GEMM lung tumor; not Lkb1	none	0	median	ifn_chemokine	mean	mwu_median	log2_value	drop_max_cldn4	median_high_minus_low	0.0853989	1	7	4	3	16	0	0	0	1
cldn4_ifn	GSE114601_KP	GSE114601	KP	Kras/Trp53 GEMM lung tumor; not Lkb1	none	0	continuous	ifn_chemokine	pct	spearman	rank_within_sample	drop_max_cldn4	rho	-0.214286	0.644512	7			16	1	0	0	0.976585
cldn4_ifn	GSE114601_KP	GSE114601	KP	Kras/Trp53 GEMM lung tumor; not Lkb1	none	0	continuous	ifn_chemokine	pct	pearson	rank_within_sample	drop_max_cldn4	rho	-0.213752	0.645356	7			16	1	0	0	0.976585
cldn4_ifn	GSE114601_KP	GSE114601	KP	Kras/Trp53 GEMM lung tumor; not Lkb1	none	0	median	ifn_chemokine	pct	mwu_median	rank_within_sample	drop_max_cldn4	median_high_minus_low	-0.000815518	1	7	4	3	16	1	0	0	1
cldn4_ifn	GSE114601_KP	GSE114601	KP	Kras/Trp53 GEMM lung tumor; not Lkb1	none	0	continuous	ifn_chemokine_only	zmean	spearman	log2_value	drop_max_cldn4	rho	-0.396412	0.378635	7			4	1	0	0	0.851687
cldn4_ifn	GSE114601_KP	GSE114601	KP	Kras/Trp53 GEMM lung tumor; not Lkb1	none	0	continuous	ifn_chemokine_only	zmean	pearson	log2_value	drop_max_cldn4	rho	-0.431264	0.334005	7			4	1	0	0	0.851687
cldn4_ifn	GSE114601_KP	GSE114601	KP	Kras/Trp53 GEMM lung tumor; not Lkb1	none	0	median	ifn_chemokine_only	zmean	mwu_median	log2_value	drop_max_cldn4	median_high_minus_low	-0.307038	0.59256	7	4	3	4	1	0	0	0.963261
cldn4_ifn	GSE114601_KP	GSE114601	KP	Kras/Trp53 GEMM lung tumor; not Lkb1	none	0	continuous	ifn_chemokine_only	mean	spearman	log2_value	drop_max_cldn4	rho	-0.396412	0.378635	7			4	1	0	0	0.851687
cldn4_ifn	GSE114601_KP	GSE114601	KP	Kras/Trp53 GEMM lung tumor; not Lkb1	none	0	continuous	ifn_chemokine_only	mean	pearson	log2_value	drop_max_cldn4	rho	-0.417163	0.35178	7			4	1	0	0	0.851687
cldn4_ifn	GSE114601_KP	GSE114601	KP	Kras/Trp53 GEMM lung tumor; not Lkb1	none	0	median	ifn_chemokine_only	mean	mwu_median	log2_value	drop_max_cldn4	median_high_minus_low	-0.311251	0.59256	7	4	3	4	1	0	0	0.963261
cldn4_ifn	GSE114601_KP	GSE114601	KP	Kras/Trp53 GEMM lung tumor; not Lkb1	none	0	continuous	ifn_chemokine_only	pct	spearman	rank_within_sample	drop_max_cldn4	rho	-0.428571	0.337368	7			4	1	0	0	0.851687
cldn4_ifn	GSE114601_KP	GSE114601	KP	Kras/Trp53 GEMM lung tumor; not Lkb1	none	0	continuous	ifn_chemokine_only	pct	pearson	rank_within_sample	drop_max_cldn4	rho	-0.475064	0.281344	7			4	1	0	0	0.824795
cldn4_ifn	GSE114601_KP	GSE114601	KP	Kras/Trp53 GEMM lung tumor; not Lkb1	none	0	median	ifn_chemokine_only	pct	mwu_median	rank_within_sample	drop_max_cldn4	median_high_minus_low	-0.0736337	0.628571	7	4	3	4	1	0	0	0.976585
cldn4_ifn	GSE114601_KP	GSE114601	KP	Kras/Trp53 GEMM lung tumor; not Lkb1	none	0	continuous	ifn_isg	zmean	spearman	log2_value	drop_max_cldn4	rho	0	1	7			10	0	0	0	1
cldn4_ifn	GSE114601_KP	GSE114601	KP	Kras/Trp53 GEMM lung tumor; not Lkb1	none	0	continuous	ifn_isg	zmean	pearson	log2_value	drop_max_cldn4	rho	0.100133	0.83086	7			10	0	0	0	1
cldn4_ifn	GSE114601_KP	GSE114601	KP	Kras/Trp53 GEMM lung tumor; not Lkb1	none	0	median	ifn_isg	zmean	mwu_median	log2_value	drop_max_cldn4	median_high_minus_low	0.333118	1	7	4	3	10	0	0	0	1
cldn4_ifn	GSE114601_KP	GSE114601	KP	Kras/Trp53 GEMM lung tumor; not Lkb1	none	0	continuous	ifn_isg	mean	spearman	log2_value	drop_max_cldn4	rho	0.107143	0.819151	7			10	0	0	0	1
cldn4_ifn	GSE114601_KP	GSE114601	KP	Kras/Trp53 GEMM lung tumor; not Lkb1	none	0	continuous	ifn_isg	mean	pearson	log2_value	drop_max_cldn4	rho	0.121541	0.795186	7			10	0	0	0	1
cldn4_ifn	GSE114601_KP	GSE114601	KP	Kras/Trp53 GEMM lung tumor; not Lkb1	none	0	median	ifn_isg	mean	mwu_median	log2_value	drop_max_cldn4	median_high_minus_low	0.261139	1	7	4	3	10	0	0	0	1
cldn4_ifn	GSE114601_KP	GSE114601	KP	Kras/Trp53 GEMM lung tumor; not Lkb1	none	0	continuous	ifn_isg	pct	spearman	rank_within_sample	drop_max_cldn4	rho	0.214286	0.644512	7			10	0	0	0	0.976585
cldn4_ifn	GSE114601_KP	GSE114601	KP	Kras/Trp53 GEMM lung tumor; not Lkb1	none	0	continuous	ifn_isg	pct	pearson	rank_within_sample	drop_max_cldn4	rho	0.23584	0.610667	7			10	0	0	0	0.976585
cldn4_ifn	GSE114601_KP	GSE114601	KP	Kras/Trp53 GEMM lung tumor; not Lkb1	none	0	median	ifn_isg	pct	mwu_median	rank_within_sample	drop_max_cldn4	median_high_minus_low	0.0239525	0.628571	7	4	3	10	0	0	0	0.976585
cldn4_ifn	GSE114601_KP	GSE114601	KP	Kras/Trp53 GEMM lung tumor; not Lkb1	none	0	continuous	sting_pair	zmean	spearman	log2_value	drop_max_cldn4	rho	-0.964286	0.000454149	7			2	1	0	0	0.124619
cldn4_ifn	GSE114601_KP	GSE114601	KP	Kras/Trp53 GEMM lung tumor; not Lkb1	none	0	continuous	sting_pair	zmean	pearson	log2_value	drop_max_cldn4	rho	-0.881383	0.00872272	7			2	1	0	0	0.479673
cldn4_ifn	GSE114601_KP	GSE114601	KP	Kras/Trp53 GEMM lung tumor; not Lkb1	none	0	median	sting_pair	zmean	mwu_median	log2_value	drop_max_cldn4	median_high_minus_low	-1.51976	0.0571429	7	4	3	2	1	0	0	0.670085
cldn4_ifn	GSE114601_KP	GSE114601	KP	Kras/Trp53 GEMM lung tumor; not Lkb1	none	0	continuous	sting_pair	mean	spearman	log2_value	drop_max_cldn4	rho	-0.964286	0.000454149	7			2	1	0	0	0.124619
cldn4_ifn	GSE114601_KP	GSE114601	KP	Kras/Trp53 GEMM lung tumor; not Lkb1	none	0	continuous	sting_pair	mean	pearson	log2_value	drop_max_cldn4	rho	-0.878934	0.00916738	7			2	1	0	0	0.482696
cldn4_ifn	GSE114601_KP	GSE114601	KP	Kras/Trp53 GEMM lung tumor; not Lkb1	none	0	median	sting_pair	mean	mwu_median	log2_value	drop_max_cldn4	median_high_minus_low	-0.895639	0.0571429	7	4	3	2	1	0	0	0.670085
cldn4_ifn	GSE114601_KP	GSE114601	KP	Kras/Trp53 GEMM lung tumor; not Lkb1	none	0	continuous	sting_pair	pct	spearman	rank_within_sample	drop_max_cldn4	rho	-0.964286	0.000454149	7			2	1	0	0	0.124619
cldn4_ifn	GSE114601_KP	GSE114601	KP	Kras/Trp53 GEMM lung tumor; not Lkb1	none	0	continuous	sting_pair	pct	pearson	rank_within_sample	drop_max_cldn4	rho	-0.60446	0.150525	7			2	1	0	0	0.73623
cldn4_ifn	GSE114601_KP	GSE114601	KP	Kras/Trp53 GEMM lung tumor; not Lkb1	none	0	median	sting_pair	pct	mwu_median	rank_within_sample	drop_max_cldn4	median_high_minus_low	-0.0314126	0.0571429	7	4	3	2	1	0	0	0.670085
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	continuous	nhej_core	zmean	spearman	log2_value	all	rho	-0.302941	0.254067	16			10	0	0	1	0.69716
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	continuous	nhej_core	zmean	pearson	log2_value	all	rho	-0.377368	0.149599	16			10	0	0	0	0.603761
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	median	nhej_core	zmean	mwu_median	log2_value	all	median_high_minus_low	-0.205181	0.278632	16	8	8	10	0	0	0	0.722806
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	tertile	nhej_core	zmean	mwu_tertile	log2_value	all	median_high_minus_low	-0.166704	0.222222	16	5	5	10	0	0	0	0.654035
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	quartile	nhej_core	zmean	mwu_quartile	log2_value	all	median_high_minus_low	-0.421299	0.114286	16	4	4	10	0	0	0	0.53945
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	continuous	nhej_core	mean	spearman	log2_value	all	rho	-0.3	0.258936	16			10	0	0	0	0.706872
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	continuous	nhej_core	mean	pearson	log2_value	all	rho	-0.296766	0.264357	16			10	0	0	0	0.712102
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	median	nhej_core	mean	mwu_median	log2_value	all	median_high_minus_low	-0.0197444	0.278632	16	8	8	10	0	0	0	0.722806
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	tertile	nhej_core	mean	mwu_tertile	log2_value	all	median_high_minus_low	-0.0423201	0.222222	16	5	5	10	0	0	0	0.654035
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	quartile	nhej_core	mean	mwu_quartile	log2_value	all	median_high_minus_low	-0.106898	0.114286	16	4	4	10	0	0	0	0.53945
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	continuous	nhej_core	pct	spearman	rank_within_sample	all	rho	-0.288235	0.278984	16			10	0	0	0	0.722806
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	continuous	nhej_core	pct	pearson	rank_within_sample	all	rho	-0.278561	0.296152	16			10	0	0	0	0.727889
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	median	nhej_core	pct	mwu_median	rank_within_sample	all	median_high_minus_low	-0.00319322	0.278632	16	8	8	10	0	0	0	0.722806
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	tertile	nhej_core	pct	mwu_tertile	rank_within_sample	all	median_high_minus_low	-0.00216149	0.0952381	16	5	5	10	0	0	0	0.53945
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	quartile	nhej_core	pct	mwu_quartile	rank_within_sample	all	median_high_minus_low	-0.00424655	0.342857	16	4	4	10	0	0	0	0.765293
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	continuous	nhej_extended	zmean	spearman	log2_value	all	rho	-0.55	0.027294	16			14	0	0	0	0.53945
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	continuous	nhej_extended	zmean	pearson	log2_value	all	rho	-0.635595	0.00814238	16			14	0	0	0	0.440974
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	median	nhej_extended	zmean	mwu_median	log2_value	all	median_high_minus_low	-0.209803	0.104895	16	8	8	14	0	0	0	0.53945
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	tertile	nhej_extended	zmean	mwu_tertile	log2_value	all	median_high_minus_low	-0.387973	0.0555556	16	5	5	14	0	0	0	0.53945
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	quartile	nhej_extended	zmean	mwu_quartile	log2_value	all	median_high_minus_low	-0.788143	0.0571429	16	4	4	14	0	0	0	0.53945
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	continuous	nhej_extended	mean	spearman	log2_value	all	rho	-0.638235	0.00780114	16			14	0	0	0	0.440974
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	continuous	nhej_extended	mean	pearson	log2_value	all	rho	-0.739428	0.00106216	16			14	0	0	0	0.13662
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	median	nhej_extended	mean	mwu_median	log2_value	all	median_high_minus_low	-0.0520326	0.0498834	16	8	8	14	0	0	0	0.53945
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	tertile	nhej_extended	mean	mwu_tertile	log2_value	all	median_high_minus_low	-0.210025	0.0555556	16	5	5	14	0	0	0	0.53945
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	quartile	nhej_extended	mean	mwu_quartile	log2_value	all	median_high_minus_low	-0.266165	0.0285714	16	4	4	14	0	0	0	0.53945
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	continuous	nhej_extended	pct	spearman	rank_within_sample	all	rho	-0.823529	8.83914e-05	16			14	0	0	0	0.0454774
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	continuous	nhej_extended	pct	pearson	rank_within_sample	all	rho	-0.841529	4.37866e-05	16			14	0	0	0	0.0450564
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	median	nhej_extended	pct	mwu_median	rank_within_sample	all	median_high_minus_low	-0.00935846	0.0206682	16	8	8	14	0	0	0	0.53945
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	tertile	nhej_extended	pct	mwu_tertile	rank_within_sample	all	median_high_minus_low	-0.0131405	0.00793651	16	5	5	14	0	0	0	0.440974
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	quartile	nhej_extended	pct	mwu_quartile	rank_within_sample	all	median_high_minus_low	-0.0155045	0.0285714	16	4	4	14	0	0	0	0.53945
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	continuous	nhej_union	zmean	spearman	log2_value	all	rho	-0.444118	0.0848227	16			24	0	0	0	0.53945
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	continuous	nhej_union	zmean	pearson	log2_value	all	rho	-0.554153	0.0259187	16			24	0	0	0	0.53945
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	median	nhej_union	zmean	mwu_median	log2_value	all	median_high_minus_low	-0.363206	0.194872	16	8	8	24	0	0	0	0.637152
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	tertile	nhej_union	zmean	mwu_tertile	log2_value	all	median_high_minus_low	-0.277446	0.150794	16	5	5	24	0	0	0	0.603761
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	quartile	nhej_union	zmean	mwu_quartile	log2_value	all	median_high_minus_low	-0.635292	0.114286	16	4	4	24	0	0	0	0.53945
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	continuous	nhej_union	mean	spearman	log2_value	all	rho	-0.452941	0.0780987	16			24	0	0	0	0.53945
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	continuous	nhej_union	mean	pearson	log2_value	all	rho	-0.585443	0.0171901	16			24	0	0	0	0.53945
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	median	nhej_union	mean	mwu_median	log2_value	all	median_high_minus_low	-0.0850401	0.130381	16	8	8	24	0	0	0	0.575802
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	tertile	nhej_union	mean	mwu_tertile	log2_value	all	median_high_minus_low	-0.127873	0.222222	16	5	5	24	0	0	0	0.654035
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	quartile	nhej_union	mean	mwu_quartile	log2_value	all	median_high_minus_low	-0.197751	0.114286	16	4	4	24	0	0	0	0.53945
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	continuous	nhej_union	pct	spearman	rank_within_sample	all	rho	-0.747059	0.000882107	16			24	0	0	0	0.12967
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	continuous	nhej_union	pct	pearson	rank_within_sample	all	rho	-0.799147	0.000204076	16			24	0	0	0	0.0699981
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	median	nhej_union	pct	mwu_median	rank_within_sample	all	median_high_minus_low	-0.00620881	0.0206682	16	8	8	24	0	0	0	0.53945
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	tertile	nhej_union	pct	mwu_tertile	rank_within_sample	all	median_high_minus_low	-0.00977114	0.00793651	16	5	5	24	0	0	0	0.440974
cldn4_nhej	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	quartile	nhej_union	pct	mwu_quartile	rank_within_sample	all	median_high_minus_low	-0.0119784	0.0285714	16	4	4	24	0	0	0	0.53945
cldn4_ifn	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	continuous	ifn_chemokine	zmean	spearman	log2_value	all	rho	-0.176471	0.513251	16			16	1	1	1	0.916063
cldn4_ifn	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	continuous	ifn_chemokine	zmean	pearson	log2_value	all	rho	-0.055943	0.836963	16			16	1	1	0	1
cldn4_ifn	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	median	ifn_chemokine	zmean	mwu_median	log2_value	all	median_high_minus_low	-0.297399	0.573737	16	8	8	16	1	1	0	0.950686
cldn4_ifn	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	tertile	ifn_chemokine	zmean	mwu_tertile	log2_value	all	median_high_minus_low	-0.179071	0.84127	16	5	5	16	1	1	0	1
cldn4_ifn	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	quartile	ifn_chemokine	zmean	mwu_quartile	log2_value	all	median_high_minus_low	-0.288782	0.685714	16	4	4	16	1	1	0	0.976585
cldn4_ifn	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	continuous	ifn_chemokine	mean	spearman	log2_value	all	rho	-0.170588	0.52761	16			16	1	1	0	0.931081
cldn4_ifn	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	continuous	ifn_chemokine	mean	pearson	log2_value	all	rho	-0.0510507	0.851065	16			16	1	1	0	1
cldn4_ifn	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	median	ifn_chemokine	mean	mwu_median	log2_value	all	median_high_minus_low	-0.244033	0.505361	16	8	8	16	1	1	0	0.909916
cldn4_ifn	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	tertile	ifn_chemokine	mean	mwu_tertile	log2_value	all	median_high_minus_low	-0.0707587	0.690476	16	5	5	16	1	1	0	0.976585
cldn4_ifn	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	quartile	ifn_chemokine	mean	mwu_quartile	log2_value	all	median_high_minus_low	-0.205082	0.685714	16	4	4	16	1	1	0	0.976585
cldn4_ifn	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	continuous	ifn_chemokine	pct	spearman	rank_within_sample	all	rho	-0.335294	0.204255	16			16	1	1	0	0.73623
cldn4_ifn	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	continuous	ifn_chemokine	pct	pearson	rank_within_sample	all	rho	-0.0844523	0.755829	16			16	1	1	0	0.993297
cldn4_ifn	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	median	ifn_chemokine	pct	mwu_median	rank_within_sample	all	median_high_minus_low	-0.0235634	0.382284	16	8	8	16	1	1	0	0.851687
cldn4_ifn	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	tertile	ifn_chemokine	pct	mwu_tertile	rank_within_sample	all	median_high_minus_low	-0.00943886	0.150794	16	5	5	16	1	1	0	0.73623
cldn4_ifn	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	quartile	ifn_chemokine	pct	mwu_quartile	rank_within_sample	all	median_high_minus_low	-0.0188206	0.342857	16	4	4	16	1	1	0	0.851687
cldn4_ifn	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	continuous	ifn_chemokine_only	zmean	spearman	log2_value	all	rho	-0.00588235	0.982751	16			4	1	1	0	1
cldn4_ifn	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	continuous	ifn_chemokine_only	zmean	pearson	log2_value	all	rho	0.102047	0.706871	16			4	0	0	0	0.976585
cldn4_ifn	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	median	ifn_chemokine_only	zmean	mwu_median	log2_value	all	median_high_minus_low	-0.20943	0.798446	16	8	8	4	1	1	0	1
cldn4_ifn	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	tertile	ifn_chemokine_only	zmean	mwu_tertile	log2_value	all	median_high_minus_low	0.0712868	1	16	5	5	4	0	0	0	1
cldn4_ifn	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	quartile	ifn_chemokine_only	zmean	mwu_quartile	log2_value	all	median_high_minus_low	0.0722392	0.885714	16	4	4	4	0	0	0	1
cldn4_ifn	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	continuous	ifn_chemokine_only	mean	spearman	log2_value	all	rho	0.0235294	0.931074	16			4	0	0	0	1
cldn4_ifn	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	continuous	ifn_chemokine_only	mean	pearson	log2_value	all	rho	0.123699	0.648089	16			4	0	0	0	0.976585
cldn4_ifn	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	median	ifn_chemokine_only	mean	mwu_median	log2_value	all	median_high_minus_low	-0.0243199	0.95913	16	8	8	4	1	1	0	1
cldn4_ifn	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	tertile	ifn_chemokine_only	mean	mwu_tertile	log2_value	all	median_high_minus_low	0.240481	1	16	5	5	4	0	0	0	1
cldn4_ifn	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	quartile	ifn_chemokine_only	mean	mwu_quartile	log2_value	all	median_high_minus_low	0.146003	0.885714	16	4	4	4	0	0	0	1
cldn4_ifn	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	continuous	ifn_chemokine_only	pct	spearman	rank_within_sample	all	rho	-0.126471	0.640694	16			4	1	1	0	0.976585
cldn4_ifn	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	continuous	ifn_chemokine_only	pct	pearson	rank_within_sample	all	rho	-0.0237071	0.930554	16			4	1	1	0	1
cldn4_ifn	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	median	ifn_chemokine_only	pct	mwu_median	rank_within_sample	all	median_high_minus_low	-0.0201778	0.441803	16	8	8	4	1	1	0	0.877649
cldn4_ifn	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	tertile	ifn_chemokine_only	pct	mwu_tertile	rank_within_sample	all	median_high_minus_low	-0.0135155	0.547619	16	5	5	4	1	1	0	0.93488
cldn4_ifn	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	quartile	ifn_chemokine_only	pct	mwu_quartile	rank_within_sample	all	median_high_minus_low	-0.00609736	0.885714	16	4	4	4	1	1	0	1
cldn4_ifn	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	continuous	ifn_isg	zmean	spearman	log2_value	all	rho	-0.261765	0.32741	16			10	1	1	0	0.851687
cldn4_ifn	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	continuous	ifn_isg	zmean	pearson	log2_value	all	rho	-0.13503	0.618062	16			10	1	1	0	0.976585
cldn4_ifn	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	median	ifn_isg	zmean	mwu_median	log2_value	all	median_high_minus_low	-0.486556	0.505361	16	8	8	10	1	1	0	0.909916
cldn4_ifn	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	tertile	ifn_isg	zmean	mwu_tertile	log2_value	all	median_high_minus_low	-0.138457	0.547619	16	5	5	10	1	1	0	0.93488
cldn4_ifn	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	quartile	ifn_isg	zmean	mwu_quartile	log2_value	all	median_high_minus_low	-0.329756	0.485714	16	4	4	10	1	1	0	0.895699
cldn4_ifn	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	continuous	ifn_isg	mean	spearman	log2_value	all	rho	-0.305882	0.249254	16			10	1	1	0	0.763341
cldn4_ifn	GSE157880_HKP1	GSE157880	HKP1	KrasG12D/Trp53-null lung line; not Lkb1	none	0	continuous	ifn_isg	mean	pearson	log2_value	all	rho	-0.13456	0.619296	16			10	1	1	0	0.976585
