	welch_t
FNDC4	-1.0928701773278058
SDSL	-1.0929570822076402
FZD2	-1.0929596706182956
C1QA	-1.0931767753626012
SMU1	-1.0937745749922738
JAM3	-1.0950466885439967
MDGA2	-1.0950674943090464
SLC22A31	-1.095251392999184
HOMER3	-1.0956081454869477
PPEF2	-1.095765427046199
SPDYE7P	-1.0957811887593538
MORC1	-1.0963065637892886
OR4A47	-1.0965654807070149
MT1X	-1.0966533112459693
EMX2	-1.096898132116257
STX18	-1.0970540809725693
OR2A14	-1.0975850646330543
MGP	-1.0977463881239402
IFITM5	-1.097917482160701
VAT1	-1.0984426341285427
CDC26	-1.0984493121965533
PLEKHA4	-1.0987908302615663
CNGA2	-1.0998851065528281
NLRP7	-1.0999003641002378
RPS6KA5	-1.1002331846150895
FOXA3	-1.1005107713272648
CH25H	-1.10078058053505
C8orf74	-1.1009145328694394
CDADC1	-1.101284254203169
ARRDC3	-1.1016517994008452
SEL1L2	-1.1020258196940866
MBLAC1	-1.102213836799627
HTRA1	-1.102514377397089
GNB4	-1.1030953338115042
SNRK	-1.103914902469459
CLPSL2	-1.1046279041246967
BEND2	-1.1050908683075624
GDPD4	-1.105236609712849
VWA5B1	-1.1053538423401945
LRRC37A11P	-1.1058245721082505
MYD88	-1.1068216313863974
EPX	-1.1074422871950962
LPL	-1.1077027785461482
C1QTNF2	-1.1091786180767618
HMBOX1	-1.1095862715514035
C10orf55	-1.1097659900080141
IL11	-1.1102475200468194
TCF7L1	-1.110462319364628
CDC42SE1	-1.1108694226657245
SLC12A5	-1.1111873253617608
OR52I2	-1.1115135488941745
DNMT1	-1.1118230549121992
FOXO1	-1.111998067465722
FUNDC1	-1.1121122457452017
PRCP	-1.1123863899518387
SLC23A2	-1.112500790812911
RUNX3	-1.1125301312467144
ZBTB46	-1.1131031326544425
VMAC	-1.1135200722331564
GFAP	-1.1135599923564485
VAMP3	-1.1137270761319604
MAGEB2	-1.1140284631670374
ADAT3	-1.1147128761171246
ACSL6	-1.1149050553630984
EPGN	-1.1149779280519758
CCL28	-1.1151325424893543
ITSN1	-1.1154334124498315
PRDM14	-1.1154511036904713
FUT5	-1.1155367328009973
OR9A4	-1.1156564260693687
RBM43	-1.1157984194500066
GTF2F1	-1.1160318042333788
CBLN2	-1.1161187560158243
SOX11	-1.1162317607535506
TNFRSF1A	-1.1162805982460222
RASGEF1C	-1.1164398869825367
SERPINA12	-1.1169391186437971
PATE1	-1.1176932999292537
TGM3	-1.1181093841732535
PELI1	-1.1188495931675442
TBC1D3H	-1.1191059916592914
SELP	-1.1191424745868244
AMBP	-1.119258376204197
KRTAP5-8	-1.1195102730864082
WBP2	-1.1196541481374287
PDZD3	-1.1202893024441285
HSD17B6	-1.1211022673663325
RPS6KA6	-1.1216356802852863
PCDHA3	-1.12202711841869
CLEC1B	-1.122131467951771
CCSAP	-1.1230147340036016
PCYT1B	-1.1231839130046246
XPNPEP2	-1.1235778590709273
TAPBP	-1.1239138887435551
APC	-1.1243350062896507
RPL26	-1.1244348190224593
MICA	-1.124784449549668
GRK5	-1.1249914015316183
ATP6V0E1	-1.1254927096273926
MTSS1	-1.125552767038557
MYOCD	-1.1258146709380565
OR11A1	-1.1259983283426525
MAP1LC3C	-1.1263884723839925
ZNF597	-1.1267546503546668
C7orf73	-1.127354316727815
RUFY4	-1.1283052084417835
ACTG2	-1.1285221646511598
FST	-1.128937072729722
C6orf10	-1.129681978506339
TNFSF14	-1.1297997875058574
AOX1	-1.1299648880944941
ST3GAL6	-1.129980175313053
COMMD6	-1.1302096022192436
SOCS2	-1.1303202930881906
CCSER2	-1.1307447347310084
INSC	-1.1308730623988879
PCDHA5	-1.1310920543447172
FZD9	-1.131494284662708
MRC2	-1.131543465018434
ADAMTS9	-1.1317981438139184
CD55	-1.1318861689755526
LPIN2	-1.1320542992529483
TMEM221	-1.1323174317640503
CA12	-1.1323308425266279
SPARC	-1.134903219063109
ODF1	-1.135007657964598
ATP2B4	-1.1354349192790905
C20orf166-AS1	-1.1355243362716116
KRTAP1-1	-1.1358100384733998
LACRT	-1.135872613647328
TMEM71	-1.1360851465029016
CT45A1	-1.1364230652675176
SMIM15	-1.1377055349699634
C11orf72	-1.1383987732190888
NFIX	-1.1387535037876608
ACER1	-1.139384843076289
SRP14	-1.1395708594979588
DPP6	-1.1399307054859549
COTL1	-1.1399584200906479
SLC31A2	-1.1403872181124106
VSTM4	-1.140864988174407
S100A10	-1.1410264766962228
HLA-DQB1	-1.1411649845974394
RASSF4	-1.1417536662207888
SLC1A7	-1.142179423558817
PDK4	-1.1425554977115178
WFDC10A	-1.142634207026618
USP29	-1.142634207026618
CST8	-1.14354219659086
AMH	-1.1439863103236212
TREM1	-1.1450046031160324
TPP2	-1.1452706128870311
DFNA5	-1.1453773031952723
SYT10	-1.1453842441095943
C1orf158	-1.1454799888723772
SPATA3	-1.1458645363591091
EOGT	-1.1459866613522038
GCNT2	-1.1466255680905446
TXK	-1.1469291383551596
SHROOM4	-1.1473209219877687
CMTM5	-1.1474091229660124
SEMA4A	-1.1476515348569862
CLEC12A	-1.148496309097419
FAM9B	-1.1485990818707439
FGFR2	-1.1489396389883009
KRTAP3-3	-1.148947046747715
ACTR3	-1.1491645477449786
PRDM7	-1.1492445971331413
KRTAP9-6	-1.1493752336798595
DNAH10	-1.1500128463802117
PTAFR	-1.150476178727292
KRTAP11-1	-1.1507531877878916
LAMP3	-1.1516459724968162
TPP1	-1.1516664979740154
SFTPA1	-1.152218011140053
NPIPA8	-1.1522629013485355
RASGRF1	-1.1523139489037786
ARHGEF2	-1.1525930060930143
EPB41	-1.1529407806974694
OOEP	-1.1530554298760693
DYNLRB2	-1.1530573710881076
GLP1R	-1.1530749342901216
ZAR1	-1.1531776786628363
INSRR	-1.153639037309575
RAD21L1	-1.153741360066239
RCBTB2	-1.1540796754113638
OR11H1	-1.154431345311162
OPHN1	-1.154933959202377
FABP7	-1.1551057662696713
FCGR2B	-1.1564482003847307
TMEM211	-1.1565650456901915
CNN1	-1.1566063705710834
C1QTNF8	-1.156753645103074
IL33	-1.156889348867318
CD22	-1.157157062701388
C10orf11	-1.15716573113096
FGF5	-1.1572360301000648
CHRM1	-1.157604707324843
GPSM1	-1.157733532859301
CMTM2	-1.1585504800825537
KRTAP29-1	-1.1587369357316997
DCAF12	-1.1589669538479215
ADAMTS16	-1.1593223419454275
SERPINA11	-1.1593801023021144
POMC	-1.1594393397223342
PLXNC1	-1.1595926777200862
TAS2R42	-1.1600130557466708
CDHR3	-1.1600969675037307
LCE1C	-1.1603026925973945
C12orf50	-1.1604059683699706
WNT1	-1.1605792682781035
C2orf50	-1.160728074443692
TAGLN2	-1.1608346058308217
PRAMEF19	-1.1608786993724414
TRAK2	-1.1614188184311085
LCE3A	-1.1617979890690702
ARHGDIG	-1.1619418524210248
FCRL4	-1.1620502295310464
NIN	-1.1621119824398232
OR4C13	-1.1625364780452812
PTTG2	-1.163480677171664
ATP4A	-1.1634828240389938
C17orf100	-1.1639708387399101
TAB2	-1.1645490380860146
RAG2	-1.1648455796897723
TCEAL7	-1.1649879940983967
CXCR4	-1.1652442880464071
GIP	-1.1659304820171585
CDS2	-1.1663040527198485
SUN3	-1.1669041905494004
OR11G2	-1.1671374962565277
GUCA2B	-1.1671374962565277
ARID3C	-1.1671475571475922
LYRM1	-1.1676572002154304
ALLC	-1.168361006427666
BTN3A3	-1.1687509678263253
COL9A1	-1.1691371793014984
KLHL26	-1.170551379863096
MED4	-1.170703257206586
USP17L10	-1.1709866148037047
APOC4	-1.1719823538054899
OSBPL1A	-1.1720249264915938
C5orf49	-1.1723265565420276
RNF38	-1.1726230733980996
IL36B	-1.1726293953652618
IL31	-1.172773954575742
TRHDE	-1.1728455082641718
MSANTD1	-1.1730535119401377
HPCAL4	-1.1733838086897224
TNFRSF4	-1.173571569879405
INPP1	-1.1736141292586175
C5	-1.1738794528447785
UMODL1	-1.1740097843441997
LARP7	-1.1740576084042555
HMGB2	-1.1742882919987547
PNRC1	-1.1753697279129645
CXorf23	-1.1758058925321697
C3orf56	-1.1762249605447357
BTNL3	-1.1767295984626918
UBALD2	-1.1769058096955693
AASS	-1.1771435261576282
FAM129A	-1.1772070598855016
TNS1	-1.177223377015404
MTNR1A	-1.1772788566989252
SESN3	-1.1774246794005194
ARHGAP4	-1.177747327008632
DNAH9	-1.1790540159410008
GPR119	-1.1794899039151068
TEKT1	-1.1795132120189422
HLA-DOA	-1.1797578474495078
KRT83	-1.1800677635092298
HSD11B1	-1.1803015758853361
SLC22A11	-1.1804510938478958
AARD	-1.180497396216876
ANKRD30B	-1.180833179285277
COLEC12	-1.1810513248156167
VAT1L	-1.1813095725048128
IL4I1	-1.1813402229159573
PCDH15	-1.181402474740746
OSTM1	-1.1815615154965722
RIPPLY2	-1.1821595296099563
VN1R2	-1.1825059693295144
IFNGR2	-1.182820067343057
CCT8L1P	-1.1830151099696793
LIG4	-1.183319012602818
TMSB15B	-1.1835626744708474
BTBD19	-1.183867984569509
BSPH1	-1.1843191098700465
PRNT	-1.1843191098700465
C16orf82	-1.1843191098700465
HIST1H4J	-1.1844076200450449
SLFN12L	-1.1847968817871652
VTI1B	-1.1848044327204206
TCEAL1	-1.1852747789996758
RAB7A	-1.185390066137146
CYP27B1	-1.18570933767406
SLC4A4	-1.1863127485212774
SLC2A6	-1.1865838526743682
MYO16	-1.1866203849580292
ABCG4	-1.1866927782449195
CBLB	-1.186996578114227
SSX1	-1.1870866084199456
TDP2	-1.187103529274493
HOXA7	-1.1871372045086916
MS4A10	-1.187237782247834
C2orf71	-1.1876995247810038
KRT38	-1.1878643364542718
KXD1	-1.1884134800468737
NLRP13	-1.1884472180016699
TFE3	-1.189541524758869
RAMP1	-1.190121594778924
POLK	-1.1904347515482683
UBB	-1.1905343380271958
FGFBP2	-1.1905877861024476
MYADM	-1.1906117765804294
FCHO2	-1.1907917824884915
ATP11A	-1.1908825934069305
ELMOD1	-1.1908953355797287
MAPKAPK2	-1.1911372988984823
BTG2	-1.1911472647773091
SAP30BP	-1.191836624868581
VPS26A	-1.1920281207846768
TPMT	-1.1921780473890315
ACTN1	-1.1923597488561344
AKAP14	-1.1925318565614833
LIMD2	-1.1930272669793052
CORO1A	-1.1931100899216558
NEURL3	-1.1934073477592846
HOXA13	-1.1937214905855122
CDK14	-1.1937943431951932
SOX30	-1.1938802697037612
KRTAP9-9	-1.1940174084561683
KIF17	-1.194694675121924
NCR2	-1.1957795749120224
CPLX3	-1.1961232310565106
SFTPD	-1.1961640281339438
MS4A3	-1.1963120921249215
GGN	-1.1963922348013896
CPEB1	-1.196533615857102
PDX1	-1.19714646444653
CLK1	-1.1982128558492133
SV2C	-1.1983743728065377
STMND1	-1.1984226599936794
GTSF1L	-1.1989796320871595
C1R	-1.199293228765821
CCDC136	-1.2005078963771225
ITGA5	-1.2007776315706122
SLC18A2	-1.2007869013603245
TSPAN18	-1.2009529871547446
RAPGEF2	-1.2016175820772157
CFL1	-1.2017643457994163
DEFA4	-1.2019852170516354
TRIM64	-1.2021983267849847
PIM1	-1.2023782765708737
LINC00336	-1.2024796013200945
LRRC59	-1.2026728965870268
SCUBE1	-1.2028282099726448
PIGR	-1.2031995837242608
TMEM235	-1.2038294862851557
STK17A	-1.2045260301414784
DPPA2	-1.2045800236987512
BGLAP	-1.205693527244971
KRTAP24-1	-1.2061888399228986
DEFB123	-1.2061888399228986
OR4A5	-1.2061888399228986
ATP6V1G2	-1.2065962996073518
KIF13B	-1.2068349773411629
MT1HL1	-1.2071155681109693
IFNA6	-1.2084287069069266
RHAG	-1.2084578890667397
CAV1	-1.2087164537949588
ASAP1	-1.2102376262645698
FXYD4	-1.2102824550402045
C12orf42	-1.2106430580174734
MYH15	-1.210912327381911
SFTPB	-1.2110094387589971
SEC14L4	-1.211181576187476
NAV3	-1.2113247611147961
MMP28	-1.2116259481493454
ATP6V1G1	-1.2117122375179377
SLC14A1	-1.212139198474293
TKTL1	-1.2122913892090186
KCTD8	-1.2123478159316767
STAT1	-1.2129643135844552
CDK5R2	-1.2138697133404768
GIT2	-1.2140566259748666
AHSG	-1.21454668541342
MYL12A	-1.2146762137964047
SLC22A17	-1.2146817664186278
VPS37A	-1.2150722112219445
IRAK2	-1.215514314303742
CCDC175	-1.215867610749916
OR4N4	-1.2160055773382383
DPF1	-1.2166047901377648
SLFN14	-1.2171037640321447
ACSBG1	-1.2172726770768134
MAP7D3	-1.217332559615456
OR5AS1	-1.2173589385011196
S1PR2	-1.2175519569968714
ITPR2	-1.217669370566264
DDA1	-1.2181046516433653
KRTAP12-3	-1.2183504756580974
STXBP2	-1.218383979754888
FNDC9	-1.218421758692705
C4orf22	-1.218441950846637
HRK	-1.2187196159835172
P4HA1	-1.218838092985729
IL1R1	-1.219205485113342
CD19	-1.2198674811056471
GALC	-1.220066350391877
SLC7A7	-1.2210938559665143
IQCF1	-1.2214126719660834
SKP1	-1.2222329140824522
PRSS56	-1.2222528997288682
OR10G8	-1.2222751404388064
G3BP2	-1.2225443192988117
CDRT15L2	-1.2225717089214743
WNK3	-1.2229880454130821
SFTPA2	-1.2237096530866702
OR5A1	-1.2238506015261115
SOX1	-1.2241513931014563
TUB	-1.2244710868165287
COX4I1	-1.2245729263961829
OR2A42	-1.2247066023230517
C7orf66	-1.2249088281881488
PSMB8	-1.2251590673868151
HSPA5	-1.2255379554524903
PRAMEF5	-1.2257443791462614
DLC1	-1.2265608805421477
LENG1	-1.227180831314335
MLNR	-1.2273209770773656
GPATCH11	-1.2277793936685204
PLA2G1B	-1.228845653617875
C1QTNF1	-1.229226046308147
RASGEF1B	-1.2293337226731131
SLC17A2	-1.2293727402281802
RAB31	-1.2297354463033072
HBD	-1.2301657369609342
DEFB124	-1.2302939034412066
C16orf90	-1.2305277732629627
PPM1M	-1.2311118814842825
ODF3B	-1.2315291040702654
GABRA1	-1.231556649127243
HSBP1	-1.2315603414182688
MIER1	-1.2317401581719793
PYY	-1.2321379056261272
GCSAML	-1.2322302290047986
BPGM	-1.2326012813589233
PADI4	-1.2331646565169168
GLRA4	-1.2332143133031552
ZNF578	-1.2332745668282004
NGF	-1.2336118261951463
TEX29	-1.2339282901273132
PF4	-1.2340054914030587
CTR9	-1.2340835418621028
TNF	-1.2341177777964458
ARL15	-1.2341250428610016
PRM3	-1.234264409125753
SDPR	-1.2344246682838778
STX4	-1.2344693371781892
TNFSF12	-1.2347037055232688
GPR160	-1.2348801648099612
OR8I2	-1.2349427086357103
OR1E1	-1.2351010195820007
KRTAP9-1	-1.2351049910612417
LAP3	-1.2355963815141604
MFNG	-1.2360430734506582
SNTG2	-1.2361209433674782
CHRNA2	-1.237051507168372
VPS36	-1.2371724543426785
ARHGEF1	-1.237277370598637
KLRC1	-1.2373036054836524
SLBP	-1.2374883025552332
OAT	-1.2377056770937893
BATF2	-1.237843553399199
YWHAE	-1.2392091034939177
OR10A5	-1.2393577918422818
KRTAP1-4	-1.239413687365088
DCDC2C	-1.239413687365088
CNTN6	-1.2396112676011646
CCDC177	-1.2396199919749968
CLEC18B	-1.240042294836116
ROPN1L	-1.2403726417092695
EPO	-1.2404362124546806
KRT3	-1.2404439087329464
BMP15	-1.2405121891853441
F13B	-1.2405603640822518
RIMKLB	-1.2410218221598892
ATP1B2	-1.2411896750086526
TRIM42	-1.241399121522245
STC1	-1.2419831998951072
CAB39	-1.242076490414541
HLA-DRB1	-1.2425108918308834
FAM180A	-1.2425613717180177
DUXA	-1.2426065029760271
TEPP	-1.2426833161491537
ALOX12B	-1.243045550512642
FAM71E2	-1.2433683442281098
GIF	-1.243458165254315
RNASE6	-1.2435537948183293
C20orf78	-1.2436911528563768
GABRB1	-1.243755983664669
IL12A	-1.2437906911931613
CRYBA4	-1.2442939685018457
LYZL2	-1.2446970655145002
MCOLN1	-1.2447829375036068
CAPG	-1.2448290910786188
ALKBH7	-1.245368266936014
BTN1A1	-1.2455293664819533
KLF11	-1.2460171274087386
C1QL1	-1.2467460304950133
OR2A25	-1.2467945174007853
CCL22	-1.2468092947011338
NRIP3	-1.2469505498052709
XRN1	-1.2474372803262384
CCL11	-1.247452963711407
LSP1	-1.247972101068073
NR1H4	-1.2479827273594626
OR1G1	-1.2480690913512802
OTOP2	-1.248394522237861
TMEM236	-1.248453340616977
CST2	-1.2485560930820927
IFIH1	-1.248672783489725
CACNA1A	-1.2494596666587496
DNAH12	-1.2500607617288733
CHST2	-1.2501779743353298
TRHDE-AS1	-1.2507562405342065
PPIF	-1.2513727908223253
MDM2	-1.2514178278696289
EBLN1	-1.2518363104078625
CTSB	-1.251870783538405
CHFR	-1.2519539397198216
OR2G6	-1.2520003788490681
ZFPM1	-1.252453078687287
GAGE12J	-1.2528470065698285
DNAJC5B	-1.2531586639546157
PROKR2	-1.253174320818826
IVNS1ABP	-1.2533122748080323
NKAPL	-1.2539092133839984
SKOR1	-1.2539866350911792
ZNF488	-1.2540605960105635
HTR4	-1.254159085703288
PTPN1	-1.2541718356743965
MKRN1	-1.2546150406091354
FAM124B	-1.254891457146315
RLBP1	-1.2549865777668547
TM6SF1	-1.2550170695191212
FAM71F1	-1.2550662997605357
OTOF	-1.255147597660399
ALDH3B1	-1.2552052244712766
DENND3	-1.2556970193316754
KISS1R	-1.2569697383603222
AANAT	-1.2572675709613006
NTF4	-1.2573087079007426
GBP3	-1.2575413310164418
ATP2B3	-1.2576964977924174
MYL12B	-1.2578339861933718
LITAF	-1.258665173979141
SLC25A41	-1.2588146863115757
MAFB	-1.2593558867169603
TUBB6	-1.2594820863641953
LRIT2	-1.259744620676888
PVALB	-1.2601663820105724
REM1	-1.26077925249037
MPV17L	-1.260794863632571
GKN1	-1.2608230491142118
GPR132	-1.261894276148618
NOBOX	-1.261949030457833
ZNF267	-1.262002602398402
KLK11	-1.2621941813902655
EFCAB5	-1.262315734873324
NR4A1	-1.2624622768802376
MUC5B	-1.262575027650054
SMPD1	-1.262578535628857
GPR27	-1.2626596893556508
DNAH2	-1.263235456320056
LCE5A	-1.2636806866641839
SH3RF3	-1.2637339385556376
NOTO	-1.264167636857567
RNASE3	-1.2644073103533728
KRT27	-1.2644907602315545
FOXI2	-1.2645225450787512
OR2W1	-1.2652338915709065
OR6A2	-1.2652509165981045
DDC	-1.2654534977675234
REPS2	-1.2655254361157913
CDH15	-1.2657865014626657
EDN3	-1.265836831638586
TOP1	-1.2659739297943007
OR5B21	-1.2664443898709863
DENND5A	-1.266741505856891
CITED4	-1.2670686318511841
SPPL2C	-1.2674981294210799
MAMLD1	-1.267785032480225
FAM170B	-1.2678843708605867
PPT1	-1.2679600682498164
CSH2	-1.2681534631723768
STAU1	-1.268185444468841
VAPA	-1.2682505724666873
C15orf32	-1.2688855394679748
SH2D1B	-1.2696911103152257
SPTA1	-1.2697160749634735
IQSEC1	-1.2701131900876883
P2RX3	-1.2701955741141946
TSPAN33	-1.2705725753979866
ELF4	-1.2709731656518501
ARAP2	-1.2709926620867134
CCDC9	-1.2710406467983344
OR52N1	-1.2711368741710367
MADCAM1	-1.2713879679185214
FBXL3	-1.271630455707132
ATP6V0D2	-1.2716871327707195
DYNC1LI1	-1.2719853664524972
BCAT1	-1.2725467744458832
DOCK5	-1.2731433294483567
CATSPER4	-1.2731688985762897
RFTN1	-1.2731980733429267
PIWIL3	-1.2732517221575836
GRIN2A	-1.2734843352049463
ACBD3	-1.2736680233395248
BHLHA9	-1.2743474046345002
BANF2	-1.2743474046345002
SPATA31D3	-1.2743474046345002
CTNNAL1	-1.2745477575575999
RGS13	-1.274722940212397
C17orf97	-1.274829917096048
HPN	-1.2749890750334052
VSIG2	-1.2749934431191448
PPP1R42	-1.2751251682625633
OS9	-1.276333199884829
ACTR2	-1.276445990042117
OR2Y1	-1.2766215720252823
BRK1	-1.2774372972225443
WDFY3	-1.278108465483681
FOXN3	-1.2784947505906352
IFT57	-1.279461108637856
CYP2W1	-1.279508569145455
MAP7D1	-1.2795308696012755
GPR34	-1.2800911724934543
C1orf87	-1.2801511896724254
ABL2	-1.2801674994611247
FAM20C	-1.28018579648338
UTP3	-1.2801912898312011
ACSM3	-1.2805549952159565
ZHX2	-1.2811093981538024
MEF2B	-1.281645104847878
OVCH2	-1.2819646067098736
OR11H2	-1.282093299516747
DCK	-1.2824678695569256
HLA-A	-1.282695921890817
OR10H1	-1.2828593169327072
NFE2L2	-1.2828892441567143
ST8SIA1	-1.2838468797095148
C8orf4	-1.2838821397239755
SLC26A8	-1.2838965257123236
TNFRSF13B	-1.2839679349501856
WSCD2	-1.284103290559896
ADAMTS8	-1.2844778516742283
KRT36	-1.2847877934853067
NEDD8	-1.2848986652263938
OR6Q1	-1.285272190474284
LINC00305	-1.2853708811709605
UPK3A	-1.2854302384382958
FEM1C	-1.2859990097845102
PTRF	-1.2860211662297336
NOD2	-1.2864763822751624
MAP3K3	-1.2868120361610578
CDC37L1	-1.2880222066510247
OLFM4	-1.2882645715214653
UBXN6	-1.2884508914937451
PCSK5	-1.289766650804559
SH2D3C	-1.2900150672080917
RGS9BP	-1.2900480796296319
NSUN7	-1.2900482783193745
C10orf53	-1.2901041420116377
HSD3B1	-1.2901069761749426
ARRB1	-1.2901304218155754
SH3PXD2B	-1.2902652435896649
ZPBP	-1.290872820236534
CHI3L2	-1.291009259246866
SNX10	-1.2919461358381112
C1orf141	-1.292221137108857
ZNF479	-1.2923445752697327
OR5T3	-1.2927055357295305
NKG7	-1.2929039384555527
ARID5B	-1.2929946405002999
MAP3K8	-1.2930503929470294
ZP2	-1.2934494882024563
S1PR5	-1.2934702931639337
OR4Q3	-1.2935574221036186
OSR1	-1.2935788225379063
TMEM247	-1.2936210413283056
VWA3A	-1.2936681446638238
DOC2B	-1.2946091326912736
BST2	-1.2948757839345342
PSTPIP2	-1.2951496825915092
GLIS1	-1.2951992968189794
EPB42	-1.2952802166927053
ST3GAL2	-1.2952966836054152
FOXN2	-1.2954164021993497
ORM2	-1.2959893564886582
C5orf52	-1.2962664510305035
HIPK2	-1.2962978941705408
SMCP	-1.2966903799736937
UCP1	-1.296885691284572
NALCN	-1.2970757205141337
TYMP	-1.2977744217440728
PTER	-1.2978729356124508
GOLGA6B	-1.2989286164893772
FAM177A1	-1.299117201112314
CDH16	-1.299875094969572
PRLHR	-1.3003067534699173
ACTB	-1.3004814781294392
LUC7L3	-1.3006558492188076
CHRNA7	-1.3019633377678814
ZFP36L1	-1.3021598131990053
ITPR1	-1.3022780345666354
KCNAB2	-1.302465460830948
CCL8	-1.3025059576583748
C2	-1.3030364875171403
ACSM5	-1.303326740742531
GRXCR2	-1.3034060773264808
MRGPRX1	-1.303804245402997
BTLA	-1.3040638338571227
ANGPTL4	-1.304161817295953
ALPL	-1.3060221146167896
TMEM200B	-1.306381064650124
TFPI2	-1.306623650431464
IL18R1	-1.3067252247403547
CCDC27	-1.3077461351976396
AKAP13	-1.3078922274695395
EDIL3	-1.308028995923158
HOXD4	-1.3083779080990878
OR8S1	-1.3088595783200185
B3GNT7	-1.3088691746440233
KIAA0040	-1.3092893079344647
ACSM2B	-1.309580140939489
H3F3B	-1.3102817442098038
MIA2	-1.3108431950946648
CATSPERD	-1.311104883651453
FAM78A	-1.3111292421063077
TEX13A	-1.3113494892544606
TSPY1	-1.3113882843252134
HEMGN	-1.3116447190631286
C16orf89	-1.312207859015138
ODF4	-1.312320712590062
TPPP2	-1.312369041140261
SLC16A2	-1.312482508300698
MYH10	-1.3132670816231775
FABP1	-1.3133486856444196
NXT1	-1.3135497279006763
C17orf67	-1.3137659277131233
ZNF792	-1.3137660993072675
LRFN5	-1.3138720465608398
TERF2	-1.3140382402032023
EHD1	-1.3143037198869212
CD163L1	-1.3147791434575988
METRNL	-1.3153294696869595
IFNG	-1.3153673232543912
ANP32E	-1.3154382073356787
FAM102B	-1.3158398680722074
ZNF497	-1.315889601808681
MS4A4A	-1.3173595915345644
OR4D9	-1.3174496823148236
RNASE9	-1.3179149990737058
ATP6V1G3	-1.3179930085361398
CACNG5	-1.318285333742783
FOSL2	-1.3182859694500668
TRAPPC1	-1.3185975389844946
SNRNP27	-1.3188529443051253
CYP17A1	-1.3196582178756593
FAM65A	-1.3203714004601257
ADAP2	-1.3205185841581495
FGL2	-1.3206699106810318
KLRF1	-1.3207323549824657
MMEL1	-1.3212807466809862
GPALPP1	-1.3214966979976879
ERCC5	-1.3232860106960338
ZIM3	-1.3235597677299784
CA2	-1.3236570146356785
WWC2-AS2	-1.3239472792411042
LILRA3	-1.3245778939286796
MFSD2B	-1.32481589933461
ZCCHC10	-1.3250436754274444
OR9G4	-1.325082417731144
MT1A	-1.3251720583696078
OR8H3	-1.3252406403694887
MRGPRD	-1.3252406403694887
TAGLN3	-1.3252406403694887
KCNJ3	-1.3253938018974962
STRADB	-1.3255596640218803
SLC22A4	-1.3256970696903791
NMBR	-1.3261145489542066
TUBA3C	-1.3261556478714092
OR10H2	-1.3263106320184705
CYP7A1	-1.3266866833063253
TBPL2	-1.3272799732903588
IBSP	-1.3276180940121816
SHE	-1.3276891798524204
PAX1	-1.3278375852804027
RSPH10B2	-1.32785845016541
FLNA	-1.3280107940627839
CELA3B	-1.3282044466556755
CCDC173	-1.3290578565567543
ACRBP	-1.3290992290202168
MBL2	-1.3291030874878267
CHST6	-1.3293485492583725
CORO2B	-1.3297328595521303
LMTK3	-1.3298098836020733
GIMAP6	-1.3298337723971752
CRX	-1.3298796573927765
MTPN	-1.3300006072600221
RILPL1	-1.3304237295681574
SLC17A7	-1.3306169650713318
OLFM1	-1.3310335454071776
STK4	-1.331040562448194
CPLX4	-1.3310640759381205
LRRC72	-1.3313294507173665
FMR1NB	-1.3313764511798116
KCNK15	-1.3314586909713753
AKR1D1	-1.3316794068762583
SCN7A	-1.3316950682896818
MECP2	-1.3326165915050148
PRKCG	-1.3328923958444032
AATK-AS1	-1.3331246650439348
C12orf77	-1.33335913722547
CXCL12	-1.3333600938235646
WIPI1	-1.333365690884678
KIAA1211	-1.3344556807687662
CHD1	-1.3352163319217083
NPC1	-1.335354510871407
OTOL1	-1.3354799283307806
LRRC10	-1.3357482551908961
FNIP2	-1.3364210320148993
VCAN	-1.3370708832515692
TDRP	-1.3376025045391953
C17orf99	-1.3380679974107184
GJD2	-1.3381880835141
HLA-DMA	-1.33831706574202
KRT35	-1.3393363148428612
CISD2	-1.3397665299518422
CEBPD	-1.3398778172750194
ALPK1	-1.340076998525905
ANKRD33	-1.3403185843628542
ENPP6	-1.3405993043375206
SH2B2	-1.340641812174969
