protein	n_R	n_NR	median_R	median_NR	p_val	foldchange	hits
Q16186_ADRM1	30	18	13.987155999999999	14.168946325	0.454828054207118	-0.298785811444445	
P82932_RT06	30	18	13.5051775	14.021065140000001	0.321786483122616	-0.398690782277777	
O94916_NFAT5	30	18	12.320259400000001	13.05317357	0.140082475115498	-0.856244141533333	
Q14571_ITPR2	30	18	13.459391700000001	13.467816955	0.827830963976327	-0.0478636433333328	
Q96BW5_PTER	30	18	13.135232344999999	12.43791854	0.89993402015535	0.0558817278333326	
P54652_HSP72	30	18	13.549198565000001	13.534794170000001	0.509165375974973	-0.188857237444445	
Q9ULU4_PKCB1	30	18	13.77030365	13.653313595	0.824406023090462	0.0916948412222229	
P07359_GP1BA	30	18	13.74357696	13.081690720000001	0.104994567700814	0.546987519888889	
Q9C0J8_WDR33	30	18	12.77951779	12.302544305	0.0558429023080886	0.704441969333335	
Q96MF7_NSE2	30	18	12.323479185	13.25609871	0.0745312665644013	-0.509759799888888	
Q13206_DDX10	30	18	12.760819045	13.3699263	0.211130745561047	-0.487113910233333	
Q6JBY9_CPZIP	30	18	12.01842414	12.2811603	0.706024339565877	-0.174633256922222	
P30837_AL1B1	30	18	14.156423635	14.65567562	0.534953940833807	-0.192674172	
Q9Y6M9_NDUB9	30	18	12.441624215000001	12.1737938	0.61174442369144	0.195015420322223	
P29992_GNA11	30	18	12.910923615	12.75389974	0.759072997530744	0.130495726644446	
Q9BSL1_UBAC1	30	18	12.84132817	14.436558955	0.000520046912595492	-1.33132171488889	
P52735_VAV2	30	18	13.304606565	13.112179444999999	0.978383004024581	-0.0129173784444436	
Q58A45_PAN3	30	18	14.20796447	14.040972815	0.855183400133253	0.0939583656666674	
Q5T5X7_BEND3	30	18	11.79611242	11.79150378	0.877884965575464	0.0707471307333325	
P21695_GPDA	30	18	12.763892925	13.10118044	0.63403788769922	-0.183849490688889	
Q9NVP1_DDX18	30	18	13.62849533	13.15513687	0.617962797388086	0.246892334811111	
P29279_CTGF	30	18	15.3469982	15.214233315	0.541030578744823	0.198569358444445	
O75884_RBBP9	30	18	13.604970295000001	14.094321950000001	0.438813727458275	-0.232425816777777	
Q8NBL1_PGLT1	30	18	14.22943159	14.124761209999999	0.431587315718749	0.280460685666666	
O43823_AKAP8	30	18	12.17193531	11.64575472	0.190246762232145	0.435524302399999	
Q99570_PI3R4	30	18	12.399201445	12.396161305	0.785756302797536	-0.108351918922221	
Q9H788_SH24A	30	18	15.007725	14.72845967	0.797169604972349	-0.0921318633333339	
Q9BQI0_AIF1L	30	18	12.110720215	12.780359265000001	0.433158132470716	-0.358487231511111	
Q8NEU8_DP13B	30	18	12.816276855000002	12.521175965	0.64443184691054	0.115137921888889	
O95486_SC24A	30	18	12.595150605	12.45246762	0.593366089175261	0.166862608666666	
O95249_GOSR1	30	18	13.851242025000001	14.11419239	0.903661668814423	0.0400923794444452	
Q9P2J5_SYLC	30	18	15.2622073	14.707313235	0.649387788793164	0.153674745111111	
Q6PFW1_VIP1	30	18	12.23826451	12.121303055	0.804798457963627	-0.171948669066667	
Q13595_TRA2A	30	18	12.63086856	12.55758756	0.848052358485988	0.0773041841444435	
Q9NQT5_EXOS3	30	18	13.058928505	12.95903227	0.86699569134091	0.0577445211111112	
P61254_RL26	30	18	14.23911434	14.61425723	0.814643639602466	-0.0971636524333341	
Q96G21_IMP4	30	18	12.580453415000001	12.05673863	0.503358531358819	0.322283489222222	
O15156_ZBT7B	30	18	10.524311565000001	11.441468905	0.13120293091934	-0.786298943911111	
Q9NTJ4_MA2C1	30	18	12.832917885	13.2438112	0.715274696976614	-0.111558930333334	
Q8WTS6_SETD7	30	18	13.702777995	14.371959095	0.0228954539802736	-0.959681535777777	
Q9Y4C2_TCAF1	30	18	11.666295155	12.062276785	0.0508604834387273	-1.15057035356667	
P19021_AMD	30	18	13.752305660000001	13.930081675	0.644414746041795	-0.167241845	
P61006_RAB8A	30	18	13.076077675	13.825719795000001	0.546142182972844	-0.307886985300001	
Q5SYE7_NHSL1	30	18	13.726856439999999	13.998314105	0.301881894589609	-0.414074891166667	
Q9Y5Q8_TF3C5	30	18	14.754736675	14.7021795	0.823664837464897	-0.0576835520000003	
Q99873_ANM1	30	18	12.93360371	12.68255878	0.607444204443809	0.149143483000001	
P25445_TNR6	30	18	14.352463505	14.84018554	0.00944119426887275	-0.613352064777779	
O00330_ODPX	30	18	14.91417485	14.552128755	0.694766513568308	-0.143521134777778	
Q9UIQ6_LCAP	30	18	15.119840629999999	14.70707406	0.0263355109893597	0.522970092333333	
Q8IUR7_ARMC8	30	18	14.2387037	14.565323939999999	0.283672411314772	-0.456236824333333	
Q8WVV4_POF1B	30	18	14.908092475	14.860916849999999	0.395773064410422	0.272986016111112	
O75396_SC22B	30	18	11.9671313	11.975890455	0.473111737053263	0.251349491333334	
Q96HC4_PDLI5	30	18	14.06165118	14.04419588	0.954206323862551	-0.021242892888889	
Q09161_NCBP1	30	18	12.88080079	12.63461376	0.862029484199393	0.052241086555556	
Q00325_MPCP	30	18	13.081098645	12.2315024	0.0188667463267038	0.878757715555555	
Q8WV41_SNX33	30	18	10.176736735	10.07706538	0.866051316764245	0.0809724105111105	
Q96DM3_MIC1	30	18	12.21004521	11.70093241	0.256444741994412	0.450812192000001	
Q9UBU8_MO4L1	30	18	11.93130242	12.09002428	0.949000252145904	-0.0306750207444431	
Q99700_ATX2	30	18	14.672933605	14.383944360000001	0.869768545545262	-0.0557836236666667	
Q676U5_A16L1	30	18	12.918234435	13.762598749999999	0.023254260278377	-1.05371094011111	
Q7Z569_BRAP	30	18	13.277118775	13.353610705000001	0.66502874925485	0.156823371	
Q9UI17_M2GD	30	18	12.806682205	12.549589285	0.904246554101045	0.0467099027333333	
Q9Y4C8_RBM19	30	18	13.322286475	12.66071784	0.0954460750346231	0.771711818722222	
Q96B97_SH3K1	30	18	15.052918385	14.94529401	0.272812202225423	-0.435954576444443	
P47895_AL1A3	30	18	13.486038245	13.926896135	0.425081953057061	-0.203616466888889	
Q9Y2H0_DLGP4	30	18	14.59450176	14.448312655	0.416472841817743	-0.237763214666666	
O00204_ST2B1	30	18	11.804214739999999	11.519364719999999	0.700370721648971	0.154893280055555	
Q9ULJ3_ZBT21	30	18	13.91825181	13.10760866	0.0384028354933223	0.657142899222222	
Q86X52_CHSS1	30	18	12.49791751	11.941553615	0.661646360168167	0.173531037944445	
O00560_SDCB1	30	18	11.988591920000001	11.454144845	0.368935761110738	0.347291535877778	
Q8NBM8_PCYXL	30	18	12.591004864999999	12.725691585	0.874830485081487	0.0626131616777776	
Q14153_FA53B	30	18	13.43196474	13.9491668	0.504244225520307	-0.203315305555554	
Q17R31_TATD3	30	18	12.285760485	12.182909555	0.645870965922298	0.155432991322222	
Q13724_MOGS	30	18	14.05289729	13.971316824999999	0.671329004987844	0.144314578777777	
O60264_SMCA5	30	18	14.50309606	14.06376259	0.406686348151507	0.321961614888888	
P28370_SMCA1	30	18	14.269077840000001	13.606102355	0.0782140599227618	0.543656507666666	
O00233_PSMD9	30	18	11.694679095	11.86781189	0.577381395527569	0.278667715499999	
Q92766_RREB1	30	18	9.244163048499999	9.39019047	0.932958468224195	-0.0534512471333333	
Q9BXA7_TSSK1	30	18	13.667170815	13.762608655000001	0.420927338220274	-0.218800826144443	
P28799_GRN	30	18	13.39051851	13.75969151	0.284311286917075	-0.255655691777777	
Q8N9L9_ACOT4	30	18	11.961183345	12.316387685	0.849873169554425	-0.0983731688666669	
Q8IUX7_AEBP1	30	18	14.894597995	15.266542565	0.796242823148512	-0.085557003111111	
Q9H7N4_SFR19	30	18	13.339631409999999	13.871717100000001	0.215051250046117	-0.321981857555555	
Q9Y6C2_EMIL1	30	18	14.26007248	14.333905825	0.411949782136511	-0.251693324	
Q8NBN7_RDH13	30	18	14.454926350000001	14.014583175	0.399375289771906	0.317472339777778	
Q7Z6J9_SEN54	30	18	11.863172375000001	12.05608039	0.481415143045293	-0.334018691866667	
Q64LD2_WDR25	30	18	12.610476290000001	12.81859536	0.683088503612299	0.221737051444444	
Q92620_PRP16	30	18	15.28132459	14.28809405	0.00834453272977542	0.956213667222222	
Q96ME1_FXL18	30	18	13.271658734999999	13.254284025	0.903209659858045	-0.0447942760555566	
Q8NHV4_NEDD1	30	18	14.507640890000001	14.08480982	0.0681900615878928	0.453944767111112	
Q9UHR4_BI2L1	30	18	13.644676405	13.73863734	0.523364332659903	-0.224575503888888	
Q96L73_NSD1	30	18	11.89709678	12.16445443	0.475083455968187	-0.2379136812	
Q9P2A4_ABI3	30	18	12.869968159999999	13.062439535	0.380439498802915	-0.395484922555555	
P24592_IBP6	30	18	12.256698405	12.258146755	0.448029696858997	0.318727833055554	
Q9Y3E5_PTH2	30	18	11.63381033	11.536375934999999	0.246159981993222	0.586175442211111	
O75695_XRP2	30	18	11.99877725	12.183720085000001	0.248753157628351	-0.655559419311111	
Q5VSG8_MANEL	30	18	11.978834299999999	11.452631010000001	0.0604919946539736	0.707531985111112	
Q14667_K0100	30	18	13.61129994	14.0959392	0.815821484993101	-0.0876579016666668	
Q9NX18_SDHF2	30	18	13.8672188	14.28511804	0.562760192954097	-0.288973134111112	
P22891_PROZ	30	18	13.869489325	14.203490555	0.267256504798411	-0.370731630111111	
Q3ZCQ8_TIM50	30	18	14.323326725	14.15561563	0.433768196335691	-0.45875256888889	
Q8N5I2_ARRD1	30	18	12.51245011	12.86051839	0.336291382710209	-0.289910809311111	
P43121_MUC18	30	18	12.863787575	12.23234729	0.0956424515617731	0.65532329878889	
O43781_DYRK3	30	18	12.88787036	13.62527512	0.123277259665995	-0.705700761566668	
Q9Y478_AAKB1	30	18	11.824493539999999	11.730339695	0.509253853397442	0.279502873611111	
P50613_CDK7	30	18	13.871650785	13.625561305	0.207600818876848	0.354743058444445	
P21127_CD11B	30	18	12.62034089	12.535849155000001	0.218668566147474	0.566553093044444	
Q5QJE6_TDIF2	30	18	12.11987623	12.038623925	0.395871988449059	0.224748521333334	
Q96RF0_SNX18	30	18	13.82031461	14.035746645	0.549675061466729	-0.170689845	
O43719_HTSF1	30	18	11.941064234999999	12.227544155	0.761806499160583	0.113553574977779	
Q6EEV4_GL1AD	30	18	13.36014738	13.146947650000001	0.334201038718033	0.321921815444444	
P45984_MK09	30	18	13.57242066	12.919808005	0.264607464019369	0.411549976444444	
P49721_PSB2	30	18	12.88196866	13.01137248	0.396868305229653	0.275534530444444	
Q9Y6M7_S4A7	30	18	11.935203614999999	11.77582512	0.661197455734744	-0.241303777944445	
O14530_TXND9	30	18	12.594278719999998	13.252881389999999	0.0617473808849331	-0.751038393666667	
Q96E29_MTEF3	30	18	14.83695457	14.480280324999999	0.463390824918024	0.284746064111111	
Q8TCU6_PREX1	30	18	13.62358058	13.870796165	0.302446798652523	-0.335856126666666	
Q9BVM4_GGACT	30	18	11.658183215	12.203040035	0.661125839463224	-0.156995637111111	
Q3KRA6_CB076	30	18	13.050581225	13.051585115	0.534876940624498	0.270740907555556	
P48444_COPD	30	18	12.65764682	12.58793966	0.797077262677887	0.0892005548888886	
Q9H4A3_WNK1	30	18	13.30182554	13.74544735	0.255006258306493	-0.446776508277777	
P50225_ST1A1	30	18	13.827629935000001	14.216381514999998	0.519934996766092	-0.256862455444445	
Q9BYJ9_YTHD1	30	18	12.929724125	12.773636565	0.89730339101209	0.0418464403333321	
Q9Y5A9_YTHD2	30	18	14.346127605	14.38564049	0.230041069934324	-0.398826144555555	
Q6KB66_K2C80	30	18	12.356653470000001	12.11295948	0.772844524498696	-0.117184540566667	
Q9NW64_RBM22	30	18	13.702989995	13.58755895	0.786929793893756	-0.157930954222222	
O76024_WFS1	30	18	14.314720829999999	14.180771035	0.663956289601204	0.178353218888889	
O75190_DNJB6	30	18	12.962411815	12.980504755	0.750821853439231	0.140206875866667	
Q9P0W2_HM20B	30	18	12.952702604999999	12.757096115	0.39443347919548	0.397449065722222	
Q9H8Y5_ANKZ1	30	18	14.112009655	14.28207629	0.99863609418819	0.000476993999999564	
O95363_SYFM	30	18	13.70612837	13.756554170000001	0.830671536469243	-0.056393673444445	
P53609_PGTB1	30	18	13.657611655	13.79070837	0.395670485678279	-0.397817241688887	
O15049_N4BP3	30	18	15.286424629999999	15.52995357	0.851439836143684	-0.0532511793333335	
Q9HCM7_FBSL	30	18	12.72286528	12.868917585	0.400971457559733	-0.516056263044444	
O94913_PCF11	30	18	13.089123145	13.629100535	0.0329365886559971	-0.859613568355556	
O94875_SRBS2	30	18	13.14318382	13.296060520000001	0.777450567035591	0.1152154016	
Q06265_EXOS9	30	18	12.18534234	11.693289445000001	0.350739424672159	0.514090782111111	
O43639_NCK2	30	18	13.581625425	14.350857735000002	0.0789712808118831	-0.621850360111111	
P16333_NCK1	30	18	11.919875495	12.105941085000001	0.350820857980965	-0.364771461333333	
Q96NB3_ZN830	30	18	12.339740455000001	12.381924715	0.925187323406097	-0.0442345796111105	
Q92841_DDX17	30	18	12.069674295	11.96983515	0.52206328353276	0.305474102266668	
Q69YN2_C19L1	30	18	13.334406595	13.1857334	0.828119758901424	0.0820598719999985	
P50213_IDH3A	30	18	14.52412128	14.044566695	0.86362499054724	-0.0627516331111106	
P54868_HMCS2	30	18	13.96122498	14.28434631	0.81671870940072	-0.0811611603333322	
Q9NUL7_DDX28	30	18	13.00741315	13.436119569999999	0.476951476382611	-0.326701026222223	
Q9NRL2_BAZ1A	30	18	11.81030498	11.81858153	0.386060733503306	-0.531407291633334	
Q06323_PSME1	30	18	14.318460455	13.734554880000001	0.254510180270488	0.293376602888888	
O95833_CLIC3	30	18	14.02761396	14.351174875	0.161104832394904	-0.429883197000001	
Q8WVC0_LEO1	30	18	12.13800644	12.407756339999999	0.396158625809392	-0.269611122999999	
P30530_UFO	30	18	13.693566855	13.602986195	0.711332072874726	-0.078760829777778	
Q9H840_GEMI7	30	18	12.496224375	12.178954425	0.455650936304318	0.234443009444444	
P41134_ID1	30	18	10.1975014	10.611214855	0.546807429459875	-0.2827694908	
Q99538_LGMN	30	18	13.91084852	14.307273864999999	0.533457549534863	-0.220853276	
Q9H0W9_CK054	30	18	13.122456719999999	13.294268715	0.555894339473099	-0.335346635555556	
Q14244_MAP7	30	18	13.901089240000001	14.303516495	0.643188584267907	0.227061038666667	
Q9GZL7_WDR12	30	18	13.205401525	13.3531613	0.508431544961488	-0.238301719333332	
P06737_PYGL	30	18	15.450072715000001	15.15202978	0.180347671972441	0.380194265777778	
Q92508_PIEZ1	30	18	14.17642507	14.393298099999999	0.659590521958112	-0.145269931777777	
Q9NXG2_THUM1	30	18	14.010397415	13.730778560000001	0.444853101089022	0.32436404411111	
Q04206_TF65	30	18	11.94669199	12.371340495	0.0653486765433828	-0.844412346977778	
P78406_RAE1L	30	18	13.053902955	12.916903845	0.613004296293619	-0.167632882777777	
Q75N03_HAKAI	30	18	13.461870975	14.15577451	0.542672719985213	-0.228303040777778	
Q9NUI1_DECR2	30	18	12.77539995	12.442925105	0.782581773306261	0.0982279995555544	
P41223_BUD31	30	18	12.89159482	13.1796476	0.316355948495858	-0.422279391666667	
P84157_MXRA7	30	18	13.85063607	14.79696396	0.279328493615141	-0.471245113	
Q86U42_PABP2	30	18	14.365917525	14.640249815	0.713633537126816	-0.135523517166666	
Q96EK9_KTI12	30	18	12.293561154999999	12.163534505000001	0.814583089583708	-0.1071505714	
Q6P1L5_F117B	30	18	14.959055085	15.24005689	0.203461721665489	-0.411624932	
Q9Y3R0_GRIP1	30	18	14.03758815	14.081184605	0.852935866882231	-0.0847026337777788	
C9JI98_TM238	30	18	11.867677305	11.0314664	0.149324506348769	0.779671362944443	
Q9Y4B5_MTCL1	30	18	13.689741099999999	14.58185581	0.153229660189407	-0.766907145000001	
Q6P1N0_C2D1A	30	18	12.09153532	11.61845964	0.337788027452749	0.363690366622222	
Q96QZ7_MAGI1	30	18	11.78892379	12.10864811	0.45995614840698	-0.284238430811111	
P29317_EPHA2	30	18	12.011043885	12.149752775	0.942670033184124	-0.0259220511111113	
Q9BRR6_ADPGK	30	18	13.25562105	13.525858645	0.952938254993882	0.0325973185555544	
P06746_DPOLB	30	18	13.45868009	12.953356235000001	0.173120403867057	0.429221462333333	
Q9UMN6_KMT2B	30	18	11.65992333	11.028534095	0.211454535011907	0.395424841966667	
Q9HCP0_KC1G1	30	18	12.947005035	12.73407155	0.0132115244737887	0.810911224555555	
O15460_P4HA2	30	18	14.045155735000002	14.258798505	0.388045154781406	0.294568522222223	
Q53EL6_PDCD4	30	18	13.339083335	13.415094345	0.251736121227589	-0.499984441077778	
Q9BYD1_RM13	30	18	13.600876425	14.187895874999999	0.0799260093442401	-0.852044313777778	
P05019_IGF1	30	18	12.44936625	12.663633950000001	0.619683133475305	-0.196268606888889	
Q8IYB3_SRRM1	30	18	11.841358655	12.48040601	0.215128064740564	-0.709899894111112	
Q38SD2_LRRK1	30	18	10.626132705	10.671606665	0.921771984734219	-0.0461131610333343	
Q9H1B7_I2BPL	30	18	13.488765005	13.869915035	0.0192839155241586	-0.642675123555556	
Q13480_GAB1	30	18	13.051799885	13.126408525	0.94691548076125	-0.028076152244445	
O43299_AP5Z1	30	18	10.29822663	9.553185739	0.524049792392493	0.397962611600001	
Q9HC36_MRM3	30	18	11.83373121	11.747786035	0.781385611025878	-0.107802576222221	
Q9Y676_RT18B	30	18	14.2485716	14.153135625	0.16088470831401	0.425377719666667	
Q8TE77_SSH3	30	18	14.30230744	14.135856835	0.523667154580726	0.216173904	
O00423_EMAL1	30	18	13.028817	12.381623484999999	0.00661260634365922	0.896345792000002	
Q9H0E9_BRD8	30	18	13.739403505	13.496610125	0.768521980513997	0.0939802241111103	
Q69YU3_AN34A	30	18	13.503483015	13.645846445	0.925008980904068	0.0305770991111114	
Q99650_OSMR	30	18	11.22127938	11.51588484	0.587325159324142	-0.205841092788889	
Q96Q15_SMG1	30	18	12.51180415	13.251181639999999	0.648656082831091	-0.184811177666667	
Q8NFH8_REPS2	30	18	13.842569425	14.349037039999999	0.375546271466613	-0.394558530777779	
Q8N3E9_PLCD3	30	18	13.69022056	13.602024765	0.644879275266137	0.206498175	
Q9Y6J0_CABIN	30	18	13.805826285	13.448594360000001	0.443428503221649	0.292751596555556	
P16452_EPB42	30	18	12.95469601	13.455152965	0.504937518195684	-0.332512455288889	
Q5F1R6_DJC21	30	18	12.385300615	12.273097929999999	0.361561756365986	0.373503315077777	
P23193_TCEA1	30	18	14.002984784999999	14.142117755000001	0.589899688915958	-0.240207544222221	
O14558_HSPB6	30	18	13.494410595000002	13.456440545	0.554916404856576	0.406014948999999	
Q9HB19_PKHA2	30	18	12.815766645	13.727364755	0.320415371448317	-0.642452376822224	
Q9BTV6_DPH7	30	18	12.393016215	12.27587213	0.133031100047316	0.479035298888888	
Q9Y5V3_MAGD1	30	18	13.682934370000002	14.189612765	0.552466811974479	-0.204809877555554	
Q11201_SIA4A	30	18	12.27783346	12.005683685	0.649270499636116	-0.214798649277778	
Q70E73_RAPH1	30	18	13.80296446	13.870464394999999	0.833496197616462	-0.0932575913333338	
Q9BYC8_RM32	30	18	11.517514675000001	11.689149695000001	0.831992668143535	-0.0815131254000008	
Q9UGP8_SEC63	30	18	12.40829199	11.854987275	0.0212737417352791	1.13201555754445	
Q6PCB0_VWA1	30	18	12.559014345	12.06930057	0.739055345761077	0.120129850555555	
O15479_MAGB2	30	18	14.278921365	14.388936000000001	0.661427357641967	0.150440609999999	
Q8IUI8_CRLF3	30	18	14.655740025	14.59270733	0.701400922473421	0.124503352111113	
Q8WW59_SPRY4	30	18	14.862739845	15.01523513	0.620103539433601	-0.170979696	
Q15652_JHD2C	30	18	12.53893526	13.34768493	0.00393910783423854	-1.21173167622222	
Q13685_AAMP	30	18	15.127532065	14.930277335	0.961411601639502	0.0156054893333337	
Q8NFG4_FLCN	30	18	13.035828745	13.296152039999999	0.221839617322182	-0.363818386333334	
Q12974_TP4A2	30	18	12.502058904999998	13.16347617	0.294707175574657	-0.416305992522222	
Q93096_TP4A1	30	18	14.17322856	13.83967643	0.604899529621897	0.232910360666667	
Q9BRP4_PAAF1	30	18	14.13426297	13.865041625	0.686144695500411	0.133401202888889	
Q13190_STX5	30	18	13.691136844999999	13.997467725	0.598618661461278	-0.226185995666667	
Q9H4K7_MTG2	30	18	12.067881790000001	12.438742210000001	0.333501763347442	-0.390194521355555	
P00747_PLMN	30	18	14.204746365	13.47584796	0.230495684800519	0.388239486777778	
P13746_1A11	30	18	12.24854004	12.787056239999998	0.477281654305458	-0.323397522499999	
P30481_1B44	30	18	12.750666559999999	13.206906075	0.37268753616908	-0.440714473366668	
P11117_PPAL	30	18	13.613720494999999	13.57964226	0.95056999580998	0.0201121333666663	
Q92820_GGH	30	18	12.354469224999999	12.033007195	0.663212614464597	0.150210584888889	
Q01459_DIAC	30	18	13.46339304	13.655236835	0.809878614939371	0.0999031580555556	
O43933_PEX1	30	18	12.467927485	12.185984625	0.208612633570957	0.590409193722223	
P26599_PTBP1	30	18	13.64564876	13.434726314999999	0.194561609732463	0.484915444444445	
O95758_PTBP3	30	18	13.36375877	13.85519334	0.592235394383704	-0.150890338	
Q99816_TS101	30	18	15.24426729	15.402925205	0.660195070891627	-0.136430101555556	
P30049_ATPD	30	18	12.23965602	12.362710635	0.878651344774285	-0.0588532943777782	
A6NDG6_PGP	30	18	12.70364838	12.624655149999999	0.413187266138883	-0.254746580222221	
O95361_TRI16	30	18	11.784010290000001	12.3833506	0.571897909088697	-0.302802196088889	
Q96BX8_MOB3A	30	18	11.16707461	12.17470424	0.150783705387375	-0.717101678599999	
