cohort	stratum	method	contrast	nhej_set	ifn_set	sting_set	apm_set	n	n_match	n_sig_match	n_sig_wrong	top_p_matches	top_family	top_geneset	top_p	signed_logp	qualifies	nhej_effect	nhej_p	nhej_match	ifn_effect	ifn_p	ifn_match	sting_effect	sting_p	sting_match	apm_effect	apm_p	apm_match
NSCLC	krt_low	zmean	mw_q1q4	NHEJ_reactome	IFNg	STING_reactome	APM_nonIFN	254	0	0	3	False	NHEJ	NHEJ_reactome	7.592757455923513e-16	-22.563508082874037	False	0.3440959946398871	7.592757455923513e-16	False	-0.133914000815828	0.0298013368743948	False	-0.2691716648369988	1.3384203118213122e-06	False	-0.0324350262012642	0.9021196122778226	False
NSCLC	krt_low	ssgsea	mw_median	NHEJ_reactome	IFNa	STING_reactome	APM	508	0	0	3	False	NHEJ	NHEJ_reactome	2.6485769318074497e-13	-22.63082381321561	False	0.0475870852536339	2.6485769318074497e-13	False	-0.0274553983874293	0.0022067440223962	False	-0.0366732940866075	2.759444016684704e-07	False	-0.0044920754632282	0.1450741545127573	False
NSCLC	all	gsva	spearman	NHEJ_core	IFNg	STING_reactome	APM_nonIFN	1016	0	0	3	False	STING	STING_reactome	5.3318247369942e-11	-22.63598575936713	False	-0.1558492345899929	5.973432597494358e-07	False	0.1436536518555531	4.283058280974409e-06	False	0.2039323414155941	5.3318247369942e-11	False	0.0431337253142175	0.1694963786460746	False
NSCLC	all	gsva	mw_d1d10	NHEJ_reactome	IFNg	STING_reactome	APM	204	0	0	3	False	NHEJ	NHEJ_reactome	1.2487619534592206e-15	-22.6584482066837	False	0.3850242647062645	1.2487619534592206e-15	False	-0.1756730527275189	0.0142279805660138	False	-0.244335676053739	1.2004050523594886e-05	False	-0.1608453272612708	0.1029440041966803	False
NSCLC	krt_low	zmean	spearman	NHEJ_reactome	IFNg	STING_core	APM	508	0	0	3	False	NHEJ	NHEJ_reactome	1.0396700776547174e-19	-22.694640892261795	False	-0.3881169647577581	1.0396700776547174e-19	False	0.1116372725968964	0.0118072632377602	False	0.019547552789196	0.6602731078934692	False	0.0994974972577539	0.0249224485286278	False
NSCLC	immune_low	gsva	mw_t1t3	NHEJ_reactome	IFNa	STING_reactome	APM_nonIFN	339	0	0	3	False	NHEJ	NHEJ_reactome	4.1828239156610705e-14	-22.712856296426825	False	0.229379352754891	4.1828239156610705e-14	False	-0.1519833388413324	2.6804174651784083e-05	False	-0.1165222963024175	0.0001299069215555	False	-0.0538371057618593	0.1329962485001901	False
NSCLC	immune_low	zmean	mw_t1t3	NHEJ_reactome	IFNa	STING_reactome	APM_nonIFN	339	0	0	3	False	NHEJ	NHEJ_reactome	2.83142270635161e-16	-22.7291750571241	False	0.3316449209942107	2.83142270635161e-16	False	-0.1696736479604903	0.0002805027049624	False	-0.1008300691516634	0.001236457375215	False	-0.0689069532920055	0.1899783140919612	False
NSCLC	all	zmean	mw_q1q4	NHEJ_core	IFNa	STING_reactome	APM_nonIFN	508	0	0	3	False	STING	STING_reactome	3.723874698093553e-09	-22.78984303541552	False	0.2427663787484802	1.379661926267049e-07	False	-0.2645002785043573	7.067718928422303e-08	False	-0.2644085601441856	3.723874698093553e-09	False	-0.0148596113460475	0.4467966989740295	False
NSCLC	all	zmean	mw_t1t3	NHEJ_core	IFNa	STING_reactome	APM_nonIFN	678	0	0	3	False	STING	STING_reactome	5.656258059844785e-09	-22.94654359003941	False	0.1705995834050246	5.40554309621294e-07	False	-0.2379586115525469	3.6093605526169146e-08	False	-0.2042124725883071	5.656258059844785e-09	False	-0.0643667387612531	0.1024843598874087	False
NSCLC	all	zmean	mw_d1d10	NHEJ_reactome	IFNg	STING_reactome	APM_nonIFN	204	0	0	3	False	NHEJ	NHEJ_reactome	1.9359704001954157e-18	-22.981082070739618	False	0.4096350751178127	1.9359704001954157e-18	False	-0.2449615325999403	0.0456728085671186	False	-0.2262243598976714	0.0001482373843839	False	-0.0044948836850899	0.7968998671071684	False
NSCLC	krt_low	ssgsea	partial_krt	NHEJ_reactome	IFNa	STING_core	APM	508	0	0	3	False	NHEJ	NHEJ_reactome	1.1012261309096191e-16	-23.051264088416648	False	-0.3569949126595075	1.1012261309096191e-16	False	0.1788931583492262	5.103040244149864e-05	False	0.0702392460005767	0.1141982872258208	False	0.1092478521459485	0.0138474823341765	False
NSCLC	krt_high	gsva	mw_p20	NHEJ_reactome	IFNg	STING_core	APM	204	0	0	3	False	NHEJ	NHEJ_reactome	3.9468900316646276e-18	-23.122751945636125	False	0.4401888504215783	3.9468900316646276e-18	False	-0.3044628760264461	0.0001897152271623	False	-0.0247309246062581	0.8189486718980175	False	-0.3640937609568305	0.0122923284202057	False
NSCLC	immune_high	ssgsea	partial_immune	NHEJ_reactome	IFNg	STING_core	APM	508	0	0	3	False	NHEJ	NHEJ_reactome	4.963751421968891e-19	-23.183617611105664	False	-0.3816994440428623	4.963751421968891e-19	False	0.1138050741050012	0.0103318078134205	False	0.1259235461590022	0.0045157301689671	False	0.0477787808858137	0.2829228745585128	False
NSCLC	all	zmean	mw_q1q4	NHEJ_KEGG	IFNa	STING_reactome	APM_nonIFN	508	0	0	3	False	STING	STING_reactome	3.723874698093553e-09	-23.21685044428377	False	0.1585546396042106	5.161373297068369e-08	False	-0.2645002785043573	7.067718928422303e-08	False	-0.2644085601441856	3.723874698093553e-09	False	-0.0148596113460475	0.4467966989740295	False
NSCLC	all	ssgsea	mw_q1q4	NHEJ_core	IFNg	STING_reactome	APM	508	0	0	3	False	STING	STING_reactome	6.220650391658771e-16	-23.25666062168044	False	0.0074526220309725	0.0719710270784918	False	-0.0447038029640156	2.622252539699999e-05	False	-0.0671335756030228	6.220650391658771e-16	False	-0.0178759453544068	0.0047170596593539	False
NSCLC	all	gsva	spearman	NHEJ_KEGG	IFNg	STING_reactome	APM_nonIFN	1016	0	0	3	False	STING	STING_reactome	5.3318247369942e-11	-23.266974506868436	False	-0.1642760805406335	1.3971248589708424e-07	False	0.1436536518555531	4.283058280974409e-06	False	0.2039323414155941	5.3318247369942e-11	False	0.0431337253142175	0.1694963786460746	False
NSCLC	krt_high	gsva	mw_q1q4	NHEJ_reactome	IFNg	STING_core	APM	254	0	0	3	False	NHEJ	NHEJ_reactome	4.014974833190446e-17	-23.297487915107485	False	0.3897425973026422	4.014974833190446e-17	False	-0.3050795469583642	7.354001228618658e-05	False	-0.0546835614357019	0.7650011459829038	False	-0.3953427933351299	0.0022317393640597	False
NSCLC	krt_low	zmean	mw_q1q4	NHEJ_reactome	IFNg	STING_reactome	APM	254	0	0	3	False	NHEJ	NHEJ_reactome	7.592757455923513e-16	-23.3110900268341	False	0.3440959946398871	7.592757455923513e-16	False	-0.133914000815828	0.0298013368743948	False	-0.2691716648369988	1.3384203118213122e-06	False	-0.0080293908771973	0.1613177591450389	False
NSCLC	krt_high	zmean	mw_p20	NHEJ_reactome	IFNg	STING_core	APM	204	0	0	3	False	NHEJ	NHEJ_reactome	9.43521762894048e-19	-23.31364906134638	False	0.4460185868124409	9.43521762894048e-19	False	-0.2906637471073641	0.0003998231369728	False	-0.0516749568523691	0.7786480845578705	False	-0.3289039108284433	0.0165344546350993	False
NSCLC	krt_high	gsva	mw_p20	NHEJ_reactome	IFNa	STING_core	APM	204	0	0	3	False	NHEJ	NHEJ_reactome	3.9468900316646276e-18	-23.35969537370136	False	0.4401888504215783	3.9468900316646276e-18	False	-0.3791992025473737	0.0001099407669047	False	-0.0247309246062581	0.8189486718980175	False	-0.3640937609568305	0.0122923284202057	False
NSCLC	immune_low	gsva	spearman	NHEJ_reactome	IFNg	STING_reactome	APM_nonIFN	508	0	0	3	False	NHEJ	NHEJ_reactome	3.1425309551816004e-16	-23.4308236023347	False	-0.3516148766382189	3.1425309551816004e-16	False	0.1437124517974392	0.0011621506221032	False	0.1742945316198816	7.848220965492086e-05	False	0.0673757913371404	0.129378821908997	False
NSCLC	immune_low	gsva	partial_krt	NHEJ_reactome	IFNa	STING_reactome	APM_nonIFN	508	0	0	3	False	NHEJ	NHEJ_reactome	9.383035452546769e-16	-23.47848744246751	False	-0.3465694536961824	9.383035452546769e-16	False	0.1728885881160652	9.124438938656048e-05	False	0.1595409085002413	0.0003102496381662	False	0.0682039362933814	0.1250983977758754	False
NSCLC	krt_high	zmean	mw_p20	NHEJ_reactome	IFNa	STING_core	APM	204	0	0	3	False	NHEJ	NHEJ_reactome	9.43521762894048e-19	-23.56415547964109	False	0.4460185868124409	9.43521762894048e-19	False	-0.3249419946416443	0.0002245750494468	False	-0.0516749568523691	0.7786480845578705	False	-0.3289039108284433	0.0165344546350993	False
NSCLC	krt_low	ssgsea	spearman	NHEJ_reactome	IFNa	STING_core	APM	508	0	0	3	False	NHEJ	NHEJ_reactome	4.066029795752066e-18	-23.587837484113088	False	-0.3719911181730098	4.066029795752066e-18	False	0.1630793451891793	0.0002231048025543	False	0.0838323969927961	0.0590049473764053	False	0.0876764959443728	0.048260810660681	False
NSCLC	all	zmean	partial_krt	NHEJ_core	IFNg	STING_reactome	APM_nonIFN	1016	0	0	3	False	STING	STING_reactome	1.7508562571937658e-10	-23.632753408920223	False	-0.1670996021966445	8.5665979955873e-08	False	0.1508371643605973	1.3842890900968267e-06	False	0.1985585943903543	1.7508562571937658e-10	False	0.0498880877351101	0.1121917481322588	False
NSCLC	all	zmean	mw_d1d10	NHEJ_reactome	IFNg	STING_reactome	APM	204	0	0	3	False	NHEJ	NHEJ_reactome	1.9359704001954157e-18	-23.735027934235134	False	0.4096350751178127	1.9359704001954157e-18	False	-0.2449615325999403	0.0456728085671186	False	-0.2262243598976714	0.0001482373843839	False	-0.2116309893783147	0.140429351699667	False
NSCLC	krt_high	zmean	mw_q1q4	NHEJ_reactome	IFNg	STING_core	APM	254	0	0	3	False	NHEJ	NHEJ_reactome	1.519134294287944e-18	-23.748435129975388	False	0.3898348601952278	1.519134294287944e-18	False	-0.268793035052746	0.000411837989779	False	-0.0440240139047549	0.8778224356351298	False	-0.3779267695503367	0.0032496427559074	False
NSCLC	krt_low	aucell	spearman	NHEJ_core	IFNg	STING_reactome	APM	508	0	0	3	False	NHEJ	NHEJ_core	2.2437949015850346e-18	-23.752614602873216	False	-0.3746677757172058	2.2437949015850346e-18	False	0.1720128900041734	9.759142438495786e-05	False	0.0070084190324855	0.8747920577562461	False	0.1154100430269525	0.0092275360823767	False
NSCLC	krt_high	ssgsea	mw_p20	NHEJ_reactome	IFNa	STING_core	APM_nonIFN	204	0	0	3	False	NHEJ	NHEJ_reactome	8.305723729986804e-19	-23.75383099218014	False	0.0723487865122086	8.305723729986804e-19	False	-0.0830535928701881	0.000154008088538	False	-0.0331813562127034	0.0472365927973796	False	-0.0125397061467684	0.2917221675127114	False
NSCLC	krt_low	aucell	spearman	NHEJ_KEGG	IFNg	STING_reactome	APM	508	0	0	3	False	NHEJ	NHEJ_KEGG	2.1372369952835005e-18	-23.773745076589307	False	-0.3748857401512473	2.1372369952835005e-18	False	0.1720128900041734	9.759142438495786e-05	False	0.0070084190324855	0.8747920577562461	False	0.1154100430269525	0.0092275360823767	False
NSCLC	krt_high	ssgsea	mw_p20	NHEJ_reactome	IFNg	STING_core	APM_nonIFN	204	0	0	3	False	NHEJ	NHEJ_reactome	8.305723729986804e-19	-23.874919221626094	False	0.0723487865122086	8.305723729986804e-19	False	-0.0585437087805662	0.0001165347103967	False	-0.0331813562127034	0.0472365927973796	False	-0.0125397061467684	0.2917221675127114	False
NSCLC	all	gsva	mw_q1q4	NHEJ_core	IFNa	STING_reactome	APM_nonIFN	508	0	0	3	False	STING	STING_reactome	7.842081389244691e-10	-23.88312813557772	False	0.2002746555880897	1.710396188246889e-06	False	-0.3470495465810199	2.456507859331135e-09	False	-0.2439571841936101	7.842081389244691e-10	False	-0.0109716392215887	0.3972150007115999	False
NSCLC	krt_low	aucell	spearman	NHEJ_core	IFNg	STING_reactome	APM_nonIFN	508	0	0	3	False	NHEJ	NHEJ_core	2.2437949015850346e-18	-23.957577102197902	False	-0.3746677757172058	2.2437949015850346e-18	False	0.1720128900041734	9.759142438495786e-05	False	0.0070084190324855	0.8747920577562461	False	0.1223565272363227	0.0057560327035578	False
NSCLC	krt_low	aucell	spearman	NHEJ_KEGG	IFNg	STING_reactome	APM_nonIFN	508	0	0	3	False	NHEJ	NHEJ_KEGG	2.1372369952835005e-18	-23.978707575914	False	-0.3748857401512473	2.1372369952835005e-18	False	0.1720128900041734	9.759142438495786e-05	False	0.0070084190324855	0.8747920577562461	False	0.1223565272363227	0.0057560327035578	False
NSCLC	krt_low	zmean	mw_q1q4	NHEJ_reactome	IFNa	STING_reactome	APM_nonIFN	254	0	0	3	False	NHEJ	NHEJ_reactome	7.592757455923513e-16	-23.978954387142405	False	0.3440959946398871	7.592757455923513e-16	False	-0.2353769091544381	0.0011449577009477	False	-0.2691716648369988	1.3384203118213122e-06	False	-0.0324350262012642	0.9021196122778226	False
NSCLC	all	zmean	partial_mki67	NHEJ_reactome	IFNa	STING_reactome	APM	1016	0	0	3	False	NHEJ	NHEJ_reactome	3.4469850681840104e-16	-23.999881962155893	False	-0.2521818757566418	3.4469850681840104e-16	False	0.1350569124383018	1.5796408437312853e-05	False	0.0945106167478449	0.002577782199303	False	0.0566420526907254	0.0712646343026682	False
NSCLC	immune_high	ssgsea	mw_q1q4	NHEJ_reactome	IFNa	STING_reactome	APM	254	0	0	3	False	NHEJ	NHEJ_reactome	3.0146257085417595e-14	-24.057351391454485	False	0.0513635396136541	3.0146257085417595e-14	False	-0.0335001752071091	0.0005056982874072	False	-0.0391785597499111	7.217008648015497e-08	False	-0.0024355366662029	0.796464643623096	False
NSCLC	all	gsva	mw_q1q4	NHEJ_KEGG	IFNa	STING_reactome	APM_nonIFN	508	0	0	3	False	STING	STING_reactome	7.842081389244691e-10	-24.07027741158638	False	0.1592801141020902	1.111597199575992e-06	False	-0.3470495465810199	2.456507859331135e-09	False	-0.2439571841936101	7.842081389244691e-10	False	-0.0109716392215887	0.3972150007115999	False
NSCLC	immune_low	zmean	partial_krt	NHEJ_reactome	IFNg	STING_reactome	APM_nonIFN	508	0	0	3	False	NHEJ	NHEJ_reactome	3.3831526122656995e-19	-24.0916716350776	False	-0.383374620909146	3.3831526122656995e-19	False	0.1141203735468393	0.0101208255252609	False	0.1397716120323995	0.0016054113988528	False	0.0644503883029792	0.1473005931258584	False
NSCLC	all	gsva	mw_d1d10	NHEJ_reactome	IFNa	STING_reactome	APM	204	0	0	3	False	NHEJ	NHEJ_reactome	1.2487619534592206e-15	-24.09749011077944	False	0.3850242647062645	1.2487619534592206e-15	False	-0.3524349979312762	0.0005177276493857	False	-0.244335676053739	1.2004050523594886e-05	False	-0.1608453272612708	0.1029440041966803	False
NSCLC	krt_high	gsva	mw_q1q4	NHEJ_reactome	IFNa	STING_core	APM	254	0	0	3	False	NHEJ	NHEJ_reactome	4.014974833190446e-17	-24.09906468007067	False	0.3897425973026422	4.014974833190446e-17	False	-0.3912788153549147	1.161306703952199e-05	False	-0.0546835614357019	0.7650011459829038	False	-0.3953427933351299	0.0022317393640597	False
NSCLC	all	zmean	partial_krt	NHEJ_KEGG	IFNg	STING_reactome	APM_nonIFN	1016	0	0	3	False	STING	STING_reactome	1.7508562571937658e-10	-24.2331207226892	False	-0.1746208140917274	2.1500129386889216e-08	False	0.1508371643605973	1.3842890900968267e-06	False	0.1985585943903543	1.7508562571937658e-10	False	0.0498880877351101	0.1121917481322588	False
NSCLC	krt_high	gsva	mw_p20	NHEJ_reactome	IFNg	STING_reactome	APM_nonIFN	204	0	0	3	False	NHEJ	NHEJ_reactome	3.9468900316646276e-18	-24.23992289667648	False	0.4401888504215783	3.9468900316646276e-18	False	-0.3044628760264461	0.0001897152271623	False	-0.2122883740504168	0.0022231017389106	False	-0.0346631261152355	0.3457486941634826	False
NSCLC	all	zmean	spearman	NHEJ_core	IFNa	STING_reactome	APM_nonIFN	1016	0	0	3	False	NHEJ	NHEJ_core	5.1452519557022316e-09	-24.27443336863712	False	-0.1819839436241642	5.1452519557022316e-09	False	0.1695780175532135	5.38713660397802e-08	False	0.1806285515086033	6.704689362846785e-09	False	0.0335020348831313	0.2860377383306569	False
NSCLC	all	zmean	mw_t1t3	NHEJ_KEGG	IFNa	STING_reactome	APM_nonIFN	678	0	0	3	False	STING	STING_reactome	5.656258059844785e-09	-24.30594816076695	False	0.1293014990635435	2.3628424433970522e-08	False	-0.2379586115525469	3.6093605526169146e-08	False	-0.2042124725883071	5.656258059844785e-09	False	-0.0643667387612531	0.1024843598874087	False
NSCLC	krt_high	zmean	mw_p20	NHEJ_reactome	IFNg	STING_reactome	APM_nonIFN	204	0	0	3	False	NHEJ	NHEJ_reactome	9.43521762894048e-19	-24.33534143004548	False	0.4460185868124409	9.43521762894048e-19	False	-0.2906637471073641	0.0003998231369728	False	-0.2123771395522555	0.0034090198705276	False	-0.0042840146364536	0.3592602709916146	False
NSCLC	all	zmean	mw_d1d10	NHEJ_reactome	IFNa	STING_reactome	APM_nonIFN	204	0	0	3	False	NHEJ	NHEJ_reactome	1.9359704001954157e-18	-24.342139842521124	False	0.4096350751178127	1.9359704001954157e-18	False	-0.2805460077128863	0.0019888404615628	False	-0.2262243598976714	0.0001482373843839	False	-0.0044948836850899	0.7968998671071684	False
NSCLC	krt_high	ssgsea	mw_q1q4	NHEJ_reactome	IFNg	STING_core	APM_nonIFN	254	0	0	3	False	NHEJ	NHEJ_reactome	8.772514282760454e-19	-24.35122790667495	False	0.0674333283694991	8.772514282760454e-19	False	-0.0520020154480618	7.676433197203065e-05	False	-0.0291869640560276	0.0327493882205731	False	-0.0101649101316931	0.2019692919422457	False
NSCLC	immune_high	ssgsea	mw_t1t3	NHEJ_reactome	IFNa	STING_reactome	APM	339	0	0	3	False	NHEJ	NHEJ_reactome	5.5364420644413446e-14	-24.433748212526133	False	0.0452744416096618	5.5364420644413446e-14	False	-0.033109411787243	0.0009473852194961	False	-0.0379739578408173	1.1314257466335703e-08	False	-0.0056259723771585	0.6206808778336985	False
NSCLC	krt_low	zmean	partial_krt	NHEJ_reactome	IFNa	STING_core	APM	508	0	0	3	False	NHEJ	NHEJ_reactome	8.403361619298009e-19	-24.458736543729717	False	-0.3793830003423147	8.403361619298009e-19	False	0.1836845638979362	3.165634380785325e-05	False	0.0020550496648831	0.963183768157354	False	0.1095656696364982	0.0135718951034564	False
NSCLC	krt_high	gsva	mw_p20	NHEJ_reactome	IFNa	STING_reactome	APM_nonIFN	204	0	0	3	False	NHEJ	NHEJ_reactome	3.9468900316646276e-18	-24.476866324741717	False	0.4401888504215783	3.9468900316646276e-18	False	-0.3791992025473737	0.0001099407669047	False	-0.2122883740504168	0.0022231017389106	False	-0.0346631261152355	0.3457486941634826	False
NSCLC	krt_high	zmean	mw_q1q4	NHEJ_reactome	IFNa	STING_core	APM	254	0	0	3	False	NHEJ	NHEJ_reactome	1.519134294287944e-18	-24.496637837282066	False	0.3898348601952278	1.519134294287944e-18	False	-0.3264996064560569	7.354001228618658e-05	False	-0.0440240139047549	0.8778224356351298	False	-0.3779267695503367	0.0032496427559074	False
NSCLC	all	gsva	partial_krt	NHEJ_core	IFNg	STING_reactome	APM_nonIFN	1016	0	0	3	False	STING	STING_reactome	2.0051450074497335e-11	-24.57836476440114	False	-0.1543319897463639	7.794571393682961e-07	False	0.1655202294366702	1.1363812339965884e-07	False	0.2084197407337413	2.0051450074497335e-11	False	0.0453667957271824	0.1486528218672069	False
NSCLC	krt_high	zmean	mw_p20	NHEJ_reactome	IFNa	STING_reactome	APM_nonIFN	204	0	0	3	False	NHEJ	NHEJ_reactome	9.43521762894048e-19	-24.585847848340197	False	0.4460185868124409	9.43521762894048e-19	False	-0.3249419946416443	0.0002245750494468	False	-0.2123771395522555	0.0034090198705276	False	-0.0042840146364536	0.3592602709916146	False
NSCLC	krt_high	ssgsea	mw_q1q4	NHEJ_reactome	IFNa	STING_core	APM_nonIFN	254	0	0	3	False	NHEJ	NHEJ_reactome	8.772514282760454e-19	-24.635331460237623	False	0.0674333283694991	8.772514282760454e-19	False	-0.0758732655029966	3.99076285570197e-05	False	-0.0291869640560276	0.0327493882205731	False	-0.0101649101316931	0.2019692919422457	False
NSCLC	all	ssgsea	mw_q1q4	NHEJ_KEGG	IFNg	STING_reactome	APM_nonIFN	508	0	0	3	False	STING	STING_reactome	6.220650391658771e-16	-24.673327807462893	False	0.0178744539037667	1.3298347862005655e-05	False	-0.0447038029640156	2.622252539699999e-05	False	-0.0671335756030228	6.220650391658771e-16	False	-0.0012329817293104	0.9780570649513	False
NSCLC	krt_low	zmean	mw_q1q4	NHEJ_reactome	IFNa	STING_reactome	APM	254	0	0	3	False	NHEJ	NHEJ_reactome	7.592757455923513e-16	-24.726536331102476	False	0.3440959946398871	7.592757455923513e-16	False	-0.2353769091544381	0.0011449577009477	False	-0.2691716648369988	1.3384203118213122e-06	False	-0.0080293908771973	0.1613177591450389	False
NSCLC	krt_low	zmean	spearman	NHEJ_reactome	IFNa	STING_core	APM	508	0	0	3	False	NHEJ	NHEJ_reactome	1.0396700776547174e-19	-24.79555942505424	False	-0.3881169647577581	1.0396700776547174e-19	False	0.1724534526419307	9.359027275399284e-05	False	0.019547552789196	0.6602731078934692	False	0.0994974972577539	0.0249224485286278	False
NSCLC	krt_high	gsva	mw_q1q4	NHEJ_reactome	IFNg	STING_reactome	APM_nonIFN	254	0	0	3	False	NHEJ	NHEJ_reactome	4.014974833190446e-17	-24.80999164832551	False	0.3897425973026422	4.014974833190446e-17	False	-0.3050795469583642	7.354001228618658e-05	False	-0.2209772578359652	0.0004774605438299	False	-0.1970842578886604	0.1098662592591268	False
NSCLC	immune_high	zmean	partial_immune	NHEJ_reactome	IFNg	STING_reactome	APM	508	0	0	3	False	NHEJ	NHEJ_reactome	7.049387733042665e-20	-24.83910453414609	False	-0.3901297492638715	7.049387733042665e-20	False	0.0949978835908039	0.0324685725605704	False	0.1643179296176552	0.0002023640049254	False	0.0449236331515041	0.312714202327478	False
NSCLC	immune_low	zmean	spearman	NHEJ_reactome	IFNg	STING_reactome	APM_nonIFN	508	0	0	3	False	NHEJ	NHEJ_reactome	7.95834233510739e-20	-24.84763676937133	False	-0.3892582251315128	7.95834233510739e-20	False	0.1128673891006695	0.0109035626032291	False	0.1481455393726815	0.0008101473332587	False	0.0566985767962744	0.2020264281984911	False
NSCLC	krt_high	zmean	mw_q1q4	NHEJ_reactome	IFNg	STING_reactome	APM_nonIFN	254	0	0	3	False	NHEJ	NHEJ_reactome	1.519134294287944e-18	-24.874634095887973	False	0.3898348601952278	1.519134294287944e-18	False	-0.268793035052746	0.000411837989779	False	-0.2251342945822452	0.0017524444954078	False	-0.1136678278634954	0.1217304028134871	False
NSCLC	immune_low	gsva	spearman	NHEJ_reactome	IFNa	STING_reactome	APM_nonIFN	508	0	0	3	False	NHEJ	NHEJ_reactome	3.1425309551816004e-16	-24.877121866529748	False	-0.3516148766382189	3.1425309551816004e-16	False	0.1807854395911392	4.158762840829022e-05	False	0.1742945316198816	7.848220965492086e-05	False	0.0673757913371404	0.129378821908997	False
NSCLC	all	ssgsea	mw_t1t3	NHEJ_core	IFNg	STING_reactome	APM	678	0	0	3	False	STING	STING_reactome	1.7375048289163578e-17	-24.88031966579573	False	0.0042744802846047	0.3833408947868648	False	-0.0362918780107321	1.1658219258386204e-05	False	-0.0616424772242967	1.7375048289163578e-17	False	-0.0203524145776056	0.0016964339013938	False
NSCLC	all	ssgsea	spearman	NHEJ_core	IFNg	STING_reactome	APM	1016	0	0	3	False	STING	STING_reactome	8.461406695049627e-18	-24.884065605583203	False	-0.0583948331960093	0.0627982040430034	False	0.1295445895135085	3.449185149570023e-05	False	0.2650803627595588	8.461406695049627e-18	False	0.0843746924167789	0.0071257091774544	False
NSCLC	all	zmean	spearman	NHEJ_KEGG	IFNa	STING_reactome	APM_nonIFN	1016	0	0	3	False	NHEJ	NHEJ_KEGG	1.1547232709548756e-09	-24.92336209687184	False	-0.18944904677245	1.1547232709548756e-09	False	0.1695780175532135	5.38713660397802e-08	False	0.1806285515086033	6.704689362846785e-09	False	0.0335020348831313	0.2860377383306569	False
NSCLC	immune_low	ssgsea	mw_t1t3	NHEJ_reactome	IFNg	STING_reactome	APM	339	0	0	3	False	NHEJ	NHEJ_reactome	9.69427745078042e-16	-24.93970758520293	False	0.0508262577318113	9.69427745078042e-16	False	-0.0248517204972494	0.0009325056681643	False	-0.0327844402057028	1.9584732251770237e-06	False	-0.0215950285963657	0.0648944940521764	False
NSCLC	all	zmean	mw_d1d10	NHEJ_reactome	IFNa	STING_reactome	APM	204	0	0	3	False	NHEJ	NHEJ_reactome	1.9359704001954157e-18	-25.096085706016645	False	0.4096350751178127	1.9359704001954157e-18	False	-0.2805460077128863	0.0019888404615628	False	-0.2262243598976714	0.0001482373843839	False	-0.2116309893783147	0.140429351699667	False
NSCLC	immune_low	zmean	partial_krt	NHEJ_reactome	IFNa	STING_reactome	APM_nonIFN	508	0	0	3	False	NHEJ	NHEJ_reactome	3.3831526122656995e-19	-25.199164893829572	False	-0.383374620909146	3.3831526122656995e-19	False	0.1485931901712526	0.0007901738977433	False	0.1397716120323995	0.0016054113988528	False	0.0644503883029792	0.1473005931258584	False
NSCLC	all	ssgsea	partial_immune	NHEJ_KEGG	IFNa	STING_reactome	APM	1016	0	0	3	False	STING	STING_reactome	5.156122327484042e-17	-25.226549613550432	False	-0.1212725942915437	0.0001074270558621	False	0.1368304345680682	1.217065601306898e-05	False	0.258948285134192	5.156122327484042e-17	False	0.0047269698578375	0.8804394881174682	False
NSCLC	krt_low	zmean	mw_t1t3	NHEJ_reactome	IFNg	STING_reactome	APM_nonIFN	339	0	0	3	False	NHEJ	NHEJ_reactome	7.865099050742921e-17	-25.274314038895792	False	0.3215581743335495	7.865099050742921e-17	False	-0.1534813625419279	0.0047002690443809	False	-0.241981511889929	4.489272272565154e-07	False	-0.0539439268220815	0.3203930605055497	False
NSCLC	all	gsva	partial_krt	NHEJ_KEGG	IFNg	STING_reactome	APM_nonIFN	1016	0	0	3	False	STING	STING_reactome	2.0051450074497335e-11	-25.46448958512019	False	-0.1661636957222766	1.013135232610155e-07	False	0.1655202294366702	1.1363812339965884e-07	False	0.2084197407337413	2.0051450074497335e-11	False	0.0453667957271824	0.1486528218672069	False
NSCLC	krt_low	aucell	spearman	NHEJ_reactome	IFNg	STING_reactome	APM	508	0	0	3	False	NHEJ	NHEJ_reactome	3.7698485049622883e-20	-25.52727386173475	False	-0.3924253428677462	3.7698485049622883e-20	False	0.1720128900041734	9.759142438495786e-05	False	0.0070084190324855	0.8747920577562461	False	0.1154100430269525	0.0092275360823767	False
NSCLC	krt_high	gsva	mw_q1q4	NHEJ_reactome	IFNa	STING_reactome	APM_nonIFN	254	0	0	3	False	NHEJ	NHEJ_reactome	4.014974833190446e-17	-25.61156841328869	False	0.3897425973026422	4.014974833190446e-17	False	-0.3912788153549147	1.161306703952199e-05	False	-0.2209772578359652	0.0004774605438299	False	-0.1970842578886604	0.1098662592591268	False
NSCLC	krt_high	zmean	mw_q1q4	NHEJ_reactome	IFNa	STING_reactome	APM_nonIFN	254	0	0	3	False	NHEJ	NHEJ_reactome	1.519134294287944e-18	-25.622836803194648	False	0.3898348601952278	1.519134294287944e-18	False	-0.3264996064560569	7.354001228618658e-05	False	-0.2251342945822452	0.0017524444954078	False	-0.1136678278634954	0.1217304028134871	False
