nhood	n_cells	n_tnk	n_malig	frac_tnk	frac_malig	cldn4_all_mean	cldn4_malig_mean	dominant_lineage	n_samples_present	n_samples_A	n_samples_B	n_cells_mpr	mean_prop_A	mean_prop_B	logFC_B_minus_A	t	p	testable	BH_FDR	SpatialFDR	cldn4_rho	cldn4_p	cldn4_testable	cldn4_BH_FDR	cldn4_SpatialFDR
2707	31	0	0	0.0	0.0	0.0		Myeloid	6	3	3	31	0.00033225584424592013	0.00046372082358686975	0.4809496272669058	0.37068971104802484	0.7186027352261986	True	0.8181015754882877	0.8130656051145926			False		
2708	31	0	0	0.0	0.0	0.025847146287560463		Myeloid	3	0	3	31	0.0	0.0006729201416628896				False					False		
2709	31	0	0	0.0	0.0	0.0		Myeloid	2	0	2	31	0.0	0.000611167634378182				False					False		
2710	31	0	0	0.0	0.0	0.0463133230805397		Myeloid	3	0	3	31	0.0	0.0006968346839107582				False					False		
2711	31	1	0	0.03225806451612903	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005833207888002409				False					False		
2712	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005833207888002409				False					False		
2713	31	0	0	0.0	0.0	0.0		Myeloid	2	0	2	31	0.0	0.0006529379027450937				False					False		
2714	31	1	0	0.03225806451612903	0.0	0.02471167780458927		Myeloid	3	1	2	31	0.00018031013342949875	0.0005219770130343416				False					False		
2715	31	1	0	0.03225806451612903	0.0	0.0		Myeloid	6	3	3	31	0.00017093082811341851	0.0004874891783293486	1.511902770659992	0.8738752657403845	0.4088203665733931	True	0.7020178332251881	0.7065323832293037			False		
2716	31	0	1	0.0	0.03225806451612903	0.0	0.0	Myeloid	2	0	2	31	0.0	0.0006181293457726673				False					False		
2717	31	1	0	0.03225806451612903	0.0	0.07547369599342346		Myeloid	3	0	3	31	0.0	0.0006172264505070074				False					False		
2718	31	1	0	0.03225806451612903	0.0	0.0		Myeloid	3	0	3	31	0.0	0.0006178228378561474				False					False		
2719	31	0	0	0.0	0.0	0.07169381529092789		Myeloid	5	1	4	31	4.5077533357374686e-05	0.000581663873119137				False					False		
2720	31	1	0	0.03225806451612903	0.0	0.0		Myeloid	2	0	2	31	0.0	0.0005830142808837209				False					False		
2721	31	0	0	0.0	0.0	0.06858257204294205		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2722	31	0	0	0.0	0.0	0.08200228959321976		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2723	31	0	0	0.0	0.0	0.0266726016998291		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2724	31	0	0	0.0	0.0	0.0246016513556242		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2725	31	0	0	0.0	0.0	0.049234338104724884		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2726	31	0	0	0.0	0.0	0.03409598767757416		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2727	31	0	0	0.0	0.0	0.03898274526000023		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2728	31	0	0	0.0	0.0	0.035360757261514664		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2729	31	0	0	0.0	0.0	0.01831940934062004		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2730	31	0	0	0.0	0.0	0.009745454415678978		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2731	31	0	0	0.0	0.0	0.08598589152097702		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2732	31	0	0	0.0	0.0	0.012225449085235596		Myeloid	3	1	2	31	0.001263633945198191	0.00018493149111448217				False					False		
2733	31	0	0	0.0	0.0	0.020642269402742386		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2734	31	0	0	0.0	0.0	0.009895319119095802		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2735	31	0	0	0.0	0.0	0.023510560393333435		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2736	31	0	0	0.0	0.0	0.04069402068853378		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2737	31	0	0	0.0	0.0	0.02138802781701088		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2738	31	0	0	0.0	0.0	0.0949791744351387		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2739	31	0	0	0.0	0.0	0.019860098138451576		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2740	31	0	0	0.0	0.0	0.03187470883131027		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2741	31	0	0	0.0	0.0	0.02937440760433674		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2742	31	0	0	0.0	0.0	0.031161412596702576		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2743	31	0	0	0.0	0.0	0.011312924325466156		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2744	31	0	0	0.0	0.0	0.02102375403046608		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2745	31	0	0	0.0	0.0	0.03979521617293358		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2746	31	0	0	0.0	0.0	0.04639635607600212		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2747	31	0	0	0.0	0.0	0.020844457671046257		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2748	31	0	0	0.0	0.0	0.005783224944025278		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2749	31	0	0	0.0	0.0	0.020569397136569023		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2750	31	0	0	0.0	0.0	0.02189834974706173		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2751	31	0	0	0.0	0.0	0.031210271641612053		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2752	31	0	0	0.0	0.0	0.03418650105595589		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2753	31	0	0	0.0	0.0	0.034456767141819		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2754	31	0	0	0.0	0.0	0.026011958718299866		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2755	31	0	0	0.0	0.0	0.01030402909964323		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2756	31	0	0	0.0	0.0	0.02890678308904171		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2757	31	0	0	0.0	0.0	0.02534688636660576		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2758	31	0	0	0.0	0.0	0.017079386860132217		Myeloid	2	1	1	31	0.0011306198457036445	0.00021642344793470196				False					False		
2759	31	0	0	0.0	0.0	0.019743546843528748		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2760	31	0	0	0.0	0.0	0.021435169503092766		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2761	31	0	0	0.0	0.0	0.009109880775213242		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2762	31	0	0	0.0	0.0	0.05313563346862793		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2763	31	0	0	0.0	0.0	0.012239564210176468		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2764	31	0	0	0.0	0.0	0.01852024719119072		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2765	31	0	0	0.0	0.0	0.05073057487607002		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2766	31	0	0	0.0	0.0	0.02993195690214634		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2767	31	0	0	0.0	0.0	0.02586289681494236		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2768	31	0	0	0.0	0.0	0.05445880815386772		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2769	31	0	0	0.0	0.0	0.049212124198675156		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2770	31	0	0	0.0	0.0	0.011587237939238548		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2771	31	0	0	0.0	0.0	0.012239564210176468		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2772	31	0	0	0.0	0.0	0.050730571150779724		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2773	31	0	0	0.0	0.0	0.01118493638932705		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2774	31	0	0	0.0	0.0	0.0		Myeloid	5	2	3	31	0.0014660019223384205	0.00012614769428857188	-3.5385967329440398	-1.1755707544434697	0.3236081670344612	True	0.7020178332251881	0.7065323832293037			False		
2775	31	1	0	0.03225806451612903	0.0	0.0		Myeloid	8	3	5	31	0.0007835364808254367	0.00030205613364378173	-1.375154415100802	-1.002064314134309	0.3831059015020507	True	0.7020178332251881	0.7065323832293037			False		
2776	31	0	0	0.0	0.0	0.02586289681494236		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2777	31	0	0	0.0	0.0	0.021644650027155876		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2778	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2779	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2780	31	0	0	0.0	0.0	0.027915287762880325		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2781	31	0	0	0.0	0.0	0.012804846279323101		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2782	31	0	0	0.0	0.0	0.0		Myeloid	2	1	1	31	0.001263633945198191	0.0001855058125154588				False					False		
2783	31	0	0	0.0	0.0	0.027915287762880325		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2784	31	0	0	0.0	0.0	0.027915287762880325		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2785	31	0	0	0.0	0.0	0.027915287762880325		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2786	31	0	0	0.0	0.0	0.03233804926276207		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2787	31	0	0	0.0	0.0	0.05723617225885391		Myeloid	1	1	0	31	0.0020617185421654693	0.0				False					False		
2788	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0006216909995186908				False					False		
2789	31	0	0	0.0	0.0	0.01147228479385376		Myeloid	1	0	1	31	0.0	0.0006216909995186908				False					False		
2790	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0006216909995186908				False					False		
2791	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0006216909995186908				False					False		
2792	31	13	0	0.41935483870967744	0.0	0.013721823692321777		B	6	3	3	31	0.0003637441859464088	0.00039842792434860035	0.13139112326555136	0.12482689241235707	0.9031419747818022	True	0.9218276708117706	0.9194812132116298			False		
2793	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0006216909995186908				False					False		
2794	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0006216909995186908				False					False		
2795	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0006216909995186908				False					False		
2796	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0006216909995186908				False					False		
2797	31	0	0	0.0	0.0	0.019714197143912315		Myeloid	3	1	2	31	5.377500537750054e-05	0.0005912963470212687				False					False		
2798	31	0	0	0.0	0.0	0.0		Myeloid	3	1	2	31	0.00010755001075500108	0.0005764118507126238				False					False		
2799	31	0	0	0.0	0.0	0.02027450129389763		Myeloid	1	0	1	31	0.0	0.0006216909995186908				False					False		
2800	31	0	0	0.0	0.0	0.019714197143912315		Myeloid	1	0	1	31	0.0	0.0006216909995186908				False					False		
2801	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0006216909995186908				False					False		
2802	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0006216909995186908				False					False		
2803	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0006216909995186908				False					False		
2804	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0006216909995186908				False					False		
2805	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0006216909995186908				False					False		
2806	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0006216909995186908				False					False		
2807	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0006216909995186908				False					False		
2808	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0006216909995186908				False					False		
2809	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0006216909995186908				False					False		
2810	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0006216909995186908				False					False		
2811	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0006216909995186908				False					False		
2812	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0006216909995186908				False					False		
2813	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0006216909995186908				False					False		
2814	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0006216909995186908				False					False		
2815	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0006216909995186908				False					False		
2816	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0006216909995186908				False					False		
2817	31	1	0	0.03225806451612903	0.0	0.0		Myeloid	5	1	4	31	0.00021510002151000216	0.0005019770219993186				False					False		
2818	31	0	0	0.0	0.0	0.031186481937766075		Myeloid	2	0	2	31	0.0	0.0006165209474557652				False					False		
2819	31	0	0	0.0	0.0	0.0		Myeloid	5	1	4	31	0.00010755001075500108	0.0005537547326779575				False					False		
2820	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0006216909995186908				False					False		
2821	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0006216909995186908				False					False		
2822	31	0	0	0.0	0.0	0.0		Myeloid	2	0	2	31	0.0	0.0006201467428693177				False					False		
2823	31	0	0	0.0	0.0	0.0		Myeloid	5	1	4	31	5.377500537750054e-05	0.0005849669872820917				False					False		
2824	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0006216909995186908				False					False		
2825	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0006216909995186908				False					False		
2826	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0006216909995186908				False					False		
2827	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0006216909995186908				False					False		
2828	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0006216909995186908				False					False		
2829	31	0	0	0.0	0.0	0.0		Myeloid	3	1	2	31	5.377500537750054e-05	0.0005970036811990008				False					False		
2830	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0006216909995186908				False					False		
2831	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0006216909995186908				False					False		
2832	31	0	0	0.0	0.0	0.0		Myeloid	2	0	2	31	0.0	0.0006186024862199445				False					False		
2833	31	0	0	0.0	0.0	0.042355552315711975		Myeloid	1	0	1	31	0.0	0.0006216909995186908				False					False		
2834	31	0	0	0.0	0.0	0.0		Myeloid	3	1	2	31	5.377500537750054e-05	0.0005985479378483739				False					False		
2835	31	0	0	0.0	0.0	0.0		Myeloid	2	1	1	31	5.377500537750054e-05	0.0006016364511471202				False					False		
2836	31	0	0	0.0	0.0	0.03544340655207634		Myeloid	3	1	2	31	0.00043020004302000433	0.00045608456048319967				False					False		
2837	31	0	0	0.0	0.0	0.0		Myeloid	2	1	1	31	5.377500537750054e-05	0.0006016364511471202				False					False		
2838	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2839	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2840	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2841	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2842	31	0	0	0.0	0.0	0.018431684002280235		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2843	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2844	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2845	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2846	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2847	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2848	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2849	31	0	0	0.0	0.0	0.018431684002280235		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2850	31	0	0	0.0	0.0	0.0		Myeloid	2	0	2	31	0.0	0.0005707675693755478				False					False		
2851	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2852	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2853	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2854	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2855	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2856	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2857	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2858	31	0	0	0.0	0.0	0.01685141958296299		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2859	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2860	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2861	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2862	31	0	0	0.0	0.0	0.01662319339811802		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2863	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2864	31	0	0	0.0	0.0	0.02056310698390007		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2865	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2866	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2867	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2868	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2869	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2870	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2871	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2872	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2873	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2874	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2875	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2876	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2877	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2878	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2879	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2880	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2881	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2882	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2883	31	0	0	0.0	0.0	0.01662319339811802		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2884	31	1	0	0.03225806451612903	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2885	31	0	0	0.0	0.0	0.02256968431174755		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2886	31	0	0	0.0	0.0	0.027605406939983368		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2887	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2888	31	0	0	0.0	0.0	0.03919287770986557		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2889	31	0	0	0.0	0.0	0.03919287770986557		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2890	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2891	31	0	0	0.0	0.0	0.01144595816731453		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2892	31	0	0	0.0	0.0	0.0		Myeloid	3	0	3	31	0.0	0.000563157403987193				False					False		
2893	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2894	31	0	0	0.0	0.0	0.0		Myeloid	3	0	3	31	0.0	0.0005723118260249209				False					False		
2895	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2896	31	0	0	0.0	0.0	0.017913589254021645		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2897	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2898	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2899	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2900	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2901	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2902	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2903	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2904	31	0	0	0.0	0.0	0.02256968431174755		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
2905	31	0	0	0.0	0.0	0.0		Myeloid	1	0	1	31	0.0	0.0005738190433881238				False					False		
