ligand	n	auroc_high	auroc_low	aupr_high	aupr_low	aupr_corrected_high	aupr_corrected_low	delta_auroc	delta_aupr_corrected	mean_rp_all	mean_z_top25	mean_rp_top25	mean_z_top50	mean_rp_top50	mean_z_top100	mean_rp_top100	mean_z_top200	mean_rp_top200	bg_mean_z	bg_sd_z	centered_z_top25	cohen_d_top25	centered_z_top50	cohen_d_top50	centered_z_top100	cohen_d_top100	centered_z_top200	cohen_d_top200	target_auroc_k25	target_auroc_k50	target_auroc_k100	target_auroc_k200	family	n_patients	mean_delta	p_wilcoxon	mean_GSE123902	mean_GSE131907	mean_GSE205335	mean_GSE189357	potential	best_receptor	best_receptor_frac	frac_patients_pct10	target_auroc	centered_z	outgoing_expr	outgoing_lr	activity_delta_auroc	activity_delta_aupr	realized_activity_delta
AHSG	200	0.5698668925459826	0.42785979348176834	0.045304619049127144	0.03103405785869468	0.014044850371415361	-0.00022571081901710116	0.14200709906421422	0.014270561190432463	0.0033512679283274	-0.0260452184606973	0.0153542638105228	-0.0287091356103652	0.0117162390976223	-0.0186777168634215	0.0093749640170927	-0.033354823821165	0.0078176190705402	-0.097225294741582	0.167982404080547	0.07118007628088469	0.42373531126959035	0.0685161591312168	0.407877000607537	0.0785475778781605	0.4675940811068355	0.06387047092041699	0.3802211979880424	0.6499796014435901	0.6276212980466288	0.6347427754842807	0.6040924491771539	other	59.0	-7.037626456505532e-05	0.7982521057128906	0.0	-0.0001562830862064	6.18158957089494e-05	-0.0002756616423671	False	INSR	0.0338983050847457	0.0	0.6276212980466288	0.0685161591312168	-7.037626456505532e-05	-2.3856360869510235e-06	0.14200709906421422	0.014270561190432463	-1.7963020470930653e-05
AIMP1	200	0.5762124878993223	0.4245655856727977	0.043412009783939824	0.025737174242488142	0.012152241106228041	-0.005522594435223641	0.15164690222652466	0.017674835541451682	0.0038553356477468	0.0050750400004474	0.0300860218328888	-0.0231783372310157	0.0198680826313046	-0.0143921050823491	0.0139879709247977	-0.0364220746391913	0.0105342944546484	-0.097225294741582	0.167982404080547	0.10230033474202939	0.6089943485567496	0.0740469575105663	0.44080186800434784	0.08283318965923289	0.4931063471357075	0.06080322010239069	0.3619618402010472	0.6878832574925466	0.6395463137996219	0.6407224515719276	0.5952097450790578	other	59.0	0.0913537404555499	1.643326879435095e-08	0.1393614994779169	0.0476277958659406	0.1068380058119986	0.0941921609548259	False		0.0	1.0	0.6395463137996219	0.0740469575105663	0.0913537404555499	0.0	0.15164690222652466	0.017674835541451682	0.025496155464758762
ALB	200	0.5745732494353016	0.4377085350112939	0.04191817422454038	0.026352860919798556	0.010658405546828599	-0.004906907757913227	0.13686471442400772	0.015565313304741826	0.0046548190145007	-0.100466292988748	0.0574971839637535	-0.0704389821922093	0.0352043272797949	-0.0582232890315083	0.0227250028137505	-0.0315499453352838	0.0157514542461706	-0.097225294741582	0.167982404080547	-0.003240998247166005	-0.019293677006860535	0.026786312549372693	0.15945903796286157	0.039002005710073694	0.23217911378010977	0.0656753494062982	0.39096564765680514	0.47180291856268636	0.5505797101449276	0.5623626548110511	0.6059519199741852	other	59.0	0.0020524245318057	0.1409152150154113	0.0077969310304031	-0.011323530024003	0.0009034740586958	0.0265886502551057	False	LRP2	0.0169491525423728	0.0677966101694915	0.5505797101449276	0.026786312549372693	0.0020524245318057	3.478685647128289e-05	0.13686471442400772	0.015565313304741826	0.00020762207582614197
ALCAM	200	0.5468860922878347	0.43680905130687314	0.040703907163418235	0.026210053029217133	0.009444138485706452	-0.00504971564849465	0.11007704098096155	0.014493854134201102	0.0054814148343683	-0.0319195685774982	0.0264340844910468	-0.0617148223687779	0.0236019417188392	-0.064287137594224	0.019451173108377	-0.0636513945050022	0.0157768817627034	-0.097225294741582	0.167982404080547	0.0653057261640838	0.38876527884890805	0.035510472372804094	0.2113940002655096	0.032938157147357996	0.1960809962665153	0.03357390023657979	0.199865577709444	0.5930080025105916	0.5632860743541273	0.5547602413464592	0.5558962568570507	other	59.0	0.2943100447488646	3.6023321077399807e-11	0.3804323881962772	0.139759969747154	0.3022449482138077	0.5063761578371494	True	CD6	0.8813559322033898	0.9491525423728814	0.5632860743541273	0.035510472372804094	0.2943100447488646	0.2593919038464569	0.11007704098096155	0.014493854134201102	0.03725145475028632
ALKAL1	200	0.5305025814778961	0.4774721684414328	0.03888199029203801	0.03020646338385747	0.007622221614326227	-0.0010533052938543133	0.053030413036463275	0.00867552690818054	0.0052775736328191	-0.0525093770403256	0.0262965722064595	-0.0772643366777877	0.0234971653683934	-0.0945231656262789	0.0212730263282024	-0.0889876864934213	0.0186357651476416	-0.097225294741582	0.167982404080547	0.044715917701256394	0.2661940573240949	0.01996095806379429	0.1188276722972906	0.002702129115303098	0.01608578666374745	0.008237608248160694	0.0490385186070488	0.5585061980229091	0.5168998109640832	0.4942124483963163	0.5145232333010649	other	40.0	0.0181460389033197	2.2873282432556152e-06	0.0		0.0241814503203522	0.0242256777117101	False		0.0	0.1	0.5168998109640832	0.01996095806379429	0.0181460389033197	0.0	0.053030413036463275	0.00867552690818054	0.0006133292544260058
ALKAL2	200	0.5288359148112295	0.47818610842207165	0.037687918209758135	0.030310867587578467	0.0064281495320463525	-0.000948901090133316	0.050649806389157837	0.0073770506221796685	0.0054631997515627	-0.0685268176011837	0.0302055948961898	-0.0812259413901498	0.0271873685746156	-0.0950675269119928	0.0248633653087264	-0.0893240712389669	0.0213677906605818	-0.097225294741582	0.167982404080547	0.02869847714039829	0.1708421622936023	0.015999353351432197	0.09524422179218582	0.002157767829589194	0.01284520150428703	0.007901223502615087	0.04703601871792761	0.5363376745645693	0.513768115942029	0.4950778024769768	0.5125419490158115	other	40.0	1.4534827279440036e-05	0.8536376953125	0.0		0.0012698036857119	-0.0028982760343081	False		0.0	0.0	0.513768115942029	0.015999353351432197	1.4534827279440036e-05	0.0	0.050649806389157837	0.0073770506221796685	4.0023437436139213e-07
ALOX5AP	200	0.5761003549532107	0.43428646337528237	0.04723963127678477	0.02649068410608159	0.01597986259907299	-0.004769084571630194	0.14181389157792829	0.020748947170703184	0.0032873348120846	0.0216144674020413	0.0104898367305572	-0.0183954326889416	0.0092394955952265	-0.0157925257817669	0.0081210449729651	-0.0364803881222627	0.0071674931164647	-0.097225294741582	0.167982404080547	0.1188397621436233	0.7074536335760503	0.07882986205264039	0.46927452005533715	0.08143276895981509	0.4847696364719745	0.06074490661931929	0.36161469977648564	0.6998462262670642	0.6367800882167611	0.633766275007939	0.5945038722168442	other	59.0	-0.1646267086959088	1.839327390491251e-06	-0.2507022745150272	0.022489955292309	-0.1325269337791741	-0.5389107343443964	True	ALOX5	0.1525423728813559	0.576271186440678	0.6367800882167611	0.07882986205264039	-0.1646267086959088	-0.025112548784121676	0.14181389157792829	0.020748947170703184	-0.045035311476522885
AMBN	200	0.5870555017747661	0.4384382058728622	0.05129410677738256	0.026699290601109357	0.020034338099670777	-0.0045604780766024255	0.14861729590190387	0.024594816176273203	0.0030554639023626	-0.0118672782738152	0.0092240136627794	-0.0433041696328785	0.0081941948348299	-0.0390474728210859	0.0072774525152735	-0.0576686454352949	0.0064724346135687	-0.097225294741582	0.167982404080547	0.08535801646776679	0.508136652377221	0.05392112510870349	0.320992698037876	0.058177821920496094	0.346332833125784	0.03955664930628709	0.23548090957979037	0.6437031225482505	0.5873787019533712	0.5893299460146079	0.5689528880283963	other	59.0	-0.0007038546077245		0.0	0.0	-0.0019435648776917	-7.917326935783333e-05	False	CD63	1.0	0.0	0.5873787019533712	0.05392112510870349	-0.0007038546077245	-0.0007038546077245	0.14861729590190387	0.024594816176273203	-0.00012300380397373213
AMELX	200	0.5643635043562438	0.4309583736689255	0.04972968679165222	0.026176957749284725	0.018469918113940435	-0.0050828109284270576	0.13340513068731835	0.023552729042367493	0.0042634691276447	0.0120733628188069	0.0156151054825012	-0.0308444097764668	0.01357405326142	-0.0432361991326977	0.0118932768003284	-0.0497166063510716	0.0105294990899885	-0.097225294741582	0.167982404080547	0.1092986575603889	0.6506553954780916	0.0663808849651152	0.3951657039822206	0.05398909560888429	0.32139732672832033	0.047508688390510395	0.2828194336814595	0.6537141063863173	0.6084845620667927	0.5877119720546206	0.5731518231687641	other	59.0	-5.55169455776678e-05		0.0	0.0	-0.0001559761804324	0.0	False	CD63	1.0	0.0	0.6084845620667927	0.0663808849651152	-5.55169455776678e-05	-5.55169455776678e-05	0.13340513068731835	0.023552729042367493	-1.204546305655851e-05
AMELY	200	0.5792578251048726	0.4406284285253308	0.05042042342758932	0.02660999253128675	0.019160654749877534	-0.004649776146425033	0.13862939657954176	0.023810430896302567	0.0028116742776377	-0.0213049032042069	0.0100629885367077	-0.0172036319359829	0.0086069575612304	-0.0411694880920423	0.0073800309465181	-0.0246761888749771	0.0063699947947946	-0.097225294741582	0.167982404080547	0.07592039153737509	0.45195442911372746	0.0800216628055991	0.4763693152482148	0.05605580664953969	0.3337004667623469	0.0725491058666049	0.43188515049360676	0.6201474972540405	0.628349086326402	0.5961781517942204	0.6183801226202	other	59.0	0.0001516358230847		0.0	-7.023669436055263e-05	0.0004895719407072	0.0	False	CD63	1.0	0.0	0.628349086326402	0.0800216628055991	0.0001516358230847	0.0001516358230847	0.13862939657954176	0.023810430896302567	3.892463869454635e-05
AMH	200	0.534107776702162	0.452655292029687	0.042997713968134246	0.02760751687672731	0.011737945290422463	-0.003652251800984472	0.08145248467247501	0.015390197091406935	0.0055055537418864	-0.0278837579264028	0.0210873709996187	-0.0457466964669928	0.0181839569675741	-0.0689350480089081	0.0157356033487252	-0.0661193949894606	0.013661519224004	-0.097225294741582	0.167982404080547	0.0693415368151792	0.4127904776379446	0.05147859827458919	0.30645232491080066	0.0282902467326739	0.16841196485739554	0.0311058997521214	0.1851735598283629	0.6165699042836968	0.572236925015753	0.5379691965703398	0.5482018393030009	other	59.0	0.0066923117708967	1.761025055202481e-05	0.0079170862219681	0.0047350156431862	0.0059486152484996	0.0111988127582436	False	EGFR	0.0169491525423728	0.0	0.572236925015753	0.05147859827458919	0.0066923117708967	0.00011342901306604522	0.08145248467247501	0.015390197091406935	0.0009668640471526117
ANG	200	0.5716852210390448	0.4656707808970636	0.045263032958067745	0.028191309222169607	0.014003264280355962	-0.003068459455542176	0.10601444014198125	0.017071723735898138	0.0042751723263021	-0.0546854073625	0.0196927287536577	-0.046685856189641	0.0154822878580411	-0.0602690332526707	0.0125892609861345	-0.0411196891432383	0.0105028290944438	-0.097225294741582	0.167982404080547	0.04253988737908199	0.25324013912007276	0.05053943855194099	0.3008615028970981	0.03695626148891129	0.22000078931595055	0.0561056055983437	0.33399692012647497	0.5748752549819551	0.5884467548834279	0.5585725627183232	0.5845708292997741	other	59.0	0.0939414223381153	1.7301107024306218e-10	0.1760878204399216	0.0687893085405147	0.0716603652652036	0.1077556867456147	False	PLXNB2	0.0677966101694915	0.6949152542372882	0.5884467548834279	0.05053943855194099	0.0939414223381153	0.006368909989024763	0.10601444014198125	0.017071723735898138	0.016617627909879723
ANGPT1	200	0.552445143594708	0.47390327525008064	0.035516330198943194	0.029515829242627994	0.004256561521231411	-0.0017439394350837883	0.07854186834462734	0.0060005009563151995	0.0083063061801397	-0.0738328493638859	0.0838035025339063	-0.0484629775921551	0.0785615634988519	-0.0731773960254487	0.0746272870854237	-0.0739631383941572	0.0715667088527777	-0.097225294741582	0.167982404080547	0.023392445377696094	0.13925533156722472	0.048762317149426894	0.29028229126930183	0.02404789871613329	0.14315724821155915	0.02326215634742479	0.1384797203894681	0.5422626706417699	0.5883931947069944	0.5453826611622737	0.5494917715392061	other	59.0	-0.0055032728129038	0.0294188209809362	-0.0075624301968067	-0.0028472969443058	-0.0025434020693993	-0.0157287453993404	False	ITGB1	0.9661016949152542	0.0169491525423728	0.5883931947069944	0.048762317149426894	-0.0055032728129038	-0.0053167211921274	0.07854186834462734	0.0060005009563151995	-0.0009729037305534283
ANGPT2	200	0.55648596321394	0.44789044853178445	0.04095617190047306	0.027904184631180495	0.009696403222761274	-0.0033555840465312875	0.1085955146821555	0.013051987269292561	0.0049874105408621	-0.0508828710947172	0.0353893170284301	-0.0537507797066277	0.0246975663465672	-0.0646470557538409	0.0181816571501848	-0.0512709749392088	0.0141056411515505	-0.097225294741582	0.167982404080547	0.04634242364686479	0.27587665446580795	0.043474515034954295	0.258803981720064	0.03257823898774109	0.19393840185856573	0.045954319802373196	0.2735662705502075	0.570180448768241	0.5718273471959673	0.5523642426167037	0.5649144885446918	other	59.0	-0.0060490611362737	0.1325709266423302	-0.0170231973538378	0.0021907612853095	0.0011975192552255	-0.0281594446980438	False	ITGB1	0.9661016949152542	0.0338983050847457	0.5718273471959673	0.043474515034954295	-0.0060490611362737	-0.0058440082164000155	0.1085955146821555	0.013051987269292561	-0.0008689760288895269
ANGPT4	200	0.5566924814456277	0.4405969667634721	0.047943774216323315	0.027639792195629377	0.016684005538611532	-0.0036199764820824057	0.11609551468215557	0.020303982020693938	0.0031154182863188	-0.0048780748290195	0.0112156426855551	-0.0722496684207559	0.0096442525401833	-0.0581346977130087	0.008475492469517	-0.0431861519645685	0.0074985524053162	-0.097225294741582	0.167982404080547	0.09234721991256249	0.549743411627103	0.02497562632082609	0.1486800147761331	0.039090597028573294	0.23270649829388967	0.054039142777013494	0.32169525774319735	0.6753302997018672	0.549580970384373	0.5688917116544935	0.5831550500161342	other	59.0	-0.0002930512232279	0.0546875	0.0	-0.0002619631080653	5.4869131665628574e-05	-0.0014961083202426	False		0.0	0.0	0.549580970384373	0.02497562632082609	-0.0002930512232279	-0.0	0.11609551468215557	0.020303982020693938	-2.90595280399336e-05
ANGPTL1	200	0.5622450790577607	0.45304332042594386	0.04858991501144096	0.02714316454026263	0.017330146333729174	-0.004116604137449152	0.1092017586318168	0.021446750471178326	0.0027115912277874	-0.0215752904265173	0.009017510046189	-0.0042342612488535	0.0078557028251052	-0.0270087391471354	0.0068267747919914	-0.0487339784674469	0.0059700631750488	-0.097225294741582	0.167982404080547	0.07565000431506469	0.4503448127745021	0.0929910334927285	0.5535760367385837	0.07021655559444659	0.41799946832989715	0.048491316274135096	0.28866902185114385	0.6362341126627962	0.6468966603654694	0.6064750714512543	0.5814359470797031	other	59.0	0.0005397907311422	0.6010458469390869	-0.0009988758027528	0.000291943776188	0.0050969454675731	-0.0078607083779653	False	ITGB1	0.9661016949152542	0.0169491525423728	0.6468966603654694	0.0929910334927285	0.0005397907311422	0.0005214927402560237	0.1092017586318168	0.021446750471178326	0.00015858691140204837
ANGPTL2	200	0.5758728622136172	0.4499733785091965	0.04325471855650654	0.030232729546135772	0.011994949878794757	-0.001027039131576011	0.12589948370442072	0.013021989010370768	0.006110238061983	-0.121893473594653	0.0718546583009775	-0.104364596621378	0.0701657313716839	-0.0783056950882865	0.0561989556489434	-0.063286510347	0.0352125326990206	-0.097225294741582	0.167982404080547	-0.024668178853071	-0.14684977863063975	-0.007139301879796001	-0.04250029590225849	0.018919599653295496	0.11262846103942895	0.03393878439458199	0.20203773472790912	0.45525812019457085	0.4886200378071834	0.5394903143855192	0.5573983543078412	other	59.0	-0.0011103933314895	0.5920094623870682	-0.0131517572759831	0.0014747530705402	0.003710190771955	-0.0044366609277084	False	ITGB1	0.9661016949152542	0.0338983050847457	0.4886200378071834	-0.007139301879796001	-0.0011103933314895	-0.0010727528795746017	0.12589948370442072	0.013021989010370768	2.52724682630124e-05
ANGPTL3	200	0.5627282994514359	0.45003509196515	0.04676278404088697	0.027713196564807325	0.015503015363175186	-0.003546572112904458	0.11269320748628586	0.019049587476079644	0.0030156200978101	-0.0312949419531736	0.0110898104049787	-0.0254814084830898	0.0095633043911927	-0.0484835849313043	0.0082786450313499	-0.0579847204253131	0.0071937497408657	-0.097225294741582	0.167982404080547	0.06593035278840839	0.3924836839267702	0.07174388625849219	0.42709167457855435	0.04874170981027769	0.2901596156875229	0.03924057431626889	0.23359931375582155	0.6155405617448612	0.6163862633900441	0.5818323277230867	0.5583599548241368	other	59.0	2.9647342245389817e-05	0.84375	0.0017996696087479	0.0	-0.0007736906140476	0.0	False	ITGA5	0.1525423728813559	0.0	0.6163862633900441	0.07174388625849219	2.9647342245389817e-05	4.5224759357374285e-06	0.11269320748628586	0.019049587476079644	6.901086766773441e-06
ANGPTL4	200	0.567527428202646	0.45389198128428526	0.04308232628620835	0.028264013039693905	0.01182255760849657	-0.0029957556380178774	0.11363544691836075	0.014818313246514447	0.0069971336387147	-0.059058361327064	0.0754977433303935	-0.0609995461463688	0.0735598623002084	-0.0912011177703026	0.0715970136751368	-0.0765612945282032	0.0530910584039918	-0.097225294741582	0.167982404080547	0.038166933414517996	0.2272079246836894	0.03622574859521319	0.21565204280469202	0.006024176971279396	0.035861952353002546	0.02066400021337879	0.12301288534643469	0.567889533971442	0.5546030245746691	0.504225150841537	0.527462084543401	other	59.0	0.0838120618329114	7.837312739103966e-09	0.066000215143068	0.1105265382713321	0.0898069655013231	0.0332176660031112	True	ITGB1	0.9661016949152542	0.4745762711864407	0.5546030245746691	0.03622574859521319	0.0838120618329114	0.08097097499111779	0.11363544691836075	0.014818313246514447	0.009152784143832303
