cohort	patient	split	gate	contrast	n_high	n_low	n_tnk	gate_gap	cov_gap	n_extra	match_rate	expr_prop_pp	expr_prop_pp__F11R	expr_prop_pp__NECTIN2	expr_prop_pp__CDH1	expr_prop_pp__LGALS9	cellchat_hill	cellchat_hill__F11R	cellchat_hill__NECTIN2	cellchat_hill__CDH1	cellchat_hill__LGALS9	cpdb_means	cpdb_means__F11R	cpdb_means__NECTIN2	cpdb_means__CDH1	cpdb_means__LGALS9	liana_logfc	liana_logfc__F11R	liana_logfc__NECTIN2	liana_logfc__CDH1	liana_logfc__LGALS9
GSE131907	NS_19	q4q1	CLDN4	linear_resid	188	188	370	2.0425424048961975	0.536637677998271	0		13.665299801346452	0.0	20.14635826247661	19.659189586461366	14.85565135644783	0.027965301626614564	0.0	0.028140408223653227	0.0019244947591988532	0.08179630352360617	0.037454245936013354	0.0	0.0662321352069866	0.05233892272320456	0.03124592581386225	0.10807010974424416	0.0	0.1911055460212138	0.1510182085164758	0.09015668443928704
GSE131907	NS_19	q4q1	CLDN4	matched	138	138	370	2.0027826509406244	-0.004020544511397439	138	0.7340425531914894	14.31159420289855	0.0	21.73913043478261	21.014492753623188	14.492753623188406	0.028169175323623827	0.0	0.030444411870717336	0.0021919929224226767	0.0800402965013553	0.039773708814120304	0.0	0.07690262918524496	0.058776489211063515	0.023415716860172728	0.11476266492778603	0.0	0.22189408351375153	0.16959309901133	0.06756347718606256
GSE131907	NS_19	q4q1	CLDN4	strata_local	188	188	370	2.0425424048961975	0.536637677998271	4		8.70557804768331	0.0	14.555876188015045	8.764207128568831	11.502228874149367	0.016498183206174466	0.0	0.015519419099738618	0.0007086016948741219	0.049764712030085125	0.02172123315453028	0.0	0.03950730456493963	0.022177802911345766	0.02519982514183573	0.06267423070806755	0.0	0.11399398474945664	0.0639916125560227	0.07271132552679085
GSE131907	NS_19	decile	TACSTD2	crude	75	75	370	2.8066288573955553	0.74646943299845	0		15.333333333333334	0.0	22.666666666666664	24.000000000000004	14.666666666666666	0.03295343602979972	0.0	0.036862816620152686	0.0027006078945275395	0.09225031960451865	0.05305291182321864	0.0	0.07745811478686056	0.10087394402164909	0.033879588484364884	0.15307834558415395	0.0	0.22349687615922365	0.2910606775898881	0.0977558285875041
GSE131907	NS_19	decile	TACSTD2	strata_resid	75	75	370	2.8066288573955553	0.74646943299845	0		8.509144058869524	0.0	12.813223257926987	13.441599855189427	7.781753122361675	0.020658362526064206	0.0	0.02292089237325178	0.0018020296351529382	0.05791052809585211	0.03440544630914341	0.0	0.0471808269958464	0.07015936318853519	0.020281595052192042	0.09927313353954537	0.0	0.13613509026389548	0.20243713068805483	0.058520313206231196
GSE131907	NS_19	decile	TACSTD2	linear_resid	75	75	370	2.8066288573955553	0.74646943299845	0		9.156562140468518	0.0	13.771403137970104	15.099447844081727	7.7553975798222385	0.02216940548572372	0.0	0.02581071166825804	0.0019749687227803136	0.06089194155185654	0.03540638799406949	0.0	0.04998597654890477	0.07257699643893323	0.019062578988439965	0.10216124074966917	0.0	0.14422904096219388	0.20941294569012986	0.05500297634635298
GSE131907	NS_19	decile	TACSTD2	matched	48	48	370	2.8431527002260846	0.08652880582488987	48	0.64	12.5	0.0	20.833333333333336	18.75	10.416666666666666	0.020059039353562617	0.0	0.03340339157472132	0.0021088383894753964	0.044723927450053755	0.044375796385254455	0.0	0.08292796204313209	0.08499843335726245	0.009576790140623265	0.12804148276100996	0.0	0.2392795191813097	0.24525363657570717	0.027632775287023004
GSE131907	NS_19	decile	TACSTD2	strata_local	75	75	370	2.8066288573955553	0.74646943299845	4		4.91389814354269	0.0	6.593146585380086	10.29311240722576	2.769333581564915	0.00806526244254766	0.0	0.009738893451411823	0.0008665060384205411	0.021655650280358273	0.019434032433719748	0.0	0.022620154774382863	0.041376700370618025	0.0137392745898781	0.05607476443320551	0.0	0.06526797023428593	0.11938792086607833	0.03964316663245777
GSE131907	NS_19	decile	CLDN4	crude	75	75	370	2.358114536108754	0.5235098052231484	0		9.666666666666666	0.0	14.666666666666666	12.0	12.000000000000002	0.03250019833193879	0.0	0.02807400486664546	0.0013232091465668204	0.10060357931454289	0.03763068118445189	0.0	0.05682573023160006	0.039801377669179294	0.0538956168370282	0.10857919426016473	0.0	0.16396439840004692	0.1148425003677474	0.1555098782728646
GSE131907	NS_19	decile	CLDN4	strata_resid	75	75	370	2.358114536108754	0.5235098052231484	0		6.322374270069305	0.0	9.720276702546206	6.598543891097081	8.97067648663393	0.023805519035980344	0.0	0.018057949727755346	0.000661845020678576	0.07650228139548745	0.027348914835656258	0.0	0.04221784019891847	0.020292483075722983	0.04688533606798358	0.07891228761419176	0.0	0.12181493738404482	0.058551729401337536	0.1352824836713847
GSE131907	NS_19	decile	CLDN4	linear_resid	75	75	370	2.358114536108754	0.5235098052231484	0		6.781964707276369	0.0	10.450663074223483	7.308745434418139	9.36845032046386	0.026967757485208542	0.0	0.021601659575260383	0.0007787615274576857	0.0854906088381161	0.028386984604295028	0.0	0.04449768849626044	0.02140454274338477	0.047645707177534906	0.08190752382881558	0.0	0.12839318904915364	0.06176045533675411	0.1374764509293546
GSE131907	NS_19	decile	CLDN4	matched	57	57	370	2.3180245542658495	-0.007264157564942475	57	0.76	8.771929824561402	0.0	14.035087719298245	8.771929824561402	12.280701754385964	0.0345062713686245	0.0	0.029563619321724115	0.0008489301140304661	0.10761253603874339	0.03718211309163863	0.0	0.06271519916309652	0.02214409572197934	0.06386915748147867	0.10728490033415933	0.0	0.18095781364192604	0.06389435416614021	0.18428743352857105
GSE131907	NS_19	decile	CLDN4	strata_local	75	75	370	2.358114536108754	0.5235098052231484	4		8.70557804768331	0.0	14.555876188015045	8.764207128568831	11.502228874149367	0.016498183206174466	0.0	0.015519419099738618	0.0007086016948741219	0.049764712030085125	0.02172123315453028	0.0	0.03950730456493963	0.022177802911345766	0.02519982514183573	0.06267423070806755	0.0	0.11399398474945664	0.0639916125560227	0.07271132552679085
GSE189357	TD1	q4q1	TACSTD2	crude	546	546	9915	2.755639967504543	1.4664257354308856	0		38.50732600732601	42.30769230769231	37.91208791208791	46.52014652014652	27.289377289377292	0.16263450588405592	0.14332986273686996	0.16994660552149704	0.08032880910434019	0.2569327461735165	0.19742254179343824	0.22955180354841104	0.1772215983187521	0.2779035599477347	0.10501320535885515	0.569641044010175	0.6623464972128204	0.5113534420657591	0.8018601755639713	0.3030040611981493
GSE189357	TD1	q4q1	TACSTD2	strata_resid	546	546	9915	2.755639967504543	1.4664257354308856	0		17.199320068456938	18.643477076227683	19.788705769365922	19.33231127142246	11.032786156811696	0.06360147137889162	0.04660945955195894	0.0707769825671418	0.02272384774618643	0.1142955956502793	0.09188253511523242	0.11037930255736904	0.09865366040963659	0.12010313170252832	0.038394045791395714	0.2651169555101037	0.3184873448325976	0.28465429327705316	0.3465443850049433	0.11078179892582075
GSE189357	TD1	q4q1	TACSTD2	linear_resid	546	546	9915	2.755639967504543	1.4664257354308856	0		18.988606333678298	21.217858266074657	21.578335771422882	22.440198853532287	10.718032443683363	0.06589940429994615	0.056167044294163054	0.07767103370758133	0.028313719265315222	0.101445819932725	0.0953557463092791	0.11849604267427337	0.10075476550135415	0.13026225827118748	0.031909918790301334	0.275138524641326	0.34190730626228233	0.2907168010694681	0.37585742804567907	0.09207256318787457
GSE189357	TD1	q4q1	TACSTD2	matched	220	220	9915	2.743432945567959	0.03714269626962263	220	0.40293040293040294	23.06818181818182	20.909090909090907	26.81818181818182	27.727272727272727	16.81818181818182	0.11541423691191678	0.09510171880882054	0.13620464756663353	0.05831702474015139	0.17203355653206165	0.11537951094578112	0.11001482724096528	0.12462339995105423	0.1569508197414069	0.06992899684969804	0.3329148965233446	0.3174356913695933	0.35958712217621563	0.45286433860877073	0.20177243393879862
GSE189357	TD1	q4q1	TACSTD2	strata_local	546	546	9915	2.755639967504543	1.4664257354308856	4		12.636783612508614	12.74753265833758	15.199689368988857	13.451891101961914	9.148021320746103	0.03898510362241321	0.02633287180701227	0.05511701050779894	0.014319056882604236	0.06017147529223739	0.06271168580453648	0.0740307015245882	0.06024386296220168	0.08375845634320189	0.03281372238815418	0.1809476762319832	0.2136074519261088	0.17382704467912535	0.24167581919770426	0.09468038912499438
GSE189357	TD1	q4q1	CLDN4	crude	546	546	9915	2.733255226223099	1.465643353644898	0		35.66849816849817	37.362637362637365	30.219780219780223	43.58974358974359	31.5018315018315	0.17039130713571343	0.1368358721973954	0.14935199855723663	0.0783791562565771	0.3169982015316446	0.18889369946744453	0.20395200774317823	0.14139911258623458	0.2672169331091867	0.14300674443117856	0.5450320069537049	0.5884811003008614	0.40799159702852167	0.7710250884763631	0.4126302420090734
GSE189357	TD1	q4q1	CLDN4	strata_resid	546	546	9915	2.733255226223099	1.465643353644898	0		14.12882073134806	13.378400600608654	9.983660732386458	16.488734764911577	16.664486827485558	0.07028035861852605	0.035769737061620566	0.03452664498584424	0.021409948281774956	0.18941510414486445	0.08334771068050324	0.08319901108158333	0.051713377581687286	0.11161961977354068	0.08685883428520168	0.24049065773642025	0.24006160138853236	0.1492132667694375	0.32206614382639764	0.25062161896131346
GSE189357	TD1	q4q1	CLDN4	linear_resid	546	546	9915	2.733255226223099	1.465643353644898	0		14.74102426606374	14.479160770820322	10.482368753792823	17.618578783797588	16.38398875584423	0.0715553098882151	0.04112018468397835	0.0384642251982869	0.024080776374772295	0.18255605329582286	0.08320616912816804	0.08444545227435135	0.05210043103576882	0.11387901792516039	0.08239977527739158	0.24008225514515277	0.24365807044366466	0.15033006696696224	0.32858538884386856	0.23775549432611567
GSE189357	TD1	q4q1	CLDN4	matched	230	230	9915	2.7320715511966385	0.02873256617919373	230	0.42124542124542125	18.913043478260867	17.391304347826086	12.608695652173912	25.652173913043473	20.0	0.10977636014238935	0.08213936391725328	0.07990212327654612	0.06274305389236058	0.21432089948339744	0.10512315774768156	0.09328432505549251	0.05100302858008754	0.1738516543437505	0.10235362301139574	0.30332131673033685	0.2691616663004663	0.14716363280562073	0.5016298391441422	0.29533012867111824
GSE189357	TD1	q4q1	CLDN4	strata_local	546	546	9915	2.733255226223099	1.465643353644898	4		9.911186000595471	10.077776726152956	3.2562042222840843	8.833015238661439	17.477747815283408	0.05343032058448616	0.023768331357044273	0.017508057525129246	0.01310470078036353	0.1593401926754076	0.06582245742393031	0.06741263791489177	0.027818739695856583	0.07886350169993639	0.0891949503850365	0.1899234658092584	0.19451175682611532	0.08026791560598648	0.2275519656192731	0.2573622251856586
GSE189357	TD1	decile	TACSTD2	crude	218	218	9915	3.1181483062486737	1.6263200037787946	0		38.41743119266055	40.36697247706422	37.15596330275229	44.036697247706414	32.11009174311926	0.1780453751416233	0.15239725156983153	0.18222324279739008	0.08158778552695113	0.29597322067232046	0.20570561288607853	0.22783054793488391	0.180218985266456	0.2714793215071203	0.14329359683585402	0.5935409351875408	0.6573800033373446	0.5200020726359145	0.783323741684446	0.4134579230924581
GSE189357	TD1	decile	TACSTD2	strata_resid	218	218	9915	3.1181483062486737	1.6263200037787946	0		17.140133258002955	17.241684956226656	19.232091399024974	17.45758920717238	14.62916746958782	0.08015671890609116	0.05560357143939307	0.08481453154383348	0.025862187456814754	0.15434658518432334	0.09698915559999227	0.10801151991186045	0.09971564098901536	0.11178826242094295	0.06844119907815033	0.2798515476082338	0.3116553682714412	0.28771852150783345	0.32255274364857695	0.19747955700508354
GSE189357	TD1	decile	TACSTD2	linear_resid	218	218	9915	3.1181483062486737	1.6263200037787946	0		16.77045413379394	16.97757187562182	19.04123222479364	17.33115080647856	13.731861628281749	0.08042064181489122	0.0607002175733827	0.08721402872398451	0.02886247230796006	0.1449058486542376	0.09250978768548447	0.10466562994371512	0.0954144589738224	0.10773969494501875	0.06221936687938162	0.2669268238550787	0.30200117054263437	0.2753079335812741	0.3108710472081366	0.17952714408826978
GSE189357	TD1	decile	TACSTD2	matched	85	85	9915	3.0989653825583834	0.09524986784340506	85	0.38990825688073394	23.823529411764707	27.058823529411764	25.882352941176475	22.352941176470587	20.0	0.11979222935441705	0.10216296230668911	0.1510865062440364	0.03963775340308012	0.18628169546386258	0.12411699871675362	0.17063865084564267	0.1157002715613347	0.1142475727225579	0.09588149973747923	0.3581259570773646	0.492359070717984	0.33384041602208786	0.32964881320087097	0.2766555283685155
GSE189357	TD1	decile	TACSTD2	strata_local	218	218	9915	3.1181483062486737	1.6263200037787946	4		12.636783612508614	12.74753265833758	15.199689368988857	13.451891101961914	9.148021320746103	0.03898510362241321	0.02633287180701227	0.05511701050779894	0.014319056882604236	0.06017147529223739	0.06271168580453648	0.0740307015245882	0.06024386296220168	0.08375845634320189	0.03281372238815418	0.1809476762319832	0.2136074519261088	0.17382704467912535	0.24167581919770426	0.09468038912499438
GSE189357	TD1	decile	CLDN4	crude	218	218	9915	3.0946572752812296	1.467679012492951	0		27.293577981651378	26.605504587155966	26.605504587155966	33.94495412844037	22.01834862385321	0.15002233982326885	0.11346147504653109	0.16205175398367413	0.07171756213423358	0.2528585681286366	0.15032070559281066	0.13749552047159425	0.14792301131609392	0.2094624628016063	0.10640182778194816	0.43373387300335564	0.39672821105763195	0.42681558971818145	0.6043809126725328	0.3070107785650763
GSE189357	TD1	decile	CLDN4	strata_resid	218	218	9915	3.0946572752812296	1.467679012492951	0		6.587252059378269	3.570564184880228	7.1765676675919154	7.943310526661201	7.658565858379733	0.05308037010040491	0.011181668690987148	0.053447293052617445	0.014894533206446875	0.13279798545156815	0.0485250857709303	0.02101140615882774	0.06153812379978607	0.05964083004063969	0.05190998308446769	0.14001380120086548	0.06062610293488921	0.1775614920631249	0.1720870594682648	0.14978055033718302
GSE189357	TD1	decile	CLDN4	linear_resid	218	218	9915	3.0946572752812296	1.467679012492951	0		6.337037528128002	3.690244716356006	6.840679469553741	7.937717496903239	6.879508429699023	0.05240235231149389	0.013740172584579213	0.054729091687471414	0.01635308894798993	0.12478705602593501	0.04448638391051817	0.017822980163116342	0.05850030119430788	0.055911573783931995	0.04571068050071647	0.12836057090957428	0.051426250190380635	0.16879618884707737	0.16132670045275213	0.13189314414808698
GSE189357	TD1	decile	CLDN4	matched	96	96	9915	3.1081973464728616	0.04397334804258035	96	0.44036697247706424	13.802083333333334	12.5	13.541666666666668	21.875	7.291666666666666	0.07360014223900135	0.06343617221491833	0.09752383543523016	0.056739548103221016	0.07670101320263592	0.06899831868493347	0.05906436409508811	0.06453431198761371	0.1463331655056857	0.006061433151346385	0.19908706439285967	0.17042373034648753	0.18620666374342298	0.4222282643852734	0.017489599096254783
GSE189357	TD1	decile	CLDN4	strata_local	218	218	9915	3.0946572752812296	1.467679012492951	4		9.911186000595471	10.077776726152956	3.2562042222840843	8.833015238661439	17.477747815283408	0.05343032058448616	0.023768331357044273	0.017508057525129246	0.01310470078036353	0.1593401926754076	0.06582245742393031	0.06741263791489177	0.027818739695856583	0.07886350169993639	0.0891949503850365	0.1899234658092584	0.19451175682611532	0.08026791560598648	0.2275519656192731	0.2573622251856586
GSE189357	TD2	q4q1	TACSTD2	crude	301	301	11334	2.189564302558636	1.2097778016843201	0		19.186046511627907	42.19269102990033	30.564784053156146	0.0	3.9867109634551507	0.06671458865877683	0.09280093516079067	0.15008912091890864	0.0	0.023968298555408003	0.09685612042778141	0.22948161011430057	0.1603210110381455	0.0	-0.00237813944132044	0.2794676892418089	0.6621439617742321	0.4625886551500746	0.0	-0.006861859957070897
GSE189357	TD2	q4q1	TACSTD2	strata_resid	301	301	11334	2.189564302558636	1.2097778016843201	0		6.289888825543957	13.847903016577684	10.636077755068232	0.0	0.6755745305299108	0.02229656362308588	0.021690619735549047	0.04248067343675184	0.0	0.025014961320042634	0.03895403776681018	0.08682497959981023	0.07162230282366884	0.0	-0.0026311313562383393	0.11239759421755688	0.25052393498786324	0.20665828220150928	0.0	-0.00759184031914501
GSE189357	TD2	q4q1	TACSTD2	linear_resid	301	301	11334	2.189564302558636	1.2097778016843201	0		9.485708898410875	20.639760918922246	16.251030754242006	0.0	1.0520439204792482	0.029667105256633887	0.03662282874356324	0.0708681536673714	0.0	0.011177438615600912	0.04857223980400131	0.11130074251346112	0.08970269571295333	0.0	-0.00671447901040919	0.1401498589802044	0.32114605854285955	0.2588272685188989	0.0	-0.019373891140940746
GSE189357	TD2	q4q1	TACSTD2	matched	110	110	11334	2.247799015829876	-0.016348758841983946	110	0.3654485049833887	9.545454545454545	21.818181818181817	16.363636363636363	0.0	0.0	0.04172785600088187	0.06373853483579602	0.10317288916773149	0.0	0.0	0.06201834396683062	0.13387727117197282	0.11419610469534966	0.0	0.0	0.178947114570185	0.38628815041510434	0.32950030786563567	0.0	0.0
GSE189357	TD2	q4q1	TACSTD2	strata_local	301	301	11334	2.189564302558636	1.2097778016843201	3		4.760444367376079	10.049990802060336	8.449660103794239	0.0	0.5421265636497422	0.012591739001532364	0.013994012583486015	0.02559092204605558	0.0	0.01078202137658786	0.030088815386759938	0.06373821078582972	0.05222446903811647	0.0	0.004392581723093565	0.08681796948940419	0.18390960123170397	0.1506879649886997	0.0	0.012674311737213168
GSE189357	TD2	q4q1	CLDN4	crude	301	301	11334	2.168985110951806	1.242545576816642	0		19.352159468438536	42.85714285714286	29.900332225913623	0.0	4.651162790697676	0.0709128607697852	0.09455238385220247	0.14913176106620096	0.0	0.03996729816073736	0.09456279992958164	0.22557540291904563	0.15084908696693475	0.0	0.0018267098323461878	0.2728505650219653	0.6508730302756739	0.43525845937964946	0.0	0.00527077043253791
GSE189357	TD2	q4q1	CLDN4	strata_resid	301	301	11334	2.168985110951806	1.242545576816642	0		5.96919579411368	14.723176105909442	8.594168810277841	0.0	0.5594382602674394	0.020825860915856153	0.02464273781788478	0.02775508337358768	0.0	0.03090562247195215	0.03270152945175925	0.08374429638730416	0.04830116542069951	0.0	-0.0012393440009666606	0.09435666873907492	0.2416349622013985	0.13936770364320133	0.0	-0.0035759908883001763
GSE189357	TD2	q4q1	CLDN4	linear_resid	301	301	11334	2.168985110951806	1.242545576816642	0		8.942939230613744	20.567424278682925	13.539382981311512	0.0	1.6649496624605353	0.030146727505530345	0.037752212324387836	0.05141234620462645	0.0	0.0314223514931071	0.04100674714381955	0.10336479935585285	0.06171289098265162	0.0	-0.0010507017632262888	0.11832046149475225	0.2982477668663433	0.17806576355918544	0.0	-0.0030316844465197133
GSE189357	TD2	q4q1	CLDN4	matched	108	108	11334	2.29998900671604	0.032131156729013455	108	0.3588039867109635	9.259259259259261	20.370370370370374	12.962962962962965	0.0	3.7037037037037033	0.04080366116630156	0.05868831511741757	0.07361919798396391	0.0	0.030907131563824783	0.04081564848721443	0.1208553191167418	0.05091087798683143	0.0	-0.008503603154715503	0.11776906732634278	0.3487147391095531	0.1468977423978096	0.0	-0.024536212201991602
GSE189357	TD2	q4q1	CLDN4	strata_local	301	301	11334	2.168985110951806	1.242545576816642	3		3.5521976668596094	5.641725456294992	5.775162485465889	0.0	2.791902725677559	0.010964546394690099	0.010385882878430152	0.01817470692916134	0.0	0.015297595771168904	0.02199107703052508	0.03873474271464299	0.034541679122505144	0.0	0.01468788628495219	0.06345283555149145	0.1117648424490507	0.09966621834803202	0.0	0.042380281408883086
