unit_key	dataset	n_focal	n_other	mean_focal	mean_other	delta	spec	target	comparison	gene_set
GSE205335|P1017	GSE205335	17	85	0.21560884514441442	0.2934165195528339	-0.07780767440841946	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE205335|P1018	GSE205335	25	46	0.2768678244750542	0.2684799423633346	0.008387882111719591	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE205335|P1027	GSE205335	6	59	0.29842355163446194	0.2918163934099634	0.006607158224498533	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE205335|P1030	GSE205335	25	184	0.1384559948380732	0.12844552938951717	0.010010465448556022	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE205335|P1037	GSE205335	2	278	0.1847164099113902	0.09460625306724252	0.09011015684414769	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE205335|P1056	GSE205335	52	111	0.11000213475430394	0.11971219261667505	-0.009710057862371113	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE205335|P1072	GSE205335	5	84	0.2223791546922734	0.26488329945376166	-0.042504144761488255	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE205335|P1076	GSE205335	4	22	0.079482414717323	0.16580421743550613	-0.08632180271818314	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE205335|P1079	GSE205335	45	97	0.29847578535377145	0.19665833094968538	0.10181745440408607	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE205335|P1090	GSE205335	15	153	0.14266838234417728	0.19814911740684474	-0.05548073506266746	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE205335|P1119	GSE205335	31	138	0.1794887857844204	0.17155522039285068	0.007933565391569725	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	STING
GSE123902|LX653	GSE123902	111	8	0.13497524279098055	0.10011066748787258	0.03486457530310798	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE123902|LX661	GSE123902	3	2	0.1278789544053476	0.28511689985987243	-0.15723794545452482	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE123902|LX675	GSE123902	5	15	0.16832801256852567	0.1710915831416338	-0.0027635705731081373	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE123902|LX679	GSE123902	3	82	0.138514861925129	0.12935266492817676	0.009162196996952227	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE123902|LX680	GSE123902	31	70	0.24237377471736293	0.2156130195313915	0.02676075518597143	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE123902|LX681	GSE123902	47	216	0.16338599180038543	0.1997893754278527	-0.036403383627467256	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE123902|LX682	GSE123902	1	10	0.251947362561978	0.1799463261944035	0.07200103636757452	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE123902|LX684	GSE123902	128	45	0.18056175816736375	0.18771945610597673	-0.0071576979386129835	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE123902|LX701	GSE123902	1	24	0.10458525915851677	0.15793820489157825	-0.053352945733061485	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE131907|BRONCHO_11	GSE131907	5	16	0.2026487805214927	0.18028983188879394	0.022358948632698772	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE131907|BRONCHO_58	GSE131907	7	28	0.2536301936685582	0.2035938116241229	0.05003638204443531	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE131907|EBUS_06	GSE131907	14	118	0.18721634695053244	0.20152960663474714	-0.014313259684214708	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE131907|EBUS_10	GSE131907	3	20	0.23457131632657058	0.21833508909527394	0.01623622723129664	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE131907|EBUS_12	GSE131907	5	18	0.23473072025633882	0.23575848203430427	-0.001027761777965458	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE131907|EBUS_13	GSE131907	2	24	0.34320357768526244	0.20510074679825818	0.13810283088700426	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE131907|EBUS_15	GSE131907	4	52	0.18390273656385003	0.17432693101712898	0.00957580554672105	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE131907|EBUS_19	GSE131907	12	13	0.2583410303467922	0.22543354204051433	0.03290748830627785	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE131907|EBUS_28	GSE131907	188	101	0.19570955909692708	0.19847747452905679	-0.002767915432129703	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE131907|EBUS_51	GSE131907	24	112	0.19652370397416755	0.2214056260370043	-0.024881922062836764	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE131907|NS_02	GSE131907	1	17	0.06368535859902628	0.13104922682079542	-0.06736386822176914	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE131907|NS_03	GSE131907	104	201	0.18391665593026313	0.1656926696128525	0.018223986317410623	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE131907|NS_04	GSE131907	44	166	0.19527468117876276	0.20907880629560638	-0.013804125116843619	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE131907|NS_06	GSE131907	1	14	0.14136772976786463	0.11313840922587541	0.02822932054198922	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE131907|NS_07	GSE131907	103	193	0.1611825845440309	0.17170958553699908	-0.010527000992968188	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE131907|NS_12	GSE131907	78	164	0.21477290151174314	0.1852540870435863	0.029518814468156823	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE131907|NS_13	GSE131907	56	48	0.160112948707738	0.1807736871967106	-0.020660738488972596	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE131907|NS_16	GSE131907	2	9	0.19815319563099332	0.18044769090936624	0.017705504721627074	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE131907|NS_17	GSE131907	18	153	0.18795733577697538	0.17813349361774064	0.009823842159234736	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE131907|NS_19	GSE131907	14	60	0.2065974580302036	0.2142777852389042	-0.007680327208700599	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE189357|TD1	GSE189357	9	26	0.17587209607313398	0.19976755906632054	-0.023895462993186567	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE189357|TD2	GSE189357	4	10	0.21994263229391384	0.1573482454374425	0.06259438685647134	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE189357|TD3	GSE189357	1	8	0.17288737085284725	0.1898739295448594	-0.016986558692012155	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE189357|TD4	GSE189357	2	4	0.13521367659671074	0.23619808819567834	-0.1009844115989676	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE189357|TD5	GSE189357	4	8	0.14849522019287376	0.1817867689532051	-0.03329154876033136	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE189357|TD6	GSE189357	19	20	0.15699299107153103	0.16763933453406862	-0.010646343462537594	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE189357|TD7	GSE189357	8	43	0.07929940768955762	0.10488880025131488	-0.025589392561757254	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE189357|TD8	GSE189357	6	9	0.16082098666118386	0.16524179023225335	-0.004420803571069498	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE189357|TD9	GSE189357	75	25	0.14846671507843173	0.16055474013482887	-0.01208802505639714	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE205335|P0031	GSE205335	4	12	0.16151859662583953	0.16418220831426375	-0.0026636116884242167	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE205335|P1006	GSE205335	3	51	0.09046345192678618	0.20355768998076817	-0.113094238053982	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE205335|P1015	GSE205335	7	57	0.18756914192576454	0.1400106693418701	0.04755847258389445	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE205335|P1016	GSE205335	5	261	0.2987965661612665	0.3253518251607618	-0.02655525899949529	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE205335|P1017	GSE205335	1	85	0.09565826415160447	0.2311514740293614	-0.13549320987775693	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE205335|P1018	GSE205335	5	46	0.2806473971307188	0.245586520423352	0.035060876707366795	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE205335|P1025	GSE205335	75	170	0.3081351524703081	0.2803601587257038	0.027774993744604293	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE205335|P1027	GSE205335	11	59	0.1666541396096908	0.2381047814798382	-0.07145064187014741	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE205335|P1030	GSE205335	18	184	0.22002632551339707	0.17447852781101206	0.04554779770238501	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE205335|P1037	GSE205335	37	278	0.10556746757638917	0.11828133097623669	-0.012713863399847522	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE205335|P1056	GSE205335	3	111	0.09242056202167766	0.13623966884370628	-0.04381910682202862	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE205335|P1062	GSE205335	1	10	0.29318601589812965	0.18257104268721885	0.1106149732109108	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE205335|P1072	GSE205335	2	84	0.1299816649275003	0.31537283003353694	-0.18539116510603665	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE205335|P1076	GSE205335	7	22	0.22952511165743852	0.20511695741946073	0.02440815423797779	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE205335|P1079	GSE205335	3	97	0.2653899685464226	0.16901091755284095	0.09637905099358166	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE205335|P1084	GSE205335	2	18	0.2957741759903376	0.26046566518973724	0.03530851080060038	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE205335|P1089	GSE205335	142	63	0.16887213024146225	0.12617037731408587	0.04270175292737638	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE205335|P1090	GSE205335	1	153	0.2634380560723975	0.18227151598741095	0.08116654008498655	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE205335|P1115	GSE205335	9	308	0.2855062701179794	0.27992042444234616	0.00558584567563325	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE205335|P1119	GSE205335	3	138	0.17983647338978556	0.1359508383274642	0.04388563506232135	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	CGAS_STING_GO
GSE123902|LX255B	GSE123902	4	22	0.11361857166106146	0.11910713349225711	-0.005488561831195657	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE123902|LX661	GSE123902	1	2	0.05073199776603183	0.28511689985987243	-0.2343849020938406	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE123902|LX666	GSE123902	134	73	0.1815713303283927	0.19053346212577685	-0.008962131797384143	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE123902|LX675	GSE123902	2	15	0.19817227697980655	0.1710915831416338	0.027080693838172742	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE123902|LX679	GSE123902	12	82	0.13937250602494647	0.12935266492817676	0.010019841096769705	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE123902|LX681	GSE123902	3	216	0.16986063631291506	0.1997893754278527	-0.029928739114937625	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE123902|LX701	GSE123902	3	24	0.0	0.15793820489157825	-0.15793820489157825	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE131907|BRONCHO_11	GSE131907	1	16	0.20870482525915635	0.18028983188879394	0.028414993370362407	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE131907|BRONCHO_58	GSE131907	16	28	0.11052037399344349	0.2035938116241229	-0.09307343763067942	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE131907|EBUS_06	GSE131907	36	118	0.15824941049579208	0.20152960663474714	-0.04328019613895506	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE131907|EBUS_10	GSE131907	7	20	0.1642928725759909	0.21833508909527394	-0.05404221651928304	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE131907|EBUS_12	GSE131907	2	18	0.12058204993540306	0.23575848203430427	-0.11517643209890122	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE131907|EBUS_15	GSE131907	16	52	0.12632081753740912	0.17432693101712898	-0.048006113479719864	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE131907|EBUS_28	GSE131907	1	101	0.15786597572228753	0.19847747452905679	-0.04061149880676926	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE131907|EBUS_49	GSE131907	4	18	0.10850238617237766	0.18905748724452812	-0.08055510107215046	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE131907|EBUS_51	GSE131907	6	112	0.17006959034559166	0.2214056260370043	-0.05133603569141265	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE131907|NS_02	GSE131907	15	17	0.13318226523809967	0.13104922682079542	0.0021330384173042505	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE131907|NS_06	GSE131907	14	14	0.12274935305675075	0.11313840922587541	0.009610943830875338	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE131907|NS_12	GSE131907	63	164	0.18049991307272398	0.1852540870435863	-0.004754173970862335	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE131907|NS_16	GSE131907	4	9	0.24324249449410257	0.18044769090936624	0.06279480358473633	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE131907|NS_17	GSE131907	2	153	0.288426772491149	0.17813349361774064	0.11029327887340837	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE131907|NS_19	GSE131907	2	60	0.12449421722492984	0.2142777852389042	-0.08978356801397436	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE189357|TD1	GSE189357	4	26	0.23934484035289555	0.19976755906632054	0.039577281286575006	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE189357|TD2	GSE189357	5	10	0.13800292951969162	0.1573482454374425	-0.019345315917750877	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE189357|TD3	GSE189357	1	8	0.1478498560535998	0.1898739295448594	-0.04202407349125961	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE189357|TD4	GSE189357	1	4	0.0	0.23619808819567834	-0.23619808819567834	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE189357|TD5	GSE189357	8	8	0.12582104839150984	0.1817867689532051	-0.05596572056169527	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE189357|TD7	GSE189357	10	43	0.09436717372801964	0.10488880025131488	-0.010521626523295233	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE205335|P0031	GSE205335	3	12	0.07321873377515586	0.16418220831426375	-0.09096347453910789	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE205335|P1006	GSE205335	23	51	0.14648428997087065	0.20355768998076817	-0.057073400009897524	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE205335|P1015	GSE205335	19	57	0.08561757406569794	0.1400106693418701	-0.05439309527617216	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE205335|P1017	GSE205335	17	85	0.17797895125003432	0.2311514740293614	-0.053172522779327075	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE205335|P1018	GSE205335	25	46	0.2508495633476196	0.245586520423352	0.0052630429242676025	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE205335|P1027	GSE205335	6	59	0.1926810407312958	0.2381047814798382	-0.04542374074854241	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE205335|P1030	GSE205335	25	184	0.15720067183524178	0.17447852781101206	-0.01727785597577028	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE205335|P1037	GSE205335	2	278	0.09490131593636583	0.11828133097623669	-0.02338001503987086	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE205335|P1056	GSE205335	52	111	0.1119063020439204	0.13623966884370628	-0.024333366799785885	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE205335|P1072	GSE205335	5	84	0.23328034378226806	0.31537283003353694	-0.08209248625126889	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE205335|P1076	GSE205335	4	22	0.08638751336136596	0.20511695741946073	-0.11872944405809477	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE205335|P1079	GSE205335	45	97	0.23152902397899205	0.16901091755284095	0.0625181064261511	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE205335|P1090	GSE205335	15	153	0.15754966232907536	0.18227151598741095	-0.024721853658335596	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE205335|P1119	GSE205335	31	138	0.14808654668041873	0.1359508383274642	0.012135708352954522	countmax_k15_d10_q4_vs_rest	malignant	down_vs_other	CGAS_STING_GO
GSE123902|LX255B	GSE123902	68	118	0.1637168276589122	0.1683169457037084	-0.004600118044796181	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	IFN
GSE123902|LX653	GSE123902	4	48	0.13377994645407307	0.19830938773156445	-0.06452944127749138	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	IFN
GSE123902|LX661	GSE123902	32	238	0.2967508886200541	0.31314981224183214	-0.016398923621778028	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	IFN
GSE123902|LX666	GSE123902	7	40	0.20746410810392615	0.26493000735693095	-0.0574658992530048	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	IFN
GSE123902|LX675	GSE123902	31	97	0.258780832631358	0.28072006019562407	-0.021939227564266084	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	IFN
GSE123902|LX676	GSE123902	45	188	0.24001954099127054	0.27107992706222833	-0.03106038607095779	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	IFN
GSE123902|LX679	GSE123902	43	76	0.20571622033819795	0.20787477793251122	-0.0021585575943132707	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	IFN
GSE123902|LX680	GSE123902	3	123	0.31817081385323537	0.32145991277121716	-0.003289098917981792	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	IFN
GSE123902|LX681	GSE123902	1	23	0.15180198688989271	0.2862097581517133	-0.13440777126182057	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	IFN
GSE123902|LX682	GSE123902	47	135	0.40590671142159956	0.3666077128321921	0.03929899858940744	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	IFN
GSE123902|LX684	GSE123902	1	47	0.22705265206691622	0.2559883726174439	-0.028935720550527677	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	IFN
GSE123902|LX699	GSE123902	65	225	0.4208902562455655	0.36974804686680635	0.05114220937875913	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	IFN
GSE123902|LX701	GSE123902	31	48	0.17368025322680708	0.2143384166678198	-0.040658163441012724	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	IFN
GSE131907|BRONCHO_11	GSE131907	18	61	0.2522655381887271	0.2910568479744333	-0.03879130978570622	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	IFN
GSE131907|BRONCHO_58	GSE131907	37	152	0.30317299092941263	0.3331665025809928	-0.02999351165158015	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	IFN
GSE131907|EBUS_06	GSE131907	12	63	0.3319132475046977	0.2849152136028904	0.04699803390180729	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	IFN
GSE131907|EBUS_10	GSE131907	20	88	0.2796699773962295	0.31886120532360446	-0.03919122792737495	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	IFN
GSE131907|EBUS_12	GSE131907	11	18	0.5155325859768823	0.43601934146823607	0.07951324450864627	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	IFN
GSE131907|EBUS_13	GSE131907	26	96	0.4282253865665563	0.38625342899565357	0.04197195757090272	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	IFN
GSE131907|EBUS_15	GSE131907	19	111	0.3123146080873317	0.2991100401503794	0.013204567936952294	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	IFN
