ligand	receptor	pathway	n_sender_high	n_receiver_high	ligand_mean_high	receptor_mean_high	ligand_frac_high	receptor_frac_high	cpdb_mean_score_high	pass_expr_prop_high	n_sender_low	n_receiver_low	ligand_mean_low	receptor_mean_low	ligand_frac_low	receptor_frac_low	cpdb_mean_score_low	pass_expr_prop_low	delta_high_minus_low	cohort	patient	sample	n_malig_high	n_malig_low	n_tnk	cldn4_threshold
CCL21	CCR7	T_recruit	532	272	0.0	0.5869486927986145	0.0	0.3125	0.29347434639930725	False	531	272	0.0	0.5869486927986145	0.0	0.3125	0.29347434639930725	False	0.0	GSE205335	P1089	P1089	532	531	272	2.3342196941375732
CXCL13	CXCR5	T_recruit	532	272	0.0	0.006802690215408802	0.0	0.003676470588235294	0.003401345107704401	False	531	272	0.0001918225025292486	0.006802690215408802	0.0018832391713747645	0.003676470588235294	0.0034972563589690253	False	-9.59112512646243e-05	GSE205335	P1089	P1089	532	531	272	2.3342196941375732
CX3CL1	CX3CR1	T_recruit	532	272	0.012616816908121109	0.052003368735313416	0.02443609022556391	0.029411764705882353	0.03231009282171726	False	531	272	0.015599320642650127	0.052003368735313416	0.04143126177024482	0.029411764705882353	0.03380134468898177	False	-0.0014912518672645092	GSE205335	P1089	P1089	532	531	272	2.3342196941375732
CXCL12	CXCR4	T_recruit	532	272	0.0	2.5886359214782715	0.0	0.8713235294117647	1.2943179607391357	False	531	272	0.0	2.5886359214782715	0.0	0.8713235294117647	1.2943179607391357	False	0.0	GSE205335	P1089	P1089	532	531	272	2.3342196941375732
IFNG	IFNGR1	IFN	532	272	0.0	0.1490333080291748	0.0	0.08455882352941177	0.0745166540145874	False	531	272	0.0	0.1490333080291748	0.0	0.08455882352941177	0.0745166540145874	False	0.0	GSE205335	P1089	P1089	532	531	272	2.3342196941375732
IFNG	IFNGR2	IFN	532	272	0.0	0.03074897825717926	0.0	0.01838235294117647	0.01537448912858963	False	531	272	0.0	0.03074897825717926	0.0	0.01838235294117647	0.01537448912858963	False	0.0	GSE205335	P1089	P1089	532	531	272	2.3342196941375732
IFNG	IFNGR1+IFNGR2	IFN	532	272	0.0	0.03074897825717926	0.0	0.01838235294117647	0.01537448912858963	False	531	272	0.0	0.03074897825717926	0.0	0.01838235294117647	0.01537448912858963	False	0.0	GSE205335	P1089	P1089	532	531	272	2.3342196941375732
IFNB1	IFNAR1	IFN	532	272	0.0	0.10420753061771393	0.0	0.0661764705882353	0.052103765308856964	False	531	272	0.0	0.10420753061771393	0.0	0.0661764705882353	0.052103765308856964	False	0.0	GSE205335	P1089	P1089	532	531	272	2.3342196941375732
IFNB1	IFNAR2	IFN	532	272	0.0	0.10904868692159653	0.0	0.0661764705882353	0.054524343460798264	False	531	272	0.0	0.10904868692159653	0.0	0.0661764705882353	0.054524343460798264	False	0.0	GSE205335	P1089	P1089	532	531	272	2.3342196941375732
HLA-A	CD8A	MHC_I	532	272	0.5693398714065552	0.15999165177345276	0.5958646616541353	0.08088235294117647	0.36466576159000397	False	531	272	0.5881057381629944	0.15999165177345276	0.5668549905838042	0.08088235294117647	0.37404869496822357	False	-0.009382933378219604	GSE205335	P1089	P1089	532	531	272	2.3342196941375732
HLA-B	CD8A	MHC_I	532	272	0.5691932439804077	0.15999165177345276	0.599624060150376	0.08088235294117647	0.36459244787693024	False	531	272	0.6119164824485779	0.15999165177345276	0.5875706214689266	0.08088235294117647	0.3859540671110153	False	-0.021361619234085083	GSE205335	P1089	P1089	532	531	272	2.3342196941375732
HLA-C	CD8A	MHC_I	532	272	0.9112210273742676	0.15999165177345276	0.7199248120300752	0.08088235294117647	0.5356063395738602	False	531	272	0.8140046000480652	0.15999165177345276	0.6534839924670434	0.08088235294117647	0.48699812591075897	False	0.048608213663101196	GSE205335	P1089	P1089	532	531	272	2.3342196941375732
HLA-A	CD8B	MHC_I	532	272	0.5693398714065552	0.14724409580230713	0.5958646616541353	0.08088235294117647	0.35829198360443115	False	531	272	0.5881057381629944	0.14724409580230713	0.5668549905838042	0.08088235294117647	0.36767491698265076	False	-0.009382933378219604	GSE205335	P1089	P1089	532	531	272	2.3342196941375732
HLA-B	CD8B	MHC_I	532	272	0.5691932439804077	0.14724409580230713	0.599624060150376	0.08088235294117647	0.3582186698913574	False	531	272	0.6119164824485779	0.14724409580230713	0.5875706214689266	0.08088235294117647	0.3795802891254425	False	-0.021361619234085083	GSE205335	P1089	P1089	532	531	272	2.3342196941375732
HLA-C	CD8B	MHC_I	532	272	0.9112210273742676	0.14724409580230713	0.7199248120300752	0.08088235294117647	0.5292325615882874	False	531	272	0.8140046000480652	0.14724409580230713	0.6534839924670434	0.08088235294117647	0.48062434792518616	False	0.048608213663101196	GSE205335	P1089	P1089	532	531	272	2.3342196941375732
HLA-E	KLRC1	MHC_I	532	272	0.853289783000946	0.06869655847549438	0.7011278195488722	0.03308823529411765	0.4609931707382202	False	531	272	0.7396766543388367	0.06869655847549438	0.6308851224105462	0.03308823529411765	0.4041866064071655	False	0.05680656433105469	GSE205335	P1089	P1089	532	531	272	2.3342196941375732
HLA-E	KLRD1	MHC_I	532	272	0.853289783000946	0.6556471586227417	0.7011278195488722	0.2610294117647059	0.7544684708118439	True	531	272	0.7396766543388367	0.6556471586227417	0.6308851224105462	0.2610294117647059	0.6976619064807892	True	0.05680656433105469	GSE205335	P1089	P1089	532	531	272	2.3342196941375732
HLA-E	KLRC1+KLRD1	MHC_I	532	272	0.853289783000946	0.06869655847549438	0.7011278195488722	0.03308823529411765	0.4609931707382202	False	531	272	0.7396766543388367	0.06869655847549438	0.6308851224105462	0.03308823529411765	0.4041866064071655	False	0.05680656433105469	GSE205335	P1089	P1089	532	531	272	2.3342196941375732
HLA-G	LILRB2	MHC_I	532	272	0.0	0.0	0.0	0.0	0.0	False	531	272	0.0	0.0	0.0	0.0	0.0	False	0.0	GSE205335	P1089	P1089	532	531	272	2.3342196941375732
HLA-A	KIR3DL1	MHC_I	532	272	0.5693398714065552	0.01829717308282852	0.5958646616541353	0.011029411764705883	0.29381852224469185	False	531	272	0.5881057381629944	0.01829717308282852	0.5668549905838042	0.011029411764705883	0.30320145562291145	False	-0.009382933378219604	GSE205335	P1089	P1089	532	531	272	2.3342196941375732
HLA-C	KIR2DL1	MHC_I	532	272	0.9112210273742676	0.02525825798511505	0.7199248120300752	0.011029411764705883	0.4682396426796913	False	531	272	0.8140046000480652	0.02525825798511505	0.6534839924670434	0.011029411764705883	0.4196314290165901	False	0.048608213663101196	GSE205335	P1089	P1089	532	531	272	2.3342196941375732
HLA-C	KIR2DL3	MHC_I	532	272	0.9112210273742676	0.040215808898210526	0.7199248120300752	0.022058823529411766	0.47571841813623905	False	531	272	0.8140046000480652	0.040215808898210526	0.6534839924670434	0.022058823529411766	0.42711020447313786	False	0.048608213663101196	GSE205335	P1089	P1089	532	531	272	2.3342196941375732
CXCL9	CXCR3	T_recruit	283	247	0.08169811218976974	0.693027138710022	0.07420494699646643	0.38866396761133604	0.38736262544989586	False	283	247	0.09448716789484024	0.693027138710022	0.07420494699646643	0.38866396761133604	0.3937571533024311	False	-0.006394527852535248	GSE205335	P1090	P1090	283	283	247	0.0
CXCL10	CXCR3	T_recruit	283	247	0.5249629616737366	0.693027138710022	0.3003533568904594	0.38866396761133604	0.6089950501918793	True	283	247	0.44788768887519836	0.693027138710022	0.20848056537102475	0.38866396761133604	0.5704574137926102	True	0.038537636399269104	GSE205335	P1090	P1090	283	283	247	0.0
CXCL11	CXCR3	T_recruit	283	247	0.07384185492992401	0.693027138710022	0.10954063604240283	0.38866396761133604	0.383434496819973	True	283	247	0.06582766771316528	0.693027138710022	0.07773851590106007	0.38866396761133604	0.37942740321159363	False	0.004007093608379364	GSE205335	P1090	P1090	283	283	247	0.0
CCL5	CCR5	T_recruit	283	247	0.22022637724876404	0.1815742552280426	0.13427561837455831	0.10526315789473684	0.20090031623840332	True	283	247	0.306333988904953	0.1815742552280426	0.1519434628975265	0.10526315789473684	0.2439541220664978	True	-0.04305380582809448	GSE205335	P1090	P1090	283	283	247	0.0
CCL3	CCR5	T_recruit	283	247	0.044187936931848526	0.1815742552280426	0.024734982332155476	0.10526315789473684	0.11288109607994556	False	283	247	0.03910642862319946	0.1815742552280426	0.028268551236749116	0.10526315789473684	0.11034034192562103	False	0.0025407541543245316	GSE205335	P1090	P1090	283	283	247	0.0
CCL4	CCR5	T_recruit	283	247	0.07051067799329758	0.1815742552280426	0.06007067137809187	0.10526315789473684	0.1260424666106701	False	283	247	0.10819102823734283	0.1815742552280426	0.0636042402826855	0.10526315789473684	0.14488264173269272	False	-0.01884017512202263	GSE205335	P1090	P1090	283	283	247	0.0
CCL5	CCR1	T_recruit	283	247	0.22022637724876404	0.19516092538833618	0.13427561837455831	0.11336032388663968	0.2076936513185501	True	283	247	0.306333988904953	0.19516092538833618	0.1519434628975265	0.11336032388663968	0.2507474571466446	True	-0.04305380582809448	GSE205335	P1090	P1090	283	283	247	0.0
CXCL16	CXCR6	T_recruit	283	247	0.2747029960155487	0.8822028636932373	0.4275618374558304	0.44129554655870445	0.578452929854393	True	283	247	0.20693689584732056	0.8822028636932373	0.20848056537102475	0.44129554655870445	0.5445698797702789	True	0.033883050084114075	GSE205335	P1090	P1090	283	283	247	0.0
CCL19	CCR7	T_recruit	283	247	0.0	0.04852115362882614	0.0	0.03643724696356275	0.02426057681441307	False	283	247	0.0	0.04852115362882614	0.0	0.03643724696356275	0.02426057681441307	False	0.0	GSE205335	P1090	P1090	283	283	247	0.0
CCL21	CCR7	T_recruit	283	247	0.0	0.04852115362882614	0.0	0.03643724696356275	0.02426057681441307	False	283	247	0.0	0.04852115362882614	0.0	0.03643724696356275	0.02426057681441307	False	0.0	GSE205335	P1090	P1090	283	283	247	0.0
CXCL13	CXCR5	T_recruit	283	247	0.06739800423383713	0.006828581914305687	0.028268551236749116	0.004048582995951417	0.03711329307407141	False	283	247	0.0697886198759079	0.006828581914305687	0.024734982332155476	0.004048582995951417	0.03830860089510679	False	-0.0011953078210353851	GSE205335	P1090	P1090	283	283	247	0.0
CX3CL1	CX3CR1	T_recruit	283	247	0.08848346769809723	0.012202546931803226	0.15547703180212014	0.008097165991902834	0.05034300731495023	False	283	247	0.034575529396533966	0.012202546931803226	0.03180212014134275	0.008097165991902834	0.023389038164168596	False	0.02695396915078163	GSE205335	P1090	P1090	283	283	247	0.0
CXCL12	CXCR4	T_recruit	283	247	0.0	1.6251102685928345	0.0	0.6639676113360324	0.8125551342964172	False	283	247	0.009995431639254093	1.6251102685928345	0.0035335689045936395	0.6639676113360324	0.8175528501160443	False	-0.004997715819627047	GSE205335	P1090	P1090	283	283	247	0.0
IFNG	IFNGR1	IFN	283	247	0.010827949270606041	0.12436625361442566	0.01060070671378092	0.0931174089068826	0.06759710144251585	False	283	247	0.01342114619910717	0.12436625361442566	0.014134275618374558	0.0931174089068826	0.06889369990676641	False	-0.0012965984642505646	GSE205335	P1090	P1090	283	283	247	0.0
IFNG	IFNGR2	IFN	283	247	0.010827949270606041	0.009956183843314648	0.01060070671378092	0.004048582995951417	0.010392066556960344	False	283	247	0.01342114619910717	0.009956183843314648	0.014134275618374558	0.004048582995951417	0.011688665021210909	False	-0.0012965984642505646	GSE205335	P1090	P1090	283	283	247	0.0
IFNG	IFNGR1+IFNGR2	IFN	283	247	0.010827949270606041	0.009956183843314648	0.01060070671378092	0.004048582995951417	0.010392066556960344	False	283	247	0.01342114619910717	0.009956183843314648	0.014134275618374558	0.004048582995951417	0.011688665021210909	False	-0.0012965984642505646	GSE205335	P1090	P1090	283	283	247	0.0
IFNB1	IFNAR1	IFN	283	247	0.0	0.13688290119171143	0.0	0.0931174089068826	0.06844145059585571	False	283	247	0.0	0.13688290119171143	0.0	0.0931174089068826	0.06844145059585571	False	0.0	GSE205335	P1090	P1090	283	283	247	0.0
IFNB1	IFNAR2	IFN	283	247	0.0	0.2127404510974884	0.0	0.13360323886639677	0.1063702255487442	False	283	247	0.0	0.2127404510974884	0.0	0.13360323886639677	0.1063702255487442	False	0.0	GSE205335	P1090	P1090	283	283	247	0.0
HLA-A	CD8A	MHC_I	283	247	3.016622304916382	1.7991853952407837	0.9575971731448764	0.7004048582995951	2.4079038500785828	True	283	247	2.842759132385254	1.7991853952407837	0.9151943462897526	0.7004048582995951	2.320972263813019	True	0.08693158626556396	GSE205335	P1090	P1090	283	283	247	0.0
HLA-B	CD8A	MHC_I	283	247	3.3247783184051514	1.7991853952407837	0.9611307420494699	0.7004048582995951	2.5619818568229675	True	283	247	3.0217413902282715	1.7991853952407837	0.9045936395759717	0.7004048582995951	2.4104633927345276	True	0.15151846408843994	GSE205335	P1090	P1090	283	283	247	0.0
HLA-C	CD8A	MHC_I	283	247	3.0208425521850586	1.7991853952407837	0.9540636042402827	0.7004048582995951	2.410013973712921	True	283	247	2.712380886077881	1.7991853952407837	0.8763250883392226	0.7004048582995951	2.2557831406593323	True	0.15423083305358887	GSE205335	P1090	P1090	283	283	247	0.0
HLA-A	CD8B	MHC_I	283	247	3.016622304916382	1.642361044883728	0.9575971731448764	0.6518218623481782	2.329491674900055	True	283	247	2.842759132385254	1.642361044883728	0.9151943462897526	0.6518218623481782	2.242560088634491	True	0.08693158626556396	GSE205335	P1090	P1090	283	283	247	0.0
HLA-B	CD8B	MHC_I	283	247	3.3247783184051514	1.642361044883728	0.9611307420494699	0.6518218623481782	2.4835696816444397	True	283	247	3.0217413902282715	1.642361044883728	0.9045936395759717	0.6518218623481782	2.3320512175559998	True	0.15151846408843994	GSE205335	P1090	P1090	283	283	247	0.0
HLA-C	CD8B	MHC_I	283	247	3.0208425521850586	1.642361044883728	0.9540636042402827	0.6518218623481782	2.3316017985343933	True	283	247	2.712380886077881	1.642361044883728	0.8763250883392226	0.6518218623481782	2.1773709654808044	True	0.15423083305358887	GSE205335	P1090	P1090	283	283	247	0.0
HLA-E	KLRC1	MHC_I	283	247	1.4758063554763794	0.3273371756076813	0.7879858657243817	0.16194331983805668	0.9015717655420303	True	283	247	0.9599347114562988	0.3273371756076813	0.5335689045936396	0.16194331983805668	0.64363594353199	True	0.2579358220100403	GSE205335	P1090	P1090	283	283	247	0.0
HLA-E	KLRD1	MHC_I	283	247	1.4758063554763794	0.5635213851928711	0.7879858657243817	0.2834008097165992	1.0196638703346252	True	283	247	0.9599347114562988	0.5635213851928711	0.5335689045936396	0.2834008097165992	0.761728048324585	True	0.2579358220100403	GSE205335	P1090	P1090	283	283	247	0.0
HLA-E	KLRC1+KLRD1	MHC_I	283	247	1.4758063554763794	0.3273371756076813	0.7879858657243817	0.16194331983805668	0.9015717655420303	True	283	247	0.9599347114562988	0.3273371756076813	0.5335689045936396	0.16194331983805668	0.64363594353199	True	0.2579358220100403	GSE205335	P1090	P1090	283	283	247	0.0
HLA-G	LILRB2	MHC_I	283	247	0.00924468133598566	0.0	0.038869257950530034	0.0	0.00462234066799283	False	283	247	0.0017650447553023696	0.0	0.007067137809187279	0.0	0.0008825223776511848	False	0.0037398182903416455	GSE205335	P1090	P1090	283	283	247	0.0
HLA-A	KIR3DL1	MHC_I	283	247	3.016622304916382	0.0340275801718235	0.9575971731448764	0.016194331983805668	1.5253249425441027	False	283	247	2.842759132385254	0.0340275801718235	0.9151943462897526	0.016194331983805668	1.4383933562785387	False	0.08693158626556396	GSE205335	P1090	P1090	283	283	247	0.0
HLA-C	KIR2DL1	MHC_I	283	247	3.0208425521850586	0.013762742280960083	0.9540636042402827	0.008097165991902834	1.5173026472330093	False	283	247	2.712380886077881	0.013762742280960083	0.8763250883392226	0.008097165991902834	1.3630718141794205	False	0.15423083305358887	GSE205335	P1090	P1090	283	283	247	0.0
HLA-C	KIR2DL3	MHC_I	283	247	3.0208425521850586	0.08047045767307281	0.9540636042402827	0.03643724696356275	1.5506565049290657	False	283	247	2.712380886077881	0.08047045767307281	0.8763250883392226	0.03643724696356275	1.3964256718754768	False	0.15423083305358887	GSE205335	P1090	P1090	283	283	247	0.0
CXCL9	CXCR3	T_recruit	1885	271	0.0	0.035814862698316574	0.0	0.01845018450184502	0.017907431349158287	False	1884	271	0.0007759373402222991	0.035814862698316574	0.0005307855626326964	0.01845018450184502	0.018295400019269437	False	-0.00038796867011114955	GSE205335	P1115	P1115	1885	1884	271	1.7324358224868774
CXCL10	CXCR3	T_recruit	1885	271	0.0	0.035814862698316574	0.0	0.01845018450184502	0.017907431349158287	False	1884	271	0.0	0.035814862698316574	0.0	0.01845018450184502	0.017907431349158287	False	0.0	GSE205335	P1115	P1115	1885	1884	271	1.7324358224868774
CXCL11	CXCR3	T_recruit	1885	271	0.0	0.035814862698316574	0.0	0.01845018450184502	0.017907431349158287	False	1884	271	0.00031676189973950386	0.035814862698316574	0.0005307855626326964	0.01845018450184502	0.01806581229902804	False	-0.00015838094986975193	GSE205335	P1115	P1115	1885	1884	271	1.7324358224868774
CCL5	CCR5	T_recruit	1885	271	0.0030479158740490675	0.07984469830989838	0.003713527851458886	0.04428044280442804	0.04144630709197372	False	1884	271	0.005935573484748602	0.07984469830989838	0.005307855626326964	0.04428044280442804	0.04289013589732349	False	-0.0014438288053497672	GSE205335	P1115	P1115	1885	1884	271	1.7324358224868774
CCL3	CCR5	T_recruit	1885	271	0.0006200777716003358	0.07984469830989838	0.0005305039787798408	0.04428044280442804	0.040232388040749356	False	1884	271	0.0016720633720979095	0.07984469830989838	0.0010615711252653928	0.04428044280442804	0.04075838084099814	False	-0.0005259928002487868	GSE205335	P1115	P1115	1885	1884	271	1.7324358224868774
CCL4	CCR5	T_recruit	1885	271	0.002293078228831291	0.07984469830989838	0.002122015915119363	0.04428044280442804	0.041068888269364834	False	1884	271	0.005708463955670595	0.07984469830989838	0.002653927813163482	0.04428044280442804	0.042776581132784486	False	-0.001707692863419652	GSE205335	P1115	P1115	1885	1884	271	1.7324358224868774
CCL5	CCR1	T_recruit	1885	271	0.0030479158740490675	0.006501751486212015	0.003713527851458886	0.0036900369003690036	0.004774833680130541	False	1884	271	0.005935573484748602	0.006501751486212015	0.005307855626326964	0.0036900369003690036	0.0062186624854803085	False	-0.0014438288053497672	GSE205335	P1115	P1115	1885	1884	271	1.7324358224868774
CXCL16	CXCR6	T_recruit	1885	271	0.006466732360422611	0.11718050390481949	0.009018567639257295	0.05166051660516605	0.06182361813262105	False	1884	271	0.004634896293282509	0.11718050390481949	0.00583864118895966	0.05166051660516605	0.060907700099051	False	0.0009159180335700512	GSE205335	P1115	P1115	1885	1884	271	1.7324358224868774
CCL19	CCR7	T_recruit	1885	271	0.0	0.057521991431713104	0.0	0.02952029520295203	0.028760995715856552	False	1884	271	0.001141069340519607	0.057521991431713104	0.0010615711252653928	0.02952029520295203	0.029331530386116356	False	-0.0005705346702598035	GSE205335	P1115	P1115	1885	1884	271	1.7324358224868774
CCL21	CCR7	T_recruit	1885	271	0.0	0.057521991431713104	0.0	0.02952029520295203	0.028760995715856552	False	1884	271	0.0	0.057521991431713104	0.0	0.02952029520295203	0.028760995715856552	False	0.0	GSE205335	P1115	P1115	1885	1884	271	1.7324358224868774
CXCL13	CXCR5	T_recruit	1885	271	0.0011920005781576037	0.005289225839078426	0.0010610079575596816	0.0036900369003690036	0.003240613208618015	False	1884	271	0.0005847602733410895	0.005289225839078426	0.0005307855626326964	0.0036900369003690036	0.002936993056209758	False	0.0003036201524082571	GSE205335	P1115	P1115	1885	1884	271	1.7324358224868774
