cohort	patient_id	split	interaction_name	ligand	receptor	prob_high	prob_low	delta	detected	detected_high	detected_low	ligand_prop_high	ligand_prop_low	receptor_prop	n_mal_high	n_mal_low	n_tnk	n_mal
GSE189357	TD6	pctpos	HLA-C_CD8A	HLA-C	CD8A	0.21400508941393995	0.2183454651723765	-0.004340375758436543	True	True	True	0.8413524031639099	0.6131221652030945	0.17069575190544128	769	442	3392	1211
GSE189357	TD6	pctpos	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0007445374811219797	6.179859145514749e-05	0.0006827388896668322	True	True	True	0.5370610952377319	0.1289592832326889	0.10288915038108826	769	442	3392	1211
GSE189357	TD6	median	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	0.03471074253320694	0.07425742596387863	0.03213443234562874	605	606	3392	1211
GSE189357	TD6	median	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	0.03471074253320694	0.07425742596387863	0.016804244369268417	605	606	3392	1211
GSE189357	TD6	median	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	0.0	0.0	0.07900943607091904	605	606	3392	1211
GSE189357	TD6	median	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	0.0033057851251214743	0.004950494971126318	0.07900943607091904	605	606	3392	1211
GSE189357	TD6	median	LGALS9_CD45	LGALS9	PTPRC	0.006914787322850479	0.0	0.006914787322850479	True	True	False	0.10743801295757294	0.07425742596387863	0.7977594137191772	605	606	3392	1211
GSE189357	TD6	median	LGALS9_HAVCR2	LGALS9	HAVCR2	1.276241880804197e-05	0.0	1.276241880804197e-05	True	True	False	0.10743801295757294	0.07425742596387863	0.109375	605	606	3392	1211
GSE189357	TD6	median	LGALS9_CD44	LGALS9	CD44	0.004928964961936728	0.0	0.004928964961936728	True	True	False	0.10743801295757294	0.07425742596387863	0.6465212106704712	605	606	3392	1211
GSE189357	TD6	median	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	0.6512396931648254	0.2343234270811081	0.08136792480945587	605	606	3392	1211
GSE189357	TD6	median	CDH1_KLRG1	CDH1	KLRG1	0.056230765036125736	0.011562708893235655	0.04466805614289008	True	True	True	0.6512396931648254	0.2343234270811081	0.14003537595272064	605	606	3392	1211
GSE189357	TD6	median	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.20883925050634486	0.06435954101120649	0.1444797094951384	True	True	True	0.6380165219306946	0.2574257552623749	0.2317216992378235	605	606	3392	1211
GSE189357	TD6	median	HLA-A_CD8A	HLA-A	CD8A	0.2463819360830828	0.23861473292233684	0.007767203160745945	True	True	True	0.8611570000648499	0.7062706351280212	0.17069575190544128	605	606	3392	1211
GSE189357	TD6	median	HLA-B_CD8A	HLA-B	CD8A	0.3049936447839452	0.2966594255349767	0.008334219248968489	True	True	True	0.9438016414642334	0.8151814937591553	0.17069575190544128	605	606	3392	1211
GSE189357	TD6	median	HLA-C_CD8A	HLA-C	CD8A	0.2174938054250068	0.21061511163574712	0.006878693789259677	True	True	True	0.8413223028182983	0.6749175190925598	0.17069575190544128	605	606	3392	1211
GSE189357	TD6	median	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0007724652683634307	0.00022010219528635682	0.0005523630730770738	True	True	True	0.5438016653060913	0.2326732724905014	0.10288915038108826	605	606	3392	1211
GSE189357	TD6	tertile	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	0.027227722108364105	0.0859728530049324	0.03213443234562874	404	442	3392	1211
GSE189357	TD6	tertile	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	0.027227722108364105	0.0859728530049324	0.016804244369268417	404	442	3392	1211
GSE189357	TD6	tertile	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	0.0	0.0	0.07900943607091904	404	442	3392	1211
GSE189357	TD6	tertile	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	0.004950494971126318	0.006787330377846956	0.07900943607091904	404	442	3392	1211
GSE189357	TD6	tertile	LGALS9_CD45	LGALS9	PTPRC	0.001586883884665823	0.0	0.001586883884665823	True	True	False	0.10148514807224274	0.08371040970087051	0.7977594137191772	404	442	3392	1211
GSE189357	TD6	tertile	LGALS9_HAVCR2	LGALS9	HAVCR2	2.913263916973422e-06	0.0	2.913263916973422e-06	True	True	False	0.10148514807224274	0.08371040970087051	0.109375	404	442	3392	1211
GSE189357	TD6	tertile	LGALS9_CD44	LGALS9	CD44	0.0011294146856302555	0.0	0.0011294146856302555	True	True	False	0.10148514807224274	0.08371040970087051	0.6465212106704712	404	442	3392	1211
GSE189357	TD6	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	0.6212871074676514	0.0882352963089943	0.08136792480945587	404	442	3392	1211
GSE189357	TD6	tertile	CDH1_KLRG1	CDH1	KLRG1	0.05662173551015438	0.0	0.05662173551015438	True	True	False	0.6212871074676514	0.0882352963089943	0.14003537595272064	404	442	3392	1211
GSE189357	TD6	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.204528753542091	0.0031945958558418862	0.2013341576862491	True	True	True	0.5990098714828491	0.1085972860455513	0.2317216992378235	404	442	3392	1211
GSE189357	TD6	tertile	HLA-A_CD8A	HLA-A	CD8A	0.24630891915713274	0.2525422290920919	-0.006233309934959158	True	True	True	0.8391088843345642	0.6696832776069641	0.17069575190544128	404	442	3392	1211
GSE189357	TD6	tertile	HLA-B_CD8A	HLA-B	CD8A	0.3067237350801302	0.30554280086466984	0.0011809342154603386	True	True	True	0.9306930899620056	0.7692307829856873	0.17069575190544128	404	442	3392	1211
GSE189357	TD6	tertile	HLA-C_CD8A	HLA-C	CD8A	0.21761414067127108	0.2183454651723765	-0.0007313245011054126	True	True	True	0.8242574334144592	0.6131221652030945	0.17069575190544128	404	442	3392	1211
GSE189357	TD6	tertile	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0007333817240678477	6.179859145514749e-05	0.0006715831326127002	True	True	True	0.5	0.1289592832326889	0.10288915038108826	404	442	3392	1211
GSE189357	TD7	q4q1	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	0.30985915660858154	0.39962825179100037	0.025391679257154465	213	538	1851	849
GSE189357	TD7	q4q1	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	0.30985915660858154	0.39962825179100037	0.01512695848941803	213	538	1851	849
GSE189357	TD7	q4q1	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	0.0	0.0	0.13019989430904388	213	538	1851	849
GSE189357	TD7	q4q1	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	0.004694835748523474	0.013011152856051922	0.13019989430904388	213	538	1851	849
GSE189357	TD7	q4q1	LGALS9_CD45	LGALS9	PTPRC	0.0	0.07523141101765021	-0.07523141101765021	True	False	True	0.07511737197637558	0.12453531473875046	0.6553214192390442	213	538	1851	849
GSE189357	TD7	q4q1	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	0.07511737197637558	0.12453531473875046	0.09238249808549881	213	538	1851	849
GSE189357	TD7	q4q1	LGALS9_CD44	LGALS9	CD44	0.0	0.07076392879915787	-0.07076392879915787	True	False	True	0.07511737197637558	0.12453531473875046	0.5926526188850403	213	538	1851	849
GSE189357	TD7	q4q1	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	0.20187793672084808	0.03345724940299988	0.06050783395767212	213	538	1851	849
GSE189357	TD7	q4q1	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	0.20187793672084808	0.03345724940299988	0.059967584908008575	213	538	1851	849
GSE189357	TD7	q4q1	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.03469473347374718	0.0	0.03469473347374718	True	True	False	0.19248826801776886	0.06133829057216644	0.15937331318855286	213	538	1851	849
GSE189357	TD7	q4q1	HLA-A_CD8A	HLA-A	CD8A	0.11554378514679439	0.13784087638327286	-0.022297091236478467	True	True	True	0.6760563254356384	0.7063196897506714	0.13722312450408936	213	538	1851	849
GSE189357	TD7	q4q1	HLA-B_CD8A	HLA-B	CD8A	0.18843914191614358	0.21546851048411325	-0.02702936856796967	True	True	True	0.8826290965080261	0.9033457040786743	0.13722312450408936	213	538	1851	849
GSE189357	TD7	q4q1	HLA-C_CD8A	HLA-C	CD8A	0.16707331060894423	0.1963295451414242	-0.02925623453247997	True	True	True	0.8356807231903076	0.856877326965332	0.13722312450408936	213	538	1851	849
GSE189357	TD7	q4q1	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0	0.0	0.0	False	False	False	0.1690140813589096	0.09107806533575058	0.08157752454280853	213	538	1851	849
GSE189357	TD7	pctpos	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	0.3794212341308594	0.39962825179100037	0.025391679257154465	311	538	1851	849
GSE189357	TD7	pctpos	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	0.3794212341308594	0.39962825179100037	0.01512695848941803	311	538	1851	849
GSE189357	TD7	pctpos	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	0.0	0.0	0.13019989430904388	311	538	1851	849
GSE189357	TD7	pctpos	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	0.012861736118793488	0.013011152856051922	0.13019989430904388	311	538	1851	849
GSE189357	TD7	pctpos	LGALS9_CD45	LGALS9	PTPRC	0.0	0.07523141101765021	-0.07523141101765021	True	False	True	0.08360128849744797	0.12453531473875046	0.6553214192390442	311	538	1851	849
GSE189357	TD7	pctpos	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	0.08360128849744797	0.12453531473875046	0.09238249808549881	311	538	1851	849
GSE189357	TD7	pctpos	LGALS9_CD44	LGALS9	CD44	0.0	0.07076392879915787	-0.07076392879915787	True	False	True	0.08360128849744797	0.12453531473875046	0.5926526188850403	311	538	1851	849
GSE189357	TD7	pctpos	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	0.18327973783016205	0.03345724940299988	0.06050783395767212	311	538	1851	849
GSE189357	TD7	pctpos	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	0.18327973783016205	0.03345724940299988	0.059967584908008575	311	538	1851	849
GSE189357	TD7	pctpos	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.03389843849782113	0.0	0.03389843849782113	True	True	False	0.19614148139953613	0.06133829057216644	0.15937331318855286	311	538	1851	849
GSE189357	TD7	pctpos	HLA-A_CD8A	HLA-A	CD8A	0.12498577848012613	0.13784087638327286	-0.012855097903146734	True	True	True	0.7427652478218079	0.7063196897506714	0.13722312450408936	311	538	1851	849
GSE189357	TD7	pctpos	HLA-B_CD8A	HLA-B	CD8A	0.19318977806000825	0.21546851048411325	-0.022278732424104997	True	True	True	0.9067524075508118	0.9033457040786743	0.13722312450408936	311	538	1851	849
GSE189357	TD7	pctpos	HLA-C_CD8A	HLA-C	CD8A	0.17401883350812375	0.1963295451414242	-0.02231071163330045	True	True	True	0.8778135180473328	0.856877326965332	0.13722312450408936	311	538	1851	849
GSE189357	TD7	pctpos	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0	0.0	0.0	False	False	False	0.1768488734960556	0.09107806533575058	0.08157752454280853	311	538	1851	849
GSE189357	TD7	median	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	0.3794212341308594	0.39962825179100037	0.025391679257154465	311	538	1851	849
GSE189357	TD7	median	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	0.3794212341308594	0.39962825179100037	0.01512695848941803	311	538	1851	849
GSE189357	TD7	median	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	0.0	0.0	0.13019989430904388	311	538	1851	849
GSE189357	TD7	median	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	0.012861736118793488	0.013011152856051922	0.13019989430904388	311	538	1851	849
GSE189357	TD7	median	LGALS9_CD45	LGALS9	PTPRC	0.0	0.07523141101765021	-0.07523141101765021	True	False	True	0.08360128849744797	0.12453531473875046	0.6553214192390442	311	538	1851	849
GSE189357	TD7	median	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	0.08360128849744797	0.12453531473875046	0.09238249808549881	311	538	1851	849
GSE189357	TD7	median	LGALS9_CD44	LGALS9	CD44	0.0	0.07076392879915787	-0.07076392879915787	True	False	True	0.08360128849744797	0.12453531473875046	0.5926526188850403	311	538	1851	849
GSE189357	TD7	median	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	0.18327973783016205	0.03345724940299988	0.06050783395767212	311	538	1851	849
GSE189357	TD7	median	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	0.18327973783016205	0.03345724940299988	0.059967584908008575	311	538	1851	849
GSE189357	TD7	median	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.03389843849782113	0.0	0.03389843849782113	True	True	False	0.19614148139953613	0.06133829057216644	0.15937331318855286	311	538	1851	849
GSE189357	TD7	median	HLA-A_CD8A	HLA-A	CD8A	0.12498577848012613	0.13784087638327286	-0.012855097903146734	True	True	True	0.7427652478218079	0.7063196897506714	0.13722312450408936	311	538	1851	849
GSE189357	TD7	median	HLA-B_CD8A	HLA-B	CD8A	0.19318977806000825	0.21546851048411325	-0.022278732424104997	True	True	True	0.9067524075508118	0.9033457040786743	0.13722312450408936	311	538	1851	849
GSE189357	TD7	median	HLA-C_CD8A	HLA-C	CD8A	0.17401883350812375	0.1963295451414242	-0.02231071163330045	True	True	True	0.8778135180473328	0.856877326965332	0.13722312450408936	311	538	1851	849
GSE189357	TD7	median	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0	0.0	0.0	False	False	False	0.1768488734960556	0.09107806533575058	0.08157752454280853	311	538	1851	849
GSE189357	TD7	tertile	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	0.37455829977989197	0.39962825179100037	0.025391679257154465	283	538	1851	849
GSE189357	TD7	tertile	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	0.37455829977989197	0.39962825179100037	0.01512695848941803	283	538	1851	849
GSE189357	TD7	tertile	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	0.0	0.0	0.13019989430904388	283	538	1851	849
GSE189357	TD7	tertile	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	0.0035335689317435026	0.013011152856051922	0.13019989430904388	283	538	1851	849
GSE189357	TD7	tertile	LGALS9_CD45	LGALS9	PTPRC	0.0	0.07523141101765021	-0.07523141101765021	True	False	True	0.07773851603269577	0.12453531473875046	0.6553214192390442	283	538	1851	849
GSE189357	TD7	tertile	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	0.07773851603269577	0.12453531473875046	0.09238249808549881	283	538	1851	849
GSE189357	TD7	tertile	LGALS9_CD44	LGALS9	CD44	0.0	0.07076392879915787	-0.07076392879915787	True	False	True	0.07773851603269577	0.12453531473875046	0.5926526188850403	283	538	1851	849
GSE189357	TD7	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	0.18727914988994598	0.03345724940299988	0.06050783395767212	283	538	1851	849
GSE189357	TD7	tertile	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	0.18727914988994598	0.03345724940299988	0.059967584908008575	283	538	1851	849
GSE189357	TD7	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0378207368484838	0.0	0.0378207368484838	True	True	False	0.20141342282295227	0.06133829057216644	0.15937331318855286	283	538	1851	849
GSE189357	TD7	tertile	HLA-A_CD8A	HLA-A	CD8A	0.1228165588964001	0.13784087638327286	-0.01502431748687276	True	True	True	0.7208480834960938	0.7063196897506714	0.13722312450408936	283	538	1851	849
GSE189357	TD7	tertile	HLA-B_CD8A	HLA-B	CD8A	0.192651045591511	0.21546851048411325	-0.02281746489260225	True	True	True	0.9045936465263367	0.9033457040786743	0.13722312450408936	283	538	1851	849
GSE189357	TD7	tertile	HLA-C_CD8A	HLA-C	CD8A	0.1723375001101654	0.1963295451414242	-0.02399204503125879	True	True	True	0.869257926940918	0.856877326965332	0.13722312450408936	283	538	1851	849
GSE189357	TD7	tertile	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0	0.0	0.0	False	False	False	0.16961130499839783	0.09107806533575058	0.08157752454280853	283	538	1851	849
GSE189357	TD8	q4q1	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	0.05098039284348488	0.08976660668849945	0.02301226370036602	255	557	7257	1019
GSE189357	TD8	q4q1	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	0.05098039284348488	0.08976660668849945	0.019016122445464134	255	557	7257	1019
GSE189357	TD8	q4q1	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	0.003921568859368563	0.0	0.07179275155067444	255	557	7257	1019
GSE189357	TD8	q4q1	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	0.0	0.0	0.07179275155067444	255	557	7257	1019
GSE189357	TD8	q4q1	LGALS9_CD45	LGALS9	PTPRC	0.0	0.0	0.0	False	False	False	0.07058823853731155	0.0807899460196495	0.8149372935295105	255	557	7257	1019
GSE189357	TD8	q4q1	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	0.07058823853731155	0.0807899460196495	0.11809287220239639	255	557	7257	1019
GSE189357	TD8	q4q1	LGALS9_CD44	LGALS9	CD44	0.0	0.0	0.0	False	False	False	0.07058823853731155	0.0807899460196495	0.5932203531265259	255	557	7257	1019
GSE189357	TD8	q4q1	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	0.5529412031173706	0.06104129180312157	0.06931238621473312	255	557	7257	1019
GSE189357	TD8	q4q1	CDH1_KLRG1	CDH1	KLRG1	0.0025030356945918843	0.0	0.0025030356945918843	True	True	False	0.5529412031173706	0.06104129180312157	0.10513986647129059	255	557	7257	1019
GSE189357	TD8	q4q1	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.23455117433571984	0.0	0.23455117433571984	True	True	False	0.572549045085907	0.08258527517318726	0.21592944860458374	255	557	7257	1019
GSE189357	TD8	q4q1	HLA-A_CD8A	HLA-A	CD8A	0.3711630750896683	0.3894323038053529	-0.018269228715684593	True	True	True	0.9019607901573181	0.818671464920044	0.2084883600473404	255	557	7257	1019
GSE189357	TD8	q4q1	HLA-B_CD8A	HLA-B	CD8A	0.4184388428585897	0.4094807798807052	0.008958062977884484	True	True	True	0.929411768913269	0.8420107960700989	0.2084883600473404	255	557	7257	1019
GSE189357	TD8	q4q1	HLA-C_CD8A	HLA-C	CD8A	0.32534680613350636	0.36669136456242124	-0.04134455842891488	True	True	True	0.8666666746139526	0.7827647924423218	0.2084883600473404	255	557	7257	1019
GSE189357	TD8	q4q1	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0016855788833283261	0.00012404740234851205	0.001561531480979814	True	True	True	0.46666666865348816	0.12746858596801758	0.10486426949501038	255	557	7257	1019
GSE189357	TD8	pctpos	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	0.05411255359649658	0.08976660668849945	0.02301226370036602	462	557	7257	1019
GSE189357	TD8	pctpos	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	0.05411255359649658	0.08976660668849945	0.019016122445464134	462	557	7257	1019
GSE189357	TD8	pctpos	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	0.0043290043249726295	0.0	0.07179275155067444	462	557	7257	1019
GSE189357	TD8	pctpos	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	0.0	0.0	0.07179275155067444	462	557	7257	1019
GSE189357	TD8	pctpos	LGALS9_CD45	LGALS9	PTPRC	0.0	0.0	0.0	False	False	False	0.06060606241226196	0.0807899460196495	0.8149372935295105	462	557	7257	1019
GSE189357	TD8	pctpos	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	0.06060606241226196	0.0807899460196495	0.11809287220239639	462	557	7257	1019
GSE189357	TD8	pctpos	LGALS9_CD44	LGALS9	CD44	0.0	0.0	0.0	False	False	False	0.06060606241226196	0.0807899460196495	0.5932203531265259	462	557	7257	1019
GSE189357	TD8	pctpos	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	0.5714285969734192	0.06104129180312157	0.06931238621473312	462	557	7257	1019
GSE189357	TD8	pctpos	CDH1_KLRG1	CDH1	KLRG1	0.002509181545347179	0.0	0.002509181545347179	True	True	False	0.5714285969734192	0.06104129180312157	0.10513986647129059	462	557	7257	1019
GSE189357	TD8	pctpos	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.2283691763723062	0.0	0.2283691763723062	True	True	False	0.6017315983772278	0.08258527517318726	0.21592944860458374	462	557	7257	1019
GSE189357	TD8	pctpos	HLA-A_CD8A	HLA-A	CD8A	0.37765907223583123	0.3894323038053529	-0.011773231569521647	True	True	True	0.9285714030265808	0.818671464920044	0.2084883600473404	462	557	7257	1019
GSE189357	TD8	pctpos	HLA-B_CD8A	HLA-B	CD8A	0.4230585034809117	0.4094807798807052	0.013577723600206482	True	True	True	0.9610389471054077	0.8420107960700989	0.2084883600473404	462	557	7257	1019
GSE189357	TD8	pctpos	HLA-C_CD8A	HLA-C	CD8A	0.33661974527495425	0.36669136456242124	-0.03007161928746699	True	True	True	0.9134199023246765	0.7827647924423218	0.2084883600473404	462	557	7257	1019
GSE189357	TD8	pctpos	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0016292808230025562	0.00012404740234851205	0.001505233420654044	True	True	True	0.4848484992980957	0.12746858596801758	0.10486426949501038	462	557	7257	1019
GSE189357	TD8	median	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	0.05411255359649658	0.08976660668849945	0.02301226370036602	462	557	7257	1019
GSE189357	TD8	median	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	0.05411255359649658	0.08976660668849945	0.019016122445464134	462	557	7257	1019
GSE189357	TD8	median	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	0.0043290043249726295	0.0	0.07179275155067444	462	557	7257	1019
GSE189357	TD8	median	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	0.0	0.0	0.07179275155067444	462	557	7257	1019
GSE189357	TD8	median	LGALS9_CD45	LGALS9	PTPRC	0.0	0.0	0.0	False	False	False	0.06060606241226196	0.0807899460196495	0.8149372935295105	462	557	7257	1019
GSE189357	TD8	median	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	0.06060606241226196	0.0807899460196495	0.11809287220239639	462	557	7257	1019
GSE189357	TD8	median	LGALS9_CD44	LGALS9	CD44	0.0	0.0	0.0	False	False	False	0.06060606241226196	0.0807899460196495	0.5932203531265259	462	557	7257	1019
GSE189357	TD8	median	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	0.5714285969734192	0.06104129180312157	0.06931238621473312	462	557	7257	1019
GSE189357	TD8	median	CDH1_KLRG1	CDH1	KLRG1	0.002509181545347179	0.0	0.002509181545347179	True	True	False	0.5714285969734192	0.06104129180312157	0.10513986647129059	462	557	7257	1019
GSE189357	TD8	median	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.2283691763723062	0.0	0.2283691763723062	True	True	False	0.6017315983772278	0.08258527517318726	0.21592944860458374	462	557	7257	1019
GSE189357	TD8	median	HLA-A_CD8A	HLA-A	CD8A	0.37765907223583123	0.3894323038053529	-0.011773231569521647	True	True	True	0.9285714030265808	0.818671464920044	0.2084883600473404	462	557	7257	1019
