layer	grid	imputation	method	nhej_panel	immune_panel	n_nhej	n_immune	n	n_low	n_high	pattern_effect	pattern_p_two	pattern_p_one	nhej_effect	nhej_p_two	nhej_p_one	immune_effect	immune_p_two	immune_p_one	full_match	worse_arm_p	effect_kind	approx
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	IRF3+HLA-A	2	2	77			-0.13432148161399918	0.24415083420436595	0.12207541710218298	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.1303196899251546	0.25861457768355023	0.12930728884177511	True	0.43741584826651386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	IRF3+HLA-B	2	2	77			-0.08366714450422927	0.46941106593108817	0.23470553296554408	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.07675735128013235	0.5070064134791072	0.2535032067395536	True	0.43741584826651386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	IRF3+HLA-C	2	2	77			-0.09112898344489356	0.4305702629546384	0.2152851314773192	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.05690564824628391	0.6230189627569637	0.31150948137848183	True	0.43741584826651386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	HLA-A+HLA-B	2	2	77			-0.055974277181827514	0.6287280816017777	0.31436404080088887	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.022479451105169447	0.8461332260239759	0.42306661301198795	True	0.43741584826651386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	HLA-A+HLA-C	2	2	77			-0.0392657786529608	0.7345713666977414	0.3672856833488707	0.018248543071301856	0.8748316965330277	0.43741584826651386	0.03435202832556933	0.7667757723689431	0.6166121138155285	False	0.6166121138155285	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	HLA-B+HLA-C	2	2	77			0.018439795142051896	0.8735306463736808	0.5632346768131595	0.018248543071301856	0.8748316965330277	0.43741584826651386	0.11508414202630372	0.3189305875329308	0.8405347062335347	False	0.8405347062335347	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	STING1+TBK1+IRF3	2	3	77			-0.16230383173936935	0.15845539573571546	0.07922769786785773	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.25542168222612605	0.024962310706283845	0.012481155353141923	True	0.43741584826651386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	STING1+TBK1+HLA-A	2	3	77			-0.13426398656707833	0.2443546159537914	0.1221773079768957	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.1827675796322087	0.11161416021935565	0.055807080109677824	True	0.43741584826651386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	STING1+TBK1+HLA-B	2	3	77			-0.1158220275772373	0.3158167447910734	0.1579083723955367	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.10311348861576085	0.37217880507557566	0.18608940253778783	True	0.43741584826651386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	STING1+TBK1+HLA-C	2	3	77			-0.13389958257908913	0.2456489068754638	0.1228244534377319	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.13512373383645085	0.24131957822025835	0.12065978911012917	True	0.43741584826651386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	STING1+IRF3+HLA-A	2	3	77			-0.15083776087948045	0.19038095228491952	0.09519047614245976	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.1414994879047387	0.21962296003182294	0.10981148001591147	True	0.43741584826651386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	STING1+IRF3+HLA-B	2	3	77			-0.10662241849099403	0.3560388459279706	0.1780194229639853	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.10076894673806576	0.38320652514275066	0.19160326257137533	True	0.43741584826651386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	STING1+IRF3+HLA-C	2	3	77			-0.11151885700169067	0.3342522563744128	0.1671261281872064	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.08415499634380919	0.46681507692160223	0.23340753846080112	True	0.43741584826651386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	STING1+HLA-A+HLA-B	2	3	77			-0.10320260704473395	0.3717634696831661	0.18588173484158305	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.06497154859359956	0.5745306281222752	0.2872653140611376	True	0.43741584826651386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	STING1+HLA-A+HLA-C	2	3	77			-0.09818628282288464	0.3955785680192648	0.1977892840096324	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.060413112908431536	0.6017196603543981	0.30085983017719903	True	0.43741584826651386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	STING1+HLA-B+HLA-C	2	3	77			-0.0633815898739134	0.5839491820872085	0.29197459104360424	0.018248543071301856	0.8748316965330277	0.43741584826651386	0.026127757901991143	0.8215447425831967	0.5892276287084017	False	0.5892276287084017	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	TBK1+IRF3+HLA-A	2	3	77			-0.13736868541884942	0.2335174965639324	0.1167587482819662	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.17279148919564385	0.1328990116510449	0.06644950582552245	True	0.43741584826651386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	TBK1+IRF3+HLA-B	2	3	77			-0.09489400323283387	0.4116881379219358	0.2058440689609679	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.13217675905580956	0.25183177368297976	0.12591588684148988	True	0.43741584826651386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	TBK1+IRF3+HLA-C	2	3	77			-0.10857918138511621	0.34722918411676795	0.17361459205838398	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.11549240564678608	0.31720530857488444	0.15860265428744222	True	0.43741584826651386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	TBK1+HLA-A+HLA-B	2	3	77			-0.06748551677415261	0.5597839250528587	0.27989196252642934	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.07775139190511096	0.5015042180207686	0.2507521090103843	True	0.43741584826651386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	TBK1+HLA-A+HLA-C	2	3	77			-0.0724817350618544	0.531022198301497	0.2655110991507485	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.026920033262587573	0.8162268134032009	0.40811340670160046	True	0.43741584826651386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	TBK1+HLA-B+HLA-C	2	3	77			-0.02615491322152173	0.8213623354990879	0.41068116774954394	0.018248543071301856	0.8748316965330277	0.43741584826651386	0.04628871669635216	0.6893387641555607	0.6553306179222196	False	0.6553306179222196	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	IRF3+HLA-A+HLA-B	2	3	77			-0.0801618449144793	0.4882916872571968	0.2441458436285984	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.07486174788209345	0.5175844136398331	0.25879220681991655	True	0.43741584826651386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	IRF3+HLA-A+HLA-C	2	3	77			-0.09741929449326178	0.3992978033859209	0.19964890169296046	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.04854691590274297	0.6750136634299353	0.33750683171496765	True	0.43741584826651386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	IRF3+HLA-B+HLA-C	2	3	77			-0.039834856554624244	0.7308698537563535	0.36543492687817675	0.018248543071301856	0.8748316965330277	0.43741584826651386	0.013824693829121857	0.9050118088854406	0.5474940955572797	False	0.5474940955572797	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	HLA-A+HLA-B+HLA-C	2	3	77			-0.009684863804118276	0.9333774572056034	0.4666887286028017	0.018248543071301856	0.8748316965330277	0.43741584826651386	0.07089906157392711	0.5400531175495425	0.7299734412252288	False	0.7299734412252288	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	STING1+TBK1+IRF3+HLA-A	2	4	77			-0.14669015245485253	0.20300167791552165	0.10150083895776082	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.20696648522689565	0.07091405814538645	0.03545702907269323	True	0.43741584826651386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	STING1+TBK1+IRF3+HLA-B	2	4	77			-0.11747941512242205	0.3088942102510561	0.15444710512552806	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.14239178813637868	0.21669959461500438	0.10834979730750219	True	0.43741584826651386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	STING1+TBK1+IRF3+HLA-C	2	4	77			-0.13005386943097638	0.2595955208783537	0.12979776043917685	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.1528581067225623	0.18444259444381067	0.09222129722190534	True	0.43741584826651386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	STING1+TBK1+HLA-A+HLA-B	2	4	77			-0.11188971090327281	0.3326372068947186	0.1663186034473593	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.10066630593545778	0.38369374076466073	0.19184687038233036	True	0.43741584826651386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	STING1+TBK1+HLA-A+HLA-C	2	4	77			-0.11286383482773772	0.3284185132154924	0.1642092566077462	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.15068932558414258	0.1908226221108493	0.09541131105542465	True	0.43741584826651386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	STING1+TBK1+HLA-B+HLA-C	2	4	77			-0.0887365848305322	0.4428199416012353	0.22140997080061764	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.051776634367470833	0.6547256314418043	0.32736281572090214	True	0.43741584826651386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	STING1+IRF3+HLA-A+HLA-B	2	4	77			-0.11579141839162903	0.3159455239290097	0.15797276196450485	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.08347242795456442	0.47044938388051255	0.23522469194025628	True	0.43741584826651386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	STING1+IRF3+HLA-A+HLA-C	2	4	77			-0.12273841991426154	0.28758423968348845	0.14379211984174423	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.08110160144570298	0.4831908485763347	0.24159542428816735	True	0.43741584826651386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	STING1+IRF3+HLA-B+HLA-C	2	4	77			-0.08847797547917867	0.4441556759403013	0.22207783797015065	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.0132151716191918	0.9091816005323554	0.4545908002661777	True	0.4545908002661777	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	STING1+HLA-A+HLA-B+HLA-C	2	4	77			-0.0797356561847015	0.4906143089005715	0.24530715445028575	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.003689316052102583	0.9745962965675686	0.4872981482837843	True	0.4872981482837843	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	TBK1+IRF3+HLA-A+HLA-B	2	4	77			-0.10053600278166916	0.38431279911606664	0.19215639955803332	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.13344466783112177	0.24727127462802095	0.12363563731401048	True	0.43741584826651386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	TBK1+IRF3+HLA-A+HLA-C	2	4	77			-0.10892304810448251	0.3456952022247036	0.1728476011123518	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.13000095557851912	0.25979108691943814	0.12989554345971907	True	0.43741584826651386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	TBK1+IRF3+HLA-B+HLA-C	2	4	77			-0.06035993272067438	0.6020401864488919	0.30102009322444595	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.046465774026804296	0.6882115523468327	0.34410577617341637	True	0.43741584826651386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	TBK1+HLA-A+HLA-B+HLA-C	2	4	77			-0.04446213567506278	0.7010065106360152	0.3505032553180076	0.018248543071301856	0.8748316965330277	0.43741584826651386	0.03397341711509259	0.7692744206971123	0.6153627896514439	False	0.6153627896514439	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	IRF3+HLA-A+HLA-B+HLA-C	2	4	77			-0.056907441999446765	0.6230079886577502	0.3115039943288751	0.018248543071301856	0.8748316965330277	0.43741584826651386	0.019071087999535767	0.8692384819202977	0.5653807590398512	False	0.5653807590398512	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	STING1+TBK1+IRF3+HLA-A+HLA-B	2	5	77			-0.11174133100382128	0.33328280009931655	0.16664140004965827	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.13493758554290908	0.24197449385126701	0.12098724692563351	True	0.43741584826651386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	STING1+TBK1+IRF3+HLA-A+HLA-C	2	5	77			-0.12461466701813823	0.2802226171176919	0.14011130855884596	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.14048560840658153	0.2229781763525868	0.1114890881762934	True	0.43741584826651386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	STING1+TBK1+IRF3+HLA-B+HLA-C	2	5	77			-0.104119514151868	0.3675066076119998	0.1837533038059999	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.08117692991870104	0.4827832093815159	0.24139160469075796	True	0.43741584826651386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	STING1+TBK1+HLA-A+HLA-B+HLA-C	2	5	77			-0.08959947731069688	0.4383793651327259	0.21918968256636295	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.03743422757701567	0.7465252072998482	0.3732626036499241	True	0.43741584826651386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	STING1+IRF3+HLA-A+HLA-B+HLA-C	2	5	77			-0.08753202151861471	0.449060741107731	0.2245303705538655	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.006577679168647278	0.9547240880791112	0.4773620440395556	True	0.4773620440395556	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	TBK1+IRF3+HLA-A+HLA-B+HLA-C	2	5	77			-0.06677516144891668	0.5639325215903158	0.2819662607951579	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.04775917105148319	0.6799980256937947	0.3399990128468974	True	0.43741584826651386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC5	STING1+TBK1+IRF3+HLA-A+HLA-B+HLA-C	2	6	77			-0.0957638074519838	0.40739542994541417	0.20369771497270708	0.018248543071301856	0.8748316965330277	0.43741584826651386	-0.06068988356389108	0.6000527353395605	0.30002636766978025	True	0.43741584826651386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC6	STING1	2	1	77			-0.11769826646495747	0.3079875207917319	0.15399376039586596	-0.054791503995004806	0.6360096826805228	0.6819951586597386	-0.19503879793866616	0.08916260448938917	0.04458130224469459	False	0.6819951586597386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC6	TBK1	2	1	77			-0.09481036888628752	0.4121022759705313	0.20605113798526564	-0.054791503995004806	0.6360096826805228	0.6819951586597386	-0.18288276886242988	0.11138479258533646	0.05569239629266823	False	0.6819951586597386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC6	IRF3	2	1	77			-0.1274494139871211	0.2693401482210923	0.13467007411054616	-0.054791503995004806	0.6360096826805228	0.6819951586597386	-0.12759918182128224	0.2687732118907734	0.1343866059453867	False	0.6819951586597386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC6	HLA-A	2	1	77			-0.05603654153877587	0.6283457292527873	0.31417286462639366	-0.054791503995004806	0.6360096826805228	0.6819951586597386	-0.0807776146009324	0.48494618528718236	0.24247309264359118	False	0.6819951586597386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC6	HLA-B	2	1	77			0.05998289868317878	0.6043147942678828	0.6978426028660586	-0.054791503995004806	0.6360096826805228	0.6819951586597386	0.05201946216230862	0.6532100872579975	0.6733949563710013	False	0.6819951586597386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC6	HLA-C	2	1	77			0.05622202924589305	0.6272072674366617	0.6863963662816692	-0.054791503995004806	0.6360096826805228	0.6819951586597386	0.07372828061518737	0.5239625086732481	0.738018745663376	False	0.738018745663376	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC6	STING1+TBK1	2	2	77			-0.11745835584102332	0.30898154883028695	0.15449077441514347	-0.054791503995004806	0.6360096826805228	0.6819951586597386	-0.20706846631380446	0.07077208388188977	0.035386041940944885	False	0.6819951586597386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC6	STING1+IRF3	2	2	77			-0.10998969423888112	0.34096389211810435	0.17048194605905218	-0.054791503995004806	0.6360096826805228	0.6819951586597386	-0.19509640774586326	0.08906631848618227	0.04453315924309113	False	0.6819951586597386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC6	STING1+HLA-A	2	2	77			-0.08911274952970266	0.4408810497798656	0.2204405248899328	-0.054791503995004806	0.6360096826805228	0.6819951586597386	-0.16032488037563658	0.16366136518168992	0.08183068259084496	False	0.6819951586597386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC6	STING1+HLA-B	2	2	77			-0.031520626378901476	0.7855174944287878	0.3927587472143939	-0.054791503995004806	0.6360096826805228	0.6819951586597386	-0.0349832488246535	0.7626153167348927	0.38130765836744634	False	0.6819951586597386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC6	STING1+HLA-C	2	2	77			-0.0448681149451811	0.6984071211641604	0.3492035605820802	-0.054791503995004806	0.6360096826805228	0.6819951586597386	-0.04853197293585718	0.6751080842796056	0.3375540421398028	False	0.6819951586597386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC6	TBK1+IRF3	2	2	77			-0.12200613527445023	0.29049179656266594	0.14524589828133297	-0.054791503995004806	0.6360096826805228	0.6819951586597386	-0.19269347598575076	0.09315267982159095	0.046576339910795475	False	0.6819951586597386	rho	True
protein	core_subsets	complete	partial_wes	PRKDC+XRCC6	TBK1+HLA-A	2	2	77			-0.07791748353735177	0.5005879011394481	0.25029395056972403	-0.054791503995004806	0.6360096826805228	0.6819951586597386	-0.18966749845973102	0.09850664454478655	0.04925332227239328	False	0.6819951586597386	rho	True
