gene	stat_low_vs_high
SPINK13	-1.6276717612859122
LRRC29	-1.6276973866064683
ANKFY1	-1.62791088482847
FGGY	-1.6279790540621502
EGF	-1.6280364936605154
ZNF417	-1.6286262531776894
LRRC66	-1.6303582348232393
RTN1	-1.6305518441338347
RELN	-1.630653520133701
ZNF594	-1.631825250090782
ATF3	-1.6319033363913686
OLIG1	-1.6325629495927139
MTF1	-1.6327486706384882
PIGC	-1.6328158417639689
JDP2	-1.6330714916076887
OTUD5	-1.633675778624534
USP21	-1.6345278723776187
MPG	-1.6345627791106285
ZNF839	-1.6352843077825252
RANBP17	-1.635973266809289
GOLPH3L	-1.636360689893947
C6ORF223	-1.6367495080301464
C19ORF25	-1.636847271127548
ATP6V1G2	-1.6376455720355925
CHTF18	-1.6376876890119314
RAMP2-AS1	-1.6384787512374277
CCS	-1.6392658182880802
ADCK2	-1.639568090856399
SMARCE1	-1.6396829957698662
GLB1L2	-1.639861759842848
SCAF8	-1.639951576863242
VPS41	-1.6408674250278286
DDR1	-1.641134773751139
AGFG2	-1.6412132767130443
SOGA3	-1.6414336725076555
NDUFC2	-1.6416068651022857
KHSRP	-1.6418347647819271
FAM133B	-1.641853648968575
SLC26A5	-1.642291735302817
MTDH	-1.6425240669565087
TRIM72	-1.6428079439479113
NPC2	-1.642908486013344
FAM149A	-1.6429562143228797
PCDHA12	-1.643158928538119
SPINK5	-1.643738567510925
MARK2	-1.64393043432104
NSUN4	-1.643968108603607
HSBP1	-1.6441785176249988
CREB3L1	-1.6444447465739165
RSRP1	-1.644900296392349
DUOX1	-1.6450456270858755
ZNF579	-1.6452976385301963
PEX26	-1.646047931614189
EIF2B4	-1.6466472179519376
NEMF	-1.64699127834777
ASTN1	-1.6472775857627528
RNF180	-1.6474065845174037
HABP2	-1.6477036219481997
TTBK1	-1.64774034925288
TOP2A	-1.6479259983005212
SCD5	-1.648527601879857
RNF111	-1.649012853213302
CABP4	-1.6491036107647599
KLHL42	-1.6493075708714375
CCNE2	-1.6498802466383184
TMEM222	-1.6502502202399119
SPNS1	-1.650529810101045
N4BP3	-1.6507350856408307
ZC3H14	-1.6510753718790208
FNDC5	-1.6515808903104792
CSNK2A1	-1.6519317089427847
AP1G1	-1.6520249905700521
FBXL18	-1.6522838307654002
SOCS6	-1.6526227376881217
LITAF	-1.652906095416812
GLIS2	-1.653116072421091
GPR62	-1.6531325482854153
GDF5	-1.6536273020187624
SHB	-1.6541190336743932
RAB3GAP1	-1.654430037926335
NPIPB15	-1.6545953665246735
PURA	-1.6547029133398234
CEACAM1	-1.6550000069168582
TOM1L2	-1.6551427620946364
USP48	-1.6554153826666405
SLC34A3	-1.655869449686059
EPHA8	-1.6558734754127906
EEA1	-1.6561847064052355
CELSR3	-1.6565294841014402
PSD2	-1.6566153685022875
FLRT1	-1.657181739728783
NEK8	-1.6574812415279228
DMPK	-1.658045143061054
RNF185	-1.6580684407987714
CAT	-1.6587181518526202
RAB9B	-1.6587505032281118
LTBP3	-1.6599669079158301
TGS1	-1.6601467555611624
PARK7	-1.6608323733794876
C7ORF50	-1.6612238112585846
GCDH	-1.6612445325180611
ATXN7L3B	-1.661619557339457
HAGLROS	-1.6621540172095621
XPO1	-1.662750248291166
ZNF621	-1.6629988726209226
ZBTB48	-1.6631758790200135
ELAVL1	-1.6632769399497505
SLC6A17	-1.6634931239313908
SZT2	-1.6641947076691832
EXT2	-1.6646719334721296
AC092171.4	-1.6655067989382515
CPLX2	-1.665610703234742
LONP1	-1.6661756148011282
HNRNPH2	-1.6665328528433536
GSK3A	-1.6675412821977564
NOP56	-1.6678056860821187
TRMT2B	-1.668132245879652
BET1L	-1.6683443121542494
IRAK1BP1	-1.668528909971045
RBX1	-1.6685457032797633
GTPBP8	-1.6690202674036616
PRTG	-1.6692432265454678
PSMD12	-1.6693544600198391
SRRM3	-1.6695569186387413
PLGLB2	-1.6696054333505372
ZNF625	-1.6698589875327572
OLFM1	-1.6703441372168788
SMOC1	-1.6703887957330694
USP8	-1.6704058409869125
ATG4D	-1.670643651775861
KIAA1328	-1.670866193463381
BAALC	-1.6713570029157978
GALNT12	-1.6715029926061662
RIC3	-1.6719416778172191
ZDHHC4	-1.6719815025037414
DRD2	-1.672582936650452
TMEM209	-1.6727042245505155
SRRM5	-1.6728454277153262
TFCP2	-1.6731468617507226
POM121	-1.6731641548234923
ASPRV1	-1.6738900187893468
GGPS1	-1.6739308595116626
RNF165	-1.6739636303993581
PRPH	-1.6745960918324985
SLC4A2	-1.6751386391387741
COCH	-1.675231637490412
CA8	-1.6753011702365828
LY6G5C	-1.6754240546921064
C15ORF61	-1.6755752101584949
DNAJC28	-1.6757797129549417
GATM	-1.6760405728393641
LNX1	-1.6764854174983623
BMPR1A	-1.676949463958854
SH3YL1	-1.6771284555317618
SPOCK3	-1.6771716955915634
AMER1	-1.6772125950455854
RPS6KA1	-1.677357806538311
EXOC6	-1.6777383621536832
AP4M1	-1.678607993007053
ACTL6B	-1.6786536976301
CCNJL	-1.679059035652169
ING5	-1.6793739625806072
IL37	-1.6795783664404933
PTP4A1	-1.6795993599818393
NPHP4	-1.6799814763527139
ZNF654	-1.6806307943999355
GOLGA8A	-1.6809514236270329
MCM9	-1.681101730487006
CTDSPL	-1.681133070484335
POLR3F	-1.6811584751688358
EXOC3	-1.6814012827014462
COQ9	-1.6818574827763741
FAM8A1	-1.6832338125994426
HACE1	-1.6832401619722384
DFFB	-1.6834088400890834
MACC1	-1.6837141775400184
KIAA0232	-1.6840918931172542
ZNF385B	-1.684366257436317
SYNDIG1L	-1.685603573293851
TEX261	-1.6856066038767137
KDM1B	-1.6858314537485908
CLDN18	-1.6861887412655414
CHST14	-1.6876246934766523
WRAP73	-1.6878929551052566
MTUS2	-1.6880778282761661
SPTBN5	-1.688135086387608
C1QL2	-1.6886428216212288
ZNF346	-1.688806403550133
FBXO25	-1.6891933031296416
SMPD1	-1.6896313925070514
AMY2B	-1.6897284127317025
NDUFB2	-1.6900792730908014
MAML1	-1.69041661025458
MAPK7	-1.690445248462639
PDSS2	-1.6914072099763944
CABLES2	-1.6918051003990258
ATL1	-1.6922570055723294
SPATA7	-1.6930135894350695
ZSCAN2	-1.6934406539211477
ALG5	-1.6936058605515623
MAP1S	-1.694985096603487
LINC01413	-1.6955477835338795
HTR3A	-1.6956804856391843
CRACR2B	-1.695715018610448
SYNE4	-1.6960831570211228
MPZL1	-1.6963536669372707
SPAG9	-1.696820354391264
CWC25	-1.6969968666986426
DHRS7	-1.6975881498881218
MAOA	-1.6981458319272356
NIPAL1	-1.6982256004164964
HMGCS1	-1.698940094914722
CEP95	-1.699672018475927
PHF6	-1.7007025539288687
H2AFX	-1.700765163748801
UST	-1.700824225903507
ALDH6A1	-1.700895199250112
ZDHHC13	-1.7010853093516427
CDH26	-1.7012208764447514
PAXIP1-AS1	-1.7012798327794592
PLEKHG4B	-1.701513727204266
SESN2	-1.7016301745344191
ZBTB20	-1.701655833196652
BCLAF1	-1.7019936503283468
ERBB3	-1.7023846597042156
RYBP	-1.7024159305573252
NEK9	-1.7025888927157444
TMEM161A	-1.7037891930704716
PCYOX1	-1.7040334771908976
SCAMP3	-1.7040703035477447
SCRIB	-1.704851898939739
ZNF484	-1.7049385760462101
WAC	-1.7051271607654832
KIF26A	-1.7053031308643856
ZFP36L1	-1.705416253339423
TOP3B	-1.7057386721410113
GGA3	-1.706137675437696
PROSER1	-1.7061894610665582
VPS13C	-1.706435094407156
PAM	-1.7066546193216003
C1ORF43	-1.706990604000801
CTSE	-1.7070771163055751
SLITRK2	-1.7072883205638036
CCDC107	-1.7082202433579075
MAZ	-1.7084477926168506
DPP6	-1.7088504318374609
PRKG2	-1.7090436143097998
PPP1R14D	-1.7095049663065334
BLVRA	-1.7096247649217533
F11	-1.7097671383549362
VSTM2B	-1.7098528190154207
NXT2	-1.7102586269798692
SPRED2	-1.7103163415285874
MAP10	-1.7104754477582462
CEP68	-1.710767135891757
ZNF799	-1.7108784435120912
NDST4	-1.711423858569273
SMG5	-1.7117392579676742
SLC10A5	-1.7124480296992686
TMEM185B	-1.7131195928346903
DCAKD	-1.7133248571213187
AGPAT3	-1.7133249874102547
SCML1	-1.7137877064380234
TIGD2	-1.7138254937500859
UPF3B	-1.713886815679197
ATP13A4	-1.7151223157174245
CEP44	-1.715876690340428
LGALSL	-1.7161598871334653
ZFYVE19	-1.7165146566234308
DECR2	-1.7165579948178398
FAM189B	-1.7168565000409006
C1ORF131	-1.7168840894135846
GALNT11	-1.7170566085392245
PRRC1	-1.7171700089546555
KCNB2	-1.7172074082023387
RNF139	-1.7177042373698148
SDR42E1	-1.7179629835587085
AGR3	-1.7180016685889166
KRT20	-1.7181487500212516
GEMIN2	-1.7182194962846142
RNF13	-1.71822693043584
ARRDC3	-1.71920528554692
SLC25A14	-1.7193006554565367
ELK4	-1.719672223677667
KISS1R	-1.719750892123429
LINC00638	-1.7199619579884688
ZSWIM5	-1.7212082127291348
EYA3	-1.7212264373098343
IGSF21	-1.721347958070928
DCLK1	-1.7216562910664897
KAT6B	-1.721681822707768
DNAJB2	-1.7218539451371977
SRSF10	-1.7221345777433699
LIN9	-1.722179116904059
DYRK1B	-1.7224216747113823
CLIC5	-1.7227567845096898
PAPPA	-1.7231047116087232
PMVK	-1.7233256287709824
CCDC115	-1.7240166922001923
NPPC	-1.724133367014982
DHRS12	-1.724357026440865
DDX52	-1.7246312893150937
CYP4Z1	-1.7256042030642524
C5ORF63	-1.7260377574973893
CD47	-1.7260696781696525
ZNF48	-1.727000655179503
POP7	-1.7271206205672531
UNC80	-1.7273677015362434
MCF2	-1.7278458787767965
IDS	-1.7279566999888623
HDX	-1.7280932695979183
PLEKHG5	-1.7284603206350584
ETV1	-1.728566796520708
MAGEF1	-1.72867008401669
ZFX	-1.7290561687310992
C2CD2	-1.7301420194554813
MKS1	-1.730319235305542
SENP7	-1.7306461170962482
ACVR2B	-1.7314566612466817
ARHGEF7	-1.731559571168338
SRSF6	-1.7318108141789639
ARMC6	-1.7320306939687442
NGB	-1.7327282964055453
MED17	-1.7332063174847938
FASTKD1	-1.7338396172435084
SNAP91	-1.7338605770466307
SCAI	-1.7341945154142095
BBS7	-1.7345461175793049
ZNF148	-1.734608831961898
PLPP6	-1.7348491143493467
OAZ3	-1.7349676609392832
ZNF8	-1.7349697399186776
DTD2	-1.7350461662340166
MTMR7	-1.7351864201021472
AMZ2	-1.7352671278265863
SLC12A4	-1.7355585128570605
SSNA1	-1.7356222584592063
DLGAP4	-1.7358630930638534
KCTD6	-1.736038539676097
MAFG	-1.7366971866672058
MMP15	-1.736729653982981
ARAF	-1.736983142759788
ZNF282	-1.737005702210805
ZNF75A	-1.737227661529771
DCAF4L1	-1.7374209629647486
RANBP2	-1.7379690300413049
RHEB	-1.737994311519239
FARP2	-1.7385774059943628
KHDRBS2	-1.7393032792558145
BCO1	-1.7393802608315423
SMIM17	-1.7398302469927835
FAM200A	-1.7398859429481917
DCAF4	-1.7399762729719759
PLCH1	-1.740151471032061
JAKMIP3	-1.7406023201017986
PTRHD1	-1.7416816586196098
RIC8B	-1.7420919442536742
GALNT18	-1.7421082460400743
IFT57	-1.7421458070328022
CES2	-1.7424617618884437
SEPHS2	-1.7429605827587002
RIPPLY2	-1.7430849290712713
PRKAA1	-1.7431924870799922
ZNF707	-1.7432269612222926
NDUFB7	-1.7432761883826988
JMJD4	-1.743317613502974
LSMEM1	-1.7436379747460238
VPS52	-1.743676575198334
AIFM1	-1.7437781775655323
ASTN2	-1.7439038270646094
FGF20	-1.7448263729412044
SMAD2	-1.744945551345897
SGF29	-1.7455229266842893
BOD1	-1.7462483240219875
SIN3B	-1.7464014437613657
ZNF112	-1.7465583376672191
GARNL3	-1.7466288841514246
SMAD9	-1.746950227205123
AVL9	-1.7470380363902633
TESC	-1.7480745527343728
CLEC18A	-1.7482672650513276
MAN1C1	-1.7483837708138852
STK33	-1.7486174034193134
KCNQ3	-1.7498496100789886
SHROOM3	-1.7502011330278682
COPS7B	-1.7503172506059808
C1ORF159	-1.750772519038793
GNB5	-1.7508387209214151
ZRSR2	-1.7515751329168634
MPPED1	-1.7517269500868609
IGF2	-1.7517541670758292
KLF9	-1.7519038175643449
PGBD2	-1.7523357307981795
TMEM131	-1.7528396735776703
C12ORF76	-1.7530578436257334
ING1	-1.7532510120562865
DNAH14	-1.753318491309118
DNAJC25	-1.7538574655793226
PLA2G4A	-1.753896879527625
SCARB2	-1.7540955423641735
ZNF709	-1.754182808369072
SLC4A5	-1.754676579177191
KLC4	-1.7548975775954907
PIAS3	-1.7552526876313992
SOCS5	-1.7554133011969528
GPRASP1	-1.7555525475761942
MESP2	-1.7557274643918592
AP000253.1	-1.7557872704852273
DDB2	-1.755819754270681
LINC00629	-1.7565574708870781
KIF5C	-1.7569675521387624
TAZ	-1.757563752372416
TMEM61	-1.7576429083039689
NSMCE4A	-1.7586326699999761
NRSN1	-1.7586888942748724
MCAT	-1.75883624109612
KCNC2	-1.7591249642819993
PRPF39	-1.7591971442872416
PRH1	-1.7594161237229222
TADA1	-1.7595511395395387
GON4L	-1.760101036911299
TRRAP	-1.7606635241031674
ZNF106	-1.7607166197566306
LINC00958	-1.7613741591959602
ZC3H10	-1.7615190852984175
ZHX1	-1.7623122855565485
IPO8	-1.7623549334138098
TSPAN12	-1.7624778177679175
PMF1	-1.762480983413834
ADO	-1.763131569618593
SRP54	-1.7632966063159121
ATG2B	-1.7635187527882648
NBPF1	-1.7636309633454785
PRNCR1	-1.7636814956488327
ATP2C1	-1.7638838446881095
TMEM229A	-1.7641113793682968
GRP	-1.7644185033527446
MDM1	-1.7648097357727255
TMEM248	-1.7648241771717805
MCU	-1.7648574104036703
LINC00342	-1.7650165292979039
RFX7	-1.765694761814543
LMO1	-1.7660310326788735
MAPKAPK5-AS1	-1.7661142378671872
KMT2E	-1.7664380940145785
PKD1	-1.7667238219705268
ADNP	-1.767486318983873
ZNF737	-1.7681534650374566
RPS6KA6	-1.7681678281409399
SMARCAD1	-1.7683491773289186
PDHX	-1.7690187826599402
CNTNAP2	-1.769052583164705
CNGA1	-1.7692922236869335
FAM118B	-1.7695094182567421
SYT16	-1.769703119386353
CHIC1	-1.7704213112950828
WLS	-1.7712219701459535
ZFYVE1	-1.7712555738660487
JTB	-1.7712871943279305
NDE1	-1.7713985782322026
NFX1	-1.7723505532469976
SYT6	-1.7723725606655882
PAIP2B	-1.7725142026691996
HIP1	-1.7726486716491976
MLEC	-1.772683405429435
ZBTB5	-1.7732238251364547
MID1	-1.773603235613136
UBE2G2	-1.7737238656245244
NUP62CL	-1.7737484503596408
ASGR2	-1.7740458040898646
CDC42	-1.7741760645076199
GALNT7	-1.7745041196871725
DHX9	-1.774530940474663
GTF3C5	-1.7746871252708425
TXLNA	-1.7747503609374558
PCLO	-1.7758871305954207
SHISA4	-1.7762044129603782
STARD3NL	-1.7762551304949437
ZNF140	-1.7766774298432075
IDE	-1.7769095637211711
SIAE	-1.7770136136091232
COX11	-1.7780736341647143
ARHGAP8	-1.778092802536075
EPM2AIP1	-1.7788829599656035
PIPOX	-1.7793792306757874
CNOT8	-1.780152431525386
TMEM241	-1.7802066790400692
LINC01579	-1.7804799693401634
SUOX	-1.7809598583938744
DYNLT3	-1.7812554122329856
ZNF576	-1.781273662532432
GGA1	-1.7813181331854595
PPP1R10	-1.7813861056875924
CRABP1	-1.782962344325056
AC123023.1	-1.7833425913276706
USP20	-1.7835941415061125
RAD51AP2	-1.7840855461979732
ZNF212	-1.784381586918639
RBM10	-1.7859296062344248
NCALD	-1.7862016336415387
FAM76A	-1.7862783599831662
TECTA	-1.7868014435017892
OXLD1	-1.786887211768517
GSTCD	-1.7869555283841931
GLUD2	-1.78756976078991
CCDC84	-1.7878847103426905
ATOH7	-1.7880682670954104
TPM1	-1.788277822030513
FASN	-1.7889334946031674
HYLS1	-1.7890111781433617
SLC30A8	-1.7897921770056147
ZFP41	-1.7902338700319618
PRDM2	-1.7904082743605563
SCN8A	-1.7905145510207978
CPA2	-1.7911265510892482
PTPDC1	-1.7919109999364617
HMGN5	-1.7923943453103068
EMC2	-1.7924622974103592
CRISPLD2	-1.7924802663020103
FOXP1	-1.7925040637642233
WDR26	-1.7925756400181725
NIPSNAP1	-1.7935096180195875
FRS2	-1.79370277805667
TMEM132D	-1.793737064711961
SMIM22	-1.793985922337548
DSTN	-1.7947390470546658
CEACAM5	-1.7953122972290902
FAM160A1	-1.7958898341720886
NRXN1	-1.79633175642759
PHPT1	-1.7964220932087938
DAB2IP	-1.7964427092563684
MED9	-1.7972058805749582
CCDC159	-1.7972269089808228
AK9	-1.7973397014389936
CDK5RAP2	-1.7975401268401079
APBB1	-1.797786504386037
CDH22	-1.7985323492418268
CCDC121	-1.798659311494764
ADCYAP1	-1.7990044009518207
SULT1A2	-1.7997060226178199
SIN3A	-1.8000523253919025
CACTIN	-1.8009050276617464
PHKA1	-1.8010629319538292
UBE2Q2L	-1.8012136151565308
CEP192	-1.8014632733882352
CDH23	-1.8017197625987156
MPV17L2	-1.8018368392806894
POLR2F	-1.8019294184428039
SEMA6C	-1.8021088336804958
GRB14	-1.802298626932437
ADAMTS14	-1.8023598790306405
ANKRD39	-1.8031536214924693
ZNF787	-1.8033225259873575
XKR7	-1.8033579368287684
BANCR	-1.8041248393889457
TIGD7	-1.804552070274327
STXBP5L	-1.8046830973331265
DPP8	-1.8050080425318038
CYB5D2	-1.8050158244828451
UCK1	-1.8052173623402126
AMBRA1	-1.8058010355194793
SH3BGR	-1.80610949211905
ZDHHC17	-1.807080149746324
SLC30A6	-1.8074815706269813
SLC26A11	-1.8080086344210557
AP1M2	-1.8080599715663106
TXNL4A	-1.808306191082822
PRDM5	-1.8087007747270407
ASCL2	-1.8090009774115112
TMEM184A	-1.809056830237513
UNC13C	-1.8091481586848626
FAM219A	-1.809244042610562
SOWAHA	-1.8094177888465566
PI4K2B	-1.8094522910888728
SFTPC	-1.810222442383861
PIGS	-1.8107461821421655
CREB1	-1.8113827474716133
SLC33A1	-1.811825526886486
MLX	-1.8119121507542668
RICTOR	-1.8123231140890201
CCDC117	-1.8132073228718257
CPNE2	-1.8133066609885455
RNF103	-1.8136076011100712
NKIRAS2	-1.8141069859756045
APOBEC2	-1.814369417874081
ARHGAP6	-1.8150457415747758
ERP27	-1.8151769177263053
PPP1R12C	-1.8156891325826225
VAV2	-1.8168427969681749
SMARCA1	-1.8173521237664698
KIAA0586	-1.8180799258640794
PPP4R1-AS1	-1.8183143537932978
TFAP2B	-1.8204160759959012
RND1	-1.8206705066695361
PODXL2	-1.8207108705947723
SERGEF	-1.8207887688552347
RASSF3	-1.8208098419061252
RFC1	-1.821952632222223
IFT140	-1.8231125707737437
SLTM	-1.824074342094428
ARID4A	-1.8258719823877039
BECN1	-1.8261523047180281
CCPG1	-1.8262638874990123
MAL2	-1.8265528498675954
PHGR1	-1.8267140205427834
VKORC1	-1.8269243091975738
SYT2	-1.8272994502527034
SLC39A6	-1.8279548791041373
ZNF543	-1.8281952543432336
ABCD3	-1.828391110072914
ADAMTS13	-1.8288060929939625
R3HDM1	-1.8289191221262868
ZC3H12C	-1.8300277591423255
RIF1	-1.8304261457123354
ZMAT3	-1.8307144463580955
ZNF280D	-1.8307430578615802
ZRANB2	-1.8308376476210193
CHD3	-1.8315297262090935
RAD51C	-1.8321549426821468
OTUD7B	-1.832218623641744
SLC37A3	-1.8327607460608997
ABHD13	-1.8328424550558056
ACTA1	-1.8328710137810083
FRAS1	-1.8331797712226594
VWA1	-1.833587724007836
ZNF160	-1.8344363934758336
LINC00574	-1.8344604755637968
TMEM179	-1.834554392931297
MPP5	-1.8346325188136665
XKR4	-1.834808400017856
TRIM37	-1.835368912166854
RHOBTB1	-1.8354050955360737
ELF3	-1.8359090717801667
MFN2	-1.8359668985799065
SCAMP5	-1.8359723891519553
FOXO6	-1.835995052199736
SOX14	-1.8360573341378115
MATN1	-1.836071975955955
NPM2	-1.8364769066888755
LRP12	-1.8370177183333365
G6PC3	-1.837040582733787
ZNF627	-1.8370776807458267
FBXO38	-1.8373970728837064
ACSS1	-1.8375743459612695
LINC01270	-1.8376492263176367
BRWD3	-1.8377408525911447
ARHGAP44	-1.8379549804140884
FBXL19	-1.8381347422914616
RBBP4	-1.8384745386314492
ZNF397	-1.8385332857058623
BMP3	-1.8389911825274967
TTYH2	-1.8394310599462966
MPPE1	-1.8396745989124124
USP6NL	-1.8397650763437992
RBM25	-1.839930717808225
EVI5L	-1.840983118101318
ZC3H8	-1.8411844166901146
TTF1	-1.8415631161305823
MYO1D	-1.8415941273866967
TMEM170A	-1.8434381884591127
ATPAF1	-1.8438112424077753
PDCD7	-1.8438593302005075
SGSH	-1.8445125088203784
RPRM	-1.8445516843240493
TC2N	-1.844657941320522
TMEM8A	-1.8451038141537541
NONO	-1.8461350344058978
TIMM17B	-1.8469553274591708
SYDE2	-1.8469980094763623
ATRN	-1.847029876999968
WDR91	-1.8474395977870215
AP000866.1	-1.8477016361392808
TMEM25	-1.848408841628611
ANKRD49	-1.8485484940657249
UGT8	-1.8489788373666973
WBP2	-1.8495834290701003
TMEM253	-1.8509414412529555
DIS3L2	-1.851109276578784
ARMCX3	-1.8513069507382156
UBTF	-1.8513120524436337
LINC00907	-1.8528786628104175
FZD9	-1.8536319185821981
MAST3	-1.8538858764421737
HS6ST3	-1.85456143249368
B4GALNT3	-1.8548277071505321
FAM200B	-1.8549005979545203
ULBP1	-1.855095462621196
COQ6	-1.8551917379363787
TMEM175	-1.8552202028852192
GZF1	-1.855785953125355
RAB26	-1.8558232021385692
PIGP	-1.857136832672048
INHBB	-1.8577662224402454
C15ORF65	-1.8577875797528087
NOL6	-1.858096893099291
VPS37C	-1.8585487522121895
LYSMD3	-1.8587392041819522
C2CD4A	-1.8592450753834482
OCIAD1	-1.8598046075886208
NUBP1	-1.8618215527019244
ZDHHC15	-1.8619298056061502
WDR45B	-1.8620447356474699
CCNL2	-1.8628786276957403
NINL	-1.862968507446616
SDC1	-1.8636794384205486
LINC00482	-1.863911579198874
CNOT3	-1.8639330806800107
OGT	-1.8640963721109676
L3MBTL4	-1.864684642937651
RPS6KB1	-1.8649070051317875
BEST3	-1.8652132602509561
FFAR2	-1.8653166390568061
LRSAM1	-1.8660810373027585
MAP4K5	-1.8666231603799588
MPC1	-1.866979388845853
SFRP5	-1.86701594741563
ATP6V1A	-1.8678765101594585
MRPS14	-1.8682489998137775
AGAP3	-1.8685406677521037
ZC2HC1C	-1.8685531140968004
HIRA	-1.8688105359448566
NOL8	-1.869181210721568
AGL	-1.8696666758362792
ILKAP	-1.8697416256895198
ATP8B1	-1.8709476832190677
SNX5	-1.8710820714458853
IGFBP2	-1.8715868125282855
ENKD1	-1.8723785871863456
SCNN1A	-1.8729071296411615
RBM33	-1.8731173755119785
PPP4R3A	-1.873217718646844
SLC12A9	-1.8754149237506157
ZNF254	-1.875419711655245
SCAMP4	-1.8754755008850434
CRB3	-1.8755542986284728
PCDH11X	-1.8763222952987597
OR2B6	-1.8763396151062257
CFAP97	-1.8768053567243543
PDE8B	-1.8774230244227867
TMUB2	-1.877674496842429
SCAPER	-1.8781234546509247
BMF	-1.8783374944188558
MAP3K13	-1.8788045686914647
ZC3H7B	-1.8793146132447167
DENND4B	-1.8793552263396698
RNF43	-1.8794226947324169
EPHA7	-1.8798067547023187
MFSD9	-1.8801013262604018
FAM177A1	-1.8804484401060189
LIG3	-1.8806840952963741
TMEM178B	-1.8806849703607336
RAB3IP	-1.8808525869344872
ZNF518B	-1.881047416075659
AKAP6	-1.8812856718244197
SLC25A21	-1.8813397649222707
CTDSP2	-1.8818930709830053
GAREM1	-1.8831895943091552
DOCK9	-1.8833686664504574
WDR6	-1.8837094369384708
SPINK1	-1.884004925853783
SMC1A	-1.88419967172214
LYRM9	-1.8842833093624063
YES1	-1.8843573389818757
WDR34	-1.885335330501141
GOSR1	-1.885474661012384
VBP1	-1.8855258185281374
MAPK9	-1.8855732015786277
TMEM104	-1.8858470465179562
PHYH	-1.8860660584752449
SCG3	-1.8863096481827266
USF3	-1.886980276263495
POLR2M	-1.8872357227265608
GGACT	-1.887461657677376
KPNA6	-1.8875666866332226
TRMT12	-1.8875790232434349
NCOA6	-1.887636784037589
FRA10AC1	-1.8878295595004333
PMS1	-1.8882447360922663
INO80D	-1.8891255629915227
NDUFA5	-1.8893837155151318
PALM3	-1.8895853142573693
SCML2	-1.8906257306536658
BSND	-1.8916570568032387
TPD52	-1.8917248481219824
LRRIQ4	-1.8918954398111383
RNF183	-1.8921491909434287
LYPD1	-1.893151949903418
LINC01521	-1.8932685344154974
SETMAR	-1.893315292860146
CLTCL1	-1.8936750002086014
VASH2	-1.8937292066714704
ACADSB	-1.8940870455424346
CABIN1	-1.8945059932136425
SEZ6L	-1.8947701213614598
RHBDD3	-1.8947875125205227
MORC2	-1.896043374995309
EXOC7	-1.8961304985138077
KCNJ3	-1.8964659118767886
SHH	-1.8969458513545066
LINC01547	-1.8972129552518027
PHLPP2	-1.898515844269369
USP31	-1.8985982516223354
ATP7A	-1.899144031022761
MTG2	-1.899173636647438
SYBU	-1.899182389846613
RAB4A	-1.9000834353089993
FAF2	-1.9005334482026373
ARHGAP1	-1.9005524192656764
MAP3K2	-1.9007468449268823
ZNF398	-1.9012537040531827
CDC34	-1.9015120191094117
RBFOX2	-1.9015162895848947
MMEL1	-1.9017543775818815
FOXO4	-1.9021343715216772
UBE2S	-1.9022050484530377
SLC27A1	-1.9030820905138537
CHRNB2	-1.903109930338532
LRP6	-1.9041302554879271
MAP3K3	-1.9045969555307118
HIST2H2BE	-1.90555993789533
ADAT1	-1.9056201858408643
MGST2	-1.907069125873905
FAM192A	-1.9076547173962577
VPS37D	-1.9081129627985098
NAPEPLD	-1.9085791077171306
MKRN1	-1.909194547158716
CPT2	-1.9095473039922983
KLHL8	-1.9095536950975194
