stratum	covariates	method	outcome	cut	predictor_cut	k	effect	fe	se	p	I2	ci_low	ci_high	tau2	neg	npos	cohorts	eligible	q
basal_low	KRT5_KRT6A	spearman	CD8_z	0.10	expression	2	-0.1754716832629155	-0.200083769737257	0.09592672144447352	0.0673657117053422	0.6243435020101558	-0.36348460244908964	0.012541235923258648	0.03921720920884172	4	3	7	False	0.13725725654722187
basal_low	KRT5_KRT6A	spearman	CD8_rank	0.10	expression	2	-0.17458980995501258	-0.19636596209932167	0.09469633843679573	0.06522968978176522	0.61239924533965	-0.3601912227589482	0.011011602848923052	0.0374853124173259	4	3	7	False	0.13443466700723705
basal_low	KRT5_KRT6A	spearman	CD8_pc1	0.10	expression	2	-0.1754716832629155	-0.200083769737257	0.09592672144447352	0.0673657117053422	0.6243435020101558	-0.36348460244908964	0.012541235923258648	0.03921720920884172	4	3	7	False	0.13725725654722187
basal_low	KRT5_KRT6A	spearman	CD3CD8_mean	0.10	expression	2	-0.15473567757578505	-0.1650748170796469	0.07727153031746024	0.04523176439228242	0.3944501316617234	-0.306185094028302	-0.003286261123268075	0.016147517915730016	5	2	7	False	0.10571463795305754
basal_low	KRT5_KRT6A	spearman	CD3CD8_z	0.10	expression	2	-0.15493451733513144	-0.16506443219963113	0.07810486505878927	0.04729229774022077	0.4065649416831525	-0.30801723986771934	-0.001851794802543577	0.016990154642979028	5	2	7	False	0.10878942631777878
basal_low	KRT5_KRT6A	spearman	CD3CD8_rank	0.10	expression	2	-0.1591192503911593	-0.16972233767856112	0.07718311488780823	0.039247635572693125	0.3924380879344747	-0.31039537578588067	-0.007843124996437911	0.016019663466603388	5	2	7	False	0.09604591176114911
basal_low	KRT5_KRT6A	spearman	CD3CD8_pc1	0.10	expression	2	-0.15750245786903286	-0.16665847237798181	0.07758168641552524	0.042341298113305274	0.3997079225761711	-0.3095597691033427	-0.005445146634723036	0.0164896924433195	5	2	7	False	0.10111862352226979
basal_low	KRT5_KRT6A	spearman	CD3D	0.10	residual	2	-0.1547763063306006	-0.1556755452868228	0.06269805010554073	0.013564335210837023	0.09545461574860005	-0.27766222643834815	-0.031890386222853034	0.0026650935789502466	5	2	7	False	0.04709135989368618
basal_low	KRT5_KRT6A	spearman	CD3E	0.10	residual	2	-0.11330544336338318	-0.12989543940837334	0.08655791710672096	0.19052992912296007	0.5125654077074121	-0.2829558434693597	0.05634495674259336	0.026151409014063817	5	2	7	False	0.27612296790957586
basal_low	KRT5_KRT6A	spearman	CD3G	0.10	residual	2	-0.15105600499362862	-0.16062314725764865	0.08248449625893602	0.06705189480998942	0.46986639613244535	-0.31272264694407204	0.0106106369568148	0.021828772148425997	5	2	7	False	0.13681243093294795
basal_low	KRT5_KRT6A	spearman	CD8A	0.10	residual	2	-0.20529847420462896	-0.21877973492181416	0.09065413492346688	0.02353512292657096	0.5833362755230369	-0.3829773137042588	-0.027619634704999146	0.03272247698412094	5	2	7	False	0.06800641800592835
basal_low	KRT5_KRT6A	spearman	CD8B	0.10	residual	2	-0.1467200683289705	-0.16298710394727473	0.09694914942784034	0.1301853498705658	0.6246970885735003	-0.33673690953932955	0.04329677288138856	0.04014044471057164	4	3	7	False	0.2123800133136901
basal_low	KRT5_KRT6A	spearman	CD3_mean	0.10	residual	2	-0.15503390600997352	-0.16131405856374276	0.07551262327126848	0.04006424219667472	0.3607131900951408	-0.3030359279998009	-0.007031884020146151	0.014116823474226882	5	2	7	False	0.09745657062242755
basal_low	KRT5_KRT6A	spearman	CD3_z	0.10	residual	2	-0.15440811059401793	-0.1610803779360452	0.07567640804445522	0.04131317468564395	0.36402811023295123	-0.3027311448405074	-0.006085076347528473	0.014306346260760775	5	2	7	False	0.09941278361140068
basal_low	KRT5_KRT6A	spearman	CD3_rank	0.10	residual	2	-0.15260213353199958	-0.15899453361636015	0.07558011727684444	0.043479138506733205	0.3635025370276771	-0.30073644134192823	-0.004467825722070967	0.014250880138538244	5	2	7	False	0.10300477205766816
basal_low	KRT5_KRT6A	spearman	CD3_pc1	0.10	residual	2	-0.15551315589987155	-0.16188786391140927	0.07514707552562523	0.03850382821278205	0.35553873764444144	-0.30279871747360837	-0.008227594326134735	0.013786651648439098	5	2	7	False	0.09479268649352503
basal_low	KRT5_KRT6A	spearman	CD8_mean	0.10	residual	2	-0.19587753426755422	-0.21591603674950158	0.09915562002293941	0.048216457721100295	0.6523201748969468	-0.3902189783772541	-0.0015360901578543307	0.04377615531408378	5	2	7	False	0.11023402832247492
basal_low	KRT5_KRT6A	spearman	CD8_z	0.10	residual	2	-0.19058312112976086	-0.20823161056988793	0.0968905408204545	0.04918389217189962	0.6336942991809953	-0.3804850915804596	-0.0006811506790621036	0.04060288033417957	5	2	7	False	0.11166417529075687
basal_low	KRT5_KRT6A	spearman	CD8_rank	0.10	residual	2	-0.18658358835460953	-0.2001985815381648	0.09640657604961193	0.052943390210646424	0.6267185339541046	-0.3755370052846707	0.0023698285754516213	0.0397687141244035	5	2	7	False	0.117433391228344
basal_low	KRT5_KRT6A	spearman	CD8_pc1	0.10	residual	2	-0.19058312112976086	-0.20823161056988793	0.0968905408204545	0.04918389217189962	0.6336942991809953	-0.3804850915804596	-0.0006811506790621036	0.04060288033417957	5	2	7	False	0.11166417529075687
basal_low	KRT5_KRT6A	spearman	CD3CD8_mean	0.10	residual	2	-0.1818661980396067	-0.19097885855182828	0.08805169703183163	0.038880634624892906	0.5452153838614525	-0.35444435299962906	-0.009288043079584335	0.028816579973936312	5	2	7	False	0.09543924003951515
basal_low	KRT5_KRT6A	spearman	CD3CD8_z	0.10	residual	2	-0.1842466981070162	-0.1937319182895899	0.09002218878333085	0.040689421707206026	0.5669649271963026	-0.3606869459318103	-0.007806450282222099	0.031315068903302906	5	2	7	False	0.09839260345003219
basal_low	KRT5_KRT6A	spearman	CD3CD8_rank	0.10	residual	2	-0.16707319797986503	-0.1776847819599482	0.08437523865766663	0.04768991264346242	0.4986763829854863	-0.3324456269358633	-0.0017007690238667328	0.024208500774441123	5	2	7	False	0.1094470212761968
basal_low	KRT5_KRT6A	spearman	CD3CD8_pc1	0.10	residual	2	-0.1849515104201189	-0.19348578893475987	0.0904851422055489	0.040953678433434275	0.570564902900631	-0.36229913027898	-0.007603890561257848	0.03183867513898091	5	2	7	False	0.09884959694172013
basal_low	KRT5_6AB	spearman	CD3D	0.25	expression	3	-0.15838048053445802	-0.16671482598848544	0.045794891428070326	0.0005432429774120922	0.3308634265731279	-0.2481368184093979	-0.06862414265951813	0.005396705173957511	7	1	8	True	0.006362424347944274
basal_low	KRT5_6AB	spearman	CD3E	0.25	expression	3	-0.1253475439564239	-0.1392633254601803	0.04913345920350458	0.01073635932145226	0.4071209893329257	-0.2216473544311609	-0.029047733481686863	0.007581816514266676	6	2	8	True	0.04028367684985515
basal_low	KRT5_6AB	spearman	CD3G	0.25	expression	3	-0.14253577376476131	-0.14940160070115177	0.04147034364139741	0.0005880802692206128	0.18838106689024608	-0.22381615372839986	-0.06125539380112276	0.0025731911706314394	7	1	8	True	0.006662462578268353
basal_low	KRT5_6AB	spearman	CD8A	0.25	expression	3	-0.1707546771819879	-0.19081376578206424	0.056293121885174824	0.002418843054229427	0.5619254377870117	-0.28108716865425404	-0.06042218570972173	0.013632008372742558	6	2	8	True	0.015410773273337999
basal_low	KRT5_6AB	spearman	CD8B	0.25	expression	3	-0.1268795554671286	-0.13804993373189373	0.04976263647779231	0.010781713428579818	0.4274733329958126	-0.22441253073936065	-0.029346580194896527	0.00816561481914078	5	3	8	False	0.04038352927140405
basal_low	KRT5_6AB	spearman	CD3_mean	0.25	expression	3	-0.14729192254692222	-0.15718037460678116	0.045223321835997816	0.0011260026323889956	0.3092360380039138	-0.23592800460674174	-0.058655840487102706	0.0049273534655445385	7	1	8	True	0.009593012830824805
basal_low	KRT5_6AB	spearman	CD3_z	0.25	expression	3	-0.14615783673762178	-0.15627409033838915	0.04497904349544451	0.0011562222262918762	0.30204995372559856	-0.2343151420477536	-0.05800053142748997	0.004764669379743181	7	1	8	True	0.009735990416315083
basal_low	KRT5_6AB	spearman	CD3_rank	0.25	expression	3	-0.1462874257784854	-0.15618911975412442	0.044785425876577904	0.0010892160228280138	0.29627247481592833	-0.2340652475288663	-0.05850960402810454	0.004636978812879476	7	1	8	True	0.009399017277890031
basal_low	KRT5_6AB	spearman	CD3_pc1	0.25	expression	3	-0.1466752875509458	-0.15679983826336238	0.04499695934293671	0.0011154148290070517	0.30267112004871133	-0.23486770727691486	-0.05848286782497676	0.004777870299661897	7	1	8	True	0.009541044610820771
basal_low	KRT5_6AB	spearman	CD8_mean	0.25	expression	3	-0.16371043193669535	-0.18564166514984848	0.05901455080378604	0.005535994662043109	0.598708431651763	-0.2793768260759253	-0.048044037797465425	0.01595406800812263	5	3	8	False	0.026087086754619827
basal_low	KRT5_6AB	spearman	CD8_z	0.25	expression	3	-0.1626197439008222	-0.18287909719033066	0.058243712747386496	0.005237419021320654	0.5878227048659656	-0.27677532321159615	-0.048464164590048237	0.015265214173355175	5	3	8	False	0.025199534410257796
basal_low	KRT5_6AB	spearman	CD8_rank	0.25	expression	3	-0.15369428203731597	-0.17066046025170914	0.05461386507598546	0.0048898954177751626	0.5279431273562838	-0.26073549064277735	-0.04665307343185461	0.012069849257443144	5	3	8	False	0.024111346022753062
basal_low	KRT5_6AB	spearman	CD8_pc1	0.25	expression	3	-0.1626197439008222	-0.18287909719033066	0.058243712747386496	0.005237419021320654	0.5878227048659656	-0.27677532321159615	-0.048464164590048237	0.015265214173355175	5	3	8	False	0.025199534410257796
basal_low	KRT5_6AB	spearman	CD3CD8_mean	0.25	expression	3	-0.15964462153813155	-0.1726772554543652	0.05047943779821271	0.0015638455992654202	0.44747181779777795	-0.2585825015824583	-0.060706741493804756	0.008770062457903837	7	1	8	True	0.011673010206666078
basal_low	KRT5_6AB	spearman	CD3CD8_z	0.25	expression	3	-0.15941606531260913	-0.1725903902476686	0.05003456848480502	0.0014419551222594298	0.4371305552081804	-0.2574820175248298	-0.06135011310038847	0.008419909090913336	7	1	8	True	0.011098300743192359
basal_low	KRT5_6AB	spearman	CD3CD8_rank	0.25	expression	3	-0.15191223043573512	-0.16618214078730567	0.04991750757485076	0.0023402572995349304	0.4328231067556354	-0.24974874748044795	-0.05407571339102231	0.008297476950779576	7	1	8	True	0.0150854340048557
basal_low	KRT5_6AB	spearman	CD3CD8_pc1	0.25	expression	3	-0.16170632938439533	-0.17416814592832142	0.04932476268384362	0.0010439714077232047	0.4217281864752889	-0.25838108779071406	-0.06503157097807662	0.007903659473590218	7	1	8	True	0.009156502248120207
basal_low	KRT5_6AB	spearman	CD3D	0.25	residual	3	-0.1755369009775994	-0.1800589788226509	0.05041321212693939	0.0004977538777092577	0.4519462695128683	-0.2743449810913785	-0.07672882086382031	0.008881051155366875	7	1	8	True	0.006065419183313507
basal_low	KRT5_6AB	spearman	CD3E	0.25	residual	3	-0.13811882730209205	-0.14719936237771047	0.055505013391174106	0.012831833031492027	0.5431051441327736	-0.2469066545102067	-0.02933100009397739	0.012892422545301409	6	2	8	True	0.04538334887354157
basal_low	KRT5_6AB	spearman	CD3G	0.25	residual	3	-0.16182058776874425	-0.1664652612250011	0.05217916177503139	0.001927059884782982	0.48716400232022855	-0.2640898655912949	-0.05955130994619365	0.010255136553009624	7	1	8	True	0.013316529223461819
basal_low	KRT5_6AB	spearman	CD8A	0.25	residual	3	-0.19794181291840943	-0.20788968230550084	0.0653490376381267	0.0024536992883719775	0.6858922751811867	-0.3260235731134902	-0.06986005272332865	0.022692504494951887	6	2	8	True	0.015554242592700721
basal_low	KRT5_6AB	spearman	CD8B	0.25	residual	3	-0.1331654597620675	-0.13801263394462018	0.045082286793004564	0.0031385575087056225	0.310099553769306	-0.22152511821706217	-0.04480580130707283	0.004921357043732162	5	3	8	False	0.01832868120721463
basal_low	KRT5_6AB	spearman	CD3_mean	0.25	residual	3	-0.16518324964913506	-0.17092626607959516	0.05280050389035915	0.0017573641946500055	0.49936939876798114	-0.268670335639806	-0.0616961636584641	0.010747562301640532	7	1	8	True	0.012507306014898696
basal_low	KRT5_6AB	spearman	CD3_z	0.25	residual	3	-0.16557455301667376	-0.1713001877101006	0.05311721143093797	0.00182605865299697	0.5060726013379852	-0.26968237438051146	-0.061466731652836074	0.01102454662766982	7	1	8	True	0.012822483374213768
basal_low	KRT5_6AB	spearman	CD3_rank	0.25	residual	3	-0.16487083426390653	-0.170888673646295	0.05216700602597604	0.0015752957736996699	0.48749015725270517	-0.26711628725610354	-0.06262538127170951	0.010248038026113468	7	1	8	True	0.011725433928139763
basal_low	KRT5_6AB	spearman	CD3_pc1	0.25	residual	3	-0.1662008982176213	-0.1719181397327087	0.05296835709989023	0.0017025620591137583	0.5033151315441289	-0.27001697045366263	-0.062384825981579975	0.010903630889752177	7	1	8	True	0.012289794397848627
basal_low	KRT5_6AB	spearman	CD8_mean	0.25	residual	3	-0.1807904572656419	-0.19262327963118153	0.06090181891821492	0.002992026207361753	0.6308355323997435	-0.30015582893832327	-0.06142508559296056	0.0180377025547067	6	2	8	True	0.017773374839558112
basal_low	KRT5_6AB	spearman	CD8_z	0.25	residual	3	-0.1740662965118345	-0.18533395690465126	0.05996167775181029	0.0036965494056958527	0.6175102995914914	-0.2915890253579793	-0.05654356766568969	0.01710993117463054	6	2	8	True	0.020276339047810978
basal_low	KRT5_6AB	spearman	CD8_rank	0.25	residual	3	-0.16658391049739113	-0.17543640597395238	0.055292860961023135	0.0025888679508755904	0.5451590657231834	-0.27495592658317725	-0.05821189441160503	0.012838696832237746	6	2	8	True	0.01612090093365541
basal_low	KRT5_6AB	spearman	CD8_pc1	0.25	residual	3	-0.1740662965118345	-0.18533395690465126	0.05996167775181029	0.0036965494056958527	0.6175102995914914	-0.2915890253579793	-0.05654356766568969	0.01710993117463054	6	2	8	True	0.020276339047810978
basal_low	KRT5_6AB	spearman	CD3CD8_mean	0.25	residual	3	-0.17908617884945532	-0.1847292371842833	0.05737100434256947	0.0017990467500569095	0.5809439874909913	-0.29153128111778254	-0.06664107658112813	0.01475785246926027	6	2	8	True	0.012706410188973373
basal_low	KRT5_6AB	spearman	CD3CD8_z	0.25	residual	3	-0.1791376008857576	-0.18512150084905582	0.05639802964651418	0.0014916168772967442	0.5662985138145815	-0.2896757077919476	-0.06859949397956756	0.013899800504729299	6	2	8	True	0.01132156068359754
basal_low	KRT5_6AB	spearman	CD3CD8_rank	0.25	residual	3	-0.17133898297647823	-0.1783910078516544	0.05515501072784452	0.0018931698014457697	0.5445762942315197	-0.2794408175699738	-0.06323714838298267	0.012784316831445795	6	2	8	True	0.01314745455170423
basal_low	KRT5_6AB	spearman	CD3CD8_pc1	0.25	residual	3	-0.18092477407119478	-0.18650396154377769	0.056094645449514056	0.0012581945858707844	0.5621408497704374	-0.29086825887778595	-0.0709812892646036	0.013653630493868934	6	2	8	True	0.010261500271499076
basal_low	KRT5_6AB	spearman	CD3D	0.20	expression	3	-0.16465499003275896	-0.16966959360483752	0.04725951600005302	0.0004938687319986387	0.22657570563331042	-0.2572819393196573	-0.07202804074586061	0.0039933280990001145	7	1	8	True	0.006035577625100076
basal_low	KRT5_6AB	spearman	CD3E	0.20	expression	3	-0.12039916487817598	-0.1318533189885285	0.05114036941674279	0.018558219601838555	0.3187189375758743	-0.2206324470910655	-0.02016588266528646	0.0064847059136052265	6	2	8	True	0.05816606656829232
basal_low	KRT5_6AB	spearman	CD3G	0.20	expression	3	-0.14697288741965112	-0.14968683939736468	0.04297342220390659	0.000626008717032756	0.08003417516058672	-0.2311992472317419	-0.06274652760756032	0.0012040062904112774	7	1	8	True	0.006888157132395521
basal_low	KRT5_6AB	spearman	CD8A	0.20	expression	3	-0.1858634260054394	-0.19954117456574894	0.056748711700176126	0.0010558689386846736	0.4669035893959144	-0.29708885710683136	-0.07463799490404742	0.011554730124118022	6	2	8	True	0.009226192738969654
basal_low	KRT5_6AB	spearman	CD8B	0.20	expression	3	-0.15472169084553367	-0.16259171586129265	0.053362625808165746	0.003738307998844986	0.38605149085496887	-0.25931051555002615	-0.050132866141041205	0.008508735126934215	5	3	8	False	0.020402422771878145
basal_low	KRT5_6AB	spearman	CD3_mean	0.20	expression	3	-0.15072426668445726	-0.15779123533202155	0.04781989906332735	0.0016220337294015465	0.2365295875523259	-0.24444954659291954	-0.05699898677599499	0.004259478069938027	7	1	8	True	0.011936320122175565
basal_low	KRT5_6AB	spearman	CD3_z	0.20	expression	3	-0.1496821816200006	-0.156289811958236	0.047012105703846306	0.001453015888347633	0.21231858044014318	-0.2418242156369294	-0.0575401476030718	0.0037106359104295476	7	1	8	True	0.011133286430279731
basal_low	KRT5_6AB	spearman	CD3_rank	0.20	expression	3	-0.15107559095087383	-0.1563526429416304	0.04555530163907622	0.0009121395262310423	0.16802928695202868	-0.24036234146832172	-0.061788840433425946	0.0027810619371209473	7	1	8	True	0.008510840628290346
basal_low	KRT5_6AB	spearman	CD3_pc1	0.20	expression	3	-0.1503335704792675	-0.15682414887324325	0.04693320254214946	0.0013593836136355172	0.21032716763164522	-0.24232095714100413	-0.058346183817530844	0.003664857580575528	7	1	8	True	0.010712714822484405
basal_low	KRT5_6AB	spearman	CD8_mean	0.20	expression	3	-0.1816000816401837	-0.19761775835636056	0.05899263876012119	0.0020814919812800407	0.5019944130174172	-0.29722352896300286	-0.06597663431736454	0.013393040230617943	6	2	8	True	0.0139613671559873
basal_low	KRT5_6AB	spearman	CD8_z	0.20	expression	3	-0.1832709018476993	-0.19843792283624173	0.059771951432343685	0.0021682075827437084	0.5163215336357218	-0.30042177394077024	-0.0661200297546284	0.01414240851282161	6	2	8	True	0.014326243813491634
basal_low	KRT5_6AB	spearman	CD8_rank	0.20	expression	3	-0.17475679900931246	-0.18677626928727187	0.05608602267135527	0.0018340262276401074	0.44760128340542504	-0.28468338348126576	-0.06483021453735918	0.010833653750368875	6	2	8	True	0.012864101177870459
basal_low	KRT5_6AB	spearman	CD8_pc1	0.20	expression	3	-0.1832709018476993	-0.19843792283624173	0.059771951432343685	0.0021682075827437084	0.5163215336357218	-0.30042177394077024	-0.0661200297546284	0.01414240851282161	6	2	8	True	0.014326243813491634
basal_low	KRT5_6AB	spearman	CD3CD8_mean	0.20	expression	3	-0.16980111275359816	-0.17847634660380202	0.0509901558635004	0.0008682216965182401	0.33220265669461624	-0.2697399818121428	-0.06986224369505352	0.006712576957333468	7	1	8	True	0.008283520941686663
basal_low	KRT5_6AB	spearman	CD3CD8_z	0.20	expression	3	-0.1726293895602505	-0.18143432612762894	0.05127241223913527	0.0007601660995672212	0.3403931197411717	-0.2731214709494463	-0.07213730817105471	0.006948069846699878	7	1	8	True	0.007690231143045957
