stratum	covariates	method	outcome	k	effect	fe	se	p	I2	ci_low	ci_high	tau2	neg	npos	cohorts	eligible	q
basal_low	basal_PC1	spearman	CD3CD8_rank	1	-0.1134712014814903	-0.12041447933700222	0.03262566185625157	0.000477595290140235	0.47609395092102336	-0.17605361487214227	-0.04997521693196576	0.003901212977527645	7	1	8	True	0.0037983467965278643
basal_low	basal_PC1	spearman	CD3CD8_pc1	1	-0.11777982895682976	-0.12386598131565937	0.03229131968364791	0.000247897695933871	0.46545551990657935	-0.17964792511414143	-0.05498369140625983	0.003738132967598587	7	1	8	True	0.002523656195233768
basal_low	KRT8_18_19	spearman	CD3D	3	-0.03568614321724283	-0.04330770664932992	0.028815314813786262	0.21535669842352112	0.32953046524420987	-0.0919180925220933	0.02077268704774581	0.002128970151639646	5	3	8	False	0.29533187229310964
basal_low	KRT8_18_19	spearman	CD3E	3	0.0008641165180646477	-0.012358003040337143	0.03151041362629303	0.9781221852148557	0.4342132588773493	-0.060819999702951245	0.06254165762904604	0.003324324152032775	3	5	8	False	0.9839184743921041
basal_low	KRT8_18_19	spearman	CD3G	3	-0.017086917707298317	-0.02033442384533335	0.02477481364516132	0.4903475273352659	0.12341672464991699	-0.06555218602412963	0.031458777612812044	0.0006098652473586168	5	3	8	False	0.5744381936106564
basal_low	KRT8_18_19	spearman	CD8A	3	-0.026563126461710388	-0.046412328666970176	0.03723499279065026	0.4754997096287551	0.5928640258625443	-0.09922107999829924	0.04637657639905704	0.006307665740195342	4	4	8	False	0.5599192949293545
basal_low	KRT8_18_19	spearman	CD8B	3	-0.030414946833720702	-0.0406251369907121	0.03345113441169796	0.36307799395541973	0.49638771877893284	-0.09569363635668805	0.035124232910481494	0.004269507350698221	4	4	8	False	0.44924006648164405
basal_low	KRT8_18_19	spearman	CD3_mean	3	-0.018198938683618222	-0.027384007593874615	0.02940349121548875	0.535912164922907	0.35440723128431645	-0.0756857157843053	0.039408415788730215	0.0023779185093730395	4	4	8	False	0.6182379713055959
basal_low	KRT8_18_19	spearman	CD3_z	3	-0.016907071316195735	-0.026123479238168632	0.029372827404738334	0.56484684177346	0.3531398747937662	-0.07434096008606281	0.04063860758890057	0.002364772836957911	4	4	8	False	0.6449604303523498
basal_low	KRT8_18_19	spearman	CD3_rank	3	-0.015681369520879503	-0.024651129761061322	0.028846052891747898	0.5866704529622542	0.3308605235216786	-0.07209458191103828	0.0408318547766496	0.0021418120142480627	5	3	8	False	0.6643914820331404
basal_low	KRT8_18_19	spearman	CD3_pc1	3	-0.017136199276916144	-0.02627989281095789	0.029298386727379087	0.5585862578108343	0.35004981732305784	-0.07442379256688991	0.040264125952634844	0.00233293605550963	4	4	8	False	0.639619316028406
basal_low	KRT8_18_19	spearman	CD8_mean	3	-0.032511593474427204	-0.052179346487237294	0.03934608930957982	0.4084698944572449	0.6355618735021626	-0.10920275129802079	0.04456432579927558	0.007554175691317302	4	4	8	False	0.49346933011387256
basal_low	KRT8_18_19	spearman	CD8_z	3	-0.033078367857809605	-0.05116505777673588	0.038577225405734286	0.3910187096468227	0.6207924383026294	-0.10827429986647957	0.04249392676780543	0.007091244819985476	4	4	8	False	0.4760740020337837
basal_low	KRT8_18_19	spearman	CD8_rank	3	-0.030564696865760736	-0.0460058152254158	0.03566849781411	0.39134700794183186	0.5563964703731453	-0.10014636282598359	0.03931447704849787	0.0054330340045530764	4	4	8	False	0.4763633026806726
basal_low	KRT8_18_19	spearman	CD8_pc1	3	-0.033078367857809605	-0.05116505777673588	0.038577225405734286	0.3910187096468227	0.6207924383026294	-0.10827429986647957	0.04249392676780543	0.007091244819985476	4	4	8	False	0.4760740020337837
basal_low	KRT8_18_19	spearman	CD3CD8_mean	3	-0.025572665234491188	-0.037909511899045886	0.032619684862287994	0.43296080419758354	0.4709595773731293	-0.08927334737812678	0.03833636831097507	0.0038560959025962594	5	3	8	False	0.51777873749571
basal_low	KRT8_18_19	spearman	CD3CD8_z	3	-0.02663339972119633	-0.03901805989583486	0.03279510574713584	0.41661539346674314	0.4764694510622885	-0.09066724836251755	0.037619764203167254	0.003942267433333312	5	3	8	False	0.5014275774729755
basal_low	KRT8_18_19	spearman	CD3CD8_rank	3	-0.022366854428266844	-0.03464589488076875	0.03196350366525612	0.48400286460511566	0.4496299272589584	-0.08481365422440143	0.0402549655376262	0.0035387790672037765	5	3	8	False	0.5684030958575168
basal_low	KRT8_18_19	spearman	CD3CD8_pc1	3	-0.025513504724630588	-0.037537101667175624	0.03229298197142917	0.429390572005939	0.4604839210534571	-0.08857935414418461	0.03775608275182426	0.0036971164332862323	5	3	8	False	0.51432873668845
basal_low	KRT8_18_19_7	spearman	CD3D	4	-0.02733063350721916	-0.04328675516413061	0.038206735836772504	0.47429170061816583	0.6114606125630683	-0.10186670657067425	0.04751058830578115	0.006847734261637086	4	4	8	False	0.5588726566503421
basal_low	KRT8_18_19_7	spearman	CD3E	4	0.001807730976546911	-0.017403401441970424	0.03885080295363675	0.9628877191286479	0.6242991535500575	-0.07420180717182423	0.07779638664512065	0.0072304284876685	3	5	8	False	0.9723689086741809
basal_low	KRT8_18_19_7	spearman	CD3G	4	-0.006553457525564447	-0.017728683513518813	0.03219381811935927	0.8386930394580722	0.4546899147934214	-0.069539855607117	0.056484984641630764	0.0036281501691761042	4	4	8	False	0.8782520797368558
basal_low	KRT8_18_19_7	spearman	CD8A	4	-0.019371047225334757	-0.040372363193708405	0.04057591690911105	0.6330329590597702	0.6558106642612768	-0.09857960136065541	0.06008141462292778	0.008290763502948391	3	5	8	False	0.706313112561804
basal_low	KRT8_18_19_7	spearman	CD8B	4	-0.020674396262593875	-0.035439775833189746	0.037739141887184066	0.5837593533522897	0.6017407756778062	-0.09436311337337262	0.053239628712145	0.006574414178183568	4	4	8	False	0.6615225721409941
basal_low	KRT8_18_19_7	spearman	CD3_mean	4	-0.012224089627858302	-0.028566191047805917	0.037973498990267064	0.7475079193353771	0.6066554517864695	-0.08643516540310274	0.0621218941342571	0.006710925724355905	3	5	8	False	0.8020137051202484
basal_low	KRT8_18_19_7	spearman	CD3_z	4	-0.010695404361760736	-0.026953382218000598	0.03791039113612396	0.7778407247111915	0.6053406273515034	-0.08479470355820233	0.0635215454191014	0.0066740716360057135	3	5	8	False	0.8280468795030679
basal_low	KRT8_18_19_7	spearman	CD3_rank	4	-0.008700972886315586	-0.02503260849386274	0.03711697028881537	0.814654075203867	0.5882583538227625	-0.08126948408132545	0.06395930307174384	0.006216655041213013	3	5	8	False	0.8589994877968393
basal_low	KRT8_18_19_7	spearman	CD3_pc1	4	-0.010869470942647699	-0.027104584735769603	0.03785423807421353	0.7739963652268066	0.6041653909911451	-0.08485827167839732	0.06323854203940339	0.006641337378261776	3	5	8	False	0.8250999241778368
basal_low	KRT8_18_19_7	spearman	CD8_mean	4	-0.023716831996859363	-0.04538109127651713	0.04338287884915911	0.5845237111521	0.6994195376044651	-0.10832346404549356	0.061230904391734814	0.010124893740713889	4	4	8	False	0.6623173111911089
basal_low	KRT8_18_19_7	spearman	CD8_z	4	-0.024000652299309422	-0.04442333297117407	0.04264587251212801	0.5735045669621108	0.6887875912461359	-0.10717641399986833	0.05950871648824667	0.009630345585568785	4	4	8	False	0.6524351900924674
basal_low	KRT8_18_19_7	spearman	CD8_rank	4	-0.02182464899712457	-0.04047344576798137	0.04030424294673046	0.588105424010611	0.651108560986517	-0.10048273209676638	0.05710455641681001	0.008120383781883442	3	5	8	False	0.6655860804325627
basal_low	KRT8_18_19_7	spearman	CD8_pc1	4	-0.024000652299309422	-0.04442333297117407	0.04264587251212801	0.5735045669621108	0.6887875912461359	-0.10717641399986833	0.05950871648824667	0.009630345585568785	4	4	8	False	0.6524351900924674
basal_low	KRT8_18_19_7	spearman	CD3CD8_mean	4	-0.0185522432352173	-0.03627141023541308	0.03952630466208279	0.6387706448526161	0.637116890794888	-0.09573045232887455	0.05884768909351682	0.007639515695804603	3	5	8	False	0.7110536548867965
basal_low	KRT8_18_19_7	spearman	CD3CD8_z	4	-0.019217591093988136	-0.03671055178158955	0.03940990684446619	0.6257669205298809	0.6349537571172781	-0.09616387494895044	0.05795701669923712	0.007568462734248229	3	5	8	False	0.6998410971989492
basal_low	KRT8_18_19_7	spearman	CD3CD8_rank	4	-0.01529227246235878	-0.0329934291772684	0.038587124992513	0.6918572128438809	0.6191180981406659	-0.09067311377867848	0.06026280096888415	0.007072885459497788	3	5	8	False	0.7546357846903875
basal_low	KRT8_18_19_7	spearman	CD3CD8_pc1	4	-0.018435520284678677	-0.03563450847795018	0.03897737922457892	0.6361892215266063	0.6267502196635187	-0.09454861068861077	0.05789184568656656	0.007306483309622414	3	5	8	False	0.7090798801121078
basal_low	KRT7_8_18_19_20	spearman	CD3D	5	-0.022988335091566264	-0.0383967954300188	0.035978229673042345	0.5227813974658717	0.5596914516041606	-0.09323682970799842	0.047487903461389515	0.005556162696197727	4	4	8	False	0.6068214961635674
basal_low	KRT7_8_18_19_20	spearman	CD3E	5	0.0065397119452997535	-0.012649866607098293	0.0379001712652042	0.863002447128785	0.6031732866181789	-0.06763972783804141	0.08064724771870772	0.006643923096241505	2	6	8	False	0.8959193388868592
basal_low	KRT7_8_18_19_20	spearman	CD3G	5	-0.005037759657089732	-0.0164361291924237	0.03200424714343757	0.8749213946953418	0.4458030003021852	-0.06766143654790616	0.05762545660024436	0.003516108065698545	4	4	8	False	0.9048060018377067
basal_low	KRT7_8_18_19_20	spearman	CD8A	5	-0.014143309793735908	-0.03499303572772847	0.03867010523879467	0.7145388580863186	0.6188779944340177	-0.08969456434924164	0.061569782797282396	0.0070978107119771825	3	5	8	False	0.7736726005415709
basal_low	KRT7_8_18_19_20	spearman	CD8B	5	-0.01448839848014605	-0.030385284443557214	0.037017138574142454	0.6954835371435554	0.583993956997215	-0.08682251835534856	0.05799768493006324	0.006136095518848415	4	4	8	False	0.7574116348326104
basal_low	KRT7_8_18_19_20	spearman	CD3_mean	5	-0.007953428863260012	-0.024229280708200365	0.03673295812855023	0.8285786926123209	0.577539798056966	-0.07977896628542802	0.06395426963954937	0.005975572391490811	4	4	8	False	0.8696351393191851
basal_low	KRT7_8_18_19_20	spearman	CD3_z	5	-0.006647660972609368	-0.022869742747961816	0.03676126313930808	0.8564963238614836	0.5781890211182357	-0.07853644026600322	0.06530989727653315	0.005991497179297065	4	4	8	False	0.891462259883292
basal_low	KRT7_8_18_19_20	spearman	CD3_rank	5	-0.004911662153534072	-0.02118753857420287	0.036097119729950604	0.8917666755801599	0.5625732271861823	-0.07551671149997093	0.06574239235264806	0.0056215631974697285	4	4	8	False	0.9179695488214769
basal_low	KRT7_8_18_19_20	spearman	CD3_pc1	5	-0.006827242487631263	-0.02302658947017898	0.0367151282855342	0.8524803306533435	0.5771301097748307	-0.07862505668133846	0.06504103192814582	0.005965548314933241	4	4	8	False	0.8882434150395742
basal_low	KRT7_8_18_19_20	spearman	CD8_mean	5	-0.017856307370941776	-0.04017389571087136	0.04188956439255024	0.6698773568905978	0.6756830765267453	-0.09962863248844485	0.0641555937803706	0.009106611882353186	3	5	8	False	0.7364725315500859
basal_low	KRT7_8_18_19_20	spearman	CD8_z	5	-0.018187489367891208	-0.039287311785085516	0.04113495521371792	0.6583512063466339	0.6635300497627049	-0.09849217791065364	0.06235254100204905	0.00861981032771071	4	4	8	False	0.7271486305590554
basal_low	KRT7_8_18_19_20	spearman	CD8_rank	5	-0.01576761824008871	-0.0350490360634905	0.03900524225824181	0.6860089836747205	0.6254354746701455	-0.09195727089664059	0.06060557877617232	0.007298594997475151	3	5	8	False	0.7498918304532946
basal_low	KRT7_8_18_19_20	spearman	CD8_pc1	5	-0.018187489367891208	-0.039287311785085516	0.04113495521371792	0.6583512063466339	0.6635300497627049	-0.09849217791065364	0.06235254100204905	0.00861981032771071	4	4	8	False	0.7271486305590554
basal_low	KRT7_8_18_19_20	spearman	CD3CD8_mean	5	-0.013329532567223995	-0.03124354278882379	0.03810175637930971	0.7264429478490818	0.6073736958110283	-0.08778187179864962	0.06127090214026804	0.0067617636313324165	3	5	8	False	0.7839763338574682
basal_low	KRT7_8_18_19_20	spearman	CD3CD8_z	5	-0.014265940755494033	-0.031958001485978126	0.037974577130411316	0.7071426783376749	0.604731149623285	-0.08846385410801862	0.06008941537975792	0.006687336033556444	4	4	8	False	0.7672457893850678
basal_low	KRT7_8_18_19_20	spearman	CD3CD8_rank	5	-0.010645579444596438	-0.02850310629887942	0.03738703518621958	0.7758352026151952	0.5921860302943271	-0.08372675080468742	0.06254949510328375	0.006347160162703442	3	5	8	False	0.8264143403300457
basal_low	KRT7_8_18_19_20	spearman	CD3CD8_pc1	5	-0.013611560387863184	-0.030923597541752796	0.03751287162799341	0.7166998994447586	0.5949203745771586	-0.086916412076386	0.059839897224536406	0.006419509423032191	3	5	8	False	0.7755329223984585
basal_low	simple_z	spearman	CD3D	1	-0.04118094519619919	-0.055687426830167835	0.03587716808062333	0.2507700266791093	0.5657283101412692	-0.1110621525601361	0.02910548632972928	0.005592510435812032	4	4	8	False	0.33416002131711936
basal_low	simple_z	spearman	CD3E	1	-0.009428870618005502	-0.02929568723575577	0.0380129652434099	0.8040950284394297	0.613186509657968	-0.08373664971483784	0.06498318964870142	0.006805364469224506	4	4	8	False	0.8500525627676242
basal_low	simple_z	spearman	CD3G	1	-0.026455644786532728	-0.03820086777073769	0.031789831627997076	0.4051838473521726	0.4489359187783979	-0.08853631449124968	0.03582976134051766	0.0034973786895461084	4	4	8	False	0.4903088574386
basal_low	simple_z	spearman	CD8A	1	-0.04586068062658451	-0.06880157692794826	0.04258476740484131	0.28117532311692406	0.6924648267611404	-0.1286407516600183	0.037554068495467934	0.009666368214521718	5	3	8	False	0.36627748848932473
basal_low	simple_z	spearman	CD8B	1	-0.05529038001015171	-0.06560166834798109	0.036406008528169026	0.12844408038595714	0.5782240107128485	-0.12602762817115695	0.016006273428700937	0.00588538229763239	6	2	8	True	0.20476439838318164
basal_low	simple_z	spearman	CD3_mean	1	-0.02643887802770519	-0.04262825647923063	0.0366635225961658	0.4707309608949427	0.5841236361188998	-0.09798878259259725	0.04538294719218215	0.006029772842718518	4	4	8	False	0.5554244693578468
basal_low	simple_z	spearman	CD3_z	1	-0.025540481380411376	-0.04170035590990844	0.03651090029284022	0.48412562396747594	0.5806414082550017	-0.09680200994340893	0.045981565059331715	0.005944055675001497	4	4	8	False	0.5684837158156144
basal_low	simple_z	spearman	CD3_rank	1	-0.024269487858494143	-0.040598755277808686	0.03602686567964495	0.5004499042105854	0.5693183580311124	-0.09460187494065586	0.04630396926135365	0.005674913388313247	4	4	8	False	0.5846373762124266
basal_low	simple_z	spearman	CD3_pc1	1	-0.025784078773119067	-0.04190999901528416	0.0364640105586207	0.4794005074394253	0.579563210718515	-0.09695244047821504	0.04564660947812477	0.005917803064889085	4	4	8	False	0.5638175004095604
basal_low	simple_z	spearman	CD8_mean	1	-0.05801280553686357	-0.07839678887413334	0.04348237552039955	0.18165781207087006	0.7052098521505019	-0.14232897630027028	0.027139206340003743	0.01026989056179731	5	3	8	False	0.2596241291819563
basal_low	simple_z	spearman	CD8_z	1	-0.05844904624978502	-0.07738220532992743	0.04272415804027394	0.17080642058626216	0.6944963913958893	-0.14130170648865398	0.0252167213605218	0.00975919641154712	5	3	8	False	0.24820086510086725
basal_low	simple_z	spearman	CD8_rank	1	-0.05407493265226465	-0.07124601379589425	0.040323834542737885	0.17949031194665843	0.6565540026879331	-0.1323794745724256	0.024900383061706593	0.008206772673851217	5	3	8	False	0.2575071988681679
basal_low	simple_z	spearman	CD8_pc1	1	-0.05844904624978502	-0.07738220532992743	0.04272415804027394	0.17080642058626216	0.6944963913958893	-0.14130170648865398	0.0252167213605218	0.00975919641154712	5	3	8	False	0.24820086510086725
basal_low	simple_z	spearman	CD3CD8_mean	1	-0.04129885478272447	-0.05836201247148766	0.03886844785438895	0.28772130298701704	0.630119269498086	-0.11696529872330315	0.034844287329362414	0.007313435975863387	5	3	8	False	0.3732814534555329
basal_low	simple_z	spearman	CD3CD8_z	1	-0.04267758753173858	-0.05981738900906225	0.03915189807869807	0.27539871266047566	0.635493690579723	-0.1188750878881349	0.034019650441531706	0.007484565657679519	5	3	8	False	0.3604508378237146
basal_low	simple_z	spearman	CD3CD8_rank	1	-0.03730316516215875	-0.05467695683181328	0.03811629769262751	0.3275200036720146	0.6152904671616243	-0.11156074506921791	0.03736867961244341	0.006866060852471869	5	3	8	False	0.4125314900585284
basal_low	simple_z	spearman	CD3CD8_pc1	1	-0.04010958796140039	-0.057329121589177544	0.038771487418568173	0.30063725241231853	0.6282545058672089	-0.11560269695529428	0.03584423821554465	0.0072552153620120624	5	3	8	False	0.3865175930973042
basal_low	simple_PC1	spearman	CD3D	1	-0.04377985435948981	-0.058786042616701464	0.03716714171334753	0.23852893887785576	0.5953252696252219	-0.11612783067897754	0.029030242749459537	0.006315513108788897	4	4	8	False	0.320376506245302
basal_low	simple_PC1	spearman	CD3E	1	-0.013231125748338334	-0.03320740169178603	0.038903358701909925	0.7337644659760688	0.6307873712799632	-0.08924302133149994	0.06293399868656743	0.007334438175655638	4	4	8	False	0.790659433799444
basal_low	simple_PC1	spearman	CD3G	1	-0.031587212527791175	-0.04314334113285013	0.032014964725961007	0.32365865524940196	0.4564371556204548	-0.09406696616530213	0.031140381893524704	0.003604886847500779	5	3	8	False	0.40860578492881
basal_low	simple_PC1	spearman	CD8A	1	-0.04971203861844855	-0.07265784182330888	0.043472738614575145	0.25243062996726373	0.7050771669522654	-0.13414461734346025	0.03543710662163096	0.010263338748317686	5	3	8	False	0.3357857936738507
basal_low	simple_PC1	spearman	CD8B	1	-0.057059622174773526	-0.0679668850338714	0.03768688027856557	0.12959748373786228	0.606437384665097	-0.13024256854875585	0.016741695286391675	0.006615040962486121	6	2	8	True	0.20576562855523364
