sample	TACSTD2	CD8A	CD3E	CD2	GZMA	GZMB	PRF1	NKG7	IFNG	CXCL9	CXCL10	CD274	PDCD1	CTLA4	LAG3	TIGIT	HAVCR2	IDO1	FOXP3	MS4A1	CD68	CYT_GZMA_PRF1	purity	LeukocyteFraction_methylation	CIBERSORT_CD8_T	CIBERSORT_Tregs	CIBERSORT_NK_activated	CIBERSORT_Macrophage_M1	CIBERSORT_Macrophage_M2	Wolf_LymphocyteInfiltration	Wolf_MacrophageCSF1	Wolf_IFNgamma	Wolf_TGFbeta	Wolf_WoundHealing_CSR
TCGA-44-6147-01	12.8878	8.2178	8.8592	8.1277	6.336	6.7994	7.2821	6.6425	1.0655	10.5284	8.0103	4.3696	6.4304	6.9018	7.241	7.6628	8.8283	9.1166	6.3939	10.0639	11.437	6.80905	0.47	0.38205252053201666	0.0474427071846753	0.006113387795756633	0.0102000194241647	0.038103139842364	0.13596938084924978					
TCGA-55-8301-01	12.0766	9.4844	10.3935	10.1361	9.7914	9.5652	10.5943	9.4731	5.6323	13.4036	11.9609	8.2932	7.6511	7.3193	9.1473	8.4145	9.6269	13.353	7.5143	9.6088	12.8958	10.19285	0.26	0.486922775971509	0.113087990670837	0.0557135879558226	0.0075956568010193	0.176439774858432	0.144660333374281	2.3087	1.2219	0.6694	0.2738	0.1165
TCGA-95-7562-01	12.8509	7.935	8.1577	8.144	6.6849	6.8455	6.8342	6.7998	4.0626	12.4908	10.9134	5.6286	5.9759	5.8468	6.7585	6.7585	9.1721	10.6335	6.1671	3.5573	11.5743	6.75955	0.55	0.201975541548136	0.0469618878381436	0.022997829470004	0.0	0.0610826859779186	0.202082898707508	0.4968	0.4299	0.1707	0.1931	0.2095
TCGA-55-6983-01	11.9734	8.9082	9.6915	9.1994	8.2505	7.4521	8.3337	7.9427	2.293	9.652	7.1511	5.025	6.5694	5.6004	6.4806	7.6662	8.8238	8.2268	6.1088	10.8211	11.6916	8.292100000000001	0.27	0.380756057227124	0.0943690327654872	0.0461669689335912	0.0544643776512745	0.0133679849882727	0.203072227284986	2.1524	0.7959	0.089	0.3081	-0.1005
TCGA-53-7813-01	11.818	9.2268	9.1479	9.2537	9.2682	9.1815	7.0945	7.0945	5.6534	8.9553	8.4906	4.7929	4.4971	6.872	7.6242	7.306	7.0392	10.261	4.4036	7.6015	9.2168	8.18135	0.36	0.374193378478986	0.221554312781341	0.0008545283279111	0.0272836691616483	0.0236929764194949	0.0256464753754016	1.3086	-0.009	0.2705	-0.3524	0.108
TCGA-MN-A4N1-01	14.0908	4.9695	6.0221	5.9169	3.8375	4.4986	5.115	4.2692	0.5013	5.4251	5.1826	4.6255	3.6592	4.601	5.1826	3.9581	6.9685	7.2891	4.6284	3.6592	10.1961	4.47625	0.48	0.158387171990963	0.0433500788729933	0.0506589328421616	0.0	0.0	0.273072482726235	-0.6151	-0.3998	-0.0372	0.2204	0.093
TCGA-78-7159-01	11.2808	7.5781	7.8639	7.5444	7.299	8.4457	7.4338	7.1277	3.8302	8.8744	8.2765	5.1131	5.1359	8.1812	6.2571	6.496	7.0337	11.9657	6.2616	7.2105	10.7211	7.3664000000000005	0.29	0.300493077062831	0.0891182626202088	0.033850606046855	0.0604357115094465	0.0360471237363219	0.128508976880378	1.0839	0.0694	0.1105	0.2099	0.113
TCGA-50-6673-01	11.8041	6.021	7.7194	7.5784	5.4095	6.1857	6.021	5.6858	0.0	8.1452	7.4547	4.8033	4.4054	5.4655	5.5017	6.6797	8.4036	6.3132	6.5399	5.1608	11.9816	5.71525	0.35	0.2862837358218	0.026431292816915	0.0294821538213045	0.0142015476272308	0.0166507265620495	0.39458289377164	0.6024	0.5619	0.2395	0.5746	-0.119
TCGA-75-7025-01	13.5002	8.5539	9.0918	8.783	7.451	6.3894	10.3911	6.9311	2.0092	7.697	6.6829	5.0672	5.2214	6.2601	6.4405	6.8292	8.3715	10.568	6.5904	9.7225	11.9831	8.92105	0.34	0.26991114059544	0.0641815188745035	0.0241758951981279	0.0431459320689054	0.0	0.161234634036842	1.6621	0.7837	0.2096	0.3898	-0.2265
TCGA-55-7726-01	14.014	6.7479	6.7948	7.0766	5.7613	6.222	5.5315	5.7613	3.1676	9.5368	8.9648	5.0419	3.4277	5.7613	5.5589	6.289	8.6859	7.2548	5.5348	4.5892	11.3244	5.6464	0.26	0.267889451777057	0.0628338446223386	0.0	0.0047597609971908	0.0552221781421534	0.207829616578715	-0.146	0.3932	0.1084	0.9292	0.2205
TCGA-L9-A743-01	12.4301	9.2166	9.7947	9.2957	7.6558	8.9217	8.7567	8.1536	4.8028	11.448	9.4311	7.1705	7.8155	8.8123	8.0875	8.8746	9.9117	9.4193	8.7155	9.554	12.5781	8.20625	0.09	0.504330431969647	0.119313775972081	0.0200865126713299	0.0113307904917409	0.0370352903273853	0.209741798152691	2.0206	1.1342	0.4502	0.5987	-0.017
TCGA-86-8358-01	6.981	7.8811	7.7043	7.6095	7.7089	7.1455	7.6529	7.0692	2.3158	11.0586	8.4088	4.9154	5.202	5.6072	7.2808	6.5107	7.8104	7.9329	6.2568	6.3203	10.9084	7.680899999999999	0.72	0.102282424910012	0.106875817390762	0.0	0.0215475982878749	0.054177394789216	0.218858295322734	0.5896	0.0297	-0.0121	-0.1365	0.2935
TCGA-55-6972-01	11.9009	5.6789	5.2732	5.5084	5.6789	5.9952	7.7523	6.5812	0.0	6.7891	5.1854	2.7458	2.1456	2.7458	2.1456	2.9726	4.5748	6.5983	2.4826	2.7458	8.2884	6.7156	0.83	0.0172851118765698	0.135870253833362	0.0	0.0768800594118087	0.0234217535656918	0.123589296383517	-1.0254	-1.2647	-0.333	-1.2384	0.0155
TCGA-55-7727-01	13.3551	8.319	9.2334	9.229	7.5767	6.5208	6.6713	5.9	4.1304	11.2643	8.7152	6.2171	3.4714	6.899	5.7108	7.9689	8.6573	8.3996	6.3262	10.4729	10.9849	7.124	0.56	0.290875625697854	0.070509551746601	0.0	0.0	0.0948876176281917	0.249777689868054	1.2458	0.687	0.013	-0.3723	-0.019
TCGA-91-6831-01	10.7052	6.8579	7.8565	7.6335	7.0466	7.7311	8.7118	7.3078	2.9902	11.0909	9.8445	6.0064	5.0287	6.1067	7.265	6.3983	9.0739	10.744	6.5428	3.6526	11.8415	7.8792	0.5	0.253009928589236	0.0697021641851917	0.0362427519057127	0.0339736277092579	0.0768197387645927	0.287733335788619					
TCGA-MN-A4N4-01	14.5906	7.7501	8.0823	7.5758	6.6778	7.5938	7.0722	6.9203	2.4126	8.0142	7.0198	4.9216	4.9887	3.8045	6.2561	5.5436	7.9899	7.067	5.237	6.427	11.4543	6.875	0.34	0.279447058498248	0.0560528077363521	0.0242269435632508	0.0192188540858249	0.0268342777157825	0.20043606415968	0.8047	0.3079	0.2222	0.6622	-0.06
TCGA-55-8302-01	13.6042	8.1994	8.5045	8.4393	7.2705	7.7687	7.5172	7.861	4.4981	10.476	9.4837	9.0066	6.1452	6.2952	7.4039	6.9406	8.3925	9.4081	5.7239	6.9917	12.4776	7.3938500000000005	0.46	0.308551277513948	0.113937536509969	0.034147826733805	0.0333672338072826	0.11701823604778	0.305994050424202	1.0151	0.4257	0.4867	0.2561	0.0285
TCGA-MP-A4TK-01	13.026	7.8782	9.3819	8.4438	6.4541	7.1002	7.4662	6.8994	2.4483	10.7113	9.0417	5.4945	6.7938	7.095	6.6012	7.5449	9.5524	8.4783	7.1168	9.0949	12.8021	6.9601500000000005	0.34	0.334533570968284	0.10842440100975	0.0280084639788459	0.0003240655766565	0.0279456425218124	0.316427588283349	1.6801	0.9564	0.2979	0.9614	-0.0125
