split	radius_um	min_hi	min_lo	min_cd8	min_gap	endpoint	ligand	n_fov	n_slides	median_delta	median_hi	median_lo	fold	n_pos	n_neg	p	n_patients	n_patients_pos	n_patients_neg
quintile	100.0	20	20	10	0.25	class_logmean	MIF	214	8	0.11171024249031627	0.6630181161065896	0.5760597024384129	1.1509538218002213	8	0	0.0078125	5	5	0
quintile	100.0	20	20	10	0.25	class_detection	MIF	214	8	0.18805712990773527	0.6555953396170949	0.5161969099230428	1.2700489425921484	8	0	0.0078125	5	5	0
quintile	100.0	20	20	10	0.25	class_rank	MIF	214	8	0.07242259742884796	0.5384533380126131	0.463707657295397	1.161191387593586	8	0	0.0078125	5	5	0
quintile	100.0	20	20	10	0.25	interface_logmean	MIF	214	8	0.11439589165664951	0.6271372112378834	0.5261593135543148	1.1919150627619646	8	0	0.0078125	5	5	0
quintile	100.0	20	20	10	0.25	interface_detection	MIF	214	8	0.19074485827305931	0.6372668463896463	0.47985606106681067	1.328037505607164	8	0	0.0078125	5	5	0
quintile	100.0	20	20	10	0.25	interface_cohens_d	MIF	214	8	0.22765196360048173	0.22765196360048173	0.0		8	0	0.0078125	5	5	0
quintile	100.0	20	20	10	0.25	class_logmean	PDCD1LG2	214	8	-0.003932063035770424	0.026577774476673866	0.03116231778732095	0.8528818253527854	1	7	0.015625	5	1	4
quintile	100.0	20	20	10	0.25	class_detection	PDCD1LG2	214	8	0.011819121450379229	0.05102594644652582	0.03817982633231506	1.3364635554493847	8	0	0.0078125	5	5	0
quintile	100.0	20	20	10	0.25	class_rank	PDCD1LG2	214	8	0.005306689013009819	0.5014065286287894	0.49578754859637486	1.0113334432224497	8	0	0.0078125	5	5	0
quintile	100.0	20	20	10	0.25	interface_logmean	PDCD1LG2	214	8	-0.003331651799898182	0.027187423515491763	0.032290798601590925	0.8419557487857322	1	7	0.0390625	5	1	4
quintile	100.0	20	20	10	0.25	interface_detection	PDCD1LG2	214	8	0.01193587667452103	0.052315695604115496	0.03908830480508538	1.3383976579436936	8	0	0.0078125	5	5	0
quintile	100.0	20	20	10	0.25	interface_cohens_d	PDCD1LG2	214	8	-0.014154242866206862	-0.014154242866206862	0.0		2	6	0.0390625	5	1	4
quintile	100.0	20	20	10	0.25	class_logmean	TGFB1	214	8	-0.0071304721110890396	0.06287762997297291	0.08270652542955109	0.7602499276375925	2	6	0.1953125	5	2	3
quintile	100.0	20	20	10	0.25	class_detection	TGFB1	214	8	0.021600053488097033	0.1088475376095453	0.10308994737897723	1.0558501616981346	8	0	0.0078125	5	5	0
quintile	100.0	20	20	10	0.25	class_rank	TGFB1	214	8	0.008519745382488259	0.5006913248035643	0.492407670037614	1.0168227573817392	7	1	0.0234375	5	5	0
quintile	100.0	20	20	10	0.25	interface_logmean	TGFB1	214	8	-0.00848261844391492	0.06241280401296828	0.08239193238717105	0.7575111082439712	2	6	0.1953125	5	1	4
quintile	100.0	20	20	10	0.25	interface_detection	TGFB1	214	8	0.02666291111078615	0.10974109064544049	0.10388613488595508	1.056359356962437	7	1	0.015625	5	5	0
quintile	100.0	20	20	10	0.25	interface_cohens_d	TGFB1	214	8	-0.03349869318820618	-0.03349869318820618	0.0		2	6	0.1484375	5	2	3
tertile	15.0	20	20	10	0.25	class_logmean	CCL5	208	8	-0.01488979601409491	0.04203372053535921	0.05885951698846406	0.7141363484786571	0	8	0.0078125	5	0	5
tertile	15.0	20	20	10	0.25	class_detection	CCL5	208	8	0.013491068791650233	0.08938089635732893	0.0687233021029614	1.3005908275975777	7	1	0.015625	5	4	1
tertile	15.0	20	20	10	0.25	class_rank	CCL5	208	8	0.004635363151134941	0.5025141505217643	0.49594009955381524	1.0132557358718595	7	1	0.015625	5	4	1
tertile	15.0	20	20	10	0.25	interface_logmean	CCL5	184	8	-0.01612845024293555	0.0529654436483697	0.07423681138128929	0.7134660374397378	2	6	0.1484375	5	1	4
tertile	15.0	20	20	10	0.25	interface_detection	CCL5	184	8	0.009987355122011321	0.0919996801623909	0.09283647536228011	0.9909863531912028	5	3	0.4609375	5	3	2
tertile	15.0	20	20	10	0.25	interface_cohens_d	CCL5	184	8	-0.13368437833543972	-0.13368437833543972	0.0		1	7	0.109375	5	1	4
tertile	15.0	20	20	10	0.25	class_logmean	CD274	208	8	-0.008418017100724658	0.03980445004878687	0.05136718762639378	0.7749003184346873	2	6	0.109375	5	2	3
tertile	15.0	20	20	10	0.25	class_detection	CD274	208	8	0.015545242539884856	0.08278818407330206	0.06386581766878896	1.2962831620295752	8	0	0.0078125	5	5	0
tertile	15.0	20	20	10	0.25	class_rank	CD274	208	8	0.007091779148939881	0.5028830648679745	0.49556353744683845	1.0147701089124646	8	0	0.0078125	5	5	0
tertile	15.0	20	20	10	0.25	interface_logmean	CD274	184	8	-0.006359381333106394	0.05671883414378896	0.06120312854076143	0.9267309612451279	3	5	0.546875	5	2	3
tertile	15.0	20	20	10	0.25	interface_detection	CD274	184	8	0.012911149149575838	0.09473951705925374	0.0753352375105017	1.2575724214853254	6	2	0.0546875	5	5	0
tertile	15.0	20	20	10	0.25	interface_cohens_d	CD274	184	8	-0.060727624716517846	-0.060727624716517846	0.0		3	5	0.84375	5	2	3
tertile	15.0	20	20	10	0.25	class_logmean	CDH1	208	8	0.0777217979853352	0.2771531086553026	0.16582278378169846	1.6713813526382946	8	0	0.0078125	5	5	0
tertile	15.0	20	20	10	0.25	class_detection	CDH1	208	8	0.19240949312311634	0.4671721394643954	0.21464772010242733	2.1764598256224965	8	0	0.0078125	5	5	0
tertile	15.0	20	20	10	0.25	class_rank	CDH1	208	8	0.08630224327955924	0.5429226687976292	0.4631272376024077	1.1722969946840514	8	0	0.0078125	5	5	0
tertile	15.0	20	20	10	0.25	interface_logmean	CDH1	184	8	0.055108351134029884	0.15726477203757636	0.0916768450459296	1.715425219517399	7	1	0.015625	5	5	0
tertile	15.0	20	20	10	0.25	interface_detection	CDH1	184	8	0.11835492316013324	0.24313213213269158	0.11890894182671674	2.0446917481361697	8	0	0.0078125	5	5	0
tertile	15.0	20	20	10	0.25	interface_cohens_d	CDH1	184	8	0.1770171429618318	0.1770171429618318	0.0		7	1	0.0234375	5	5	0
tertile	15.0	20	20	10	0.25	class_logmean	CXCL16	208	8	0.033227715005850415	0.15704605173536393	0.12271130221240498	1.2798010362853767	7	1	0.015625	5	4	1
tertile	15.0	20	20	10	0.25	class_detection	CXCL16	208	8	0.12426644200137353	0.2997732926200666	0.16437035220900825	1.8237674166377895	8	0	0.0078125	5	5	0
tertile	15.0	20	20	10	0.25	class_rank	CXCL16	208	8	0.05271562199874463	0.523380911221792	0.47705743533783945	1.097102513141101	8	0	0.0078125	5	5	0
tertile	15.0	20	20	10	0.25	interface_logmean	CXCL16	184	8	0.04894198131625586	0.15985006983724556	0.11291729033525501	1.4156385559965674	7	1	0.015625	5	5	0
tertile	15.0	20	20	10	0.25	interface_detection	CXCL16	184	8	0.08146730706919492	0.24168313282163983	0.14670361596994524	1.647424511139199	8	0	0.0078125	5	5	0
tertile	15.0	20	20	10	0.25	interface_cohens_d	CXCL16	184	8	0.12384958136343345	0.12384958136343345	0.0		7	1	0.0234375	5	4	1
tertile	15.0	20	20	10	0.25	class_logmean	CXCL9	208	8	-0.005934344865036783	0.040178167827737823	0.04622257720967311	0.8692325320910415	1	7	0.0390625	5	1	4
tertile	15.0	20	20	10	0.25	class_detection	CXCL9	208	8	0.01670369056884422	0.08332320588529459	0.05987381539626124	1.391646838168553	8	0	0.0078125	5	5	0
tertile	15.0	20	20	10	0.25	class_rank	CXCL9	208	8	0.0077314510665558445	0.5040510221211998	0.4948405269721542	1.018613057433681	8	0	0.0078125	5	5	0
tertile	15.0	20	20	10	0.25	interface_logmean	CXCL9	184	8	0.0029962105363919994	0.06395962295428544	0.05897406584208274	1.0845381277518278	4	4	1.0	5	2	3
tertile	15.0	20	20	10	0.25	interface_detection	CXCL9	184	8	0.028242517586908593	0.10175860716946364	0.0745610916177967	1.364768204991989	7	1	0.078125	5	4	1
tertile	15.0	20	20	10	0.25	interface_cohens_d	CXCL9	184	8	0.0017983849945252955	0.0017983849945252955	0.0		4	4	0.640625	5	2	3
tertile	15.0	20	20	10	0.25	class_logmean	HLA-A	208	8	0.05894265096322657	0.7615764258163316	0.7057690254683271	1.0790731788079992	7	1	0.0390625	5	4	1
tertile	15.0	20	20	10	0.25	class_detection	HLA-A	208	8	0.1571305429276475	0.7348921707193108	0.5907823574545923	1.2439304617788876	8	0	0.0078125	5	5	0
tertile	15.0	20	20	10	0.25	class_rank	HLA-A	208	8	0.04286534711718562	0.5229311118865836	0.48417073458873583	1.0800551841093238	7	1	0.015625	5	4	1
tertile	15.0	20	20	10	0.25	interface_logmean	HLA-A	184	8	0.08481851699214821	0.9181701574813236	0.8125947589111147	1.1299237995476135	7	1	0.0234375	5	5	0
tertile	15.0	20	20	10	0.25	interface_detection	HLA-A	184	8	0.12756165956567	0.7446485940803953	0.6233364631136906	1.1946174147437585	8	0	0.0078125	5	5	0
tertile	15.0	20	20	10	0.25	interface_cohens_d	HLA-A	184	8	0.1552133994614911	0.1552133994614911	0.0		7	1	0.0546875	5	5	0
tertile	15.0	20	20	10	0.25	class_logmean	ICAM1	208	8	0.018545962908063776	0.11118641700595618	0.09009784205903854	1.2340630415221143	8	0	0.0078125	5	5	0
tertile	15.0	20	20	10	0.25	class_detection	ICAM1	208	8	0.06225483418437023	0.1701417892260092	0.10825846661228472	1.5716257079028515	8	0	0.0078125	5	5	0
tertile	15.0	20	20	10	0.25	class_rank	ICAM1	208	8	0.028768275318474645	0.5161762232594009	0.48740794794092623	1.0590229918080067	8	0	0.0078125	5	5	0
tertile	15.0	20	20	10	0.25	interface_logmean	ICAM1	184	8	0.04931493947067512	0.1629525032892291	0.09218762205647571	1.767618034332219	7	1	0.0390625	5	4	1
tertile	15.0	20	20	10	0.25	interface_detection	ICAM1	184	8	0.0958830558416712	0.22225759353059166	0.1139317292174466	1.9507962799932375	8	0	0.0078125	5	5	0
tertile	15.0	20	20	10	0.25	interface_cohens_d	ICAM1	184	8	0.12941517275584843	0.12941517275584843	0.0		8	0	0.0078125	5	5	0
tertile	15.0	20	20	10	0.25	class_logmean	IFNG_on_cd8	208	8	-0.000875472838375628	0.040787962904673014	0.03874336690460513	1.052772801215293	3	5	1.0	5	3	2
tertile	15.0	20	20	10	0.25	class_detection	IFNG_on_cd8	208	8	0.008113508890788362	0.0677271373292096	0.06243944066509375	1.084685202298295	6	2	0.1953125	5	4	1
tertile	15.0	20	20	10	0.25	class_rank	IFNG_on_cd8	208	0					0	0		5	0	0
tertile	15.0	20	20	10	0.25	interface_logmean	IFNG_on_cd8	179	8	0.0037294641203646194	0.04672046704918034	0.040510025389292936	1.153306289003928	6	2	0.25	5	3	2
tertile	15.0	20	20	10	0.25	interface_detection	IFNG_on_cd8	179	8	0.009265942556070578	0.07464069166759574	0.06111794626923637	1.221256541225863	7	1	0.0546875	5	4	1
tertile	15.0	20	20	10	0.25	interface_cohens_d	IFNG_on_cd8	179	8	-0.032591102731386046	-0.032591102731386046	0.0		2	6	0.640625	5	2	3
tertile	15.0	20	20	10	0.25	class_logmean	LGALS9	208	8	0.01587588071290936	0.08835761085467994	0.07371445550982442	1.198646998659631	6	2	0.0546875	5	3	2
tertile	15.0	20	20	10	0.25	class_detection	LGALS9	208	8	0.089682598391427	0.1953475300945911	0.11386292751220348	1.715637691413251	8	0	0.0078125	5	5	0
tertile	15.0	20	20	10	0.25	class_rank	LGALS9	208	8	0.039940352767265486	0.5185350486687546	0.4807844952706446	1.0785186580878805	8	0	0.0078125	5	5	0
tertile	15.0	20	20	10	0.25	interface_logmean	LGALS9	184	8	0.002171153964485282	0.09262844497481218	0.08411494101612614	1.1012127436082237	4	4	0.4609375	5	3	2
tertile	15.0	20	20	10	0.25	interface_detection	LGALS9	184	8	0.05000065566980956	0.15391977585445146	0.10273668394972471	1.4981968459267552	8	0	0.0078125	5	5	0
tertile	15.0	20	20	10	0.25	interface_cohens_d	LGALS9	184	8	0.010567169393887355	0.010567169393887355	0.0		5	3	0.546875	5	3	2
tertile	15.0	20	20	10	0.25	class_logmean	MIF	208	8	0.12581602173852804	0.6884850439748593	0.5786751714946707	1.1897608155479673	8	0	0.0078125	5	5	0
tertile	15.0	20	20	10	0.25	class_detection	MIF	208	8	0.21462391872784137	0.6733286386705039	0.5236962810081495	1.2857235445214588	8	0	0.0078125	5	5	0
tertile	15.0	20	20	10	0.25	class_rank	MIF	208	8	0.08205559406968876	0.5426302802716864	0.4622729276183737	1.1738309726838496	8	0	0.0078125	5	5	0
tertile	15.0	20	20	10	0.25	interface_logmean	MIF	184	8	0.09988782857707537	0.44772473824295134	0.3225747759562808	1.3879719420579628	8	0	0.0078125	5	5	0
tertile	15.0	20	20	10	0.25	interface_detection	MIF	184	8	0.17341978519087198	0.494977776379533	0.338141260709719	1.4638195153724585	8	0	0.0078125	5	5	0
tertile	15.0	20	20	10	0.25	interface_cohens_d	MIF	184	8	0.2476827845887598	0.2476827845887598	0.0		8	0	0.0078125	5	5	0
tertile	15.0	20	20	10	0.25	class_logmean	PDCD1LG2	208	8	-0.00262390860561503	0.026102727203220696	0.030036522225210707	0.8690329395495648	1	7	0.015625	5	0	5
tertile	15.0	20	20	10	0.25	class_detection	PDCD1LG2	208	8	0.014527944877246849	0.056147227907820965	0.03967910749764712	1.4150325309396226	8	0	0.0078125	5	5	0
tertile	15.0	20	20	10	0.25	class_rank	PDCD1LG2	208	8	0.006866394206630655	0.5025397408111343	0.49615856144665066	1.0128611695137901	8	0	0.0078125	5	5	0
tertile	15.0	20	20	10	0.25	interface_logmean	PDCD1LG2	184	8	0.009135286215173804	0.03835983575526171	0.030261131672650515	1.2676272708575094	6	2	0.109375	5	5	0
tertile	15.0	20	20	10	0.25	interface_detection	PDCD1LG2	184	8	0.026035341395637884	0.0620830413179082	0.04277952340711286	1.4512326546299434	7	1	0.015625	5	5	0
tertile	15.0	20	20	10	0.25	interface_cohens_d	PDCD1LG2	184	8	0.0009298416974957277	0.0009298416974957277	0.0		4	4	0.7421875	5	3	2
tertile	15.0	20	20	10	0.25	class_logmean	TGFB1	208	8	-0.007577630611402642	0.06123094478956988	0.07850917974220856	0.779920832068642	2	6	0.25	5	2	3
tertile	15.0	20	20	10	0.25	class_detection	TGFB1	208	8	0.02632811975339384	0.11265606715496868	0.09842207882991075	1.144621902872592	8	0	0.0078125	5	5	0
tertile	15.0	20	20	10	0.25	class_rank	TGFB1	208	8	0.01112165482658331	0.5029041016417923	0.4923679203569115	1.0213990003191988	8	0	0.0078125	5	5	0
tertile	15.0	20	20	10	0.25	interface_logmean	TGFB1	184	8	-0.00950130533116559	0.063567482461665	0.08227380710634423	0.7726332923855087	3	5	0.4609375	5	2	3
tertile	15.0	20	20	10	0.25	interface_detection	TGFB1	184	8	0.023702835354095553	0.10273568293899465	0.10549106682927181	0.9738804054874475	5	3	0.4609375	5	3	2
tertile	15.0	20	20	10	0.25	interface_cohens_d	TGFB1	184	8	-0.0817515743272572	-0.0817515743272572	0.0		3	5	0.3828125	5	3	2
tertile	20.0	20	20	10	0.25	class_logmean	CCL5	208	8	-0.01488979601409491	0.04203372053535921	0.05885951698846406	0.7141363484786571	0	8	0.0078125	5	0	5
tertile	20.0	20	20	10	0.25	class_detection	CCL5	208	8	0.013491068791650233	0.08938089635732893	0.0687233021029614	1.3005908275975777	7	1	0.015625	5	4	1
tertile	20.0	20	20	10	0.25	class_rank	CCL5	208	8	0.004635363151134941	0.5025141505217643	0.49594009955381524	1.0132557358718595	7	1	0.015625	5	4	1
tertile	20.0	20	20	10	0.25	interface_logmean	CCL5	202	8	-0.012095059494610753	0.06222226606441436	0.07620231398115201	0.8165403753986329	1	7	0.0234375	5	0	5
tertile	20.0	20	20	10	0.25	interface_detection	CCL5	202	8	0.013733844932655108	0.0977708683074236	0.09108118591397141	1.0734474669639322	6	2	0.3125	5	4	1
tertile	20.0	20	20	10	0.25	interface_cohens_d	CCL5	202	8	-0.08027097220473046	-0.08027097220473046	0.0		1	7	0.0234375	5	1	4
tertile	20.0	20	20	10	0.25	class_logmean	CD274	208	8	-0.008418017100724658	0.03980445004878687	0.05136718762639378	0.7749003184346873	2	6	0.109375	5	2	3
tertile	20.0	20	20	10	0.25	class_detection	CD274	208	8	0.015545242539884856	0.08278818407330206	0.06386581766878896	1.2962831620295752	8	0	0.0078125	5	5	0
tertile	20.0	20	20	10	0.25	class_rank	CD274	208	8	0.007091779148939881	0.5028830648679745	0.49556353744683845	1.0147701089124646	8	0	0.0078125	5	5	0
tertile	20.0	20	20	10	0.25	interface_logmean	CD274	202	8	-0.006456451562161628	0.05171668025598462	0.05869054949476517	0.8811756015437788	3	5	0.4609375	5	2	3
tertile	20.0	20	20	10	0.25	interface_detection	CD274	202	8	0.01944646861424074	0.08007341300459453	0.07052625589072782	1.1353702531530798	8	0	0.0078125	5	5	0
tertile	20.0	20	20	10	0.25	interface_cohens_d	CD274	202	8	-0.03572671465611413	-0.03572671465611413	0.0		3	5	0.3828125	5	1	4
tertile	20.0	20	20	10	0.25	class_logmean	CDH1	208	8	0.0777217979853352	0.2771531086553026	0.16582278378169846	1.6713813526382946	8	0	0.0078125	5	5	0
tertile	20.0	20	20	10	0.25	class_detection	CDH1	208	8	0.19240949312311634	0.4671721394643954	0.21464772010242733	2.1764598256224965	8	0	0.0078125	5	5	0
tertile	20.0	20	20	10	0.25	class_rank	CDH1	208	8	0.08630224327955924	0.5429226687976292	0.4631272376024077	1.1722969946840514	8	0	0.0078125	5	5	0
tertile	20.0	20	20	10	0.25	interface_logmean	CDH1	202	8	0.08232477002601765	0.19116230176351667	0.10794967595886971	1.7708464621640188	8	0	0.0078125	5	5	0
tertile	20.0	20	20	10	0.25	interface_detection	CDH1	202	8	0.12840448235469448	0.2933155534008217	0.13806270504841972	2.1245096805683588	8	0	0.0078125	5	5	0
tertile	20.0	20	20	10	0.25	interface_cohens_d	CDH1	202	8	0.21300519601206294	0.21300519601206294	0.0		8	0	0.0078125	5	5	0
tertile	20.0	20	20	10	0.25	class_logmean	CXCL16	208	8	0.033227715005850415	0.15704605173536393	0.12271130221240498	1.2798010362853767	7	1	0.015625	5	4	1
tertile	20.0	20	20	10	0.25	class_detection	CXCL16	208	8	0.12426644200137353	0.2997732926200666	0.16437035220900825	1.8237674166377895	8	0	0.0078125	5	5	0
tertile	20.0	20	20	10	0.25	class_rank	CXCL16	208	8	0.05271562199874463	0.523380911221792	0.47705743533783945	1.097102513141101	8	0	0.0078125	5	5	0
tertile	20.0	20	20	10	0.25	interface_logmean	CXCL16	202	8	0.04417963351545466	0.16518467474131	0.12100504122585533	1.3651057267357447	7	1	0.015625	5	5	0
tertile	20.0	20	20	10	0.25	interface_detection	CXCL16	202	8	0.09235747152443886	0.2414658459506232	0.14566886595616982	1.6576352425457728	8	0	0.0078125	5	5	0
tertile	20.0	20	20	10	0.25	interface_cohens_d	CXCL16	202	8	0.1077891115120059	0.1077891115120059	0.0		7	1	0.015625	5	5	0
tertile	20.0	20	20	10	0.25	class_logmean	CXCL9	208	8	-0.005934344865036783	0.040178167827737823	0.04622257720967311	0.8692325320910415	1	7	0.0390625	5	1	4
tertile	20.0	20	20	10	0.25	class_detection	CXCL9	208	8	0.01670369056884422	0.08332320588529459	0.05987381539626124	1.391646838168553	8	0	0.0078125	5	5	0
tertile	20.0	20	20	10	0.25	class_rank	CXCL9	208	8	0.0077314510665558445	0.5040510221211998	0.4948405269721542	1.018613057433681	8	0	0.0078125	5	5	0
tertile	20.0	20	20	10	0.25	interface_logmean	CXCL9	202	8	-0.004640389467297879	0.056528599857951375	0.05584987726927336	1.0121526245331862	3	5	0.3125	5	0	5
tertile	20.0	20	20	10	0.25	interface_detection	CXCL9	202	8	0.019283076440499747	0.09138343762043921	0.07524611387166061	1.2144605603992034	6	2	0.0546875	5	3	2
tertile	20.0	20	20	10	0.25	interface_cohens_d	CXCL9	202	8	-0.057162604238979106	-0.057162604238979106	0.0		1	7	0.109375	5	1	4
tertile	20.0	20	20	10	0.25	class_logmean	HLA-A	208	8	0.05894265096322657	0.7615764258163316	0.7057690254683271	1.0790731788079992	7	1	0.0390625	5	4	1
tertile	20.0	20	20	10	0.25	class_detection	HLA-A	208	8	0.1571305429276475	0.7348921707193108	0.5907823574545923	1.2439304617788876	8	0	0.0078125	5	5	0
tertile	20.0	20	20	10	0.25	class_rank	HLA-A	208	8	0.04286534711718562	0.5229311118865836	0.48417073458873583	1.0800551841093238	7	1	0.015625	5	4	1
tertile	20.0	20	20	10	0.25	interface_logmean	HLA-A	202	8	0.10086884465197038	0.8970481965305477	0.7961793518785772	1.1266911084970634	7	1	0.078125	5	4	1
tertile	20.0	20	20	10	0.25	interface_detection	HLA-A	202	8	0.12949378663011263	0.7489970231584282	0.6174341952751	1.213079918297544	7	1	0.015625	5	4	1
tertile	20.0	20	20	10	0.25	interface_cohens_d	HLA-A	202	8	0.18291816022904656	0.18291816022904656	0.0		7	1	0.0390625	5	4	1
tertile	20.0	20	20	10	0.25	class_logmean	ICAM1	208	8	0.018545962908063776	0.11118641700595618	0.09009784205903854	1.2340630415221143	8	0	0.0078125	5	5	0
tertile	20.0	20	20	10	0.25	class_detection	ICAM1	208	8	0.06225483418437023	0.1701417892260092	0.10825846661228472	1.5716257079028515	8	0	0.0078125	5	5	0
tertile	20.0	20	20	10	0.25	class_rank	ICAM1	208	8	0.028768275318474645	0.5161762232594009	0.48740794794092623	1.0590229918080067	8	0	0.0078125	5	5	0
tertile	20.0	20	20	10	0.25	interface_logmean	ICAM1	202	8	0.04945284221780124	0.15323507486443433	0.09221492352404545	1.6617166615605077	8	0	0.0078125	5	5	0
tertile	20.0	20	20	10	0.25	interface_detection	ICAM1	202	8	0.08943214384275774	0.21590557321498977	0.11527593300187886	1.8729457883587095	8	0	0.0078125	5	5	0
tertile	20.0	20	20	10	0.25	interface_cohens_d	ICAM1	202	8	0.16080020261757277	0.16080020261757277	0.0		7	1	0.0234375	5	4	1
tertile	20.0	20	20	10	0.25	class_logmean	IFNG_on_cd8	208	8	0.0011835981525523068	0.035721360502897634	0.04348914025384666	0.8213857596262332	6	2	0.546875	5	3	2
tertile	20.0	20	20	10	0.25	class_detection	IFNG_on_cd8	208	8	0.005881143197948885	0.06651844322812211	0.06890967979782124	0.965298974299185	5	3	0.546875	5	3	2
tertile	20.0	20	20	10	0.25	class_rank	IFNG_on_cd8	208	0					0	0		5	0	0
tertile	20.0	20	20	10	0.25	interface_logmean	IFNG_on_cd8	199	8	0.001848072562296332	0.035721360502897634	0.03743112491127769	0.9543223877873647	6	2	0.3125	5	4	1
tertile	20.0	20	20	10	0.25	interface_detection	IFNG_on_cd8	199	8	0.007401403778093205	0.06718944378067934	0.06438647286252583	1.0435335373027539	6	2	0.3125	5	4	1
tertile	20.0	20	20	10	0.25	interface_cohens_d	IFNG_on_cd8	199	8	0.032191023839361205	0.032191023839361205	0.0		6	2	0.0390625	5	5	0
