atlas_name	level	downloadSource	FileFormat	assayName	Filename	synapseId	CellTotal	diagnosis	organ
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_2018_1/barcode/1598_Ru426B_IGO_10414_9_S9_L002_R1_001.fastq.gz	syn23594112		Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_2018_1/genomic/1598_Ru426B_IGO_10414_9_S9_L001_R2_001.fastq.gz	syn23594119		Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_2018_1/genomic/1598_Ru426B_IGO_10414_9_S9_L002_R2_001.fastq.gz	syn23594122		Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_2019_1/barcode/1358_RU779D_P95_IGO_10128_2_S2_L001_R1_001.fastq.gz	syn23594117		Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_2019_1/barcode/1358_RU779D_P95_IGO_10128_2_S2_L002_R1_001.fastq.gz	syn23594120		Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_2019_1/genomic/1358_RU779D_P95_IGO_10128_2_S2_L001_R2_001.fastq.gz	syn23594123		Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_2019_1/genomic/1358_RU779D_P95_IGO_10128_2_S2_L002_R2_001.fastq.gz	syn23594124		Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3001_1/barcode/RU675_NORMAL_IGO_07658_4_S13_L001_R1_001.fastq.gz	syn24987106		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3001_1/barcode/RU675_NORMAL_IGO_07658_4_S13_L002_R1_001.fastq.gz	syn24987107		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3001_1/barcode/RU675_NORMAL_IGO_07658_4_S13_L003_R1_001.fastq.gz	syn24987108		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3001_1/barcode/RU675_NORMAL_IGO_07658_4_S13_L004_R1_001.fastq.gz	syn24987110		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3001_1/barcode/RU675_NORMAL_IGO_07658_4_S13_L005_R1_001.fastq.gz	syn24987111		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3001_1/barcode/RU675_NORMAL_IGO_07658_4_S13_L006_R1_001.fastq.gz	syn24987112		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3001_1/barcode/RU675_NORMAL_IGO_07658_4_S13_L007_R1_001.fastq.gz	syn24987114		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3001_1/barcode/RU675_NORMAL_IGO_07658_4_S13_L008_R1_001.fastq.gz	syn24987116		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3001_1/genomic/RU675_NORMAL_IGO_07658_4_S13_L001_R2_001.fastq.gz	syn24987117		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3001_1/genomic/RU675_NORMAL_IGO_07658_4_S13_L002_R2_001.fastq.gz	syn24987118		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3001_1/genomic/RU675_NORMAL_IGO_07658_4_S13_L003_R2_001.fastq.gz	syn24987119		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3001_1/genomic/RU675_NORMAL_IGO_07658_4_S13_L004_R2_001.fastq.gz	syn24987120		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3001_1/genomic/RU675_NORMAL_IGO_07658_4_S13_L005_R2_001.fastq.gz	syn24987123		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3001_1/genomic/RU675_NORMAL_IGO_07658_4_S13_L006_R2_001.fastq.gz	syn24987124		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3001_1/genomic/RU675_NORMAL_IGO_07658_4_S13_L007_R2_001.fastq.gz	syn24987127		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3001_1/genomic/RU675_NORMAL_IGO_07658_4_S13_L008_R2_001.fastq.gz	syn24987130		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3002_1/barcode/RU682_NORMAL_IGO_07658_13_S16_L001_R1_001.fastq.gz	syn24987125		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3002_1/barcode/RU682_NORMAL_IGO_07658_13_S16_L002_R1_001.fastq.gz	syn24987126		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3002_1/barcode/RU682_NORMAL_IGO_07658_13_S16_L003_R1_001.fastq.gz	syn24987135		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3002_1/barcode/RU682_NORMAL_IGO_07658_13_S16_L004_R1_001.fastq.gz	syn24987128		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3002_1/barcode/RU682_NORMAL_IGO_07658_13_S16_L005_R1_001.fastq.gz	syn24987129		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3002_1/barcode/RU682_NORMAL_IGO_07658_13_S16_L006_R1_001.fastq.gz	syn24987131		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3002_1/barcode/RU682_NORMAL_IGO_07658_13_S16_L007_R1_001.fastq.gz	syn24987132		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3002_1/barcode/RU682_NORMAL_IGO_07658_13_S16_L008_R1_001.fastq.gz	syn24987133		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3002_1/genomic/RU682_NORMAL_IGO_07658_13_S16_L001_R2_001.fastq.gz	syn24987136		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3002_1/genomic/RU682_NORMAL_IGO_07658_13_S16_L002_R2_001.fastq.gz	syn24987137		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3002_1/genomic/RU682_NORMAL_IGO_07658_13_S16_L003_R2_001.fastq.gz	syn24987138		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3002_1/genomic/RU682_NORMAL_IGO_07658_13_S16_L004_R2_001.fastq.gz	syn24987139		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3002_1/genomic/RU682_NORMAL_IGO_07658_13_S16_L005_R2_001.fastq.gz	syn24987140		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3002_1/genomic/RU682_NORMAL_IGO_07658_13_S16_L006_R2_001.fastq.gz	syn24987145		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3002_1/genomic/RU682_NORMAL_IGO_07658_13_S16_L007_R2_001.fastq.gz	syn24987148		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3002_1/genomic/RU682_NORMAL_IGO_07658_13_S16_L008_R2_001.fastq.gz	syn24987151		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3003_1/barcode/RU684_NORMAL_IGO_07658_15_S1_L001_R1_001.fastq.gz	syn24987143		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3003_1/barcode/RU684_NORMAL_IGO_07658_15_S1_L002_R1_001.fastq.gz	syn24987144		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3003_1/barcode/RU684_NORMAL_IGO_07658_15_S1_L003_R1_001.fastq.gz	syn24987146		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3003_1/barcode/RU684_NORMAL_IGO_07658_15_S1_L004_R1_001.fastq.gz	syn24987147		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3003_1/barcode/RU684_NORMAL_IGO_07658_15_S1_L005_R1_001.fastq.gz	syn24987149		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3003_1/barcode/RU684_NORMAL_IGO_07658_15_S1_L006_R1_001.fastq.gz	syn24987150		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3003_1/barcode/RU684_NORMAL_IGO_07658_15_S1_L007_R1_001.fastq.gz	syn24987152		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3003_1/barcode/RU684_NORMAL_IGO_07658_15_S1_L008_R1_001.fastq.gz	syn24987153		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3003_1/genomic/RU684_NORMAL_IGO_07658_15_S1_L001_R2_001.fastq.gz	syn24987162		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3003_1/genomic/RU684_NORMAL_IGO_07658_15_S1_L002_R2_001.fastq.gz	syn24987163		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3003_1/genomic/RU684_NORMAL_IGO_07658_15_S1_L003_R2_001.fastq.gz	syn24987164		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3003_1/genomic/RU684_NORMAL_IGO_07658_15_S1_L004_R2_001.fastq.gz	syn24987166		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3003_1/genomic/RU684_NORMAL_IGO_07658_15_S1_L005_R2_001.fastq.gz	syn24987167		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3003_1/genomic/RU684_NORMAL_IGO_07658_15_S1_L006_R2_001.fastq.gz	syn24987169		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3003_1/genomic/RU684_NORMAL_IGO_07658_15_S1_L007_R2_001.fastq.gz	syn24987175		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3003_1/genomic/RU684_NORMAL_IGO_07658_15_S1_L008_R2_001.fastq.gz	syn24987178		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3004_1/barcode/RU685_NORMAL_IGO_07658_16_S8_L001_R1_001.fastq.gz	syn24987173		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3004_1/barcode/RU685_NORMAL_IGO_07658_16_S8_L002_R1_001.fastq.gz	syn24987174		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3004_1/barcode/RU685_NORMAL_IGO_07658_16_S8_L003_R1_001.fastq.gz	syn24987176		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3004_1/barcode/RU685_NORMAL_IGO_07658_16_S8_L004_R1_001.fastq.gz	syn24987177		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3004_1/barcode/RU685_NORMAL_IGO_07658_16_S8_L005_R1_001.fastq.gz	syn24987179		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3004_1/barcode/RU685_NORMAL_IGO_07658_16_S8_L006_R1_001.fastq.gz	syn24987180		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3004_1/barcode/RU685_NORMAL_IGO_07658_16_S8_L007_R1_001.fastq.gz	syn24987181		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3004_1/barcode/RU685_NORMAL_IGO_07658_16_S8_L008_R1_001.fastq.gz	syn24987182		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3004_1/genomic/RU685_NORMAL_IGO_07658_16_S8_L001_R2_001.fastq.gz	syn24987184		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3004_1/genomic/RU685_NORMAL_IGO_07658_16_S8_L002_R2_001.fastq.gz	syn24987185		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3004_1/genomic/RU685_NORMAL_IGO_07658_16_S8_L003_R2_001.fastq.gz	syn24987186		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3004_1/genomic/RU685_NORMAL_IGO_07658_16_S8_L004_R2_001.fastq.gz	syn24987187		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3004_1/genomic/RU685_NORMAL_IGO_07658_16_S8_L005_R2_001.fastq.gz	syn24987188		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3004_1/genomic/RU685_NORMAL_IGO_07658_16_S8_L006_R2_001.fastq.gz	syn24987191		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3004_1/genomic/RU685_NORMAL_IGO_07658_16_S8_L007_R2_001.fastq.gz	syn24987193		Adenocarcinoma NOS	Lung
HTAN MSK	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1/fastq/HTA8_3004_1/genomic/RU685_NORMAL_IGO_07658_16_S8_L008_R2_001.fastq.gz	syn24987196		Adenocarcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/1178_RU1171a_P95_IGO_09902_18_Aligned.out.bam	syn68204983		Adenocarcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/1183_Ru1173_P96_IGO_09902_19_Aligned.out.bam	syn68204992		Adenocarcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/1184_Ru1173_bam_fresh_P96_IGO_09902_20_Aligned.out.bam	syn68205018		Adenocarcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/1327_Ru1202A_1SM_P96_IGO_10128_1_Aligned.out.bam	syn68205049		Adenocarcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/1561_1264_P96_IGO_10317_20_Aligned.out.bam	syn68205071		Adenocarcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/1575_Ru1281A_IGO_10414_12_Aligned.out.bam	syn68205077		Combined small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/1609_Ru581D_IGO_10414_17_Aligned.out.bam	syn68205098		Adenocarcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/1615_Ru1287A_IGO_10414_18_Aligned.out.bam	syn68205158		Adenocarcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/1637_Ru1250C_T_1_IGO_10298_B_35_Aligned.out.bam	syn68205230		Adenocarcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/1665_Ru581B_Bam_IGO_10414_15_Aligned.out.bam	syn68205286		Adenocarcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/1666_Ru581C_Bam_IGO_10414_16_Aligned.out.bam	syn68205292		Adenocarcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/1675_Ru1303A_T_1_IGO_10506_2_Aligned.out.bam	syn68205303		Adenocarcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/1682_Ru1304A_PL_1_IGO_10506_3_Aligned.out.bam	syn68205313		Squamous Cell Carcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/1683_Ru1305A_LI_1_IGO_10506_4_Aligned.out.bam	syn68205586		Combined small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/1714_Ru1304B_PL_t2_1_IGO_10519_1_Aligned.out.bam	syn68205601		Squamous Cell Carcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/1715_Ru1314A_T_1_IGO_10519_2_Aligned.out.bam	syn68205735		Adenocarcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/1717_Ru1303B_LN_t2_1_IGO_10519_4_Aligned.out.bam	syn68206625		Adenocarcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/1816_Ru1083_IGO_10837_11_Aligned.out.bam	syn68207414		Adenocarcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/1960_Ru831PDX_IGO_11175_23_Aligned.out.bam	syn68208017		Small cell neuroendocrine carcinoma 	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/1961_Ru1042PDX_IGO_11247_5_Aligned.out.bam	syn68208320		Adenocarcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/1964_Ru1250D_T_1_IGO_11247_7_Aligned.out.bam	syn68208329		Adenocarcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/2211_Ru1444A_LN_1_IGO_11554_18_Aligned.out.bam	syn68208334		Adenocarcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/2231_POSIE_101320_BM_1_re_IGO_11499_33_Aligned.out.bam	syn68208360		Adenocarcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/2253_Poise_101920_IGO_11588_11_Aligned.out.bam	syn68208362		Adenocarcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/2265_Ru222b_T_1_IGO_11589_3_Aligned.out.bam	syn68208370		Adenocarcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/2266_Ru1360b_CNS_2_IGO_11589_4_Aligned.out.bam	syn68208378		Adenosquamous Carcinoma	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/2520_Ru1518a_T_1_IGO_11874_47_Aligned.out.bam	syn68208386		Adenocarcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/2597_Ru942B_IGO_12065_47_Aligned.out.bam	syn68208396		Adenocarcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/2615_Ru1173d_LN_2_IGO_12065_56_Aligned.out.bam	syn68208399		Adenocarcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/2634_Ru1405B_IGO_12068_21_Aligned.out.bam	syn68208404		Combined small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/2830_MSK_LX_1250b_PM_1_IGO_12194_27_Aligned.out.bam	syn68208408		Adenocarcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/2839_MSK_LX_1083c_T_2_IGO_12194_36_Aligned.out.bam	syn68208410		Adenocarcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/2892_MSK_LX_1414C_IGO_12253_45_Aligned.out.bam	syn68208417		Adenocarcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/2924_MSK_LX_222C_T_2_IGO_12317_44_Aligned.out.bam	syn68208420		Adenocarcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/3318_AV-1383_Ru942C_IGO_12437_J_5_Aligned.out.bam	syn68208430		Adenocarcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/3323_AV-1382_Ru1676A_IGO_12437_J_6_Aligned.out.bam	syn68208441		Adenocarcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/3601_PM-1538_Ru1250e_IGO_12437_AB_7_Aligned.out.bam	syn68208472		Adenocarcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/3616_PM-1548_Ru1083d_IGO_12437_AC_12_Aligned.out.bam	syn68208482		Adenocarcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/3762_AV-1648_MSK_LX_1250f_IGO_12437_AJ_19_Aligned.out.bam	syn68208529		Adenocarcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/3831_AV-1677_MSK_LX_1303j_IGO_12437_AO_30_Aligned.out.bam	syn68208535		Adenocarcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/4329_AV-1969_Lx1518_IGO_12437_BN_36_Aligned.out.bam	syn68208562		Adenocarcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/4330_AV-1969_Lx1676_IGO_12437_BN_37_Aligned.out.bam	syn68208572		Adenocarcinoma NOS	Lung
HTAN MSK	Level 2	dbGaP	bam	scRNA-seq	HTAN MSK/chan_etal_single_cell_RNAseq_level_2/4332_AV-1970_Lx226b_IGO_12437_BN_41_Aligned.out.bam	syn68208581		Adenocarcinoma NOS	Lung
