assay	mouse	dataset	genotype	gate	tac_rule	min_high	min_low	set	n_genes	n_high	n_low	mean_high	mean_low	delta	p_greater	up	up_sig
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	median_split_pos	30	30	TJ_EPITHELIAL	18	64	179	0.5940340186574375	0.21244087232427594	0.3815931463331616	4.040109229858867e-23	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	median_split_pos	30	30	CLDN4_TJ_EDGE	11	64	179	0.6781589666718033	0.19084494876186203	0.4873140179099413	8.13670547481834e-25	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	median_split_pos	30	30	TJ_CLAUDIN4	4	64	179	1.1567288870970671	0.18718593600094002	0.9695429510961271	2.848182302978412e-30	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	median_split_pos	50	50	TJ_TISMO	7	358	1343	0.8721982622005054	0.6814914279856166	0.19070683421488888	6.292315003921268e-27	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	median_split_pos	50	50	TJ_EPITHELIAL	18	358	1343	0.500674965925424	0.39030201426692834	0.1103729516584957	7.129818527989793e-32	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	median_split_pos	50	50	CLDN4_TJ_EDGE	11	358	1343	0.5467679985206361	0.4216922369335199	0.12507576158711614	1.2258766746465933e-30	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	median_split_pos	50	50	TJ_CLAUDIN4	4	358	1343	1.0280401319496106	0.8189701020783321	0.20907002987127854	2.4579228869830754e-20	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	median_split_pos	50	50	TJ_TISMO	7	182	632	0.9658128141818831	0.7855585815129731	0.18025423266891005	1.7456247051207363e-09	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	median_split_pos	50	50	TJ_EPITHELIAL	18	182	632	0.5428959652939751	0.4459045745110431	0.09699139078293201	8.037399452997535e-11	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	median_split_pos	50	50	CLDN4_TJ_EDGE	11	182	632	0.581264569672094	0.48794807699792353	0.09331649267417041	3.132423958092201e-07	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	median_split_pos	50	50	TJ_CLAUDIN4	4	182	632	1.117889736742481	0.9547042191951323	0.16318551754734867	5.3915559202289364e-06	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	median_split_pos	50	50	TJ_TISMO	7	167	3582	0.8388564727736577	0.6212038633016395	0.21765260947201825	1.059911300877449e-19	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	median_split_pos	50	50	TJ_EPITHELIAL	18	167	3582	0.5155564157463977	0.3802426238712552	0.13531379187514248	3.34788923079032e-24	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	median_split_pos	50	50	CLDN4_TJ_EDGE	11	167	3582	0.5436732624366494	0.4107447876238708	0.13292847481277859	1.568936450039728e-17	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	median_split_pos	50	50	TJ_CLAUDIN4	4	167	3582	0.9515059726123228	0.7594689000332141	0.19203707257910874	4.524825749506965e-11	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	median_split_pos	50	50	TJ_TISMO	7	779	2422	0.8228689366388404	0.6868799005838805	0.13598903605495993	7.146059775681781e-26	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	median_split_pos	50	50	TJ_EPITHELIAL	18	779	2422	0.48681374440609215	0.4062145492819254	0.08059919512416674	2.805715883529025e-35	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	median_split_pos	50	50	CLDN4_TJ_EDGE	11	779	2422	0.5084772388366747	0.42195085923039455	0.08652637960628018	6.659520425348208e-27	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	median_split_pos	50	50	TJ_CLAUDIN4	4	779	2422	0.9214173816678364	0.7905995587543291	0.1308178229135073	3.930240048735471e-15	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	median_split_pos	50	50	TJ_TISMO	6	60	275	0.9344318487754207	0.28229796631714454	0.6521338824582762	5.673191193790347e-23	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	median_split_pos	50	50	TJ_EPITHELIAL	18	60	275	0.43947937041880286	0.1918933711170961	0.24758599930170677	1.9606092070113605e-21	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	median_split_pos	50	50	CLDN4_TJ_EDGE	11	60	275	0.5133610089457138	0.21474018581135623	0.29862082313435756	1.306136945260491e-21	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	median_split_pos	50	50	TJ_CLAUDIN4	3	60	275	1.1719745351913635	0.24717972188909865	0.9247948133022649	3.5102687363178223e-26	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	median_split_pos	50	50	TJ_TISMO	7	93	208	1.1296861369338216	0.20688947979596095	0.9227966571378606	8.015676619676567e-34	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	median_split_pos	50	50	TJ_EPITHELIAL	18	93	208	0.5882580055051437	0.11519637823599584	0.4730616272691479	2.0776254961108823e-30	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	median_split_pos	50	50	CLDN4_TJ_EDGE	11	93	208	0.705270367554142	0.13368481611783592	0.5715855514363061	1.4001996383166863e-30	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	median_split_pos	50	50	TJ_CLAUDIN4	4	93	208	1.3046923488163524	0.21936330200971296	1.0853290468066394	2.218046929839472e-31	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	median_split_pos	50	50	TJ_TISMO	7	64	179	1.0608178161831152	0.2685843717059264	0.7922334444771888	2.589979015897837e-25	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	median_split_pos	50	50	TJ_EPITHELIAL	18	64	179	0.5940340186574375	0.21244087232427594	0.3815931463331616	4.040109229858867e-23	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	median_split_pos	50	50	CLDN4_TJ_EDGE	11	64	179	0.6781589666718033	0.19084494876186203	0.4873140179099413	8.13670547481834e-25	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	median_split_pos	50	50	TJ_CLAUDIN4	4	64	179	1.1567288870970671	0.18718593600094002	0.9695429510961271	2.848182302978412e-30	True	True
