gene	n_ensembl_ids	mean_raw_WT	mean_raw_KO	mean_CPM_WT	mean_CPM_KO	log2FC	ci95_low	ci95_high	df_welch	cohens_d	t_stat	p_welch	p_mannwhitney	q_welch_BH	n_WT	n_KO	contrast	log2_scale
Prpf40a	1	2409.6666666666665	2644.6666666666665	94.23372763730295	116.52977233084745	0.3056323241283714	0.22658408028085447	0.3846805679758883	3.303020413005366	9.544863682994299	11.6900228438791	0.0008435954464331509	0.1	0.1237846977682016	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Pde4b	1	325.0	104.66666666666667	12.695288559035225	4.617001391460184	-1.4542910855484328	-1.8386180046615692	-1.0699641664352963	3.363034219625178	-9.25852487958043	-11.33933086291756	0.0008520589409533539	0.1	0.1237846977682016	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Krt80	1	2848.0	5332.0	111.6442125131271	236.4852578616344	1.0822941493580025	0.7528435739849709	1.411744724731034	3.9113619569703784	7.514327404348024	9.203133950432514	0.000860031554617523	0.1	0.1237846977682016	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Pdgfra	1	171.66666666666666	36.666666666666664	6.7395621321602635	1.6111505851454415	-2.0480354725719927	-2.661798376220891	-1.4342725689230946	3.8381673624297488	-7.691964477115484	-9.420694044273475	0.0008608115282906926	0.1	0.1237846977682016	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Strip1	1	2654.6666666666665	1553.3333333333333	103.74627013484496	68.33830047029342	-0.6026470929025702	-0.789498805580964	-0.4157953802241765	3.980055779516613	-7.326022014239733	-8.97250788964199	0.000873704375894381	0.1	0.12432995290722021	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Ly6a	1	2210.0	345.6666666666667	86.19889130547905	15.203269724795598	-2.49165920673223	-2.945747817066375	-2.037570596398085	2.4499823433310444	-16.251722135259687	-19.904213336440467	0.0009034072919903772	0.1	0.12723141253485096	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Wdr1	1	7653.666666666667	10605.333333333334	299.4457836356293	467.5897999666352	0.6422450644929025	0.5109565339076508	0.7735335950781542	2.6394824106599377	13.75222899997915	16.842971937927143	0.0009245387834561334	0.1	0.1288788195999412	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Synj2bp	1	899.1166666666667	571.3533333333334	35.18917348281772	25.140327190096645	-0.4859523725009609	-0.6068553677157087	-0.3650493772862132	3.0514954028531824	-10.345122452381599	-12.670135667472342	0.0009744854771787401	0.1	0.12995354426538674	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Myoz1	1	0.0	14.666666666666666	0.0	0.6404036810407999	4.0074150950044585	3.4643157230530517	4.550514466955866	2.0	25.92242907578639	31.748362064581592	0.0009906303742221268	0.06360256962075367	0.12995354426538674	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Sike1	1	2255.3333333333335	1563.3333333333333	88.22953839369922	68.92887026708989	-0.35571534968157614	-0.46656440371870644	-0.2448662956444458	3.823212179632978	-7.40928693661551	-9.074486176288543	0.0010064855548177854	0.1	0.12995354426538674	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Tnfrsf1b	1	2834.0	950.3333333333334	110.9966408440564	42.22504055697619	-1.396489170761285	-1.8181709388895944	-0.9748074026329756	3.6719779514949815	-7.779550785390141	-9.527964926136983	0.0010150263667834218	0.1	0.12995354426538674	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gdf5	1	335.39	0.0	13.11390105129883	0.0	-8.24811859591594	-9.380838961334645	-7.115398230497237	2.0	-25.5813143070235	-31.330583500983316	0.0010171851311280092	0.06360256962075367	0.12995354426538674	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Hipk2	1	3949.476666666667	2140.7400000000002	154.46760998731725	94.28152755673013	-0.712444894117203	-0.8366260716382746	-0.5882637165961314	2.300379970794689	-17.83175768842548	-21.839353776796642	0.0010200695463704879	0.1	0.12995354426538674	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Zbtb7c	1	1645.0	1008.6666666666666	64.32423787360274	44.31517889587338	-0.5394613307678426	-0.7108743768967503	-0.368048284638935	3.8959586558716017	-7.210211331120409	-8.830669349439244	0.0010226275591828293	0.1	0.12995354426538674	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Ccdc97	1	1177.3333333333333	1243.0	46.0401265304225	54.7573457635639	0.24919654757479925	0.18062620013101277	0.31776689501858574	3.3083711463922154	8.964307062559696	10.978989100449388	0.0010255192730065366	0.1	0.12995354426538674	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Krt8	1	32266.06666666667	48556.793333333335	1261.1874311949762	2130.119186954427	0.7524601952106025	0.540541210288304	0.9643791801329009	3.3876018985566287	8.65694656528788	10.602550907747364	0.0010266440826682958	0.1	0.12995354426538674	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Krcc1	1	2980.0	1748.0	116.70743923508354	77.12720593772265	-0.5962776195005635	-0.7726635143262531	-0.4198917246748738	3.561917200397141	-8.049940120299699	-9.859122877346447	0.0010367905178991158	0.1	0.12995354426538674	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Anxa3	1	13844.333333333334	21819.0	540.8501747394963	956.9279623297904	0.8204153670551033	0.5609332238686452	1.0798975102415613	3.8553937386543606	7.27481305566588	8.90978998025936	0.001036888684937205	0.1	0.12995354426538674	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Rab31	1	4457.0	6153.666666666667	174.53675877951983	271.5531449547221	0.6387174856375228	0.4682376258333951	0.8091973454416506	3.1811506633263544	9.4291092582619	11.54825320584721	0.0010549963436666226	0.1	0.13004440785645419	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Ctsh	1	7785.333333333333	3531.0	304.8671091364624	155.97224988139294	-0.9681025771510221	-1.206411061174987	-0.7297940931270572	2.9440424261957046	-10.670367702797087	-13.068478119863183	0.00106312254905703	0.1	0.13004440785645419	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Igsf5	1	63.333333333333336	0.0	2.4833279615786004	0.0	-5.884382569920212	-6.711749756259602	-5.057015383580822	2.0	-24.985800815625726	-30.601231406549395	0.0010661718527137742	0.06360256962075367	0.13004440785645419	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Cbx6	1	323.0	0.0	12.616074470926916	0.0	-8.189410695092764	-9.355789156203137	-7.023032233982391	2.0	-24.66628958752537	-30.20991166858145	0.0010939261518949828	0.06360256962075367	0.13127279317730406	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Atp9a	1	6226.0	8196.333333333334	243.64184701354688	361.5762459270183	0.5691863314166632	0.39568128491755694	0.7426913779157694	3.613064008488819	7.761672949741857	9.506069138615166	0.0011021600107029754	0.1	0.13127279317730406	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Prrx1	1	53.666666666666664	0.0	2.0948399308352084	0.0	-5.64600699299572	-6.457695970098784	-4.834318015892657	2.0	-24.436692801367393	-29.928714182246477	0.0011145443363814068	0.06360256962075367	0.13127279317730406	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Swi5	1	2965.6666666666665	3281.0	116.029543225373	144.81278698006275	0.3191911760825654	0.21340320439309587	0.42497914777203494	3.9850840572637987	6.850139356543935	8.389673045244862	0.0011225326520467203	0.1	0.13127279317730406	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Akr1c13	1	24.0	129.66666666666666	0.9360624676123551	5.79447225810366	2.574732640318355	1.7246823773146627	3.424782903322047	3.948142040931861	6.902145383193451	8.453367159665316	0.0011360497179543684	0.1	0.13127279317730406	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Micall1	1	391.9266666666667	534.18	15.349840676102657	23.62067339482266	0.6211137085098315	0.41784221384505904	0.824385203174604	3.8925446301350424	7.002955780501563	8.576834176751372	0.001144794720760852	0.1	0.13127279317730406	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Clptm1	1	5237.333333333333	5784.666666666667	204.84552556965414	255.26215116488743	0.3174129001357908	0.21129899207701053	0.4235268081945711	3.999762177997808	6.781189945909302	8.305227608184623	0.0011481694064019235	0.1	0.13127279317730406	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Cst6	1	251.33333333333334	792.6666666666666	9.854979854281432	34.89224071116428	1.8131833198721692	1.2445399059232334	2.381826733821105	3.673414040848289	7.489089711010837	9.17222421495204	0.001159784197595264	0.1	0.13127279317730406	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Cldnd1	1	2466.3333333333335	94.0	96.53213870902766	4.110646956858025	-4.566762291589252	-5.319639623895757	-3.8138849592827473	2.1371878705995044	-20.050960173318778	-24.557310638749183	0.0011692143951097292	0.1	0.13127279317730406	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Nfs1	1	2300.6433333333334	2991.6666666666665	90.04183984994073	132.2355718549998	0.5532975011513876	0.39820502196961804	0.7083899803331573	3.223720312351282	8.91655190920836	10.920501221299821	0.0011799443299233899	0.1	0.13127279317730406	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Uba3	1	1989.6666666666667	1087.3333333333333	77.95471177076615	47.706873994168575	-0.7108641191401635	-0.9505087097367912	-0.4712195285435357	3.9995857223867346	-6.724812288620188	-8.23617936155871	0.0011855538925964865	0.1	0.13127279317730406	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Fam168b	1	2884.0	3444.0	112.78245351434867	151.59076666413497	0.4245954788969293	0.28170577311852196	0.5674851846753366	3.9720301941586134	6.754993714060364	8.273143907577856	0.001200730803350761	0.1	0.13127279317730406	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Pacs1	1	1760.6666666666667	683.6666666666666	69.02234102794048	30.162452814890035	-1.1962132727492456	-1.600388295069089	-0.7920382504294021	3.9931689715024317	-6.7139123262137	-8.222829688503003	0.0012011638347970872	0.1	0.13127279317730406	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Mcc	1	1319.18	143.55666666666664	51.9150959893602	6.315040720336583	-3.0441148617952054	-4.050731160972951	-2.0374985626174595	3.851417072022192	-6.9610972230553765	-8.525568123195306	0.0012260936024862485	0.1	0.13164370109968282	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Praf2	1	600.0	849.6666666666666	23.47202375128788	37.51153015462256	0.6751839045782759	0.4659204213399434	0.8844473878166085	3.548130081191964	7.6967178699520415	9.426515737771759	0.0012318879831848214	0.1	0.13164370109968282	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Hspa13	1	2970.0	1657.0	116.10351984998427	72.98126900061033	-0.6695301162556309	-0.7962401164582346	-0.5428201160530272	2.2946066502922697	-16.45620089792877	-20.15464765232792	0.0012422026214331332	0.1	0.13164370109968282	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Ascc2	1	1642.0	2164.3333333333335	64.28552493162844	95.28554308135699	0.5652817352121424	0.37192422535483266	0.7586392450694521	3.9999936602778994	6.627468037819432	8.116957489631028	0.0012527551666744643	0.1	0.13164370109968282	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Pgap1	1	536.6666666666666	195.66666666666666	20.95911099322176	8.596056778857267	-1.2895160938131767	-1.6749427777925032	-0.9040894098338501	3.3777649694809044	-8.168639241400053	-10.004499017152796	0.0012602170147670625	0.1	0.13164370109968282	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Ggact	1	1558.2166666666665	2955.906666666667	61.00076053973256	130.59723431584445	1.101483033856784	0.7898901563585695	1.4130759113549987	3.183014508933192	8.893889146217	10.892745118554592	0.0012623764617567125	0.1	0.13164370109968282	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Atxn1	1	239.66666666666666	360.65000000000003	9.394264568246511	15.950610706139422	0.7629011758191178	0.5062585193234908	1.0195438323147448	3.8616889879678293	6.835067810852785	8.371214246955685	0.0012966754720530813	0.1	0.13268418869122373	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Epdr1	1	807.3333333333334	314.6666666666667	31.50562251534355	13.97210519717577	-1.1693722873590175	-1.5711576946234522	-0.7675868800945829	3.9741292043102128	-6.614818322526501	-8.101464815701446	0.0012970590431941292	0.1	0.13268418869122373	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Hmgn1	1	6804.333333333333	8139.333333333333	266.00780866491465	358.89092442057176	0.43142070262562093	0.28395325243981984	0.578888152811422	3.9408903339317733	6.671472973953838	8.170852309477555	0.0013014919321150706	0.1	0.13268418869122373	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Fermt1	1	2422.6666666666665	807.3333333333334	94.4665788473925	35.389702428611294	-1.4132979339024043	-1.878242684673009	-0.9483531831317997	3.728590388797781	-7.093298999550283	-8.687481570946298	0.0013179135072948153	0.1	0.13294591664414107	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Mtss1	1	677.6666666666666	447.6666666666667	26.50778635675954	19.693573218712412	-0.42824949034908855	-0.5713561590753666	-0.28514282162281046	3.7989443079916936	-6.927884287377252	-8.484890750559664	0.0013239410575721468	0.1	0.13294591664414107	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Upb1	1	62.0	420.0	2.4083485417258093	18.487446054203804	2.9325635332134157	1.9422432805407035	3.922883785886128	3.842564562713153	6.822852350320502	8.356253424317083	0.0013332545626416315	0.1	0.13294591664414107	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Islr	1	0.0	84.0	0.0	3.7583551654700043	6.466231540209609	5.444383237130709	7.488079843288509	2.0	22.230820358987145	27.22708322149723	0.0013462325314366897	0.06360256962075367	0.1332672653040335	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Tbc1d4	1	914.3333333333334	1598.3333333333333	35.75219961084116	70.83373838853247	0.9842187063489369	0.6945554039376247	1.2738820087602492	3.2373716011121476	8.4738758495043	10.378335987489434	0.0013589165491077841	0.1	0.13334896014658856	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Enkd1	1	601.0	400.0	23.53494054014456	17.66255079156323	-0.41324990685724217	-0.556008990581148	-0.2704908231333363	3.9276697497186435	-6.610181200513439	-8.09578552429793	0.0013665803689717005	0.1	0.13334896014658856	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Jdp2	1	2904.0	1257.6666666666667	113.3659373471907	55.677140301672445	-1.0242219137314112	-1.38249011738964	-0.6659537100731825	3.9757825837433844	-6.49640787031214	-7.95644222163275	0.0013863461717526359	0.1	0.13431826278236	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gm10553	1	1.7700000000000002	46.383333333333326	0.06949983080626611	2.032325017094128	4.172247344235668	2.9743587436210825	5.3701359448502535	3.10628837151085	8.877731962582546	10.872956690762162	0.0014212163489069297	0.1	0.13446742072851542	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Rnf146	1	2963.9066666666663	1759.01	115.91683976709275	77.56821461633798	-0.5817219477094167	-0.7793156127068488	-0.38412828271198457	3.7318434417112347	-6.867449565613582	-8.410873635025629	0.0014742757536561279	0.1	0.13446742072851542	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Tspan17	1	1102.6666666666667	4817.0	43.009002995161715	212.26844050881326	2.3121081882226004	1.830726032754576	2.7934903436906247	2.323700639444554	14.809706864820145	18.13811252950128	0.0014841254568316038	0.1	0.13446742072851542	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gm45351	1	42.54333333333334	77.90333333333332	1.6640389590658275	3.4134461646589735	1.014669638313345	0.6633301724830458	1.366009104143644	3.820031972905449	6.670437523085432	8.169584146336897	0.0014846634640489028	0.1	0.13446742072851542	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Exoc3l4	1	145.14666666666668	32.666666666666664	5.659133009901915	1.4450048489376635	-1.9431834693989076	-2.619379691946762	-1.2669872468510532	3.8332431570334213	-6.627856093622077	-8.11743275898513	0.0014980914135125276	0.1	0.13446742072851542	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
