cohort_id	matrix	compartment	in_lung_primary	label	disease	predictor	endpoint	in_primary_endpoint_set	n	rho	p	rho_ci95_lo	rho_ci95_hi	n_partial_ptprc	rho_partial_ptprc	p_partial_ptprc	rho_partial_ptprc_ci95_lo	rho_partial_ptprc_ci95_hi	n_partial_epcam	rho_partial_epcam	p_partial_epcam	rho_partial_epcam_ci95_lo	rho_partial_epcam_ci95_hi	n_partial_ptprc_epcam	rho_partial_ptprc_epcam	p_partial_ptprc_epcam	rho_partial_ptprc_epcam_ci95_lo	rho_partial_ptprc_epcam_ci95_hi	rho_CLDN4_vs_PTPRC	p_CLDN4_vs_PTPRC	n_CLDN4_vs_PTPRC	rho_CLDN4_vs_EPCAM	p_CLDN4_vs_EPCAM	n_CLDN4_vs_EPCAM	rho_endpoint_vs_PTPRC	p_endpoint_vs_PTPRC	rho_endpoint_vs_EPCAM	p_endpoint_vs_EPCAM	frac_cldn4_floor	frac_endpoint_floor	n_donors_collapsed	n_donors_with_replicates	q_lung	q_tcga	q_gtex	q_lung_adjacent	q_hiseqv2	q_lung_partial_ptprc	q_lung_partial_epcam
GTEx-Lung	Toil	GTEx_normal	True	GTEx Lung	Lung	CLDN4	MHC_I	False	266	-0.28616356010769095	2.0870925498920204e-06	-0.3929121234848281	-0.17180508150284676	266	-0.07242625538293021	0.24000102352726527	-0.19125575071050033	0.04849561361282224	266	-0.08786072689375224	0.15379117622413435	-0.20617655054796266	0.03298714617306976	266	0.06128053228604607	0.3212470013800703	-0.05988955277116702	0.180670899304985	-0.3661613432529871	7.320386353814344e-10	266	0.7629255009001201	6.2339297041389886e-52	266	0.6401117188068179	4.566462763194649e-32	-0.30416340963606536	4.2426931839092766e-07	0.0037593984962406013	0.0037593984962406013	266	14							
GTEx-Minor Salivary Gland	Toil	GTEx_normal	False	GTEx Minor Salivary Gland	Minor Salivary Gland	CLDN4	PRKDC	True	54	0.3477100764892313	0.009986770525021537	0.08815722898768426	0.5630490504910372	54	0.2546612553031506	0.0657354810440176	-0.01678814083812363	0.49114771881907715	54	0.5537646307935461	1.6981546143430253e-05	0.33336924505249244	0.7167725366005786	54	0.4845584009745103	0.00027250058372495976	0.24391207395138756	0.6689935884637179	0.37476175954867735	0.005237832491908546	54	0.3747736759528747	0.0052362809371348405	54	0.33398768802879253	0.013579517696935528	-0.35361158757385164	0.00871481885943563	0.0	0.0	54	1			0.020417397517821807				
GTEx-Minor Salivary Gland	Toil	GTEx_normal	False	GTEx Minor Salivary Gland	Minor Salivary Gland	CLDN4	LIG4	True	54	0.29957114315628813	0.027757814113641376	0.03458474733679536	0.5252033819893526	54	0.19593013881492535	0.15970922036687454	-0.07852210192084451	0.44277515250488436	54	0.22329974995634908	0.10799950533430526	-0.050012652724521135	0.46549772931889366	54	0.14209174996433807	0.31497375912279146	-0.13608554197067846	0.39950067728512634	0.37476175954867735	0.005237832491908546	54	0.3747736759528747	0.0052362809371348405	54	0.3442866678648618	0.010795798108596006	0.26699195747171217	0.05097819912920387	0.0	0.0	54	1			0.0497477707491235				
GTEx-Minor Salivary Gland	Toil	GTEx_normal	False	GTEx Minor Salivary Gland	Minor Salivary Gland	CLDN4	STING1	True	54	0.4186090835348321	0.0016315983178502187	0.16989111521867795	0.6171905950498128	54	0.26946549610358583	0.051030915904138933	-0.0008933854736131419	0.5031149994712303	54	0.37608067605868467	0.005514943145154645	0.11775714645326	0.5867318572627959	54	0.2558435473015678	0.06715041996507086	-0.018337061050056478	0.4942363873838899	0.37476175954867735	0.005237832491908546	54	0.3747736759528747	0.0052362809371348405	54	0.5686405307022969	7.260266970079935e-06	0.20670859538784064	0.13369247202484946	0.0	0.0	54	1			0.004330010920448658				
GTEx-Minor Salivary Gland	Toil	GTEx_normal	False	GTEx Minor Salivary Gland	Minor Salivary Gland	CLDN4	HLA-A	True	54	0.07105147802849456	0.609667148807047	-0.2005240013536308	0.3324865473310063	54	-0.21011217313332384	0.1310234838501054	-0.45458895971673474	0.06380526896662922	54	0.06929878097195015	0.6219658071265364	-0.20483174082811784	0.33334862921436714	54	-0.16900063852741978	0.2310361828043183	-0.4224188607499369	0.10892325648119308	0.37476175954867735	0.005237832491908546	54	0.3747736759528747	0.0052362809371348405	54	0.6038994454964801	1.3346634501171037e-06	0.01818181818181818	0.896176416633926	0.0	0.0	54	1			0.6785005365755845				
GTEx-Minor Salivary Gland	Toil	GTEx_normal	False	GTEx Minor Salivary Gland	Minor Salivary Gland	CLDN4	HLA-B	True	54	0.07143265548572897	0.607745230626283	-0.20015625643468346	0.3328272727821364	54	-0.2689038101692006	0.05153527084613215	-0.5026625798076123	0.001498950045531844	54	0.06513523177543619	0.6430941377700656	-0.20883526072620864	0.3296257678211371	54	-0.2248445060679106	0.10903236997133217	-0.46896883275354684	0.051197285056321234	0.37476175954867735	0.005237832491908546	54	0.3747736759528747	0.0052362809371348405	54	0.6789914045716595	1.6661815662852748e-08	0.029540689918048403	0.8320714023677337	0.0	0.0	54	1			0.6785005365755845				
GTEx-Minor Salivary Gland	Toil	GTEx_normal	False	GTEx Minor Salivary Gland	Minor Salivary Gland	CLDN4	HLA-C	True	54	0.16005641429272993	0.24763188821975893	-0.11252667186640505	0.41023558599196575	54	-0.05225289247240593	0.7101981860292114	-0.3180546175974332	0.22116456678527674	54	0.08765378507108673	0.5325514599512615	-0.187072192873186	0.3496632782549501	54	-0.0907069506283484	0.5224866081374944	-0.35482397240320024	0.1868178488120253	0.37476175954867735	0.005237832491908546	54	0.3747736759528747	0.0052362809371348405	54	0.5362023290916484	2.9283540090653228e-05	0.21532304173813607	0.11789378579026417	0.0	0.0	54	1			0.32087512276363134				
GTEx-Minor Salivary Gland	Toil	GTEx_normal	False	GTEx Minor Salivary Gland	Minor Salivary Gland	CLDN4	NHEJ_mean	False	54	0.4336655930955915	0.0010532029058894351	0.18770055344727718	0.6284512998539729	54	0.3242203676285706	0.01786296434490691	0.05910632412936416	0.546611971194105	54	0.4617841307066687	0.000500232055109945	0.21880041627873842	0.6508415919228445	54	0.3779904415475886	0.005731080600492766	0.11717740739733565	0.5900272583717051	0.37476175954867735	0.005237832491908546	54	0.3747736759528747	0.0052362809371348405	54	0.43492347870446496	0.0010144565452910917	0.014903754526396034	0.9148183100130093	0.0	0.0	54	1							
GTEx-Minor Salivary Gland	Toil	GTEx_normal	False	GTEx Minor Salivary Gland	Minor Salivary Gland	CLDN4	MHC_I	False	54	0.10722521872004032	0.44027251183819055	-0.165280655696834	0.36452014966285756	54	-0.21481605462423342	0.12242168277180857	-0.4584884455385321	0.058897552459217184	54	0.0762557335337075	0.587333844462837	-0.19812165357247274	0.33955090796126813	54	-0.1971178702126261	0.16131306641255513	-0.4460249334348812	0.0800908161576755	0.37476175954867735	0.005237832491908546	54	0.3747736759528747	0.0052362809371348405	54	0.6771617527769344	1.882231699627421e-08	0.09838002668191347	0.47910283024656325	0.0	0.0	54	1							
GTEx-Muscle - Skeletal	Toil	GTEx_normal	False	GTEx Muscle - Skeletal	Muscle - Skeletal	CLDN4	PRKDC	True	380	0.11775957425213548	0.021676563395724786	0.017363459048960816	0.2158047893160538	380	0.08237408368515697	0.10935983318339297	-0.018514146862059225	0.18160176827686028	380	0.0846771292341906	0.09976377309513802	-0.01619561968388588	0.1838435605718546	380	0.05402650763753614	0.29478520591176893	-0.047098068552239955	0.15405489250069868	0.18832438326404755	0.00022239913623632316	380	0.2546127131518654	4.902187437744612e-07	380	0.20483126456457754	5.7590707187053406e-05	0.14425693938248388	0.004838814019469294	0.002631578947368421	0.0	380	11			0.03936007563960553				
GTEx-Muscle - Skeletal	Toil	GTEx_normal	False	GTEx Muscle - Skeletal	Muscle - Skeletal	CLDN4	LIG4	True	380	-0.023602701161688323	0.6464859111954331	-0.12391029640831377	0.07718238355084661	380	-0.048300280213326593	0.3483741725203905	-0.14831326225728556	0.05269068845953376	380	-0.05068772757738901	0.32503784480021314	-0.150653093299351	0.05030372527691182	380	-0.07159049037333404	0.16481715862327	-0.17122197839887873	0.02949037838683619	0.18832438326404755	0.00022239913623632316	380	0.2546127131518654	4.902187437744612e-07	380	0.12459203127664614	0.015089629997308387	0.09887304656609758	0.054134121063995545	0.002631578947368421	0.0	380	11			0.7165867931322872				
GTEx-Muscle - Skeletal	Toil	GTEx_normal	False	GTEx Muscle - Skeletal	Muscle - Skeletal	CLDN4	STING1	True	380	0.2134750995328473	2.714848452296843e-05	0.1153505488483289	0.3074736184561457	380	0.13899917539897633	0.0067231457124145196	0.038807963912085935	0.23642337071110592	380	0.21233048365042786	3.0782880783019515e-05	0.11403497923587676	0.3065091528299785	380	0.14930785960690085	0.0036190485725687985	0.04918062479345397	0.24646393434136168	0.18832438326404755	0.00022239913623632316	380	0.2546127131518654	4.902187437744612e-07	380	0.5100511833778264	1.479146815040605e-26	0.03240290713827349	0.5288690373321736	0.002631578947368421	0.0	380	11			0.00012283576603834895				
GTEx-Muscle - Skeletal	Toil	GTEx_normal	False	GTEx Muscle - Skeletal	Muscle - Skeletal	CLDN4	HLA-A	True	380	0.2729541415044054	6.433019166095732e-08	0.1772186934805613	0.3635723765363466	380	0.21815233089601582	1.830196844050274e-05	0.12005601888772595	0.31202992265746043	380	0.2619000687043271	2.3114767963783646e-07	0.16553261457569252	0.35331341481997197	380	0.21472224865098122	2.5530470315454897e-05	0.11637484991930248	0.3088998287322762	0.18832438326404755	0.00022239913623632316	380	0.2546127131518654	4.902187437744612e-07	380	0.41358238688734117	3.9155112088455946e-17	0.08054748377786594	0.11698979124518602	0.002631578947368421	0.0	380	11			4.931981360673393e-07				
GTEx-Muscle - Skeletal	Toil	GTEx_normal	False	GTEx Muscle - Skeletal	Muscle - Skeletal	CLDN4	HLA-B	True	380	0.22478235221914372	9.683500124384543e-06	0.12705366483007655	0.3181888026676147	380	0.15345372583261713	0.0027415948836138197	0.0535468568692361	0.2503188733005807	380	0.22400674850307242	1.0695439672717793e-05	0.12611802928489185	0.31757519268438317	380	0.1638645295877493	0.0013887674499085166	0.06405536647494434	0.2604279150263206	0.18832438326404755	0.00022239913623632316	380	0.2546127131518654	4.902187437744612e-07	380	0.5010201976923893	1.5291207343922055e-25	0.032490678879100565	0.5277528161846979	0.002631578947368421	0.0	380	11			4.688852691807253e-05				
GTEx-Muscle - Skeletal	Toil	GTEx_normal	False	GTEx Muscle - Skeletal	Muscle - Skeletal	CLDN4	HLA-C	True	380	0.24397056589600857	1.4859522311557809e-06	0.14697611321070586	0.33631783759336126	380	0.19497466749237594	0.00013348600542204423	0.09612808837266588	0.2900132080232941	380	0.22415138685346062	1.0552497571804846e-05	0.12626788898811497	0.3177121123186616	380	0.18114160673632604	0.00040095383145429296	0.08176770182192618	0.2769492757469878	0.18832438326404755	0.00022239913623632316	380	0.2546127131518654	4.902187437744612e-07	380	0.33884260194902904	1.1587824485031569e-11	0.11223342285467484	0.028703111633677243	0.002631578947368421	0.0	380	11			8.54422532914574e-06				
GTEx-Muscle - Skeletal	Toil	GTEx_normal	False	GTEx Muscle - Skeletal	Muscle - Skeletal	CLDN4	NHEJ_mean	False	380	0.051946902454872886	0.31250606519158025	-0.048910518707594046	0.1517556516863692	380	0.01843308619490882	0.7205686345423252	-0.08245462126350503	0.1189468214660334	380	0.017726922977176682	0.730851213868829	-0.08315617183499185	0.1182503632144382	380	-0.011083388802653488	0.829939913034171	-0.11182628500898675	0.08988501222285546	0.18832438326404755	0.00022239913623632316	380	0.2546127131518654	4.902187437744612e-07	380	0.18130238483978217	0.0003822106471321292	0.13733262047042458	0.007340248921114108	0.002631578947368421	0.0	380	11							
GTEx-Muscle - Skeletal	Toil	GTEx_normal	False	GTEx Muscle - Skeletal	Muscle - Skeletal	CLDN4	MHC_I	False	380	0.2723888419873664	6.864307493769172e-08	0.17662710430097062	0.3630422795853657	380	0.21394728131145518	2.6681750036398658e-05	0.11570637114682138	0.3080429733830656	380	0.26054056773511686	2.681656774974158e-07	0.16411319069657895	0.3520358304714211	380	0.21036123257473063	3.7467610431256967e-05	0.11186699121183791	0.30476248264829336	0.18832438326404755	0.00022239913623632316	380	0.2546127131518654	4.902187437744612e-07	380	0.4500062555023607	2.4089026607954212e-20	0.08373386319357459	0.10315239493472937	0.002631578947368421	0.0	380	11							
GTEx-Nerve - Tibial	Toil	GTEx_normal	False	GTEx Nerve - Tibial	Nerve - Tibial	CLDN4	PRKDC	True	276	-0.06607606783826453	0.2739760319502838	-0.1827197127583081	0.0524018887337393	276	-0.10371001148565932	0.08604605868121462	-0.2193037165527081	0.014754945076588437	276	-0.039563316152029585	0.5135301624514802	-0.15711203236713037	0.07909075956234649	276	-0.08044209443435965	0.18430411965325166	-0.197063553379756	0.03842412340608993	0.17596591613911408	0.0033568467231209443	276	0.20795921097716794	0.000506508112818424	276	0.19368748976178482	0.001221327748514633	-0.13331033964947786	0.026790287404197425	0.0	0.0	276	2			0.34686873769852444				
GTEx-Nerve - Tibial	Toil	GTEx_normal	False	GTEx Nerve - Tibial	Nerve - Tibial	CLDN4	LIG4	True	276	0.10361018038277135	0.08577536849447076	-0.014638029954558228	0.2190002550326945	276	0.07634000839617126	0.206937338687483	-0.042326142375781965	0.19288227466007785	276	0.11549414207901272	0.05575627545487933	-0.0028284519503306376	0.2306274705145815	276	0.08387226049171255	0.16622791865257358	-0.03497529839180679	0.2003806499776339	0.17596591613911408	0.0033568467231209443	276	0.20795921097716794	0.000506508112818424	276	0.16779884538167633	0.005191970022350035	-0.04446655692379463	0.46188575986724834	0.0	0.0	276	2			0.13079558952748027				
GTEx-Nerve - Tibial	Toil	GTEx_normal	False	GTEx Nerve - Tibial	Nerve - Tibial	CLDN4	STING1	True	276	0.05599638691945815	0.3540370328105183	-0.06248587593293773	0.17292226174707015	276	-0.015833810439625784	0.7937883692865426	-0.13386704701387867	0.1026423812630565	276	0.14691642608138933	0.014749093648950443	0.029138842430350566	0.26067048620868366	276	0.07389260695725906	0.2227622409223583	-0.045001381634533925	0.19072253334820924	0.17596591613911408	0.0033568467231209443	276	0.20795921097716794	0.000506508112818424	276	0.399428259300674	5.394217272389168e-12	-0.3721279358005672	1.7143198120953756e-10	0.0	0.0	276	2			0.43236380998098695				
GTEx-Nerve - Tibial	Toil	GTEx_normal	False	GTEx Nerve - Tibial	Nerve - Tibial	CLDN4	HLA-A	True	276	0.16615408016285638	0.0056558969636168735	0.049047129640351926	0.27875470342079306	276	0.1214484144312279	0.04419096116275511	0.0032105814603492254	0.23633728929716846	276	0.22398274697422496	0.00018031674211556851	0.1085753405628605	0.33343287566438046	276	0.1767041272138902	0.0033383821518811565	0.059449011225670215	0.28914944717673396	0.17596591613911408	0.0033568467231209443	276	0.20795921097716794	0.000506508112818424	276	0.2950807133901793	5.988490735631812e-07	-0.22702243708999031	0.00014223281774230386	0.0	0.0	276	2			0.012007904322755824				
GTEx-Nerve - Tibial	Toil	GTEx_normal	False	GTEx Nerve - Tibial	Nerve - Tibial	CLDN4	HLA-B	True	276	0.1824337741038418	0.002345153662806675	0.06578155466611792	0.2941666250357887	276	0.1288952049224129	0.03262486719834268	0.010775537033527474	0.24346720112905507	276	0.23438697725079405	8.71040456141279e-05	0.11941367378033878	0.343157167222281	276	0.17534968856114275	0.003592621986830608	0.05805608749034618	0.2878680434677715	0.17596591613911408	0.0033568467231209443	276	0.20795921097716794	0.000506508112818424	276	0.36560469127780443	3.739669989560831e-10	-0.20237222761481793	0.0007199667043201789	0.0	0.0	276	2			0.005884203735769476				
GTEx-Nerve - Tibial	Toil	GTEx_normal	False	GTEx Nerve - Tibial	Nerve - Tibial	CLDN4	HLA-C	True	276	0.13892524661497593	0.020958495456498895	0.02120390886113331	0.25284699277837724	276	0.09674229129088989	0.1094348149728122	-0.021791018916139042	0.21259352492217204	276	0.1649037024538203	0.006126147091741338	0.047547177871261934	0.2777696317120623	276	0.11681688029971761	0.053428533370024275	-0.0017066894020477195	0.2321038587910914	0.17596591613911408	0.0033568467231209443	276	0.20795921097716794	0.000506508112818424	276	0.26811607128095266	6.2710830196309535e-06	-0.10342528648160292	0.08633900704891762	0.0	0.0	276	2			0.03830824335095162				
GTEx-Nerve - Tibial	Toil	GTEx_normal	False	GTEx Nerve - Tibial	Nerve - Tibial	CLDN4	NHEJ_mean	False	276	0.04142276477395249	0.4931308733192322	-0.07702307675983411	0.15871566698767073	276	0.0008417573518906198	0.9889134428538218	-0.11745389136144598	0.11911385186949187	276	0.06568984908071301	0.27767641450227	-0.053005964437389405	0.1825553382963014	276	0.020183267471371648	0.7394369568397251	-0.09855238620694026	0.13835231237450554	0.17596591613911408	0.0033568467231209443	276	0.20795921097716794	0.000506508112818424	276	0.23082036959499588	0.00010898950677967723	-0.10797914934615034	0.07329604852989761	0.0	0.0	276	2							
GTEx-Nerve - Tibial	Toil	GTEx_normal	False	GTEx Nerve - Tibial	Nerve - Tibial	CLDN4	MHC_I	False	276	0.1829656899967526	0.002275793668345572	0.06632943752352354	0.2946692092978345	276	0.13107099984358916	0.029776618087383522	0.012988412695030588	0.24554807589326477	276	0.23352946067037958	9.260377644742779e-05	0.11851934105367298	0.3423565719032403	276	0.17629547082343447	0.003413318336471607	0.0590286951470302	0.28876286907239873	0.17596591613911408	0.0033568467231209443	276	0.20795921097716794	0.000506508112818424	276	0.3540233230973965	1.4313965718458881e-09	-0.1970549739067666	0.00099762849183893	0.0	0.0	276	2							
GTEx-Ovary	Toil	GTEx_normal	False	GTEx Ovary	Ovary	CLDN4	PRKDC	True	88	0.004747978690377529	0.9649814190701614	-0.20489803305539397	0.21397744919359465	88	0.005374687301343548	0.9605949486060337	-0.20550623310416086	0.21577864224609827	88	0.027382940397352323	0.8012234295229195	-0.18432855047430172	0.2366660633780217	88	0.029965951484169213	0.7841707779448811	-0.18307170070760775	0.2403154990348573	0.21056550597665974	0.04893311492512145	88	0.45623147778756457	7.922107417952601e-06	88	-0.002403962575883894	0.982265481656579	-0.04295308001351469	0.6911036280106533	0.0	0.0	88	0			0.9759051277874352				
GTEx-Ovary	Toil	GTEx_normal	False	GTEx Ovary	Ovary	CLDN4	LIG4	True	88	0.03221032704825836	0.7657668148547108	-0.17843569198461787	0.24003326928965363	88	0.06344190078891483	0.5593707855375717	-0.1492002530085316	0.27047553855251655	88	-0.153638496564055	0.15538419581752047	-0.3528666845266949	0.05891651132965089	88	-0.12584803618319185	0.24825996769014524	-0.3289521471082288	0.0883839636706971	0.21056550597665974	0.04893311492512145	88	0.45623147778756457	7.922107417952601e-06	88	-0.13871961958973913	0.19741867991836326	0.35118020572739195	0.0007942676789996034	0.0	0.0	88	0			0.8160295015440161				
GTEx-Ovary	Toil	GTEx_normal	False	GTEx Ovary	Ovary	CLDN4	STING1	True	88	-0.07820511097063396	0.4689124811943827	-0.28301178771020863	0.133422532915799	88	-0.14687494969073672	0.1746165479695643	-0.346793766873644	0.06580937613112856	88	0.002514133875228602	0.9815616249779033	-0.2082444046499101	0.2130495560001829	88	-0.07835735582090628	0.4732959042473873	-0.2854929267305457	0.13577205203904447	0.21056550597665974	0.04893311492512145	88	0.45623147778756457	7.922107417952601e-06	88	0.28267253717380547	0.007620341428568334	-0.17624237936240364	0.10047702668178089	0.0	0.0	88	0			0.5437808605447463				
GTEx-Ovary	Toil	GTEx_normal	False	GTEx Ovary	Ovary	CLDN4	HLA-A	True	88	0.14385758811234775	0.18116545991699778	-0.0676221120371663	0.3429663173003412	88	0.02843312711705088	0.7937659137524778	-0.18331305874153186	0.2376579540133515	88	0.21572262901463538	0.04477968692419586	0.0053159411339247335	0.40783806941383494	88	0.07597939516080013	0.4868676608734838	-0.13811939439599547	0.28329420173263753	0.21056550597665974	0.04893311492512145	88	0.45623147778756457	7.922107417952601e-06	88	0.5752162906390609	4.5810865647489026e-09	-0.10319484078703131	0.3386836669038597	0.0	0.0	88	0			0.24753300463906627				
GTEx-Ovary	Toil	GTEx_normal	False	GTEx Ovary	Ovary	CLDN4	HLA-B	True	88	0.2311094043056491	0.030279114703616668	0.022769274436768423	0.4202117011769937	88	0.11587426069323152	0.2851707167771803	-0.0971451806261683	0.31874242190091256	88	0.24466693502583403	0.022375994656756836	0.03586723143241084	0.4329989985598332	88	0.06887787229892389	0.5285968857443327	-0.1451151909522017	0.2767149484071541	0.21056550597665974	0.04893311492512145	88	0.45623147778756457	7.922107417952601e-06	88	0.7297567419458827	7.325453604970358e-16	0.029557214788877448	0.7845715182586673	0.0	0.0	88	0			0.05322952648533885				
GTEx-Ovary	Toil	GTEx_normal	False	GTEx Ovary	Ovary	CLDN4	HLA-C	True	88	0.17914590468684194	0.09490975583842104	-0.03147740585280928	0.3745353243086095	88	0.07227004261989556	0.5059156256331783	-0.1405173846884241	0.278675857212182	88	0.18291136760721008	0.08993408621411798	-0.028848413328193115	0.37895836951604195	88	0.031766386598975314	0.7715470413638034	-0.1813293747981961	0.24201283757265726	0.21056550597665974	0.04893311492512145	88	0.45623147778756457	7.922107417952601e-06	88	0.5766692350530567	4.103674858630256e-09	0.03613624918914308	0.7381906726790689	0.0	0.0	88	0			0.14236463375763156				
GTEx-Ovary	Toil	GTEx_normal	False	GTEx Ovary	Ovary	CLDN4	NHEJ_mean	False	88	0.02186360502693326	0.8397678877551874	-0.188441555057149	0.2302515014625172	88	0.05183767436554466	0.6334781289134618	-0.16056385789849384	0.259650667592393	88	-0.1489715334737539	0.1684769489084789	-0.3486780617724902	0.0636748745889091	88	-0.12193361266923486	0.26339687794758637	-0.32540225698084635	0.09232695016505117	0.21056550597665974	0.04893311492512145	88	0.45623147778756457	7.922107417952601e-06	88	-0.13463951569694044	0.21105306585155637	0.3229187366609629	0.0021507359216231254	0.0	0.0	88	0							
GTEx-Ovary	Toil	GTEx_normal	False	GTEx Ovary	Ovary	CLDN4	MHC_I	False	88	0.22083826673054668	0.03867504830817988	0.011948671481396647	0.4112586323875908	88	0.10009610119762621	0.3562939513471087	-0.11293335917699256	0.30432758583013114	88	0.2510700337840618	0.018993457089977076	0.042678963185944836	0.43852577063234605	88	0.07870150300797908	0.47134882522194826	-0.13543213679222144	0.28581095375997884	0.21056550597665974	0.04893311492512145	88	0.45623147778756457	7.922107417952601e-06	88	0.7323544304436327	5.140449644336088e-16	-0.00564546325377546	0.9583674829950991	0.0	0.0	88	0							
GTEx-Pancreas	Toil	GTEx_normal	False	GTEx Pancreas	Pancreas	CLDN4	PRKDC	True	165	0.5721590271765207	9.917177804441775e-16	0.4595474808009196	0.6666650771316108	165	0.37854403930778874	5.795567125407553e-07	0.23916876920617802	0.5026351424724286	165	0.2557468835873168	0.0009489161669891007	0.10667804712124662	0.39357145468853433	165	0.21956504173373195	0.004861154320135877	0.06814454057368514	0.36109788526551545	0.5068162685689225	3.759636225989997e-12	165	0.5685229894846374	1.6467978537953168e-15	165	0.6277027689696253	1.8380489266793973e-19	0.7704940149262591	1.0740843602531479e-33	0.006060606060606061	0.006060606060606061	165	2			3.041267860028811e-14				
GTEx-Pancreas	Toil	GTEx_normal	False	GTEx Pancreas	Pancreas	CLDN4	LIG4	True	165	0.34660806195913857	5.100875354268035e-06	0.20466259768258283	0.4742758796313807	165	0.13727281955715778	0.07963443754963481	-0.01632040198033727	0.28453689285707373	165	0.10276344402004293	0.1903929067863843	-0.05129425131423379	0.25204402072083326	165	0.05685184659260073	0.4710122004926346	-0.09772267213109848	0.2087480278266006	0.5068162685689225	3.759636225989997e-12	165	0.5685229894846374	1.6467978537953168e-15	165	0.47892185717058416	7.666488030503407e-11	0.4791434996423359	7.492914437256927e-11	0.006060606060606061	0.006060606060606061	165	2			2.6563049014678824e-05				
GTEx-Pancreas	Toil	GTEx_normal	False	GTEx Pancreas	Pancreas	CLDN4	STING1	True	165	0.5831139393146572	2.0706957686630745e-16	0.47241820776992643	0.675699309561223	165	0.35423459944320523	3.2632612108957613e-06	0.21252175464226594	0.4813535314165412	165	0.40031748245357035	1.0893437659838475e-07	0.26321549880094697	0.5215697895928028	165	0.35869781711154713	2.5797490819458344e-06	0.2169391793658846	0.4856404788799326	0.5068162685689225	3.759636225989997e-12	165	0.5685229894846374	1.6467978537953168e-15	165	0.7564855338783004	7.157069196383366e-32	0.5370048186672223	1.0409839516056057e-13	0.006060606060606061	0.006060606060606061	165	2			7.143900401887607e-15				
GTEx-Pancreas	Toil	GTEx_normal	False	GTEx Pancreas	Pancreas	CLDN4	HLA-A	True	165	0.5902664566021738	7.211253570636874e-17	0.48084712265556623	0.681582836998459	165	0.3758717609822107	7.057175479544124e-07	0.2362292201643572	0.5003030409113863	165	0.3443967366671658	6.313279799732797e-06	0.20179746861648706	0.4726981996446635	165	0.286696636987105	0.00020699413454868676	0.13910673908892401	0.42182673989507713	0.5068162685689225	3.759636225989997e-12	165	0.5685229894846374	1.6467978537953168e-15	165	0.7229313117010424	5.760060502421166e-28	0.6669013087423704	1.3907245884092977e-22	0.006060606060606061	0.006060606060606061	165	2			3.317176642492962e-15				
GTEx-Pancreas	Toil	GTEx_normal	False	GTEx Pancreas	Pancreas	CLDN4	HLA-B	True	165	0.5930772128261502	4.730150623898533e-17	0.48416501500789794	0.6838916856068581	165	0.3823426195769677	4.3670858726450865e-07	0.24335167000826177	0.505947064122117	165	0.3879607480368994	2.854619624718326e-07	0.2495477036099115	0.510838748693724	165	0.33776606706128964	1.0365124802230589e-05	0.1941248412102899	0.46722738138397846	0.5068162685689225	3.759636225989997e-12	165	0.5685229894846374	1.6467978537953168e-15	165	0.7166107757177739	2.7066611169740796e-27	0.5898678634757528	7.65310434342998e-17	0.006060606060606061	0.006060606060606061	165	2			2.6110431443919903e-15				
GTEx-Pancreas	Toil	GTEx_normal	False	GTEx Pancreas	Pancreas	CLDN4	HLA-C	True	165	0.5037500384024455	5.308161133119569e-12	0.3802308216861828	0.609614779620061	165	0.30904818460450684	5.661457037051109e-05	0.16354400164822974	0.4413929947349911	165	0.27743339744134965	0.00032244147270059695	0.12969782426696785	0.41311886120513697	165	0.23163546163643287	0.002928585882417079	0.08079173066479929	0.3721063199352995	0.5068162685689225	3.759636225989997e-12	165	0.5685229894846374	1.6467978537953168e-15	165	0.5575833767192357	7.298966932360726e-15	0.5510723514136662	1.7259006890582865e-14	0.006060606060606061	0.006060606060606061	165	2			8.139180404116673e-11				
GTEx-Pancreas	Toil	GTEx_normal	False	GTEx Pancreas	Pancreas	CLDN4	NHEJ_mean	False	165	0.5133498695672434	1.7820700691419674e-12	0.3912528061137253	0.6176873477934514	165	0.2911844439362198	0.00015509760429293788	0.14437724314423475	0.4254490988565053	165	0.21216463329712065	0.006384098002562568	0.06089468720752268	0.3539075003037812	165	0.15979080070139692	0.041601671620455805	0.006223169584901583	0.3059950978414369	0.5068162685689225	3.759636225989997e-12	165	0.5685229894846374	1.6467978537953168e-15	165	0.6270957894444986	2.0380887394541154e-19	0.6770015968576024	1.823231375794527e-23	0.006060606060606061	0.006060606060606061	165	2							
GTEx-Pancreas	Toil	GTEx_normal	False	GTEx Pancreas	Pancreas	CLDN4	MHC_I	False	165	0.608534726758653	4.316261636648495e-18	0.5024676286471809	0.6965565767352512	165	0.40751302065836265	6.103556544726302e-08	0.2711999269118587	0.5278010351995316	165	0.3823920380127503	4.350934317669478e-07	0.24340612243195928	0.5059901272671985	165	0.3313211791061726	1.559367119011972e-05	0.18713145229946754	0.4615352842663556	0.5068162685689225	3.759636225989997e-12	165	0.5685229894846374	1.6467978537953168e-15	165	0.7188466173096626	1.573335957126637e-27	0.6497782366739662	3.656225538578974e-21	0.006060606060606061	0.006060606060606061	165	2							
