cohort	ligand	n_patients	median_delta	mean_delta	paired_p	frac_patients_expressed_high	median_frac_high	median_frac_low	paired_fdr
GSE207422	CCL13	10	0.0	0.0007636124966666103	0.625	0.0	0.0	0.0	0.9375
GSE207422	CCL17	10	0.0	0.003147444443311542	0.375	0.0	0.0	0.0	0.8101076555023924
GSE207422	CCL18	10	0.0029165244195610285	-0.048757232679054144	0.734375	0.5	0.09696416721964167	0.09447771124417831	1.0
GSE207422	CCL19	10	0.0	-0.001606205478310585	1.0	0.0	0.0	0.0	1.0
GSE207422	CCL2	10	0.0068747662007808685	0.005952960485592485	0.84375	0.1	0.06951460575444762	0.011029411764705883	1.0
GSE207422	CCL20	10	0.04254054930061102	0.07473054733127356	0.0078125	0.5	0.0940904860109868	0.0625	0.15204067887931036
GSE207422	CCL21	10	0.0	0.002626254432834685	0.5	0.0	0.0	0.0	0.86
GSE207422	CCL22	10	0.00869587529450655	0.0036977077834308147	0.8203125	0.0	0.035759897828863345	0.017315369261477045	1.0
GSE207422	CCL23	10	0.0	0.0033881163224577905	0.75	0.0	0.0	0.0	1.0
GSE207422	CCL25	10	0.0	0.005237112683244049	0.25	0.0	0.0	0.0	0.65625
GSE207422	CCL28	10	0.018311434891074896	0.03349811835214496	0.0390625	0.6	0.11980659025787965	0.06193208990913439	0.29641544117647056
GSE207422	CCL3	10	-0.008879292465280741	-0.009496300143655389	0.322265625	0.2	0.03762679877329558	0.029166666666666667	0.755859375
GSE207422	CCL3L3	10	0.0	-0.0008707101456820965	1.0	0.0	0.0	0.0	1.0
GSE207422	CCL4	10	0.005708217620849609	0.030043182102963327	0.232421875	0.6	0.151219746446408	0.06193208990913439	0.65625
GSE207422	CCL4L2	10	-0.003330973908305168	0.004721006006002426	0.8203125	0.3	0.07151979565772669	0.051555425733898055	1.0
GSE207422	CCL5	10	0.06512374430894852	0.04446810795925558	0.232421875	0.7	0.21176177836761778	0.11001100110011	0.65625
GSE207422	CCL7	10	0.0	-0.006506602978333831	1.0	0.0	0.0	0.0	1.0
GSE207422	CCL8	10	0.0	-0.005067903734743595	0.6875	0.1	0.0	0.007944507025552855	0.9933000000000001
GSE207422	CD14	10	0.005488818045705557	0.02314445301890373	0.232421875	0.3	0.07206888417079499	0.03333333333333333	0.65625
GSE207422	CD160	10	0.0	-0.007469138503074646	1.0	0.0	0.0	0.0	1.0
GSE207422	CD1B	10	0.0	0.0		0.0	0.0	0.0	
GSE207422	CD1D	10	0.0	0.0006251257029362023	0.625	0.0	0.0	0.0	0.9375
GSE207422	CD2	10	-0.009106205776333809	-0.004917262517847121	0.91015625	0.1	0.06328798938287988	0.03137254901960784	1.0
GSE207422	CD200	10	0.0	0.004762922972440719	0.15625	0.1	0.01294837412001341	0.0	0.5671415441176471
GSE207422	CD209	10	0.0	0.0016043700044974685	0.5	0.0	0.0	0.0	0.86
GSE207422	CD22	10	-0.00027343910187482834	0.004566225211601704	1.0	0.0	0.008731934829439692	0.003676470588235294	1.0
GSE207422	CD226	10	0.0	0.000952479790430516	0.9453125	0.0	0.0031847133757961785	0.0029940119760479044	1.0
GSE207422	CD24	10	0.5472564250230789	0.6718047350645066	0.001953125	1.0	0.635762893982808	0.403760162601626	0.08818359375
GSE207422	CD244	10	0.0	-0.0025163334328681232	1.0	0.0	0.0	0.0	1.0
GSE207422	CD274	10	0.003325939178466797	0.0077261324506253	0.6953125	0.4	0.08249158249158249	0.04928861788617886	0.9950351624405706
GSE207422	CD28	10	0.0	-0.003024947689846158	0.3125	0.0	0.0	0.0	0.7545120320855615
GSE207422	CD300A	10	-0.012455516960471869	-0.021279521207907236	0.01953125	0.0	0.0	0.014118105252908818	0.19816537921348315
GSE207422	CD300C	10	0.0	-0.0013044037390500308	0.5	0.0	0.0	0.0	0.86
GSE207422	CD300LF	10	-0.001492951181717217	-0.007360076904296875	0.640625	0.0	0.023222836951973594	0.016176470588235296	0.9498922413793104
GSE207422	CD320	10	-0.012642767280340195	0.004536707233637571	0.921875	0.6	0.10826200427061852	0.0912037037037037	1.0
GSE207422	CD34	10	0.0	0.0009593028691597283	0.5	0.0	0.0	0.0	0.86
GSE207422	CD38	10	-0.00946579547598958	0.021676996443420648	0.76953125	0.7	0.1424321153201475	0.10980392156862745	1.0
GSE207422	CD40	10	0.013967366772703826	0.035640053800307214	0.275390625	0.9	0.1558684503494972	0.11870376893272279	0.7005006602112677
GSE207422	CD40LG	10	0.0	0.00281600181479007	1.0	0.0	0.0	0.0	1.0
GSE207422	CD44	10	0.04910518229007721	-0.027788762748241425	1.0	1.0	0.42071739859202145	0.4617647058823529	1.0
GSE207422	CD47	10	0.16935983300209045	0.18639443516731263	0.048828125	1.0	0.6800486618004866	0.5090759075907592	0.32183793339416056
GSE207422	CD48	10	0.0031220614910125732	-0.02667592032812536	0.91015625	0.1	0.04772727272727273	0.024695121951219513	1.0
GSE207422	CD52	10	-0.009784244000911713	-0.07032384257763624	0.625	0.3	0.07463144963144963	0.04115853658536585	0.9375
GSE207422	CD55	10	0.24980878829956055	0.23698066025972367	0.01953125	1.0	0.6619047619047619	0.44212962962962965	0.19816537921348315
GSE207422	CD58	10	0.019203906878829002	0.03543724380433559	0.232421875	0.9	0.18403230007814536	0.11117764471057884	0.65625
GSE207422	CD59	10	0.1852996051311493	0.31964910924434664	0.01953125	1.0	0.7132486388384756	0.5904139433551199	0.19816537921348315
GSE207422	CD5L	10	0.0	0.0		0.0	0.0	0.0	
GSE207422	CD6	10	0.0	-0.0021993569447658957	0.84375	0.0	0.006834348412292529	0.0029940119760479044	1.0
GSE207422	CD7	10	-0.00013809185475111008	0.009811540972441435	0.91015625	0.1	0.03134796238244514	0.014321357285429142	1.0
GSE207422	CD70	10	0.0	-0.0006142394966445863	0.75	0.0	0.0	0.0	1.0
GSE207422	CD72	10	0.0	0.0013067517895251513	1.0	0.0	0.0036496350364963502	0.0	1.0
GSE207422	CD79B	10	-0.000748313672374934	0.006298602384049445	0.9453125	0.0	0.0031847133757961785	0.0077415112386417986	1.0
GSE207422	CD80	10	0.0	-0.001593526522628963	0.625	0.0	0.0	0.0	0.9375
GSE207422	CD82	10	0.17200566828250885	0.20129119604825974	0.005859375	1.0	0.49557481751824817	0.31623625059780014	0.12904916158536586
GSE207422	CD86	10	-0.00041372328996658325	-0.008782785665243865	0.734375	0.0	0.028547171813647458	0.029675942233180697	1.0
GSE207422	CD9	10	0.3633427023887634	0.38098091781139376	0.00390625	1.0	0.8054054054054054	0.6066176470588236	0.10688920454545453
GSE207422	CD96	10	0.0	-0.0006170663982629776	0.9453125	0.1	0.038255360623781674	0.016666666666666666	1.0
GSE207422	CD99	10	0.1972903311252594	0.25171002447605134	0.001953125	1.0	0.6619047619047619	0.4142156862745098	0.08818359375
GSE207422	CDCP1	10	0.12104206532239914	0.14263191316276788	0.001953125	1.0	0.38288288288288286	0.1992102396514161	0.08818359375
GSE207422	CDH1	10	0.20979229360818863	0.2289889708161354	0.01953125	1.0	0.567874203821656	0.3639705882352941	0.19816537921348315
GSE207422	CDH13	10	0.0	0.0013108076993376017	0.4375	0.1	0.0014326647564469914	0.0	0.86
GSE207422	CDH15	10	0.002815144369378686	0.00489414669573307	0.46875	0.0	0.014548349739432542	0.0	0.86
GSE207422	CDH2	10	0.001693332684226334	0.001726406009402126	0.4375	0.0	0.0036496350364963502	0.0	0.86
GSE207422	CDH3	10	0.05127102881669998	0.05671364814043045	0.083984375	0.9	0.30377822814128547	0.24751580849141824	0.42605556530898875
GSE207422	CDH4	10	0.0	-0.0010966336354613303	1.0	0.0	0.0	0.0	1.0
GSE207422	CDH5	10	0.0	-3.0854903161525724e-05	0.875	0.0	0.0	0.0	1.0
GSE207422	CDH6	10	0.0	0.0007525851018726825	0.5	0.0	0.0	0.0	0.86
GSE207422	CEACAM1	10	0.07426907494664192	0.09842914184555411	0.193359375	0.9	0.18452740713189827	0.10721544715447154	0.6344143435251799
GSE207422	CEACAM21	10	0.0	-0.004318840056657791	1.0	0.0	0.0	0.0	1.0
GSE207422	CEACAM3	10	0.0	0.00041544524719938636	0.5	0.0	0.0	0.0	0.86
GSE207422	CEACAM4	10	0.0	0.00026140278205275533	0.75	0.0	0.0	0.0	1.0
GSE207422	CEACAM5	10	0.07693872670643032	0.09665124113671482	0.064453125	0.6	0.13976833976833977	0.0332244008714597	0.36604510613207547
GSE207422	CEACAM6	10	0.2824210822582245	0.31692703887820245	0.037109375	0.9	0.6425061425061425	0.27333568157802046	0.28640825320512825
GSE207422	CEACAM8	10	0.0	0.000500539829954505	1.0	0.0	0.0	0.0	1.0
GSE207422	CEL	10	0.005053036846220493	0.017970111523754894	0.109375	0.1	0.023542166808642455	0.0	0.4841452205882353
GSE207422	CFAP54	10	0.0	0.02343612425029278	0.3125	0.2	0.0028653295128939827	0.0040650406504065045	0.7545120320855615
GSE207422	CFD	10	0.001382952556014061	-0.0032428808975964785	1.0	0.1	0.05046923879040667	0.03646864686468647	1.0
GSE207422	CFH	10	0.05550510995090008	0.10928801223635673	0.048828125	0.8	0.28989230313210157	0.16451458632233382	0.32183793339416056
GSE207422	CFP	10	0.0010605892166495323	0.005448485049419105	0.4609375	0.0	0.007482707645137153	0.0029940119760479044	0.86
GSE207422	CHAD	10	0.0	0.011657056398689747	0.25	0.2	0.0	0.0	0.65625
GSE207422	CHL1	10	0.004168595653027296	0.02992112310603261	0.375	0.4	0.07465162574651626	0.014321357285429142	0.8101076555023924
GSE207422	CIB1	10	0.09458674490451813	0.16611472964286805	0.130859375	1.0	0.5779979144942649	0.5041254125412542	0.5115411931818181
GSE207422	CKLF	10	-0.011560074985027313	-0.015163076668977737	0.556640625	0.9	0.16709115992783613	0.11764705882352941	0.9070312500000001
GSE207422	CLCF1	10	0.024929266422986984	0.024442920088768007	0.037109375	0.4	0.0735645933014354	0.05024509803921569	0.28640825320512825
GSE207422	CLDN1	10	0.33038656413555145	0.33005076348781587	0.001953125	1.0	0.4106002554278416	0.1652439024390244	0.08818359375
GSE207422	CLDN11	10	0.0	0.0012854275060817598	0.875	0.0	0.0	0.0	1.0
GSE207422	CLDN16	10	0.012957091210409999	0.03208282325649634	0.09765625	0.2	0.03836206896551724	0.015979906814210833	0.4841452205882353
GSE207422	CLDN3	10	0.16070669889450073	0.2035502003505826	0.001953125	0.8	0.3916359369761985	0.13160569105691056	0.08818359375
GSE207422	CLEC11A	10	0.01850205287337303	0.014349934831261634	0.275390625	0.6	0.10109868048838355	0.0664488017429194	0.7005006602112677
GSE207422	CLEC2B	10	-0.019571151584386826	-0.01402738420292735	0.431640625	0.4	0.0806551537210563	0.08358283433133731	0.86
GSE207422	CLEC2D	10	-0.0027539562433958054	0.008838154189288617	0.734375	0.4	0.08920454545454545	0.07453703703703704	1.0
GSE207422	CLEC4G	10	0.0	0.0		0.0	0.0	0.0	
GSE207422	CLMP	10	0.0	-0.015950551943387837	0.125	0.0	0.0	0.0	0.5115411931818181
GSE207422	CLU	10	0.10949071496725082	0.4037275593727827	0.083984375	1.0	0.5838362068965517	0.3625	0.42605556530898875
GSE207422	CMTM8	10	0.03967011719942093	0.07491975650191307	0.02734375	1.0	0.33033164946189325	0.2061492913997282	0.24940814393939395
GSE207422	CNTF	10	0.0	0.00024059482384473086	1.0	0.0	0.0	0.0	1.0
GSE207422	CNTN1	10	0.0	0.0021701110526919365	0.9453125	0.3	0.024877149877149878	0.011519607843137256	1.0
GSE207422	CNTN2	10	0.0	0.0038448130537290124	0.1875	0.0	0.0	0.0	0.6344143435251799
GSE207422	CNTN3	10	0.0005921497941017151	0.02548713074065745	0.15625	0.2	0.02281651278785949	0.0	0.5671415441176471
GSE207422	CNTN4	10	0.0010922811925411224	0.0032894520554691553	0.375	0.0	0.011486019168066396	0.0	0.8101076555023924
GSE207422	CNTN5	10	0.0012041811714880168	0.018662351625971497	0.3125	0.1	0.012619426751592357	0.0029940119760479044	0.7545120320855615
GSE207422	CNTN6	10	0.0	0.011735274188686163	0.6875	0.0	0.012918683924513388	0.0016501650165016502	0.9933000000000001
GSE207422	COL10A1	10	0.0	-0.0018013813416473568	0.25	0.0	0.0	0.0	0.65625
GSE207422	COL11A1	10	0.0	-0.005749989312607795	0.84375	0.0	0.0	0.0	1.0
GSE207422	COL11A2	10	0.00011054461356252432	0.0035218152683228255	0.15625	0.0	0.008011612124868044	0.0	0.5671415441176471
GSE207422	COL12A1	10	-0.004612448625266552	0.0040555366082116965	0.91015625	0.1	0.01990217728541967	0.016666666666666666	1.0
GSE207422	COL13A1	10	0.0	0.0016852510161697865	0.375	0.0	0.0	0.0	0.8101076555023924
GSE207422	COL14A1	10	0.0	-0.0017901429906487464	1.0	0.0	0.0	0.0	1.0
GSE207422	COL15A1	10	0.0	-0.0003564358688890934	1.0	0.0	0.0	0.0	1.0
GSE207422	COL16A1	10	0.013118291040882468	0.011847610864788295	0.232421875	0.3	0.044268406337371856	0.021534653465346533	0.65625
GSE207422	COL17A1	10	0.007288163527846336	-0.00849715042859316	0.91015625	0.2	0.05397727272727273	0.04973696795791487	1.0
GSE207422	COL18A1	10	0.00598626583814621	0.007750796619802713	0.5703125	0.3	0.05159671532846716	0.037028883409651284	0.9094893292682926
GSE207422	COL19A1	10	0.0	0.0007747103227302432	1.0	0.0	0.0	0.0	1.0
GSE207422	COL1A1	10	0.046180522069334984	-0.018920377269387244	0.921875	1.0	0.20563805688396677	0.16979847494553377	1.0
GSE207422	COL1A2	10	0.007648393977433443	0.02408700071973726	0.375	0.2	0.035759897828863345	0.02075082508250825	0.8101076555023924
GSE207422	COL20A1	10	0.0	0.0004114513052627444	1.0	0.0	0.0	0.0	1.0
GSE207422	COL21A1	10	-0.00032913844916038215	0.01326571368263103	1.0	0.2	0.020221561148321868	0.0016501650165016502	1.0
GSE207422	COL22A1	10	0.0	0.015862411144189535	0.25	0.1	0.0	0.0	0.65625
GSE207422	COL24A1	10	0.003026308142580092	0.0033142633037641644	0.109375	0.0	0.007802091508039348	0.0	0.4841452205882353
GSE207422	COL26A1	10	0.0	0.0008535488857887685	0.25	0.0	0.0	0.0	0.65625
GSE207422	COL27A1	10	-0.005723632872104645	0.01336587853729725	0.556640625	0.9	0.12311431444854173	0.1328976034858388	0.9070312500000001
GSE207422	COL28A1	10	0.016933026490733027	0.053492031153291465	0.431640625	0.5	0.11584984358706986	0.03333333333333333	0.86
GSE207422	COL2A1	10	0.0	-0.002064011199399829	0.5	0.0	0.0	0.0	0.86
GSE207422	COL3A1	10	0.0070076677948236465	0.011211258918046951	0.109375	0.0	0.012270324691668763	0.0049504950495049506	0.4841452205882353
GSE207422	COL4A1	10	0.0	0.0028934845933690665	0.9453125	0.3	0.02930622009569378	0.03518518518518518	1.0
GSE207422	COL4A2	10	-0.0005239685997366905	0.019675346929579972	1.0	0.3	0.06623411732900783	0.0537037037037037	1.0
GSE207422	COL4A3	10	0.004604950780048966	0.02254908182658255	0.431640625	0.1	0.03608851149269027	0.03333333333333333	0.86
GSE207422	COL4A4	10	0.006292307749390602	0.027599042770452796	0.42578125	0.2	0.04122681345196803	0.04478542914171657	0.86
GSE207422	COL4A5	10	0.008475197479128838	0.013910054042935372	0.625	0.6	0.12002546959567016	0.10141678622668579	0.9375
GSE207422	COL4A6	10	-0.002228048164397478	-0.013888001418672502	0.1953125	0.0	0.006369426751592357	0.011519607843137256	0.6344143435251799
GSE207422	COL5A1	10	0.004123166436329484	-0.011738598020747304	0.734375	0.1	0.034433356387708725	0.011633663366336634	1.0
GSE207422	COL5A2	10	0.010999622289091349	0.008851442381273954	0.083984375	0.0	0.027756434882827506	0.0016501650165016502	0.42605556530898875
GSE207422	COL5A3	10	0.0	-0.006312063615769148	0.75	0.0	0.0	0.0	1.0
GSE207422	COL6A1	10	0.017551566939800978	0.04450516956858337	0.00390625	0.5	0.11522419186652763	0.04166666666666667	0.10688920454545453
GSE207422	COL6A2	10	0.010409683920443058	0.019403948355466126	0.193359375	0.2	0.05622410731899783	0.03646864686468647	0.6344143435251799
GSE207422	COL6A3	10	0.0	-0.0064240988111123444	1.0	0.0	0.0	0.0	1.0
GSE207422	COL6A5	10	0.0	-0.003541621088515967	0.875	0.0	0.0	0.0	1.0
GSE207422	COL6A6	10	0.0	0.0		0.0	0.0	0.0	
GSE207422	COL7A1	10	-0.006680172402411699	-0.002790890447795391	0.5703125	0.4	0.03228141285466126	0.03477868112014454	0.9094893292682926
GSE207422	COL8A1	10	-0.012615988031029701	-0.034584181010723115	0.109375	0.4	0.08724438484746899	0.07870370370370369	0.4841452205882353
GSE207422	COL8A2	10	0.0	-0.01344674564898014	0.46875	0.0	0.0	0.0	0.86
GSE207422	COL9A1	10	0.0	0.0009925400605425238	0.375	0.0	0.0	0.0	0.8101076555023924
GSE207422	COL9A2	10	0.02170979231595993	0.04130503730848432	0.193359375	0.6	0.10886699507389162	0.0857843137254902	0.6344143435251799
GSE207422	COL9A3	10	0.0008561311988160014	0.007148385117761791	0.1953125	0.1	0.022134203168685928	0.007160678642714571	0.6344143435251799
GSE207422	COLQ	10	0.0	0.0021361449966207148	0.1875	0.0	0.0031847133757961785	0.0	0.6344143435251799
GSE207422	COMP	10	0.0	7.205278379842638e-05	1.0	0.0	0.0	0.0	1.0
GSE207422	COPA	10	0.14770138263702393	0.17461282536387443	0.009765625	1.0	0.6364708657702288	0.5020325203252032	0.15204067887931036
GSE207422	CORIN	10	0.0	-0.00013996325433254241	0.875	0.0	0.0	0.0	1.0
GSE207422	CP	10	0.10971005260944366	0.22280797492712737	0.12890625	0.7	0.16704545454545455	0.15454091816367266	0.5115411931818181
GSE207422	CPAMD8	10	0.0006717555224895477	0.008884408581070601	1.0	0.4	0.04159668016994368	0.033028455284552845	1.0
GSE207422	CRB3	10	0.039150726050138474	0.08274036850780249	0.130859375	1.0	0.2666750566322678	0.19656862745098042	0.5115411931818181
GSE207422	CRISP3	10	0.0	0.000981788244098425	0.9375	0.0	0.0	0.01143041133381631	1.0
GSE207422	CRLF1	10	0.004922381602227688	0.04622094459482469	0.30078125	0.3	0.046819603753910324	0.014321357285429142	0.7544596354166666
GSE207422	CRTAM	10	0.0	-0.0025426566251553597	1.0	0.0	0.0	0.0016501650165016502	1.0
GSE207422	CSF1	10	0.02936926670372486	0.039966832380741835	0.048828125	0.8	0.12619426751592355	0.058823529411764705	0.32183793339416056
GSE207422	CSF2	10	0.0	0.0026662762276828287	0.578125	0.0	0.013878217441413753	0.0	0.9094893292682926
GSE207422	CSF3	10	0.0	0.017441604938358068	0.21875	0.0	0.0036496350364963502	0.0	0.65625
GSE207422	CTF1	10	0.03925101459026337	0.07132467739284039	0.009765625	0.9	0.19144470179502027	0.07301980198019802	0.15204067887931036
GSE207422	CTHRC1	10	0.006327602488454431	-0.00506985440151766	0.25	0.4	0.02640749632153644	0.02801713645878974	0.65625
GSE207422	CTSD	10	0.030693411827087402	0.05802673399448395	0.431640625	1.0	0.6960072595281306	0.5771552765032602	0.86
GSE207422	CTSG	10	0.0	0.0008345223031938076	1.0	0.0	0.0	0.0	1.0
GSE207422	CX3CL1	10	0.11211690865457058	0.11319689135998487	0.009765625	0.9	0.25125125125125125	0.12990196078431374	0.15204067887931036
GSE207422	CXADR	10	0.1453341245651245	0.17762971371412278	0.001953125	1.0	0.5064469914040115	0.33406862745098037	0.08818359375
GSE207422	CXCL1	10	0.009281858801841736	0.021327373571693897	0.5703125	0.8	0.1863425925925926	0.12347560975609756	0.9094893292682926
GSE207422	CXCL10	10	0.0	-0.02620341454166919	0.640625	0.4	0.048766675056632264	0.015094452415112387	0.9498922413793104
GSE207422	CXCL11	10	0.0	-0.05475452248938382	0.84375	0.1	0.008915372401584144	0.0040650406504065045	1.0
GSE207422	CXCL12	10	0.0	-0.00819846874801442	0.875	0.1	0.0	0.0	1.0
GSE207422	CXCL13	10	0.00935633946210146	0.03819141006097197	0.0390625	0.1	0.05217785843920145	0.01838235294117647	0.29641544117647056
GSE207422	CXCL14	10	0.035616785287857056	0.0021374136209487914	1.0	1.0	0.553639846743295	0.49562706270627066	1.0
GSE207422	CXCL16	10	0.11913767457008362	0.12563817501068114	0.083984375	1.0	0.5673702899980273	0.438546150167384	0.42605556530898875
GSE207422	CXCL17	10	0.22302114963531494	0.2798891611397266	0.16015625	1.0	0.7358709613674539	0.48276494316098273	0.5671415441176471
GSE207422	CXCL2	10	0.019180883187800646	-0.026630000676959753	0.921875	0.8	0.20885579937304077	0.21296296296296297	1.0
GSE207422	CXCL3	10	-0.010540808085352182	-0.0205405137501657	0.431640625	0.7	0.10960960960960961	0.0923202614379085	0.86
GSE207422	CXCL5	10	-0.003595809917896986	-0.08713307669386268	0.21875	0.2	0.013742271150656009	0.00900310619297224	0.65625
GSE207422	CXCL6	10	0.004345098393969238	0.040597641631029545	0.3125	0.4	0.030113636363636363	0.009594672042054504	0.7545120320855615
GSE207422	CXCL8	10	0.07739134319126606	0.10593780986964703	0.037109375	0.8	0.1785798537390894	0.09967320261437909	0.28640825320512825
GSE207422	CXCL9	10	-0.0012216735631227493	-0.01298977662809193	0.49609375	0.3	0.022134203168685928	0.010154690618762476	0.86
GSE207422	CYTL1	10	0.0	0.0035863710101693867	0.5	0.0	0.0	0.0	0.86
GSE207422	DCHS1	10	0.0	0.002302693377714604	0.125	0.0	0.0	0.0	0.5115411931818181
GSE207422	DCN	10	0.0	-0.006476201303303242	1.0	0.1	0.0	0.003676470588235294	1.0
GSE207422	DEFB1	10	0.005294516682624817	0.024640603503212333	0.359375	0.6	0.12807712170769497	0.08952145214521452	0.8101076555023924
GSE207422	DKK1	10	-0.003580773249268532	-0.017759730899706484	0.4609375	0.3	0.026013513513513515	0.04657132379904657	0.86
GSE207422	DKK2	10	0.0	0.0		0.0	0.0	0.0	
GSE207422	DKK3	10	0.0	0.0017850755481049418	0.84375	0.1	0.006050042888690162	0.0029940119760479044	1.0
GSE207422	DLK2	10	0.0014020641101524234	-0.0007939575240015984	0.4375	0.1	0.0031847133757961785	0.0	0.86
GSE207422	DLL1	10	-0.000411815766710788	0.0026731697260402145	0.65234375	0.1	0.028884254431699688	0.011327345309381238	0.9562766335227273
GSE207422	DLL3	10	0.0	0.0012521480210125446	0.5	0.0	0.0	0.0	0.86
GSE207422	DLL4	10	0.0	0.00015540989115834237	0.5625	0.0	0.0036496350364963502	0.008333333333333333	0.9070312500000001
GSE207422	DRAXIN	10	0.0	-0.0029255659785121678	0.5	0.0	0.0	0.0	0.86
GSE207422	DSC2	10	0.08004796877503395	0.25467264614999297	0.048828125	0.8	0.19509981851179675	0.20077007700770078	0.32183793339416056
GSE207422	DSC3	10	0.02101802546530962	0.09781576786190271	0.0078125	0.4	0.0662892191554612	0.041666666666666664	0.15204067887931036
GSE207422	DSCAML1	10	0.0	-0.006606238591484725	0.75	0.1	0.0	0.0	1.0
GSE207422	DSG2	10	0.13369348645210266	0.12695781290531158	0.01953125	1.0	0.5735270700636943	0.4319703491152559	0.19816537921348315
GSE207422	DUSP18	10	0.055439217016100883	0.08701014341786503	0.001953125	0.5	0.10709470454228462	0.043427513483055624	0.08818359375
GSE207422	EBI3	10	-0.0006425078026950359	0.0006388919893652201	0.9453125	0.0	0.019984326018808778	0.005816831683168317	1.0
GSE207422	ECM1	10	0.006045753601938486	0.04858118174597621	0.203125	0.4	0.08192801409514221	0.05086390992040381	0.6504321808510638
GSE207422	EDA	10	0.0074478136375546455	0.014135735714808107	0.078125	0.1	0.02589674824002682	0.0	0.42605556530898875
GSE207422	EDIL3	10	0.007218990474939346	0.00408165855333209	0.546875	0.2	0.03624078624078624	0.04351851851851852	0.9070312500000001
GSE207422	EDN1	10	0.06732897087931633	0.07395205479115248	0.01953125	0.6	0.14646464646464646	0.0664488017429194	0.19816537921348315
GSE207422	EDN2	10	0.011180350789800286	0.020463678566738964	0.078125	0.1	0.029437080392494406	0.0016501650165016502	0.42605556530898875
GSE207422	EDN3	10	0.0	-0.003828864498063922	1.0	0.0	0.0	0.0	1.0
GSE207422	EFEMP1	10	0.08831018954515457	0.08532317653298378	0.1640625	0.7	0.2683282284359253	0.09975490196078432	0.5676185344827586
GSE207422	EFEMP2	10	0.013303614221513271	0.020338105130940677	0.0546875	0.5	0.09472878174093469	0.03158367307318967	0.35023271276595747
GSE207422	EFNA1	10	0.27439141273498535	0.31047444343566893	0.00390625	1.0	0.6332512315270936	0.39882565492321587	0.10688920454545453
GSE207422	EFNA3	10	0.03860412444919348	0.044012554176151755	0.02734375	0.5	0.094435736677116	0.06342869815923707	0.24940814393939395
GSE207422	EFNA4	10	0.01508471742272377	0.009051482193171978	0.375	0.3	0.07238767429850232	0.06833392039450512	0.8101076555023924
GSE207422	EFNA5	10	0.04304153099656105	0.03499340750277043	0.01953125	0.9	0.1530214424951267	0.09722222222222221	0.19816537921348315
GSE207422	EFNB1	10	0.017932255752384663	0.025452103558927776	0.083984375	0.4	0.0602773826458037	0.05024509803921569	0.42605556530898875
GSE207422	EFNB2	10	0.10331335663795471	0.14860851652920246	0.00390625	1.0	0.22012236004022795	0.13970588235294118	0.10688920454545453
GSE207422	EFNB3	10	0.024772537872195244	0.04400868462398648	0.0546875	0.3	0.05354299363057324	0.027205882352941177	0.35023271276595747
GSE207422	EGF	10	0.0	0.0008471303735859692	0.6875	0.0	0.010019061788088708	0.0016501650165016502	0.9933000000000001
GSE207422	EGFL8	10	0.0	0.0015222480287775397	0.25	0.0	0.0	0.0	0.65625
GSE207422	ELFN1	10	0.0	0.0020664274343289435	0.125	0.0	0.0	0.0	0.5115411931818181
GSE207422	EMC1	10	0.002558603882789612	0.015377824008464814	0.6953125	1.0	0.17662337662337663	0.17360114777618366	0.9950351624405706
GSE207422	ENG	10	0.0	-0.015152121265418827	0.578125	0.0	0.0	0.0029940119760479044	0.9094893292682926
GSE207422	ENHO	10	0.0	0.004452215466881171	0.375	0.0	0.0	0.0	0.8101076555023924
GSE207422	ENPP1	10	0.0	0.002915578824467957	0.3125	0.0	0.0	0.0	0.7545120320855615
GSE207422	ENTPD1	10	-0.00451856548897922	-0.02670397760812193	0.25	0.0	0.01817482978256095	0.01258868401810241	0.65625
GSE207422	EPCAM	10	0.1536586880683899	0.2019042670726776	0.130859375	1.0	0.8491653854601362	0.7025346724055477	0.5115411931818181
GSE207422	EPHA4	10	0.03185851126909256	0.03115073125809431	0.00390625	0.5	0.10014154281670204	0.039351851851851846	0.10688920454545453
GSE207422	EREG	10	0.0	-0.0127670873189345	0.3125	0.0	0.011363636363636364	0.0033003300330033004	0.7545120320855615
GSE207422	ERFE	10	0.0018459194106981158	0.0035900614922866224	0.0625	0.0	0.006578947368421052	0.0	0.36604510613207547
GSE207422	ESAM	10	0.007222580024972558	-0.056923408852890135	0.6953125	0.4	0.05411887382690302	0.0290016501650165	0.9950351624405706
GSE207422	ESM1	10	0.0	0.000468829576857388	0.5	0.0	0.0	0.0	0.86
GSE207422	EXOC3-AS1	10	0.0020498408703133464	-0.016565897944383325	1.0	0.2	0.03777710752526014	0.022654690618762477	1.0
GSE207422	EZR	10	0.34741437435150146	0.40058335065841677	0.00390625	1.0	0.7889863547758285	0.5999521759923482	0.10688920454545453
GSE207422	F11R	10	0.2400747388601303	0.3060384213924408	0.001953125	1.0	0.6565969062784349	0.46132897603485834	0.08818359375
GSE207422	F12	10	-0.021068104542791843	-0.03901154133491218	0.07421875	0.2	0.035759897828863345	0.054046319126452975	0.4162703804347826
GSE207422	F13A1	10	0.0	-0.00021157290320843457	0.8125	0.0	0.0014326647564469914	0.0	1.0
GSE207422	F5	10	0.0	0.0011931651562917978	0.8125	0.0	0.0	0.0	1.0
GSE207422	F7	10	0.0	0.00041852551512420175	1.0	0.0	0.0	0.0	1.0
