unit,cut,cyto,radius_um,continuous,n_sec_usable,n_sec_neg,n_sec_pos,n_sec_zero,n_don_usable,n_don_neg,n_don_pos,n_don_zero,mean_high,mean_low,pooled_ratio,pooled_delta,median_section_ratio,effect_log_ratio,effect_abs_delta,eligible_exclusion,eligible_enrichment,sign_p_section,sign_p_donor,wilcoxon_p,n_fov,n_fov_neg,n_fov_pos,donor_deltas_json
donor,top20_vs_bottom,nk,80,False,8,4,4,0,5,3,2,0,0.39780207572456167,0.3875903390003336,1.0263467266768467,0.010211736724228093,1.0917731533107462,0.0260056298904841,0.010211736724228093,False,False,0.63671875,0.5,0.7421875,217,134,83,"[0.2625370868038719, 0.01966912908580168, -0.25023057630236323, -0.22186231808111978, -0.0032630250177465014]"
donor,top20_vs_bottom,nk,100,False,8,3,5,0,5,2,3,0,0.684641276152745,0.6430548013400388,1.0646701878689742,0.04158647481270614,1.1137548318485588,0.06266506844764583,0.04158647481270614,False,False,0.36328125,0.5,0.4609375,217,133,84,"[0.44320436828830845, 0.02983373919245258, -0.35941255131964867, -0.3162588800046322, 0.008328937088200788]"
donor,top20_vs_bottom,cd8nk,10,False,8,8,0,0,5,5,0,0,0.0060276803041762455,0.012870513360748022,,-0.006842833056571775,,,0.006842833056571775,True,False,0.00390625,0.03125,0.0078125,217,140,31,"[-0.0012685450328987233, -0.0006485631677355917, -0.010214382666253019, -0.010618426054149793, -0.019241274799486608]"
donor,top20_vs_bottom,cd8nk,20,False,8,4,4,0,5,3,2,0,0.04523471412711698,0.07128681561488182,0.6345453045832755,-0.026052101487764826,0.475952504512418,0.45484659235419894,0.026052101487764826,False,False,0.63671875,0.5,0.3125,217,142,72,"[0.004437867443196183, 0.002512513910663398, -0.04984091500198602, -0.049515410613628984, -0.07504568752476953]"
donor,top20_vs_bottom,cd8nk,25,False,8,4,4,0,5,3,2,0,0.07833137984562008,0.11684952809426759,0.6703611141880416,-0.0385181482486475,0.49113671934840164,0.3999387353926742,0.0385181482486475,False,False,0.63671875,0.5,0.3125,217,153,63,"[0.006140113565082962, 0.004614114717369281, -0.07672202099194766, -0.07624875253301626, -0.10148684688488657]"
donor,top20_vs_bottom,cd8nk,40,False,8,4,4,0,5,3,2,0,0.2535320186268459,0.3299845072034391,0.7683149150712721,-0.07645248857659322,1.0379803800300416,0.26355558421449565,0.07645248857659322,False,False,0.63671875,0.5,0.3125,217,156,60,"[0.036908033592079434, 0.01875898341621618, -0.18968340735707723, -0.18213210391369872, -0.17960407417734703]"
donor,top20_vs_bottom,cd8nk,50,False,8,4,4,0,5,3,2,0,0.4406378173397526,0.5390080207456722,0.8174977001829533,-0.0983702034059196,1.060513264464196,0.20150718944654714,0.0983702034059196,False,False,0.63671875,0.5,0.3125,217,149,68,"[0.07308328907103168, 0.032489941590181926, -0.27978916618657257, -0.26473592682318264, -0.21438717685430575]"
donor,top20_vs_bottom,cd8nk,80,False,8,4,4,0,5,3,2,0,1.3846345254041899,1.5540484789961901,0.8909854126935408,-0.16941395359200012,1.0732583620680887,0.11542722348200225,0.16941395359200012,False,False,0.63671875,0.5,0.3125,217,133,84,"[0.29233377943343697, 0.10161624947903725, -0.6597973271007962, -0.620658006074447, -0.39367655623930986]"
donor,top20_vs_bottom,cd8nk,100,False,8,4,4,0,5,3,2,0,2.364469514452854,2.548103477875379,0.9279330823818661,-0.18363396342252508,1.0676351581899872,0.07479565829825108,0.18363396342252508,False,False,0.63671875,0.5,0.546875,217,129,88,"[0.5197953341546584, 0.14739559280875425, -0.9382613098664301, -0.891458373541665, -0.4078723093784058]"
donor,top20_vs_bottom,gzmb,10,False,8,5,3,0,5,4,1,0,0.005927706261204358,0.010790273187462283,,-0.004862566926257924,,,0.004862566926257924,False,False,0.36328125,0.1875,0.1953125,217,132,47,"[0.0006818078193735417, -0.00026165516659956895, -0.006213151720621301, -0.017406945660781395, -0.010851054599560457]"
donor,top20_vs_bottom,gzmb,20,False,8,4,4,0,5,3,2,0,0.05899293479890654,0.07413078264985265,0.7957953860753392,-0.015137847850946125,0.5698100063993469,0.22841317885062606,0.015137847850946125,False,False,0.63671875,0.5,0.3828125,217,142,72,"[0.01781623910179663, 0.003186075266132564, -0.02982359733451701, -0.08273936735282846, -0.03535101335722898]"
donor,top20_vs_bottom,gzmb,25,False,8,4,4,0,5,3,2,0,0.10730031968009224,0.12856418086222327,0.8346050895395305,-0.021263861182131007,0.841271966071408,0.1807966126650729,0.021263861182131007,False,False,0.63671875,0.5,0.4609375,217,148,68,"[0.03009602638010539, 0.004326224548442892, -0.04815343381000309, -0.12603217317072665, -0.0423861523550742]"
donor,top20_vs_bottom,gzmb,40,False,8,4,4,0,5,3,2,0,0.3654498862651968,0.39670947142745017,0.9212028262149267,-0.03125958516225337,1.0662846199442537,0.08207504306926812,0.03125958516225337,False,False,0.63671875,0.5,0.7421875,217,149,68,"[0.10095385169895477, 0.014025989168395606, -0.12032179883536465, -0.27524989501450947, -0.0510707328780482]"
donor,top20_vs_bottom,gzmb,50,False,8,4,4,0,5,3,2,0,0.6424466184076705,0.6686608205571345,0.9607959650938991,-0.02621420214946392,1.0938746704698694,0.039993207752763445,0.02621420214946392,False,False,0.63671875,0.5,0.84375,217,143,74,"[0.17747208442901674, 0.026869028003079498, -0.18172686197472276, -0.37160630196496247, -0.03393887257143291]"
donor,top20_vs_bottom,gzmb,80,False,8,3,5,0,5,2,3,0,2.0292010715231816,1.9947646557193464,1.0172633978174317,0.03443641580383541,1.1074491673721905,0.01711607843709522,0.03443641580383541,False,False,0.36328125,0.5,0.7421875,217,131,86,"[0.5616690607118275, 0.08498626602169734, -0.3960137516608704, -0.7223973077034906, 0.019922689298734753]"
donor,top20_vs_bottom,gzmb,100,False,8,3,5,0,5,2,3,0,3.4515222712771774,3.310989465279219,1.0424443531070273,0.14053280599795864,1.1072050659812998,0.04156829495154444,0.14053280599795864,False,False,0.36328125,0.5,0.640625,217,124,93,"[0.9402912527472371, 0.13037116389634962, -0.5387561072448317, -0.929887544791554, 0.18041728512682376]"
donor,top30_vs_bottom,cd8,10,False,7,5,2,0,4,3,1,0,0.005119264381973081,0.010473420210100951,,-0.005354155828127871,,,0.005354155828127871,False,False,0.36328125,0.5,0.078125,188,96,19,"[2.19507962999672e-05, -0.007200515544172883, -0.0059835038547644635, -0.01716040824268477]"
donor,top30_vs_bottom,cd8,20,False,7,6,1,0,4,4,0,0,0.03604434882912494,0.06026289398824068,0.5981184513999345,-0.024218545159115736,0.47585995376919055,0.5139664653825081,0.024218545159115736,False,False,0.14453125,0.1875,0.046875,188,131,30,"[-0.0004807567114194274, -0.031922413502155425, -0.03098311971348879, -0.07325959926175224]"
donor,top30_vs_bottom,cd8,25,False,7,7,0,0,4,4,0,0,0.06268329212779382,0.09847712816583187,0.6365264025798707,-0.035793836038038054,0.49115593219617626,0.4517293809653754,0.035793836038038054,True,False,0.03515625,0.1875,0.015625,188,137,33,"[-0.0018089445302527877, -0.04945668719228946, -0.049638064327775885, -0.09657857996315322]"
donor,top30_vs_bottom,cd8,40,False,7,7,0,0,4,4,0,0,0.2000668255529084,0.2786809158627858,0.7179064448439495,-0.0786140903098774,0.5477597627486334,0.33141601808388854,0.0786140903098774,True,False,0.03515625,0.1875,0.015625,188,144,34,"[-0.0022255727361298605, -0.12382938529311052, -0.12338125477099735, -0.17258188860353385]"
