ligand	receptor	pathway	n_sender	n_receiver	ligand_mean	receptor_mean	ligand_frac	receptor_frac	cpdb_mean_score	product_score	pass_expr_prop
WNT11	FZD1+LRP5	other	24060	4384	0.016485488042235374	0.002675791271030903	0.01916043225270158	0.0015967153284671533	0.009580639656633139	4.411172500209774e-05	False
WNT11	FZD6+LRP5	other	24060	4384	0.016485488042235374	0.002675791271030903	0.01916043225270158	0.0015967153284671533	0.009580639656633139	4.411172500209774e-05	False
WNT11	FZD3+LRP5	other	24060	4384	0.016485488042235374	0.002675791271030903	0.01916043225270158	0.0015967153284671533	0.009580639656633139	4.411172500209774e-05	False
WNT11	FZD5+LRP5	other	24060	4384	0.016485488042235374	0.002675791271030903	0.01916043225270158	0.0015967153284671533	0.009580639656633139	4.411172500209774e-05	False
WNT11	FZD8+LRP5	other	24060	4384	0.016485488042235374	0.002675791271030903	0.01916043225270158	0.0015967153284671533	0.009580639656633139	4.411172500209774e-05	False
WNT11	FZD7+LRP5	other	24060	4384	0.016485488042235374	0.002675791271030903	0.01916043225270158	0.0015967153284671533	0.009580639656633139	4.411172500209774e-05	False
NT5E+SLC29A3	ADORA1	other	24060	4384	0.017028270289301872	0.0019846996292471886	0.018246051537822112	0.0013686131386861315	0.00950648495927453	3.379600172989834e-05	False
DAGLA	CNR2	other	24060	4384	0.0036768380086869	0.015335784293711185	0.0040315876974231085	0.00843978102189781	0.009506311151199043	5.6387194584140874e-05	False
EGF	EGFR	other	24060	4384	0.003360414644703269	0.01562602072954178	0.004239401496259352	0.011405109489051095	0.009493217687122524	5.250990889798905e-05	False
C5	C5AR2	other	24060	4384	0.01687508635222912	0.002092215698212385	0.018911055694098088	0.0013686131386861315	0.009483651025220752	3.530632057482334e-05	False
WNT4	FZD1+LRP6	other	24060	4384	0.015345991589128971	0.0036141432356089354	0.01600166251039069	0.002281021897810219	0.009480067412368953	5.546261169556209e-05	False
TGFB3	ITGAV+ITGB8	other	24060	4384	0.0069723110646009445	0.011958645656704903	0.00798004987531172	0.007983576642335767	0.009465478360652924	8.337939742988562e-05	False
GJC1	GJA1	other	24060	4384	0.010147425346076488	0.00877214502543211	0.011762261014131338	0.005246350364963503	0.0094597851857543	8.901468677052857e-05	False
COL16A1	ITGA10+ITGB1	other	24060	4384	0.015108559280633926	0.003718894673511386	0.01629260182876143	0.002052919708029197	0.009413726977072656	5.6187140633180525e-05	False
WNT4	FZD7+LRP6	other	24060	4384	0.015345991589128971	0.0034121230710297823	0.01600166251039069	0.002281021897810219	0.009379057330079377	5.2362411949095954e-05	False
WNT5B	WIF1	other	24060	4384	0.018756600096821785	0.0	0.020448877805486283	0.0	0.009378300048410892	0.0	False
WNT5B	SFRP4	other	24060	4384	0.018756600096821785	0.0	0.020448877805486283	0.0	0.009378300048410892	0.0	False
WNT5B	SFRP5	other	24060	4384	0.018756600096821785	0.0	0.020448877805486283	0.0	0.009378300048410892	0.0	False
UBASH3B	ESR1	other	24060	4384	0.016843048855662346	0.0017479272792115808	0.018827930174563592	0.0013686131386861315	0.009295488067436963	2.9440424559905613e-05	False
WNT11	FZD2+LRP6	other	24060	4384	0.016485488042235374	0.002009719144552946	0.01916043225270158	0.0013686131386861315	0.00924760359339416	3.31312009257791e-05	False
WNT11	FZD2+LRP5	other	24060	4384	0.016485488042235374	0.002009719144552946	0.01916043225270158	0.0013686131386861315	0.00924760359339416	3.31312009257791e-05	False
GGT1	CYSLTR2	other	24060	4384	0.012573673389852047	0.005913145374506712	0.015170407315045719	0.0036496350364963502	0.00924340938217938	7.434995864576176e-05	False
COL21A1	ITGA11+ITGB1	other	24060	4384	0.018088513985276222	0.0003898020659107715	0.01791354945968412	0.0002281021897810219	0.009239158025593497	7.050940120716554e-06	False
WNT3A	FZD7+LRP5	other	24060	4384	0.015752874314785004	0.002675791271030903	0.0171238570241064	0.0015967153284671533	0.009214332792907953	4.215140358514863e-05	False
WNT3A	FZD6+LRP5	other	24060	4384	0.015752874314785004	0.002675791271030903	0.0171238570241064	0.0015967153284671533	0.009214332792907953	4.215140358514863e-05	False
WNT3A	FZD3+LRP5	other	24060	4384	0.015752874314785004	0.002675791271030903	0.0171238570241064	0.0015967153284671533	0.009214332792907953	4.215140358514863e-05	False
WNT3A	FZD8+LRP5	other	24060	4384	0.015752874314785004	0.002675791271030903	0.0171238570241064	0.0015967153284671533	0.009214332792907953	4.215140358514863e-05	False
WNT3A	FZD5+LRP5	other	24060	4384	0.015752874314785004	0.002675791271030903	0.0171238570241064	0.0015967153284671533	0.009214332792907953	4.215140358514863e-05	False
WNT3A	FZD1+LRP5	other	24060	4384	0.015752874314785004	0.002675791271030903	0.0171238570241064	0.0015967153284671533	0.009214332792907953	4.215140358514863e-05	False
CCL1	CCR8	other	24060	4384	0.0	0.018357740715146065	0.0	0.01072080291970803	0.009178870357573032	0.0	False
IGF1	ITGAV+ITGB3	other	24060	4384	0.017926562577486038	0.00036954431561753154	0.016957605985037406	0.0002281021897810219	0.009148053446551785	6.62465929907193e-06	False
AGRN	LRP4+MUSK	other	24060	4384	0.018117588013410568	0.0	0.02119700748129676	0.0	0.009058794006705284	0.0	False
THBS2	CD36	other	24060	4384	0.005474502220749855	0.01264125108718872	0.004987531172069825	0.006614963503649635	0.009057876653969288	6.920455714987117e-05	False
WNT11	FZD9+LRP6	other	24060	4384	0.016485488042235374	0.0016228740569204092	0.01916043225270158	0.0013686131386861315	0.009054181049577892	2.6753870859415416e-05	False
WNT11	FZD9+LRP5	other	24060	4384	0.016485488042235374	0.0016228740569204092	0.01916043225270158	0.0013686131386861315	0.009054181049577892	2.6753870859415416e-05	False
TNFSF13	TNFRSF17	other	24060	4384	0.000793581479229033	0.017258713021874428	0.0008728179551122195	0.012317518248175183	0.00902614725055173	1.3696195009488482e-05	False
WNT4	FZD1+LRP5	other	24060	4384	0.015345991589128971	0.002675791271030903	0.01600166251039069	0.0015967153284671533	0.009010891430079937	4.1062670339504954e-05	False
WNT4	FZD5+LRP5	other	24060	4384	0.015345991589128971	0.002675791271030903	0.01600166251039069	0.0015967153284671533	0.009010891430079937	4.1062670339504954e-05	False
WNT4	FZD7+LRP5	other	24060	4384	0.015345991589128971	0.002675791271030903	0.01600166251039069	0.0015967153284671533	0.009010891430079937	4.1062670339504954e-05	False
WNT4	FZD3+LRP5	other	24060	4384	0.015345991589128971	0.002675791271030903	0.01600166251039069	0.0015967153284671533	0.009010891430079937	4.1062670339504954e-05	False
WNT4	FZD6+LRP5	other	24060	4384	0.015345991589128971	0.002675791271030903	0.01600166251039069	0.0015967153284671533	0.009010891430079937	4.1062670339504954e-05	False
WNT4	FZD8+LRP5	other	24060	4384	0.015345991589128971	0.002675791271030903	0.01600166251039069	0.0015967153284671533	0.009010891430079937	4.1062670339504954e-05	False
PENK	OPRK1	other	24060	4384	0.016848908737301826	0.0010614868951961398	0.014630091438071488	0.0013686131386861315	0.008955197816248983	1.7884895823001628e-05	False
WNT11	FZD4+LRP6	other	24060	4384	0.016485488042235374	0.0014089227188378572	0.01916043225270158	0.0009124087591240876	0.008947205380536616	2.3226778633835248e-05	False
WNT11	FZD4+LRP5	other	24060	4384	0.016485488042235374	0.0014089227188378572	0.01916043225270158	0.0009124087591240876	0.008947205380536616	2.3226778633835248e-05	False
SHH	HHIP	other	24060	4384	0.013012477196753025	0.004855558276176453	0.013674147963424772	0.002737226277372263	0.008934017736464739	6.318284134625152e-05	False
WNT3A	FZD2+LRP5	other	24060	4384	0.015752874314785004	0.002009719144552946	0.0171238570241064	0.0013686131386861315	0.008881296729668975	3.1658853092159794e-05	False
WNT3A	FZD2+LRP6	other	24060	4384	0.015752874314785004	0.002009719144552946	0.0171238570241064	0.0013686131386861315	0.008881296729668975	3.1658853092159794e-05	False
CCL8	CCR2	other	24060	4384	0.0031403410248458385	0.014504720456898212	0.0032418952618453864	0.008895985401459854	0.008822530740872025	4.554976870471813e-05	False
CDH7	CDH7	other	24060	4384	0.015362273901700974	0.0021525330375880003	0.015170407315045719	0.0015967153284671533	0.008757403469644487	3.306780210588726e-05	False
ALOX5+ALOX5AP+LTC4S	CYSLTR2	other	24060	4384	0.011570974253118038	0.005913145374506712	0.010806317539484621	0.0036496350364963502	0.008742059813812375	6.842085288336118e-05	False
FGF1	FGFR3	other	24060	4384	0.015064057894051075	0.0023461629170924425	0.01604322527015794	0.0015967153284671533	0.008705110405571759	3.5342734011956306e-05	False
EFNB3	EPHB1	other	24060	4384	0.006936896126717329	0.010443150997161865	0.007398171238570241	0.0061587591240875915	0.008690023561939597	7.244305370293636e-05	False
WNT3A	FZD9+LRP5	other	24060	4384	0.015752874314785004	0.0016228740569204092	0.0171238570241064	0.0013686131386861315	0.008687874185852706	2.556493104739245e-05	False
WNT3A	FZD9+LRP6	other	24060	4384	0.015752874314785004	0.0016228740569204092	0.0171238570241064	0.0013686131386861315	0.008687874185852706	2.556493104739245e-05	False
WNT4	FZD2+LRP6	other	24060	4384	0.015345991589128971	0.002009719144552946	0.01600166251039069	0.0013686131386861315	0.008677855366840959	3.084113308882098e-05	False
WNT4	FZD2+LRP5	other	24060	4384	0.015345991589128971	0.002009719144552946	0.01600166251039069	0.0013686131386861315	0.008677855366840959	3.084113308882098e-05	False
FLRT2	ADGRL1	other	24060	4384	0.008399598300457	0.008918133564293385	0.009933499584372403	0.005702554744525547	0.008658865932375193	7.490873952988725e-05	False
EBI3+IL12A	IL12RB2+IL6ST	other	24060	4384	0.0006492093089036644	0.016634786501526833	0.0006234413965087282	0.009352189781021899	0.008641997905215248	1.079945824841624e-05	False
WNT11	FRZB	other	24060	4384	0.016485488042235374	0.0007691525388509035	0.01916043225270158	0.0004562043795620438	0.008627320290543139	1.2679854981881549e-05	False
WNT3A	FZD4+LRP5	other	24060	4384	0.015752874314785004	0.0014089227188378572	0.0171238570241064	0.0009124087591240876	0.00858089851681143	2.2194582509097935e-05	False
WNT3A	FZD4+LRP6	other	24060	4384	0.015752874314785004	0.0014089227188378572	0.0171238570241064	0.0009124087591240876	0.00858089851681143	2.2194582509097935e-05	False
TBXAS1	TBXA2R	other	24060	4384	0.017159128561615944	0.0	0.018827930174563592	0.0	0.008579564280807972	0.0	False
BMP5	ACVR2A+BMPR1A	other	24060	4384	0.009758250787854195	0.007380036637187004	0.009351620947630923	0.004562043795620438	0.0085691437125206	7.20162483292229e-05	False
BMP5	ACVR1+ACVR2A	other	24060	4384	0.009758250787854195	0.007380036637187004	0.009351620947630923	0.004562043795620438	0.0085691437125206	7.20162483292229e-05	False
WNT11	FZD10+LRP6	other	24060	4384	0.016485488042235374	0.0005162955494597554	0.01916043225270158	0.0004562043795620438	0.008500891795847565	8.51138410687814e-06	False
WNT11	FZD10+LRP5	other	24060	4384	0.016485488042235374	0.0005162955494597554	0.01916043225270158	0.0004562043795620438	0.008500891795847565	8.51138410687814e-06	False
WNT4	FZD9+LRP6	other	24060	4384	0.015345991589128971	0.0016228740569204092	0.01600166251039069	0.0013686131386861315	0.00848443282302469	2.490461162771621e-05	False
WNT4	FZD9+LRP5	other	24060	4384	0.015345991589128971	0.0016228740569204092	0.01600166251039069	0.0013686131386861315	0.00848443282302469	2.490461162771621e-05	False
UBASH3B	NR1I2	other	24060	4384	0.016843048855662346	0.0	0.018827930174563592	0.0	0.008421524427831173	0.0	False
LAIR1	LILRB4	other	24060	4384	0.005354656837880611	0.011440073139965534	0.005444721529509559	0.006614963503649635	0.008397364988923073	6.125766586477076e-05	False
CDH2	CDH2	other	24060	4384	0.0016383510082960129	0.015147593803703785	0.001745635910224439	0.013686131386861315	0.008392972405999899	2.4817075581556533e-05	False
WNT4	FZD4+LRP6	other	24060	4384	0.015345991589128971	0.0014089227188378572	0.01600166251039069	0.0009124087591240876	0.008377457153983414	2.162131619301848e-05	False
WNT4	FZD4+LRP5	other	24060	4384	0.015345991589128971	0.0014089227188378572	0.01600166251039069	0.0009124087591240876	0.008377457153983414	2.162131619301848e-05	False
OXT	OXTR	other	24060	4384	0.0095372861251235	0.007206322625279427	0.010764754779717374	0.005702554744525547	0.008371804375201464	6.872876078724104e-05	False
SHH	CDON+PTCH2	other	24060	4384	0.013012477196753025	0.003651422681286931	0.013674147963424772	0.004105839416058394	0.008331949939019978	4.751405437595298e-05	False
SHH	CDON+PTCH1	other	24060	4384	0.013012477196753025	0.003651422681286931	0.013674147963424772	0.004105839416058394	0.008331949939019978	4.751405437595298e-05	False
TGFB3	ACVR1+TGFBR2	other	24060	4384	0.0069723110646009445	0.009688551537692547	0.00798004987531172	0.006386861313868613	0.008330431301146746	6.755159508621024e-05	False
IL12A+IL12B	IL12RB1+IL12RB2	other	24060	4384	1.587057522556279e-05	0.016634786501526833	4.1562759767248545e-05	0.009352189781021899	0.008325328538376198	2.6400363053365804e-07	False
COL4A4	ITGA10+ITGB1	other	24060	4384	0.012918783351778984	0.003718894673511386	0.014339152119700748	0.002052919708029197	0.008318839012645185	4.804359459517843e-05	False
GJA3	GJA1	other	24060	4384	0.007840495556592941	0.00877214502543211	0.008769742310889443	0.005246350364963503	0.008306320291012526	6.877796409368933e-05	False
SLITRK4	OLR1	other	24060	4384	0.0021769485902041197	0.01442803256213665	0.002660016625103907	0.008211678832116789	0.008302490576170385	3.140908514556251e-05	False
WNT3A	FRZB	other	24060	4384	0.015752874314785004	0.0007691525388509035	0.0171238570241064	0.0004562043795620438	0.008261013426817954	1.2116363273416073e-05	False
WNT11	SFRP5	other	24060	4384	0.016485488042235374	0.0	0.01916043225270158	0.0	0.008242744021117687	0.0	False
WNT11	WIF1	other	24060	4384	0.016485488042235374	0.0	0.01916043225270158	0.0	0.008242744021117687	0.0	False
WNT11	SFRP4	other	24060	4384	0.016485488042235374	0.0	0.01916043225270158	0.0	0.008242744021117687	0.0	False
LRRC4B	PTPRS	other	24060	4384	0.013170226477086544	0.0033146513160318136	0.015336658354114713	0.002509124087591241	0.008242438896559179	4.365470852471195e-05	False
PTGDS	PTGDR	other	24060	4384	0.004499473609030247	0.011957397684454918	0.005070656691604322	0.006386861313868613	0.008228435646742582	5.3801995313884285e-05	False
FGF1	FGFR2	other	24060	4384	0.015064057894051075	0.001337562338449061	0.01604322527015794	0.0013686131386861315	0.008200810116250068	2.0149116503298992e-05	False
COL4A4	ADGRG6	other	24060	4384	0.012918783351778984	0.0034658554941415787	0.014339152119700748	0.002052919708029197	0.008192319422960281	4.477463625738795e-05	False
RARRES2	GPR1	other	24060	4384	0.016384020447731018	0.0	0.017373233582709893	0.0	0.008192010223865509	0.0	False
ALOX5+ALOX5AP+LTC4S	FPR2	other	24060	4384	0.011570974253118038	0.004773634020239115	0.010806317539484621	0.002509124087591241	0.008172304136678576	5.523559634199515e-05	False
L1CAM	EZR+L1CAM	other	24060	4384	0.013083196245133877	0.003256021998822689	0.013009143807148795	0.0029653284671532845	0.008169609121978283	4.2599174789070306e-05	False
L1CAM	L1CAM	other	24060	4384	0.013083196245133877	0.003256021998822689	0.013009143807148795	0.0029653284671532845	0.008169609121978283	4.2599174789070306e-05	False
WNT3A	FZD10+LRP6	other	24060	4384	0.015752874314785004	0.0005162955494597554	0.0171238570241064	0.0004562043795620438	0.00813458493212238	8.133138899922392e-06	False
WNT3A	FZD10+LRP5	other	24060	4384	0.015752874314785004	0.0005162955494597554	0.0171238570241064	0.0004562043795620438	0.00813458493212238	8.133138899922392e-06	False
CALCB	CALCRL+RAMP1	other	24060	4384	0.011969598941504955	0.0042653437703847885	0.011886949293433084	0.002281021897810219	0.008117471355944872	5.105445427915252e-05	False
WNT4	FRZB	other	24060	4384	0.015345991589128971	0.0007691525388509035	0.01600166251039069	0.0004562043795620438	0.008057572063989937	1.180340839196316e-05	False
PPBP	CXCR1	other	24060	4384	0.0038788109086453915	0.012143070809543133	0.002743142144638404	0.006614963503649635	0.008010940859094262	4.710067552050933e-05	False
CCL13	CCR2	other	24060	4384	0.0014725549845024943	0.014504720456898212	0.0016209476309226932	0.008895985401459854	0.007988637720700353	2.135899840762076e-05	False
INHA	ACVR1B+ACVR2B	other	24060	4384	0.0017239585286006331	0.014243392273783684	0.002119700748129676	0.008895985401459854	0.007983675401192158	2.4555017586593746e-05	False
INHA+INHBB	ACVR1B+ACVR2B	other	24060	4384	0.0017239585286006331	0.014243392273783684	0.002119700748129676	0.008895985401459854	0.007983675401192158	2.4555017586593746e-05	False
INHA+INHBA	ACVR1B+ACVR2B	other	24060	4384	0.0017239585286006331	0.014243392273783684	0.002119700748129676	0.008895985401459854	0.007983675401192158	2.4555017586593746e-05	False
TNFSF11	TNFRSF11A	other	24060	4384	0.0006554644205607474	0.015268674120306969	0.0009559434746467166	0.012317518248175183	0.007962069270433858	1.0008072634997887e-05	False
INHBE	ACVR2B	other	24060	4384	0.0016517284093424678	0.014243392273783684	0.001745635910224439	0.008895985401459854	0.007947560341563076	2.352621566401752e-05	False
APOA1	TREM2+TYROBP	other	24060	4384	0.00390275614336133	0.01196745689958334	0.00457190357439734	0.007071167883211679	0.007935106521472335	4.6706065935260815e-05	False
WNT4	FZD10+LRP5	other	24060	4384	0.015345991589128971	0.0005162955494597554	0.01600166251039069	0.0004562043795620438	0.007931143569294363	7.923067159514127e-06	False
WNT4	FZD10+LRP6	other	24060	4384	0.015345991589128971	0.0005162955494597554	0.01600166251039069	0.0004562043795620438	0.007931143569294363	7.923067159514127e-06	False
WNT3A	WIF1	other	24060	4384	0.015752874314785004	0.0	0.0171238570241064	0.0	0.007876437157392502	0.0	False
