scope	universe	rank	set	family	size	n_alias	n_genes_ranked	es	nes	p	fdr_rank	fdr_family	n_leading	lead_mean	lead_median	lineage_frac	leading_top	status	nperm
full	zerofill_q4	ols_logFC	GO_CHEMOKINE_MEDIATED_SIGNALING	chemokine	48	0	21604	-0.7448715350082642	-2.6307568981318967	0.0004997501249375312	0.0005958559181947488	0.0004997501249375312	32	-0.8843612823715559	-0.7281241783346315	0.0625	CCL5,CCL3,CCL4,CXCL10,XCL2,CXCL13,XCL1,CCL26,CXCL11,CCL18,FOXC1,CCL21,CXCL9,CCL13,CCR1,CCL14,TFF2,CCL19,CCL3L1,CCL2	ok	2000
full	zerofill_q4	ols_logFC	GO_INTERFERON_MEDIATED_SIGNALING	ifn	30	0	21604	-0.7009588158943008	-2.1760403358316345	0.0004997501249375312	0.0005958559181947488	0.000587941323455919	15	-0.9252849517787953	-0.705889423277177	0.0	IFITM1,OAS2,IFI27,IFNG,IFITM3,STAT1,SP100,JAK2,STAT2,TRAF3,IFITM2,IRF1,IKBKE,JAK1,MYD88	ok	2000
full	zerofill_q4	ols_logFC	GO_RESPONSE_TO_TYPE_II_INTERFERON	ifn	70	0	21604	-0.7715183017562847	-2.9033216531854125	0.0004997501249375312	0.0005958559181947488	0.000587941323455919	41	-1.1752531996377762	-0.9735782797890303	0.07317073170731707	CCL5,GBP2,IFITM1,GBP5,GBP1,GBP4,KYNU,CCL3,CCL4,XCL2,BST2,CASP1,XCL1,CCL26,HLA-DPA1,CD74,IRF8,GBP6,IL12RB1,AIF1	ok	2000
full	zerofill_q4	ols_logFC	GO_TYPE_I_INTERFERON_SIGNALING	ifn	21	0	21604	-0.7242760255263684	-2.098974653410475	0.0004997501249375312	0.0005958559181947488	0.000587941323455919	13	-0.888517861820288	-0.6541673951236956	0.0	IFITM1,OAS2,IFI27,IFITM3,STAT1,SP100,STAT2,TRAF3,IFITM2,IKBKE,JAK1,MYD88,TBK1	ok	2000
full	zerofill_q4	ols_signed_neglog10p	HALLMARK_INTERFERON_ALPHA_RESPONSE	ifn	96	0	21604	-0.7235030893460652	-3.084017840271663	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	60	-0.9257756173386913	-0.7627653845062818	0.016666666666666666	GBP2,GBP4,TMEM140,TAP1,EPSTI1,SAMD9L,PSME2,PSMB9,IFI35,IFITM1,LAP3,RTP4,STAT2,CASP1,UBE2L6,SELL,IFI44L,B2M,OASL,IRF9	ok	2000
full	zerofill_q4	ols_signed_neglog10p	HALLMARK_INTERFERON_GAMMA_RESPONSE	ifn	198	0	21604	-0.7220981755330982	-3.378717895337619	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	115	-0.98466575201066	-0.9151984482899536	0.12173913043478261	CCL5,GZMA,CSF2RB,GBP4,CD69,TAP1,IL10RA,EPSTI1,IL15RA,SAMHD1,STAT1,FGL2,CD86,LCP2,JAK2,SAMD9L,PSME2,PSMB9,STAT4,PFKP	ok	2000
full	zerofill_q4	ols_signed_neglog10p	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	mhc	21	0	21604	-0.7982251950916729	-2.4588350391069214	0.0004997501249375312	0.0005737871804838322	0.0008329168748958853	17	-0.8900932619782763	-0.73695046657342	0.0	TAP2,TAP1,PSMB9,HLA-E,HLA-B,B2M,HLA-F,HLA-C,ERAP1,PSMB10,PSMB8,IRF1,HLA-A,TAPBPL,TAPBP,NLRC5,ERAP2	ok	2000
full	zerofill_q4	ols_signed_neglog10p	HALLMARK_IFN_CORE	ifn	72	0	21604	-0.7368200012900264	-3.018689264378752	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	48	-0.8857848944352894	-0.7337766798300671	0.0	GBP4,TAP1,EPSTI1,SAMD9L,PSME2,PSMB9,IFI35,LAP3,RTP4,STAT2,CASP1,UBE2L6,IFI44L,B2M,OASL,IRF9,SP110,BST2,CXCL11,CXCL10	ok	2000
full	zerofill_q4	ols_signed_neglog10p	HALLMARK_IFN_ALPHA_NOLINEAGE	ifn	95	0	21604	-0.7211963152142917	-3.0260084868379407	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	59	-0.9150364009624041	-0.7583196005861317	0.0	GBP2,GBP4,TMEM140,TAP1,EPSTI1,SAMD9L,PSME2,PSMB9,IFI35,IFITM1,LAP3,RTP4,STAT2,CASP1,UBE2L6,IFI44L,B2M,OASL,IRF9,SP110	ok	2000
full	zerofill_q4	ols_signed_neglog10p	HALLMARK_IFN_GAMMA_NOLINEAGE	ifn	184	0	21604	-0.6961183593601081	-3.1903989832539144	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	101	-0.9543127192700034	-0.8742221481540896	0.0	CCL5,GBP4,TAP1,IL10RA,EPSTI1,IL15RA,SAMHD1,STAT1,FGL2,JAK2,SAMD9L,PSME2,PSMB9,STAT4,PFKP,OAS2,IFI35,LAP3,RTP4,TNFAIP3	ok	2000
full	zerofill_q4	ols_signed_neglog10p	HALLMARK_IFN_CORE_NOLINEAGE	ifn	72	0	21604	-0.7368200012900264	-2.9209701158720516	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	48	-0.8857848944352894	-0.7337766798300671	0.0	GBP4,TAP1,EPSTI1,SAMD9L,PSME2,PSMB9,IFI35,LAP3,RTP4,STAT2,CASP1,UBE2L6,IFI44L,B2M,OASL,IRF9,SP110,BST2,CXCL11,CXCL10	ok	2000
full	zerofill_q4	ols_signed_neglog10p	CUSTOM_CORE_ISG	ifn	44	0	21604	-0.832770634903654	-3.0330161309525256	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	36	-1.0852539147919056	-0.9498936460435405	0.0	GBP2,GBP4,GBP1,TAP2,TAP1,STAT1,PSMB9,OAS2,IFI35,STAT2,HLA-E,HLA-B,IFI44L,B2M,OASL,IRF9,HLA-F,BST2,HLA-C,IFIH1	ok	2000
full	zerofill_q4	ols_signed_neglog10p	CUSTOM_CORE_ISG_CXCR3	ifn	49	0	21604	-0.838834921804994	-3.079266684944579	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	41	-1.1329943845678916	-0.9774953115914465	0.0	CCL5,GBP2,GBP4,GBP1,TAP2,TAP1,STAT1,PSMB9,OAS2,IFI35,STAT2,HLA-E,CXCL13,HLA-B,IFI44L,B2M,OASL,IRF9,HLA-F,BST2	ok	2000
full	zerofill_q4	ols_signed_neglog10p	CUSTOM_INFLAMMATORY_CHEMOKINES	chemokine	22	0	21604	-0.8690255003903957	-2.6760259159597406	0.0004997501249375312	0.0005737871804838322	0.0004997501249375312	11	-1.3728761120359878	-1.2970967192045804	0.18181818181818182	CCL5,XCL2,CCL3,CCL4,XCL1,CXCL13,CXCL11,CXCL10,CCL7,CXCL9,CCL8	ok	2000
full	zerofill_q4	ols_signed_neglog10p	REACTOME_ANTIGEN_CROSS_PRESENTATION	mhc	102	0	21604	-0.572972726678332	-2.491991097729146	0.0004997501249375312	0.0005737871804838322	0.0008329168748958853	32	-0.8638447561458208	-0.6884971104371971	0.03125	CYBB,BTK,S100A8,PSME2,PSMB9,CD36,HLA-E,HLA-B,PSMA5,B2M,HLA-F,FCGR1A,PSME1,HLA-C,PSMA2,S100A9,PSMD9,PSMB10,NCF1,MRC1	ok	2000
full	zerofill_q4	ols_signed_neglog10p	REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	chemokine	44	0	21604	-0.7869933588625293	-2.8292465956022728	0.0004997501249375312	0.0005737871804838322	0.0004997501249375312	26	-1.0769675080278835	-0.914951000458271	0.19230769230769232	CCL5,XCL2,CCL3,CCL4,CXCR3,ACKR4,CXCR6,CCR1,CXCR4,CCR7,CXCR5,XCL1,CXCL13,CCR6,CCR5,CCL13,CXCL11,CXCL10,CCL7,CXCL9	ok	2000
full	zerofill_q4	ols_signed_neglog10p	REACTOME_CLASS_I_MHC_ANTIGEN_PROCESSING	mhc	359	0	21604	-0.19687392684699634	nan	0.00399800099950025	0.004131267699483592	0.00399800099950025	46	-0.757476433948882	-0.6359097802432986	0.021739130434782608	CYBB,BTK,S100A8,PSME2,ANAPC5,PSMB9,CD36,FBXO6,UBE2L6,HLA-E,HLA-B,PSMA5,B2M,HLA-F,FCGR1A,PSME1,HLA-C,UBE2G1,UBE2V1,UBR2	ok	2000
full	zerofill_q4	ols_signed_neglog10p	REACTOME_INTERFERON_SIGNALING	ifn	178	0	21604	-0.46940056454773343	-2.2148489859860074	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	65	-0.9902157453726553	-0.9111010981455314	0.015384615384615385	GBP5,GBP2,GBP4,GBP1,SAMHD1,STAT1,JAK2,IFNG,OAS2,IFI35,IFITM1,VCAM1,STAT2,XAF1,IRF8,HLA-DQA1,UBE2L6,HLA-E,HLA-B,B2M	ok	2000
full	zerofill_q4	ols_signed_neglog10p	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	ifn	59	0	21604	-0.7028323621728866	-2.7425093314220694	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	30	-1.0936761491419804	-0.968492493110514	0.0	GBP2,SAMHD1,STAT1,OAS2,IFI35,IFITM1,STAT2,XAF1,IRF8,HLA-E,HLA-B,OASL,IRF9,HLA-F,BST2,IRF4,HLA-C,MX1,IFITM3,PTPN1	ok	2000
full	zerofill_q4	ols_signed_neglog10p	REACTOME_INTERFERON_GAMMA_SIGNALING	ifn	82	0	21604	-0.5610420976221595	-2.330311621993291	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	36	-1.1498923817760698	-0.968492493110514	0.027777777777777776	GBP5,GBP2,GBP4,GBP1,STAT1,JAK2,IFNG,OAS2,VCAM1,IRF8,HLA-DQA1,HLA-E,HLA-B,B2M,OASL,IRF9,GBP6,HLA-F,FCGR1A,IRF4	ok	2000
full	zerofill_q4	ols_signed_neglog10p	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	mhc	63	0	21604	-0.6929306994528194	-2.7524963757542684	0.0004997501249375312	0.0005737871804838322	0.0008329168748958853	40	-0.8965863085947585	-0.8171441738841199	0.1	CD8A,KLRD1,TAP2,TAP1,CD8B,KLRC1,PSME2,IFNG,KIR2DL4,HLA-DQA1,CTSB,HLA-E,HLA-B,B2M,CD4,HLA-F,PSME1,HLA-C,HLA-DRB1,HSPA4	ok	2000
full	zerofill_q4	ols_signed_neglog10p	KEGG_CHEMOKINE_SIGNALING_PATHWAY	chemokine	173	0	21604	-0.5458141654265063	-2.5230355063285335	0.0004997501249375312	0.0005737871804838322	0.0004997501249375312	65	-0.939285927318779	-0.8658782036346451	0.07692307692307693	CCL5,XCL2,FGR,CCL3,GNGT2,CCL4,CXCR3,ITK,JAK3,STAT1,WAS,JAK2,PIK3R5,CXCR6,CCR1,RASGRP2,CCL4L2,CXCR4,STAT2,CCR7	ok	2000
full	zerofill_q4	ols_signed_neglog10p	WP_CHEMOKINE_SIGNALING	chemokine	150	0	21604	-0.5567005309824544	-2.501121828740927	0.0004997501249375312	0.0005737871804838322	0.0004997501249375312	56	-0.9596294149846202	-0.9020575449848609	0.07142857142857142	CCL5,FGR,CCL3,GNGT2,CCL4,CXCR3,ITK,JAK3,STAT1,WAS,JAK2,PIK3R5,CXCR6,CCR1,RASGRP2,CXCR4,STAT2,CCR7,CXCR5,GNG2	ok	2000
full	zerofill_q4	ols_signed_neglog10p	WP_INTERFERON_TYPE_I_SIGNALING	ifn	54	0	21604	-0.47152649311766126	-1.7873885672539624	0.0009995002498750624	0.001068431301590584	0.001052105526184276	17	-0.788903213633226	-0.6069789715598697	0.17647058823529413	LCK,STAT1,PTPRC,STAT4,STAT2,ZAP70,IRF9,RAP1A,RPS6KA4,EIF4A1,JAK1,RAPGEF1,STAT5A,EIF4EBP1,EIF4B,VAV1,PIK3CD	ok	2000
full	zerofill_q4	ols_signed_neglog10p	WP_INTERFERON_SIGNALING_OVERVIEW	ifn	17	0	21604	-0.6629190797839928	-1.934520299816038	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	6	-0.8129969344632201	-0.7321045119316543	0.0	STAT1,JAK2,IFNG,STAT2,IRF9,JAK1	ok	2000
full	zerofill_q4	ols_signed_neglog10p	WP_INTERFERON_TYPE_II_SIGNALING	ifn	34	0	21604	-0.8237560188450106	-2.8383469284856355	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	21	-1.1129931186779776	-1.08506566941397	0.0	CYBB,GBP1,TAP1,SPI1,STAT1,JAK2,IFNG,PSMB9,STAT2,IRF8,HLA-B,IRF9,CXCL10,IRF4,CXCL9,IFI6,JAK1,IL1B,ISG15,IRF1	ok	2000
full	zerofill_q4	ols_signed_neglog10p	WP_INTERFERON_TYPE_III_SIGNALING	ifn	8	0	21604											size_out_of_range	
full	zerofill_q4	ols_signed_neglog10p	GO_MHC_I_PEPTIDE_ANTIGEN_PRESENTATION	mhc	18	0	21604	-0.6069837092096351	-1.7825666580135748	0.0009995002498750624	0.001068431301590584	0.001249375312343828	11	-0.800042534467558	-0.6562188825923579	0.0	FCER1G,TAP2,TAP1,B2M,ERAP1,HLA-A,TAPBPL,TAPBP,CLEC4A,IFI30,ERAP2	ok	2000
full	zerofill_q4	ols_signed_neglog10p	GO_CELLULAR_RESPONSE_TO_CHEMOKINE	chemokine	51	0	21604	-0.7049633504383774	-2.6454883833889977	0.0004997501249375312	0.0005737871804838322	0.0004997501249375312	26	-1.0114114549383677	-0.9187955731743889	0.07692307692307693	CCL5,XCL2,CCL3,CCL4,CCR1,DOCK8,XCL1,CCL26,CXCL13,CCL14,CCL13,CXCL11,CXCL10,CCL7,CCL23,CXCL9,CCL8,CCL3L1,FOXC1,CCL18	ok	2000
full	zerofill_q4	ols_signed_neglog10p	GO_CELLULAR_RESPONSE_TO_INTERFERON_BETA	ifn	18	0	21604	-0.5569989635238414	-1.6340927210776297	0.0079960019990005	0.0079960019990005	0.0079960019990005	7	-1.0350107871397198	-0.9402976174574996	0.0	STAT1,PYHIN1,AIM2,IFI16,MNDA,IRF1,OAS1	ok	2000
full	zerofill_q4	ols_signed_neglog10p	GO_CELLULAR_RESPONSE_TO_TYPE_I_INTERFERON	ifn	22	0	21604	-0.7027555464396226	-2.165923611326339	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	14	-0.8616846953668373	-0.6903308589490587	0.0	STAT1,OAS2,IFITM1,STAT2,TRAF3,IFITM3,JAK1,IFIT1,TBK1,MYD88,SP100,IFI27,IKBKE,TANK	ok	2000
full	zerofill_q4	ols_signed_neglog10p	GO_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON	ifn	58	0	21604	-0.7615709095157637	-2.9909452478479746	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	35	-1.1215031292588538	-0.9735782797890303	0.05714285714285714	CCL5,GBP5,XCL2,GBP2,GBP4,CCL3,GBP1,CCL4,STAT1,JAK2,IL12RB1,IFNG,CASP1,IRF8,XCL1,CCL26,CCL14,GBP6,CCL13,AIF1	ok	2000
full	zerofill_q4	ols_signed_neglog10p	GO_CHEMOKINE_MEDIATED_SIGNALING	chemokine	48	0	21604	-0.7342065943504488	-2.7287903004508456	0.0004997501249375312	0.0005737871804838322	0.0004997501249375312	24	-1.0160241053549754	-0.9187955731743889	0.08333333333333333	CCL5,XCL2,CCL3,CCL4,CCR1,XCL1,CCL26,CXCL13,CCL14,CCL13,CXCL11,CXCL10,CCL7,CCL23,CXCL9,CCL8,CCL3L1,FOXC1,CCL18,SH2B3	ok	2000
full	zerofill_q4	ols_signed_neglog10p	GO_INTERFERON_MEDIATED_SIGNALING	ifn	30	0	21604	-0.6721988703614982	-2.303028139523415	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	16	-0.8668319423819228	-0.6800284092004363	0.0	STAT1,JAK2,IFNG,OAS2,IFITM1,STAT2,TRAF3,IFITM3,JAK1,TBK1,MYD88,IRF1,SP100,IFI27,IKBKE,TANK	ok	2000
full	zerofill_q4	ols_signed_neglog10p	GO_RESPONSE_TO_TYPE_II_INTERFERON	ifn	70	0	21604	-0.7518949165612967	-3.0003612241865216	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	40	-1.1663482236439748	-0.9863783414193183	0.075	CCL5,GBP5,XCL2,GBP2,GBP4,CCL3,GBP1,CCL4,STAT1,IL12RB1,IFITM1,KYNU,CASP1,IRF8,XCL1,CCL26,CCL14,GBP6,CCL13,BST2	ok	2000
full	zerofill_q4	ols_signed_neglog10p	GO_TYPE_I_INTERFERON_SIGNALING	ifn	21	0	21604	-0.6936576201481772	-2.1276445801496484	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	13	-0.8633476370922394	-0.6541673951236956	0.0	STAT1,OAS2,IFITM1,STAT2,TRAF3,IFITM3,JAK1,TBK1,MYD88,SP100,IFI27,IKBKE,TANK	ok	2000
full	zerofill_q4	moderated_t	HALLMARK_INTERFERON_ALPHA_RESPONSE	ifn	96	0	21604	-0.6947904620284501	-3.490334262222557	0.0004997501249375312	0.000534215650795292	0.000526052763092138	61	-0.9167860819635893	-0.7583196005861317	0.01639344262295082	GBP2,GBP4,TMEM140,TAP1,EPSTI1,SAMD9L,PSMB9,IFITM1,IFI35,RTP4,PSME2,LAP3,CASP1,STAT2,SELL,IFI44L,UBE2L6,B2M,OASL,SAMD9	ok	2000
full	zerofill_q4	moderated_t	HALLMARK_INTERFERON_GAMMA_RESPONSE	ifn	198	0	21604	-0.6935320490402209	-3.79877757627104	4.999750012499375e-05	0.0005166408346249354	0.000526052763092138	132	-0.9100136983462503	-0.7966380412025976	0.10606060606060606	CCL5,GZMA,GBP4,CD69,CSF2RB,TAP1,IL10RA,EPSTI1,IL15RA,SAMHD1,STAT1,FGL2,LCP2,CD86,SAMD9L,PSMB9,OAS2,PFKP,JAK2,STAT4	ok	20000
full	zerofill_q4	moderated_t	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	mhc	21	0	21604	-0.7888543507393744	-2.694898927368512	0.0004997501249375312	0.000534215650795292	0.000624687656171914	17	-0.8900932619782763	-0.73695046657342	0.0	TAP2,TAP1,PSMB9,HLA-B,HLA-E,B2M,HLA-F,HLA-C,ERAP1,PSMB10,PSMB8,IRF1,HLA-A,TAPBPL,TAPBP,NLRC5,ERAP2	ok	2000
full	zerofill_q4	moderated_t	HALLMARK_IFN_CORE	ifn	72	0	21604	-0.7143614075949097	-3.309892035837746	0.0004997501249375312	0.000534215650795292	0.000526052763092138	49	-0.8754099773949258	-0.7092337590740024	0.0	GBP4,TAP1,EPSTI1,SAMD9L,PSMB9,IFI35,RTP4,PSME2,LAP3,CASP1,STAT2,IFI44L,UBE2L6,B2M,OASL,IRF9,BST2,CXCL10,CXCL11,SP110	ok	2000
full	zerofill_q4	moderated_t	HALLMARK_IFN_ALPHA_NOLINEAGE	ifn	95	0	21604	-0.6920793243073949	-3.3997969479488868	0.0004997501249375312	0.000534215650795292	0.000526052763092138	60	-0.9060760269373219	-0.7337766798300671	0.0	GBP2,GBP4,TMEM140,TAP1,EPSTI1,SAMD9L,PSMB9,IFITM1,IFI35,RTP4,PSME2,LAP3,CASP1,STAT2,IFI44L,UBE2L6,B2M,OASL,SAMD9,IRF9	ok	2000
full	zerofill_q4	moderated_t	HALLMARK_IFN_GAMMA_NOLINEAGE	ifn	184	0	21604	-0.6728303821964818	-3.6249095839819536	0.0004997501249375312	0.000534215650795292	0.000526052763092138	118	-0.8751765368368605	-0.7596172510431118	0.0	CCL5,GBP4,TAP1,IL10RA,EPSTI1,IL15RA,SAMHD1,STAT1,FGL2,SAMD9L,PSMB9,OAS2,PFKP,JAK2,STAT4,TNFAIP3,IFI35,VCAM1,RTP4,PSME2	ok	2000
full	zerofill_q4	moderated_t	HALLMARK_IFN_CORE_NOLINEAGE	ifn	72	0	21604	-0.7143614075949097	-3.3217823134711426	0.0004997501249375312	0.000534215650795292	0.000526052763092138	49	-0.8754099773949258	-0.7092337590740024	0.0	GBP4,TAP1,EPSTI1,SAMD9L,PSMB9,IFI35,RTP4,PSME2,LAP3,CASP1,STAT2,IFI44L,UBE2L6,B2M,OASL,IRF9,BST2,CXCL10,CXCL11,SP110	ok	2000
full	zerofill_q4	moderated_t	CUSTOM_CORE_ISG	ifn	44	0	21604	-0.8218943961146616	-3.399863479787437	0.0004997501249375312	0.000534215650795292	0.000526052763092138	36	-1.0852539147919056	-0.9498936460435405	0.0	GBP2,GBP4,GBP1,TAP2,TAP1,STAT1,PSMB9,OAS2,IFI35,STAT2,IFI44L,HLA-B,HLA-E,B2M,OASL,HLA-F,IRF9,BST2,HLA-C,MX1	ok	2000
full	zerofill_q4	moderated_t	CUSTOM_CORE_ISG_CXCR3	ifn	49	0	21604	-0.8302643096745745	-3.4897398344874238	0.0004997501249375312	0.000534215650795292	0.000526052763092138	41	-1.1329943845678916	-0.9774953115914465	0.0	CCL5,GBP2,GBP4,GBP1,TAP2,TAP1,STAT1,PSMB9,OAS2,IFI35,STAT2,IFI44L,HLA-B,CXCL13,HLA-E,B2M,OASL,HLA-F,IRF9,BST2	ok	2000
full	zerofill_q4	moderated_t	CUSTOM_INFLAMMATORY_CHEMOKINES	chemokine	22	0	21604	-0.8068927739543641	-2.822436447052007	0.0004997501249375312	0.000534215650795292	0.0004997501249375312	11	-1.3728761120359878	-1.2970967192045804	0.18181818181818182	CCL5,XCL2,CCL3,CCL4,XCL1,CXCL13,CXCL10,CXCL11,CCL7,CXCL9,CCL8	ok	2000
full	zerofill_q4	moderated_t	REACTOME_ANTIGEN_CROSS_PRESENTATION	mhc	102	0	21604	-0.525879253768043	-2.6061988996682675	0.0004997501249375312	0.000534215650795292	0.000624687656171914	42	-0.7355679443014788	-0.6015696753217955	0.023809523809523808	CYBB,BTK,S100A8,PSMB9,PSME2,CD36,HLA-B,HLA-E,B2M,HLA-F,PSMA5,FCGR1A,HLA-C,S100A9,PSME1,PSMB10,NCF1,PSMD9,PSMA2,MRC1	ok	2000
full	zerofill_q4	moderated_t	REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	chemokine	44	0	21604	-0.7566050450271375	-3.1802557701386647	4.999750012499375e-05	0.0005166408346249354	0.0002999850007499625	26	-1.0769675080278835	-0.914951000458271	0.19230769230769232	CCL5,XCL2,CCL3,CCL4,CXCR3,ACKR4,CXCR6,CCR1,CXCR4,CCR7,CXCR5,XCL1,CXCL13,CCR6,CCL13,CXCL10,CXCL11,CCR5,CCL7,CXCL9	ok	20000
full	zerofill_q4	moderated_t	REACTOME_CLASS_I_MHC_ANTIGEN_PROCESSING	mhc	359	0	21604	-0.17066787393696714	-0.9973944203226364	0.01249375312343828	0.01249375312343828	0.01249375312343828	81	-0.5599525525139528	-0.42673139205324967	0.012345679012345678	CYBB,BTK,S100A8,PSMB9,PSME2,CD36,FBXO6,ANAPC5,HLA-B,UBE2L6,HLA-E,B2M,HLA-F,PSMA5,FCGR1A,HLA-C,S100A9,UBE2V1,PSME1,TRIM69	ok	2000
full	zerofill_q4	moderated_t	REACTOME_INTERFERON_SIGNALING	ifn	178	0	21604	-0.44932593410539845	-2.4083398336627697	0.0004997501249375312	0.000534215650795292	0.000526052763092138	68	-0.9698208989147796	-0.8702894283513559	0.014705882352941176	GBP5,GBP2,GBP4,GBP1,SAMHD1,STAT1,IFNG,OAS2,JAK2,IFITM1,IFI35,VCAM1,XAF1,STAT2,HLA-DQA1,IRF8,HLA-B,UBE2L6,HLA-E,B2M	ok	2000
full	zerofill_q4	moderated_t	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	ifn	59	0	21604	-0.678419213329901	-3.0485587586856937	0.0004997501249375312	0.000534215650795292	0.000526052763092138	34	-1.0214295360628378	-0.9456385131907892	0.0	GBP2,SAMHD1,STAT1,OAS2,IFITM1,IFI35,XAF1,STAT2,IRF8,HLA-B,HLA-E,OASL,HLA-F,IRF9,BST2,IRF4,HLA-C,MX1,IFITM3,IFI6	ok	2000
full	zerofill_q4	moderated_t	REACTOME_INTERFERON_GAMMA_SIGNALING	ifn	82	0	21604	-0.5422876656416019	-2.600511430496297	0.0004997501249375312	0.000534215650795292	0.000526052763092138	37	-1.1366342854611156	-0.9594896746295815	0.02702702702702703	GBP5,GBP2,GBP4,GBP1,STAT1,IFNG,OAS2,JAK2,VCAM1,HLA-DQA1,IRF8,HLA-B,HLA-E,B2M,OASL,GBP6,HLA-F,IRF9,FCGR1A,IRF4	ok	2000
full	zerofill_q4	moderated_t	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	mhc	63	0	21604	-0.665473448372589	-3.016456232965871	4.999750012499375e-05	0.0005166408346249354	0.00024998750062496874	41	-0.8912013213289145	-0.811907475001418	0.0975609756097561	CD8A,KLRD1,TAP2,TAP1,CD8B,KLRC1,IFNG,PSME2,KIR2DL4,HLA-DQA1,CTSB,HLA-B,HLA-E,B2M,CD4,HLA-F,HLA-C,HLA-DRB1,PSME1,HLA-DMB	ok	20000
full	zerofill_q4	moderated_t	KEGG_CHEMOKINE_SIGNALING_PATHWAY	chemokine	173	0	21604	-0.4992599292188406	-2.6502457256481287	0.0004997501249375312	0.000534215650795292	0.0004997501249375312	66	-0.9389975592368577	-0.8689485229382015	0.07575757575757576	CCL5,XCL2,FGR,CCL3,CCL4,GNGT2,CXCR3,ITK,JAK3,WAS,STAT1,PIK3R5,CXCR6,JAK2,RASGRP2,CCL4L2,CCR1,CXCR4,CCR7,GNG2	ok	2000
full	zerofill_q4	moderated_t	WP_CHEMOKINE_SIGNALING	chemokine	150	0	21604	-0.5034152190244433	-2.6852146524976477	0.0004997501249375312	0.000534215650795292	0.0004997501249375312	56	-0.95962941498462	-0.9020575449848609	0.07142857142857142	CCL5,FGR,CCL3,CCL4,GNGT2,CXCR3,ITK,JAK3,WAS,STAT1,PIK3R5,CXCR6,JAK2,RASGRP2,CCR1,CXCR4,CCR7,GNG2,CXCR5,STAT2	ok	2000
full	zerofill_q4	moderated_t	WP_INTERFERON_TYPE_I_SIGNALING	ifn	54	0	21604	-0.43377436493346094	-1.8848992751048086	0.0004997501249375312	0.000534215650795292	0.000526052763092138	17	-0.7889032136332259	-0.6069789715598697	0.17647058823529413	LCK,PTPRC,STAT1,STAT4,ZAP70,STAT2,IRF9,RAP1A,RPS6KA4,EIF4A1,JAK1,RAPGEF1,STAT5A,EIF4EBP1,VAV1,EIF4B,PIK3CD	ok	2000
full	zerofill_q4	moderated_t	WP_INTERFERON_SIGNALING_OVERVIEW	ifn	17	0	21604	-0.6097782188053311	-2.007132265083056	0.0004997501249375312	0.000534215650795292	0.000526052763092138	6	-0.8129969344632201	-0.7321045119316543	0.0	STAT1,IFNG,JAK2,STAT2,IRF9,JAK1	ok	2000
full	zerofill_q4	moderated_t	WP_INTERFERON_TYPE_II_SIGNALING	ifn	34	0	21604	-0.8057843419118526	-3.1509846356410023	0.0004997501249375312	0.000534215650795292	0.000526052763092138	21	-1.1129931186779773	-1.08506566941397	0.0	CYBB,GBP1,TAP1,SPI1,STAT1,PSMB9,IFNG,JAK2,STAT2,IRF8,HLA-B,IRF9,CXCL10,IRF4,CXCL9,IFI6,IL1B,JAK1,ISG15,IRF1	ok	2000
full	zerofill_q4	moderated_t	WP_INTERFERON_TYPE_III_SIGNALING	ifn	8	0	21604											size_out_of_range	
full	zerofill_q4	moderated_t	GO_MHC_I_PEPTIDE_ANTIGEN_PRESENTATION	mhc	18	0	21604	-0.607073883284801	-2.019253869862332	0.0004997501249375312	0.000534215650795292	0.000624687656171914	11	-0.800042534467558	-0.6562188825923579	0.0	FCER1G,TAP2,TAP1,B2M,ERAP1,HLA-A,TAPBPL,TAPBP,CLEC4A,IFI30,ERAP2	ok	2000
